eta,ref_id,radius,phi_energy_raw,d_phi_energy_raw_dd,d2_phi_energy_raw_dd2,positive_curvature
0.05,0,0.92,-0.0974604933955215,-0.2056577697763897,6.470834430983254,6.470834430983254
0.05,0,0.93,-0.0954268973309867,0.0783570183595188,14.46689569667736,14.46689569667736
0.05,0,0.94,-0.0958933530283311,0.0836801441571593,-12.26826864057169,0.0
0.05,0,0.95,-0.0937532944478435,-0.1670083544519167,-21.448880196973953,0.0
0.05,0,0.96,-0.0992335201173695,-0.3452974597823202,15.86550433910723,15.86550433910723
0.05,0,0.97,-0.1006592436434899,0.1503017323302282,29.48585413853368,29.48585413853368
0.05,0,0.98,-0.0962274854707649,0.2444196229883539,-9.391246892354562,0.0
0.05,0,0.99,-0.0957708511837228,-0.0375232055168632,-18.256473136314312,0.0
0.05,0,1.0,-0.0969779495811022,-0.1207098397379326,-8.318663422106932,0.0
0.05,1,0.01,-0.0003184400277163,-0.0052113615122926,-0.33148371345819994,0.0
0.05,1,0.02,-0.0003705536428392,-0.0085261986468746,-0.5903031816795401,0.0
0.05,1,0.03,-0.0004889640006538,-0.0170174251458834,-1.16627577218616,0.0
0.05,1,0.04,-0.0007109021457569,-0.0318517140905978,-1.4998392433517798,0.0
0.05,1,0.05,-0.0011259982824657,-0.047014210012919,-1.49074340387541,0.0
0.05,1,0.06,-0.0016511863460153,-0.061666582168106,-2.0607152055825537,0.0
0.05,1,0.07,-0.0023593299258279,-0.0882285141245701,-2.096496663767929,0.0
0.05,1,0.08,-0.0034157566285067,-0.1035965154434646,-1.2838014011544967,0.0
0.05,1,0.09,-0.0044312602346972,-0.11390454214766,-1.7952390963395537,0.0
0.05,1,0.1,-0.0056938474714599,-0.1395012973702557,-2.9478169958470604,0.0
0.05,1,0.11,-0.0072212861821023,-0.1728608820646012,-1.230561363591545,0.0
0.05,1,0.12,-0.0091510651127519,-0.1641125246420866,3.009684746724867,3.009684746724867
0.05,1,0.13,-0.010503536674944,-0.1126671871301038,-1.9334833011936343,0.0
0.05,1,0.14,-0.011404408855354,-0.2027821906659593,-7.74221889747728,0.0
0.05,1,0.15,-0.0145591804882632,-0.2675115650796494,0.1277671231518518,0.1277671231518518
0.05,1,0.16,-0.016754640156947,-0.2002268482029219,0.5433335830784394,0.5433335830784394
0.05,1,0.17,-0.0185637174523216,-0.2566448934180806,3.2277672606929793,3.2277672606929793
0.05,1,0.18,-0.0218875380253086,-0.1356715029890628,2.727829428320808,2.727829428320808
0.05,1,0.19,-0.0212771475121029,-0.202088304851665,-8.577339813045324,0.0
0.05,1,0.2,-0.0259293041223419,-0.3072182992499694,1.8622054630256368,1.8622054630256368
0.05,1,0.21,-0.0274215134971023,-0.164844195591153,5.957983895764942,5.957983895764942
0.05,1,0.22,-0.0292261880341649,-0.1880586213346711,-3.771782153368097,0.0
0.05,1,0.23,-0.0311826859237957,-0.240279838658515,-4.213566145703039,0.0
0.05,1,0.24,-0.0340317848073352,-0.2723299442487319,2.016604343323225,2.016604343323225
0.05,1,0.25,-0.0366292848087703,-0.1999477517920502,14.243146333564844,14.243146333564844
0.05,1,0.26,-0.0380307398431762,0.0125329824225652,-1.868212033179228,0.0
0.05,1,0.27,-0.036378625160319,-0.2373119924556348,-26.002063674958094,0.0
0.05,1,0.28,-0.0427769796922889,-0.5075082910765971,4.629512439239674,4.629512439239674
0.05,1,0.29,-0.0465287909818509,-0.144721743670845,14.412013677538257,14.412013677538257
0.05,1,0.3,-0.0456714145657058,-0.219268017525835,10.668168217779527,10.668168217779527
0.05,1,0.31,-0.0509141513323676,0.0686416206847457,1.2203157674855127,1.2203157674855127
0.05,1,0.32,-0.0442985821520109,-0.1948617021761247,-21.02095138677551,0.0
0.05,1,0.33,-0.0548113853758902,-0.3517774070507649,2.8577662459482225,2.8577662459482225
0.05,1,0.34,-0.0513341302930262,-0.1377063772571602,-5.687254441313598,0.0
0.05,1,0.35,-0.0575655129210333,-0.4655224958770336,11.493924351731017,11.493924351731017
0.05,1,0.36,-0.0606445802105668,0.0921721097774646,31.68418263497629,31.68418263497629
0.05,1,0.37,-0.055722070725484,0.1681611568224927,-12.531856376420258,0.0
0.05,1,0.38,-0.057281357074117,-0.1584650177509408,-20.519449165380088,0.0
0.05,1,0.39,-0.0588913710805028,-0.2422278264851094,4.929742884841911,4.929742884841911
0.05,1,0.4,-0.0621259136038192,-0.0598701600541025,13.913552639836333,13.913552639836333
0.05,1,0.41,-0.0600887742815849,0.0360432263116172,-6.726262476155851,0.0
0.05,1,0.42,-0.0614050490775868,-0.1943954095772211,-15.133882689356877,0.0
0.05,1,0.43,-0.0639766824731293,-0.2666344274755206,-5.409714562735974,0.0
0.05,1,0.44,-0.0667377376270973,-0.3025897008319407,-2.896450218663558,0.0
0.05,1,0.45,-0.0700284764897681,-0.3245634318487918,15.221345696897266,15.221345696897266
0.05,1,0.46,-0.0732290062640731,0.0018372131060049,21.39007994492157,21.39007994492157
0.05,1,0.47,-0.0699917322276481,0.10323816704964,8.53786906032521,8.53786906032521
0.05,1,0.48,-0.0711642429230803,0.1725945943125086,1.9293041657845826,1.9293041657845826
0.05,1,0.49,-0.0665398403413979,0.1418242503653317,-24.711586404599803,0.0
0.05,1,0.5,-0.0683277579157737,-0.3216371337794879,-15.957051615834121,0.0
0.05,1,0.51,-0.0729725830169877,-0.177316781951351,14.540922941853616,14.540922941853616
0.05,1,0.52,-0.0718740935548007,-0.0308186749424153,10.419615986573447,10.419615986573447
0.05,1,0.53,-0.073588956515836,0.0310755377801181,-4.476697318373317,0.0
0.05,1,0.54,-0.0712525827991984,-0.1203526213098817,-22.641234521937555,0.0
0.05,1,0.55,-0.0759960089420336,-0.4217491526586334,6.177640576588725,6.177640576588725
0.05,1,0.56,-0.079687565852371,0.0032001902218929,32.886433726975525,32.886433726975525
0.05,1,0.57,-0.0759320051375958,0.2359795218808762,10.063879453259922,10.063879453259922
0.05,1,0.58,-0.0749679754147536,0.2044777792870875,-25.837221869819203,0.0
0.05,1,0.59,-0.071842449551854,-0.2807649155155083,-15.148740104121842,0.0
0.05,1,0.6,-0.0805832737250638,-0.0984970227953496,12.339177992203245,12.339177992203245
0.05,1,0.61,-0.073812390007761,-0.0339813556714432,-5.530118965093895,0.0
0.05,1,0.62,-0.0812629008384926,-0.2090994020972276,1.7558908612629283,1.7558908612629283
0.05,1,0.63,-0.0779943780497056,0.0011364615538154,1.902721727517882,1.902721727517882
0.05,1,0.64,-0.0812401716074163,-0.1710449675468699,-14.127211471276922,0.0
0.05,1,0.65,-0.081415277400643,-0.2814077678717233,16.641983788054333,16.641983788054333
0.05,1,0.66,-0.0868683269648508,0.161794708214217,17.081437986718424,17.081437986718424
0.05,1,0.67,-0.0781793832363587,0.0602209918626455,-16.445437043107198,0.0
0.05,1,0.68,-0.0856639071275979,-0.1671140326479272,-5.7997167855921585,0.0
0.05,1,0.69,-0.0815216638893173,-0.0557733438492009,2.947666852306556,2.947666852306556
0.05,1,0.7,-0.086779374004582,-0.1081606956017982,15.033635846322182,15.033635846322182
0.05,1,0.71,-0.0836848778013533,0.244899373077243,1.776950091579189,1.776950091579189
0.05,1,0.72,-0.0818813865430371,-0.0726216937702144,-24.553991585822757,0.0
0.05,1,0.73,-0.0851373116767576,-0.2461804586392126,0.15505190852613904,0.15505190852613904
0.05,1,0.74,-0.0868049957158214,-0.0695206555996916,0.22834721914492917,0.22834721914492917
0.05,1,0.75,-0.0865277247887514,-0.241613514256314,7.020054858609495,7.020054858609495
0.05,1,0.76,-0.0916372660009477,0.0708804415724984,26.082253543004285,26.082253543004285
0.05,1,0.77,-0.0851101159573014,0.2800315566037721,-12.68524456526866,0.0
0.05,1,0.78,-0.0860366348688722,-0.182824449732875,-25.72555064023343,0.0
0.05,1,0.79,-0.0887666049519589,-0.2344794562008969,11.179337589707426,11.179337589707426
0.05,1,0.8,-0.0907262239928902,0.0407623020612737,10.518559151063913,10.518559151063913
0.05,1,0.81,-0.0879513589107335,-0.0241082731796185,0.025482356032332287,0.025482356032332287
0.05,1,0.82,-0.0912083894564825,0.0412719491819189,-8.165752141080116,0.0
0.05,1,0.83,-0.087125919927095,-0.1874233160012233,-8.159090163681562,0.0
0.05,1,0.84,-0.0949568557765069,-0.1219098540917125,11.226558773957317,11.226558773957317
0.05,1,0.85,-0.0895641170089293,0.0371078594779232,4.806311766773151,4.806311766773151
0.05,1,0.86,-0.0942146985869485,-0.0257836187562494,-8.609456976572792,0.0
0.05,1,0.87,-0.0900797893840543,-0.1350812800535328,2.1342685463464335,2.1342685463464335
0.05,1,0.88,-0.0969163241880191,0.0169017521706793,12.31728172160292,12.31728172160292
0.05,1,0.89,-0.0897417543406407,0.1112643543785258,-22.844849637740626,0.0
0.05,1,0.9,-0.0946910371004486,-0.4399952405841336,-9.633257328766238,0.0
0.05,1,0.91,-0.0985416591523234,-0.0814007921967991,28.65779790185791,28.65779790185791
0.05,1,0.92,-0.0963190529443846,0.1331607174530251,0.7536116700546094,0.7536116700546094
0.05,1,0.93,-0.0958784448032628,-0.0663285587957069,-8.30231551149438,0.0
0.05,1,0.94,-0.0976456241202987,-0.0328855927768643,5.523584721430947,5.523584721430947
0.05,1,0.95,-0.0965361566588001,0.044143135632912,-5.743490510868989,0.0
0.05,1,0.96,-0.0967627614076404,-0.1477554029942442,-6.67414450695788,0.0
0.05,1,0.97,-0.099491264718685,-0.0893397545062457,11.778556710219174,11.778556710219174
0.05,1,0.98,-0.0985495564977654,0.0878157312101395,21.330107145904332,21.330107145904332
0.05,1,0.99,-0.0977349500944822,0.3372623884118413,25.2624202642613,25.2624202642613
0.05,1,1.0,-0.0918043087295285,0.5930641364953659,25.58017480835244,25.58017480835244
0.05,2,0.01,-0.0011160855359585,-0.0085840369933864,-0.4284092213184,0.0
0.05,2,0.02,-0.0012019259058924,-0.0128681292065704,-0.7597318199303904,0.0
0.05,2,0.03,-0.0013734481200899,-0.0237786733919942,-1.2911256313343051,0.0
0.05,2,0.04,-0.0016774993737323,-0.0386906418332565,-1.7551691253072994,0.0
0.05,2,0.05,-0.0021472609567551,-0.0588820558981402,-1.8980338494228202,0.0
0.05,2,0.06,-0.0028551404916951,-0.0766513188217129,-1.832557281829779,0.0
0.05,2,0.07,-0.0036802873331893,-0.0955332015347358,-1.99609863117086,0.0
0.05,2,0.08,-0.0047658045223898,-0.1165732914451301,-2.465124380152302,0.0
0.05,2,0.09,-0.0060117531620919,-0.1448356891377818,-2.510028511576375,0.0
0.05,2,0.1,-0.0076625183051454,-0.1667738616766576,-1.8284291565280437,0.0
0.05,2,0.11,-0.0093472303956251,-0.1814042722683427,1.6316936914956353,1.6316936914956353
0.05,2,0.12,-0.0112906037505123,-0.1341399878467449,-0.32837235147940724,0.0
0.05,2,0.13,-0.01203003015256,-0.187971719297931,-6.2525616880249135,0.0
0.05,2,0.14,-0.0150500381364709,-0.2591912216072433,-2.1079714482237684,0.0
0.05,2,0.15,-0.0172138545847049,-0.2301311482624066,2.5824321762631026,2.5824321762631026
0.05,2,0.16,-0.0196526611017191,-0.2075425780819813,-0.694102103328678,0.0
0.05,2,0.17,-0.0213647061463445,-0.2440131903289802,-1.2578299452249002,0.0
0.05,2,0.18,-0.0245329249082986,-0.2326991769864794,3.3316619429403644,3.3316619429403644
0.05,2,0.19,-0.0260186896860741,-0.1773799514701728,13.821541184483157,13.821541184483157
0.05,2,0.2,-0.0280805239377021,0.043731646703184,-0.18971774177004264,0.0
0.05,2,0.21,-0.0251440567520104,-0.1811743063055724,-24.35190686398744,0.0
0.05,2,0.22,-0.0317040100638136,-0.4433064905765647,-0.9587964839452425,0.0
0.05,2,0.23,-0.0340101865635417,-0.2003502359844773,4.327026907743349,4.327026907743349
0.05,2,0.24,-0.0357110147835031,-0.3567659524216966,-9.713710111324758,0.0
0.05,2,0.25,-0.0411455056119756,-0.394624438210972,7.13119884909888,7.13119884909888
0.05,2,0.26,-0.0436035035477226,-0.2141419754397189,15.510684889194621,15.510684889194621
0.05,2,0.27,-0.04542834512077,-0.0844107404270793,6.62210925526969,6.62210925526969
0.05,2,0.28,-0.0452917183562642,-0.081699790334325,-3.5491663838429544,0.0
0.05,2,0.29,-0.0470623409274565,-0.1553940681039378,-1.5885660102600392,0.0
0.05,2,0.3,-0.0483995997183429,-0.1134711105395251,-2.9398295431705774,0.0
0.05,2,0.31,-0.049331763138247,-0.2141906589673494,-3.973780068336551,0.0
0.05,2,0.32,-0.0526834128976899,-0.1929467119062562,1.6900887170337526,1.6900887170337526
0.05,2,0.33,-0.0531906973763721,-0.1803888846266743,-8.131831435838839,0.0
0.05,2,0.34,-0.0562911905902234,-0.3555833406230331,6.469807380230629,6.469807380230629
0.05,2,0.35,-0.0603023641888328,-0.0509927370220646,13.754391212904615,13.754391212904615
0.05,2,0.36,-0.0573110453306647,-0.0804955163649432,-10.1927455844019,0.0
0.05,2,0.37,-0.0619122745161316,-0.2548476487101028,-0.2577670567290191,0.0
0.05,2,0.38,-0.0624079983048667,-0.0856508574995236,12.043093204753909,12.043093204753909
0.05,2,0.39,-0.0636252916661221,-0.0139857846150244,2.9571154289585575,2.9571154289585575
0.05,2,0.4,-0.0626877139971672,-0.0265085489203524,-9.497145398932425,0.0
0.05,2,0.41,-0.0641554626445291,-0.2039286925936716,-6.8032430852902435,0.0
0.05,2,0.42,-0.0667662878490406,-0.1625734106261558,8.857845155827562,8.857845155827562
0.05,2,0.43,-0.0674069308570523,-0.0267717894771202,10.42603116008037,10.42603116008037
0.05,2,0.44,-0.0673017236385831,0.0459472125754518,7.04580891632142,7.04580891632142
0.05,2,0.45,-0.0664879866055432,0.1141443888493083,-17.197825261945137,0.0
0.05,2,0.46,-0.0650188358615969,-0.2980092926634512,-14.705964184074336,0.0
0.05,2,0.47,-0.0724481724588122,-0.1799748948321808,18.471920839042586,18.471920839042586
0.05,2,0.48,-0.0686183337582404,0.0714291241174005,-3.1688686634670375,0.0
0.05,2,0.49,-0.0710195899764642,-0.2433522681015216,-6.34240876929214,0.0
0.05,2,0.5,-0.0734853791202709,-0.0554190512684424,8.670909977758203,8.670909977758203
0.05,2,0.51,-0.072127971001833,-0.0699340685463574,-14.154864014824014,0.0
0.05,2,0.52,-0.074884060491198,-0.3385163315649229,-0.3747105083292639,0.0
0.05,2,0.53,-0.0788982976331315,-0.0774282787129427,17.851042374279377,17.851042374279377
0.05,2,0.54,-0.0764326260654569,0.0185045159206649,7.6471950871377485,7.6471950871377485
0.05,2,0.55,-0.0785282073147182,0.0755156230298124,-2.291225568476713,0.0
0.05,2,0.56,-0.0749223136048606,-0.0273199954488694,-13.7368633754959,0.0
0.05,2,0.57,-0.0790746072236955,-0.1992216444801036,1.0266096549453476,1.0266096549453476
0.05,2,0.58,-0.0789067464944626,-0.0067878023499585,3.5877818016837963,3.5877818016837963
0.05,2,0.59,-0.0792103632706946,-0.1274660084464276,-11.52293360686111,0.0
0.05,2,0.6,-0.0814560666633912,-0.2372464744871809,4.757331190118471,4.757331190118471
