q,beta,radius,H_q,H_q_numeric,mean_R_H_at_H_q,ref_count,claim
0.99,0.22,0.07,1.0,1.0,1.0,0,
0.5,0.22,0.08,1.0,1.0,1.0,0,
0.9,0.22,0.08,1.0,1.0,1.0,0,
0.99,0.22,0.08,1.0,1.0,1.0,0,
0.5,0.22,0.09,1.0,1.0,1.0,0,
0.9,0.22,0.09,1.0,1.0,1.0,0,
0.99,0.22,0.09,1.0,1.0,1.0,0,
0.5,0.22,0.1,1.0,1.0,1.0,0,
0.9,0.22,0.1,1.0,1.0,1.0,0,
0.99,0.22,0.1,1.0,1.0,1.0,0,
0.5,0.26,0.01,1.0,1.0,1.0,0,
0.9,0.26,0.01,1.0,1.0,1.0,0,
0.99,0.26,0.01,1.0,1.0,1.0,0,
0.5,0.26,0.02,1.0,1.0,1.0,0,
0.9,0.26,0.02,1.0,1.0,1.0,0,
0.99,0.26,0.02,1.0,1.0,1.0,0,
0.5,0.26,0.03,1.0,1.0,1.0,0,
0.9,0.26,0.03,1.0,1.0,1.0,0,
0.99,0.26,0.03,1.0,1.0,1.0,0,
0.5,0.26,0.04,1.0,1.0,1.0,0,
0.9,0.26,0.04,1.0,1.0,1.0,0,
0.99,0.26,0.04,1.0,1.0,1.0,0,
0.5,0.26,0.05,1.0,1.0,1.0,0,
0.9,0.26,0.05,1.0,1.0,1.0,0,
0.99,0.26,0.05,1.0,1.0,1.0,0,
0.5,0.26,0.06,1.0,1.0,1.0,0,
0.9,0.26,0.06,1.0,1.0,1.0,0,
0.99,0.26,0.06,1.0,1.0,1.0,0,
0.5,0.26,0.07,1.0,1.0,1.0,0,
0.9,0.26,0.07,1.0,1.0,1.0,0,
0.99,0.26,0.07,1.0,1.0,1.0,0,
0.5,0.26,0.08,1.0,1.0,1.0,0,
0.9,0.26,0.08,1.0,1.0,1.0,0,
0.99,0.26,0.08,1.0,1.0,1.0,0,
0.5,0.26,0.09,1.0,1.0,1.0,0,
0.9,0.26,0.09,1.0,1.0,1.0,0,
0.99,0.26,0.09,1.0,1.0,1.0,0,
0.5,0.26,0.1,1.0,1.0,1.0,0,
0.9,0.26,0.1,1.0,1.0,1.0,0,
0.99,0.26,0.1,1.0,1.0,1.0,0,
0.5,0.3,0.01,1.0,1.0,1.0,0,
0.9,0.3,0.01,1.0,1.0,1.0,0,
0.99,0.3,0.01,1.0,1.0,1.0,0,
0.5,0.3,0.02,1.0,1.0,1.0,0,
0.9,0.3,0.02,1.0,1.0,1.0,0,
0.99,0.3,0.02,1.0,1.0,1.0,0,
0.5,0.3,0.03,1.0,1.0,1.0,0,
0.9,0.3,0.03,1.0,1.0,1.0,0,
0.99,0.3,0.03,1.0,1.0,1.0,0,
0.5,0.3,0.04,1.0,1.0,1.0,0,
0.9,0.3,0.04,1.0,1.0,1.0,0,
0.99,0.3,0.04,1.0,1.0,1.0,0,
0.5,0.3,0.05,1.0,1.0,1.0,0,
0.9,0.3,0.05,1.0,1.0,1.0,0,
0.99,0.3,0.05,1.0,1.0,1.0,0,
0.5,0.3,0.06,1.0,1.0,1.0,0,
0.9,0.3,0.06,1.0,1.0,1.0,0,
0.99,0.3,0.06,1.0,1.0,1.0,0,
0.5,0.3,0.07,1.0,1.0,1.0,0,
0.9,0.3,0.07,1.0,1.0,1.0,0,
0.99,0.3,0.07,1.0,1.0,1.0,0,
0.5,0.3,0.08,1.0,1.0,1.0,0,
0.9,0.3,0.08,1.0,1.0,1.0,0,
0.99,0.3,0.08,1.0,1.0,1.0,0,
0.5,0.3,0.09,1.0,1.0,1.0,0,
0.9,0.3,0.09,1.0,1.0,1.0,0,
0.99,0.3,0.09,1.0,1.0,1.0,0,
0.5,0.3,0.1,1.0,1.0,1.0,0,
0.9,0.3,0.1,1.0,1.0,1.0,0,
0.99,0.3,0.1,1.0,1.0,1.0,0,
0.5,0.34,0.01,1.0,1.0,1.0,0,
0.9,0.34,0.01,1.0,1.0,1.0,0,
0.99,0.34,0.01,1.0,1.0,1.0,0,
0.5,0.34,0.02,1.0,1.0,1.0,0,
0.9,0.34,0.02,1.0,1.0,1.0,0,
0.99,0.34,0.02,1.0,1.0,1.0,0,
0.5,0.34,0.03,1.0,1.0,1.0,0,
0.9,0.34,0.03,1.0,1.0,1.0,0,
0.99,0.34,0.03,1.0,1.0,1.0,0,
0.5,0.34,0.04,1.0,1.0,1.0,0,
0.9,0.34,0.04,1.0,1.0,1.0,0,
0.99,0.34,0.04,1.0,1.0,1.0,0,
0.5,0.34,0.05,1.0,1.0,1.0,0,
0.9,0.34,0.05,1.0,1.0,1.0,0,
0.99,0.34,0.05,1.0,1.0,1.0,0,
0.5,0.34,0.06,1.0,1.0,1.0,0,
0.9,0.34,0.06,1.0,1.0,1.0,0,
0.99,0.34,0.06,1.0,1.0,1.0,0,
0.5,0.34,0.07,1.0,1.0,1.0,0,
0.9,0.34,0.07,1.0,1.0,1.0,0,
0.99,0.34,0.07,1.0,1.0,1.0,0,
0.5,0.34,0.08,1.0,1.0,1.0,0,
0.9,0.34,0.08,1.0,1.0,1.0,0,
0.99,0.34,0.08,1.0,1.0,1.0,0,
0.5,0.34,0.09,1.0,1.0,1.0,0,
0.9,0.34,0.09,1.0,1.0,1.0,0,
0.99,0.34,0.09,1.0,1.0,1.0,0,
0.5,0.34,0.1,1.0,1.0,0.9984393521984808,0,
0.9,0.34,0.1,1.0,1.0,0.9984393521984808,0,
0.99,0.34,0.1,1.0,1.0,0.9984393521984808,0,
0.5,0.38,0.01,1.0,1.0,1.0,0,
0.9,0.38,0.01,1.0,1.0,1.0,0,
0.99,0.38,0.01,1.0,1.0,1.0,0,
0.5,0.38,0.02,1.0,1.0,1.0,0,
0.9,0.38,0.02,1.0,1.0,1.0,0,
0.99,0.38,0.02,1.0,1.0,1.0,0,
0.5,0.38,0.03,1.0,1.0,1.0,0,
0.9,0.38,0.03,1.0,1.0,1.0,0,
0.99,0.38,0.03,1.0,1.0,1.0,0,
0.5,0.38,0.04,1.0,1.0,1.0,0,
0.9,0.38,0.04,1.0,1.0,1.0,0,
0.99,0.38,0.04,1.0,1.0,1.0,0,
0.5,0.38,0.05,1.0,1.0,1.0,0,
0.9,0.38,0.05,1.0,1.0,1.0,0,
0.99,0.38,0.05,1.0,1.0,1.0,0,
0.5,0.38,0.06,1.0,1.0,1.0,0,
0.9,0.38,0.06,1.0,1.0,1.0,0,
0.99,0.38,0.06,1.0,1.0,1.0,0,
0.5,0.38,0.07,1.0,1.0,1.0,0,
0.9,0.38,0.07,1.0,1.0,1.0,0,
0.99,0.38,0.07,1.0,1.0,1.0,0,
0.5,0.38,0.08,1.0,1.0,1.0,0,
0.9,0.38,0.08,1.0,1.0,1.0,0,
0.99,0.38,0.08,1.0,1.0,1.0,0,
0.5,0.38,0.09,1.0,1.0,1.0,0,
0.9,0.38,0.09,1.0,1.0,1.0,0,
0.99,0.38,0.09,1.0,1.0,1.0,0,
0.5,0.38,0.1,1.0,1.0,1.0,0,
0.9,0.38,0.1,1.0,1.0,1.0,0,
0.99,0.38,0.1,1.0,1.0,1.0,0,
