beta,radius,ref_count,phi_full,phi_energy,phi_full_quenched,phi_energy_full_quenched,phi_stripped_proxy,phi_energy_stripped_proxy,phi_full_annealed,phi_energy_full_annealed,phi_stripped_annealed,reference_prior_correction_per_P,theta_ref_norm_sq_mean,area_term,derivative_ref_count,mean_dlogZ_inf_full_dr,sd_dlogZ_inf_full_dr,dphi_full_dr,dphi_energy_dr,dphi_entropic_dr,claim
0.1,0.01,100,-4.60446523642386,-0.0011045475618946666,-4.60446523642386,-0.0011045475618946666,-4.6033660636328255,-5.374770859255422e-06,-4.604384262509012,-0.0010235736470464063,-4.603366054908018,-0.0010991727910354115,14238.739293712268,-4.603360688861966,100,-1.0607821600187166,0.5725640056056464,99.96029045887622,-0.00041681027898574324,99.96070726915521,pass
0.1,0.02,100,-3.9115987023826424,-0.0011128376246058412,-3.9115987023826424,-0.0011128376246058412,-3.910499529591607,-1.3664833570430264e-05,-3.9115163424156214,-0.0010304776575844705,-3.9104995000447214,-0.0010991727910354115,14238.739293712268,-3.9104858647580367,100,-3.264276318154598,1.4667179430236086,49.97907101126988,-0.0012826233077228282,49.980353634577604,pass
0.1,0.03,100,-3.506310544225238,-0.0011304692617669187,-3.506310544225238,-0.0011304692617669187,-3.505211371434202,-3.129647073150749e-05,-3.5062251370181574,-0.001045062054686561,-3.5052112148808816,-0.0010991727910354115,14238.739293712268,-3.5051800749634707,100,-5.71192765976314,2.2210023658812723,33.31799138402367,-0.002244372361400055,33.320235756385074,pass
0.1,0.04,100,-3.2187683783807204,-0.0011573377266135563,-3.2187683783807204,-0.0011573377266135563,-3.217669205589685,-5.8164935578145074e-05,-3.2186783035955115,-0.0010672629414044035,-3.217668677833399,-0.0010991727910354115,14238.739293712268,-3.217611040654107,100,-7.9098146584766065,2.8078843925927317,24.987068835104726,-0.003107982184077252,24.990176817288802,pass
0.1,0.05,100,-2.9957471127217317,-0.00119194418681945,-2.9957471127217317,-0.00119194418681945,-2.9946479399306964,-9.277139578403853e-05,-2.9956510973082624,-0.0010959287733502054,-2.994646681375672,-0.0010991727910354115,14238.739293712268,-2.9945551685349123,100,-9.704702042933764,3.2228218889417644,19.988328211378022,-0.003813242453019161,19.992141453831042,pass
0.1,0.06,100,-2.8135384115412583,-0.0012331606817173825,-2.8135384115412583,-0.0012331606817173825,-2.812439238750223,-0.00013398789068197142,-2.813435312453463,-0.0011300615939217882,-2.8124367371715686,-0.0010991727910354115,14238.739293712268,-2.812305250859541,100,-11.147940229381188,3.5562352368542123,16.65573754804347,-0.004380330149069229,16.660117878192537,pass
0.1,0.07,100,-2.659494288232137,-0.0012791471881345754,-2.659494288232137,-0.0012791471881345754,-2.6583951154411016,-0.00017997439709916403,-2.6593830904532236,-0.0011679494092209665,-2.6583908428845864,-0.0010991727910354115,14238.739293712268,-2.6582151410440025,100,-12.243041241405423,3.785550007739264,14.275290413208541,-0.004810625242202524,14.280101038450743,pass
0.1,0.08,100,-2.526065163011712,-0.0013289464615344048,-2.526065163011712,-0.0013289464615344048,-2.5249659902206765,-0.0002297736704989935,-2.525945106505461,-0.0012088899552832395,-2.524959384334652,-0.0010991727910354115,14238.739293712268,-2.5247362165501777,100,-13.066808696181035,3.9537934388044227,12.489954102673407,-0.005134305970994513,12.495088408644401,pass
0.1,0.09,100,-2.4083812157910316,-0.0013817547260559957,-2.4083812157910316,-0.0013817547260559957,-2.407282042999996,-0.00028258193502058473,-2.408251214514558,-0.0012517534495828295,-2.4072723536361216,-0.0010991727910354115,14238.739293712268,-2.4069994610649754,100,-13.684369896530495,4.109573202963171,11.101368289497108,-0.0053769626312497034,11.106745252128357,pass
0.1,0.1,100,-2.303116941076196,-0.0014365966452129027,-2.303116941076196,-0.0014365966452129027,-2.3020177682851606,-0.0003374238541774914,-2.3029762495941752,-0.0012959051631920347,-2.302004218717757,-0.0010991727910354115,14238.739293712268,-2.301680344430983,100,-14.13268683960196,4.216731741379531,9.990517608314498,-0.00555311860102238,9.996070726915521,pass
0.14,0.01,100,-4.604102273631769,-0.0007415847698032166,-4.604102273631769,-0.0007415847698032166,-4.60336706634677,-6.377484804478233e-06,-4.60408474925934,-0.0007240603973738056,-4.603367055139005,-0.0007352072849987382,9523.911930237908,-4.603360688861966,100,-0.7047036921729521,0.20997963523628094,99.96043037183018,-0.0002768973250188417,99.96070726915521,pass
0.14,0.02,100,-3.9112324839981962,-0.0007466192401594462,-3.9112324839981962,-0.0007466192401594462,-3.9104972767131976,-1.1411955160707826e-05,-3.9112147835428948,-0.0007289187848578917,-3.910497264147318,-0.0007352072849987382,9523.911930237908,-3.9104858647580367,100,-1.925117739691708,0.5912327775696365,49.9795972032457,-0.0007564313319024394,49.980353634577604,pass
0.14,0.03,100,-3.5059370335861266,-0.0007569586226558316,-3.5059370335861266,-0.0007569586226558316,-3.505201826301128,-2.1751337657093236e-05,-3.505918796850619,-0.0007387218871482904,-3.5052017981705403,-0.0007352072849987382,9523.911930237908,-3.5051800749634707,100,-3.3358641521482464,1.0529002116186665,33.318925004262425,-0.0013107521226515702,33.320235756385074,pass
0.14,0.04,100,-3.2183838053583105,-0.0007727647042034528,-3.2183838053583105,-0.0007727647042034528,-3.217648598073312,-3.755741920471462e-05,-3.2183646025454973,-0.0007535618913904409,-3.2176484964803658,-0.0007352072849987382,9523.911930237908,-3.217611040654107,100,-4.665848339089741,1.4884422956947916,24.988343478059296,-0.0018333392295048097,24.990176817288802,pass
0.14,0.05,100,-2.995348436372177,-0.0007932678372644195,-2.995348436372177,-0.0007932678372644195,-2.994613229087178,-5.806055226568117e-05,-2.9953278980892213,-0.0007727295543090782,-2.994612949133222,-0.0007352072849987382,9523.911930237908,-2.9945551685349123,100,-5.797227763349497,1.8079422038104005,19.98986356472953,-0.0022778891015125726,19.992141453831042,pass
0.14,0.06,100,-2.8131233084984486,-0.0008180576389075463,-2.8131233084984486,-0.0008180576389075463,-2.81238810121345,-8.285035390880803e-05,-2.8131010276511508,-0.0007957767916096587,-2.812387483794707,-0.0007352072849987382,9523.911930237908,-2.812305250859541,100,-6.747909265320547,2.059543394197968,16.657466440367262,-0.0026514378252732993,16.660117878192537,pass
0.14,0.07,100,-2.6590613158125294,-0.0008461747685270857,-2.6590613158125294,-0.0008461747685270857,-2.6583261085275307,-0.00011096748352834746,-2.6590369246333996,-0.0008217835893972748,-2.658324949840982,-0.0007352072849987382,9523.911930237908,-2.6582151410440025,100,-7.505862347040789,2.2586812240344663,14.27715178016114,-0.0029492582896034534,14.280101038450743,pass
0.14,0.08,100,-2.525613063086205,-0.000876846536027553,-2.525613063086205,-0.000876846536027553,-2.5248778558012064,-0.00014163925102881472,-2.5255862195948175,-0.0008500030446400365,-2.524875931882931,-0.0007352072849987382,9523.911930237908,-2.5247362165501777,100,-8.093253732511286,2.398097745106665,12.491908348238699,-0.0031800604057018807,12.495088408644401,pass
0.14,0.09,100,-2.4079090381263164,-0.0009095770613407871,-2.4079090381263164,-0.0009095770613407871,-2.4071738308413173,-0.00017436977634204876,-2.407879471746736,-0.0008800106817607398,-2.4071709086281627,-0.0007352072849987382,9523.911930237908,-2.4069994610649754,100,-8.548923239610303,2.488012270084333,11.10338614672969,-0.0033591053986680957,11.106745252128357,pass
0.14,0.1,100,-2.302624279898611,-0.0009439354676283036,-2.302624279898611,-0.0009439354676283036,-2.3018890726136125,-0.00020872818262956537,-2.3025915768643355,-0.0009112324333526478,-2.301884842952565,-0.0007352072849987382,9523.911930237908,-2.301680344430983,100,-8.888951163562913,2.588836868224482,9.992578015259896,-0.0034927116556239344,9.996070726915521,pass
0.18,0.01,100,-4.603821491255401,-0.000460802393434742,-4.603821491255401,-0.000460802393434742,-4.603368056184524,-7.367322558131133e-06,-4.603813593029963,-0.0004529041679963562,-4.603368046344944,-0.00045343507087661087,5873.820579889163,-4.603360688861966,100,-0.4567299858619247,0.20218789882775542,99.96052780747118,-0.00017946168403219046,99.96070726915521,pass
0.18,0.02,100,-3.910949609490243,-0.000463744732206527,-3.910949609490243,-0.000463744732206527,-3.9104961744193667,-1.0309661329916084e-05,-3.910941566556279,-0.00045570179824233663,-3.91049616487062,-0.00045343507087661087,5873.820579889163,-3.9104858647580367,100,-1.0613098625762638,0.45171207209441966,49.97993661694987,-0.0004170176277313414,49.980353634577604,pass
0.18,0.03,100,-3.505649302761915,-0.00046922779844436245,-3.505649302761915,-0.00046922779844436245,-3.5051958676910386,-1.5792727567751547e-05,-3.5056409848389567,-0.000460909875485786,-3.5051958507685037,-0.00045343507087661087,5873.820579889163,-3.5051800749634707,100,-1.7392662517538735,0.6877952879764183,33.319552351178096,-0.0006834052069759817,33.320235756385074,pass
0.18,0.04,100,-3.2180884423725513,-0.0004774017184442623,-3.2180884423725513,-0.0004774017184442623,-3.2176350073016744,-2.3966647567651432e-05,-3.218079710842813,-0.00046867018870621664,-3.2176349606154004,-0.00045343507087661087,5873.820579889163,-3.217611040654107,100,-2.4030440081920985,0.8871290598689031,24.98923259567458,-0.0009442216142208638,24.990176817288802,pass
0.18,0.05,100,-2.9950432340654016,-0.0004880655304893745,-2.9950432340654016,-0.0004880655304893745,-2.994589798994525,-3.463045961276363e-05,-2.995033971472319,-0.000478802937406575,-2.9945896847082274,-0.00045343507087661087,5873.820579889163,-2.9945551685349123,100,-2.995406758501235,1.0453952392915917,19.990964476715718,-0.0011769771153246503,19.992141453831042,pass
0.18,0.06,100,-2.8128061290514075,-0.0005008781918665859,-2.8128061290514075,-0.0005008781918665859,-2.812352693980531,-4.744312098997501e-05,-2.8127962075635353,-0.0004909567039943429,-2.812352456396275,-0.00045343507087661087,5873.820579889163,-2.812305250859541,100,-3.4955171723260934,1.1827671062645568,16.658744394038383,-0.0013734841541556359,16.660117878192537,pass
0.18,0.07,100,-2.658730503002548,-0.0005153619585453141,-2.658730503002548,-0.0005153619585453141,-2.658277067931671,-6.192688766870311e-05,-2.6587198593845005,-0.0005047183404980787,-2.6582766474120567,-0.00045343507087661087,5873.820579889163,-2.6582151410440025,100,-3.8985416856182207,1.2781104670318435,14.27856919495934,-0.0015318434914020514,14.280101038450743,pass
0.18,0.08,100,-2.525267661386039,-0.0005314448358614265,-2.525267661386039,-0.0005314448358614265,-2.5248142263151623,-7.800976498481546e-05,-2.525256154200771,-0.0005199376505933414,-2.524813546052228,-0.00045343507087661087,5873.820579889163,-2.5247362165501777,100,-4.21957876872695,1.3513994531808855,12.49343042091602,-0.001657987728379941,12.495088408644401,pass
0.18,0.09,100,-2.4075481047648397,-0.0005486436998643371,-2.4075481047648397,-0.0005486436998643371,-2.4070946696939632,-9.520862898772611e-05,-2.407535671423382,-0.000536210358406428,-2.407093647517574,-0.00045343507087661087,5873.820579889163,-2.4069994610649754,100,-4.476813145577235,1.4163148126298073,11.104986189988642,-0.0017590621397160057,11.106745252128357,pass
0.18,0.1,100,-2.302246701400872,-0.0005663569698887422,-2.302246701400872,-0.0005663569698887422,-2.3017932663299954,-0.00011292189901213124,-2.3022332701367434,-0.0005529257057604677,-2.3017918375765345,-0.00045343507087661087,5873.820579889163,-2.301680344430983,100,-4.659498031275567,1.4609373636468093,9.994239882895373,-0.0018308440201475706,9.996070726915521,pass
0.22,0.01,100,-4.603665403930934,-0.00030471506896818175,-4.603665403930934,-0.00030471506896818175,-4.603365611757899,-4.922895932399826e-06,-4.603660501852184,-0.00029981299021788007,-4.603365606961079,-0.000299792173035782,3883.5227991141714,-4.603360688861966,100,-0.2538276925316616,0.11286263309705719,99.96060753332317,-9.973583203601634e-05,99.96070726915521,pass
0.22,0.02,100,-3.9107922143201006,-0.0003063495620638129,-3.9107922143201006,-0.0003063495620638129,-3.910492422147065,-6.557389028030952e-06,-3.9107872663715866,-0.00030140161354965604,-3.910492417374029,-0.000299792173035782,3883.5227991141714,-3.9104858647580367,100,-0.5878099312226981,0.2541979647478168,49.980122668003446,-0.0002309665741543018,49.980353634577604,pass
0.22,0.03,100,-3.5054894652549082,-0.0003093902914373937,-3.5054894652549082,-0.0003093902914373937,-3.505189673081872,-9.598118401611754e-06,-3.505484398917748,-0.00030432395427757266,-3.505189666018637,-0.000299792173035782,3883.5227991141714,-3.5051800749634707,100,-0.9565821810897532,0.42530583838778535,33.31985988912335,-0.0003758672617248539,33.320235756385074,pass
0.22,0.04,100,-3.2179248812083037,-0.00031384055419653303,-3.2179248812083037,-0.00031384055419653303,-3.2176250890352676,-1.4048381160751016e-05,-3.217919609764124,-0.000308569110016857,-3.217625071926604,-0.000299792173035782,3883.5227991141714,-3.217611040654107,100,-1.2993843542506929,0.5761679146949902,24.989666253691848,-0.0005105635969550856,24.990176817288802,pass
0.22,0.05,100,-2.994874711985799,-0.0003195434508867551,-2.994874711985799,-0.0003195434508867551,-2.9945749198127634,-1.975127785097319e-05,-2.9948691670584804,-0.0003139985235678746,-2.99457487680863,-0.000299792173035782,3883.5227991141714,-2.9945551685349123,100,-1.5934528418975975,0.692616868202645,19.991515342694736,-0.0006261111363055393,19.992141453831042,pass
0.22,0.06,100,-2.812631427024977,-0.0003261761654359016,-2.812631427024977,-0.0003261761654359016,-2.812331634851941,-2.638399240011964e-05,-2.812625533695533,-0.00032028283599200785,-2.8123315432995333,-0.000299792173035782,3883.5227991141714,-2.812305250859541,100,-1.8220234269654503,0.7740117277928823,16.659401955431452,-0.0007159227610866209,16.660117878192537,pass
0.22,0.07,100,-2.658548934833484,-0.00033379378948172406,-2.658548934833484,-0.00033379378948172406,-2.6582491426604484,-3.40016164459421e-05,-2.6585426410351953,-0.00032749999119302303,-2.6582489766348933,-0.000299792173035782,3883.5227991141714,-2.6582151410440025,100,-2.017847778734531,0.8377068461477766,14.279308170954188,-0.0007928674965558078,14.280101038450743,pass
0.22,0.08,100,-2.5250782370262064,-0.0003420204760286143,-2.5250782370262064,-0.0003420204760286143,-2.5247784448531707,-4.222830299283241e-05,-2.525071484211739,-0.00033526766156156685,-2.5247781714853996,-0.000299792173035782,3883.5227991141714,-2.5247362165501777,100,-2.1659582024920367,0.8797769200742365,12.494237344517686,-0.000851064126715928,12.495088408644401,pass
0.22,0.09,100,-2.407350235241818,-0.0003507741768425466,-2.407350235241818,-0.0003507741768425466,-2.407050443068782,-5.098200380676464e-05,-2.407342976413305,-0.00034351534832968174,-2.407050030947567,-0.000299792173035782,3883.5227991141714,-2.4069994610649754,100,-2.2835263479769674,0.9067738398390617,11.105847992266677,-0.0008972598616805373,11.106745252128357,pass
0.22,0.1,100,-2.3020402490172316,-0.00035990458624857435,-2.3020402490172316,-0.00035990458624857435,-2.301740456844196,-6.011241321279241e-05,-2.3020324515576904,-0.0003521071267073383,-2.301739868101749,-0.000299792173035782,3883.5227991141714,-2.301680344430983,100,-2.370911732535624,0.9316815843714327,9.99513913094989,-0.0009315959656328582,9.996070726915521,pass
0.26,0.01,100,-4.603548290699485,-0.00018760183751898753,-4.603548290699485,-0.00018760183751898753,-4.603364386692912,-3.697830946473527e-06,-4.603545536537157,-0.00018484767519154165,-4.603364383314026,-0.000183904006572514,2382.3016963406753,-4.603360688861966,100,-0.13297228119129717,0.09819625263427718,99.96065502071465,-5.224844054667865e-05,99.96070726915521,pass
0.26,0.02,100,-3.910674308295238,-0.00018844353720131623,-3.910674308295238,-0.00018844353720131623,-3.9104904042886655,-4.5395306288022055e-06,-3.910671521770237,-0.00018565701220048104,-3.9104903998464655,-0.000183904006572514,2382.3016963406753,-3.9104858647580367,100,-0.29970138125032453,0.21053175769200208,49.98023587372053,-0.00011776085707281907,49.980353634577604,pass
0.26,0.03,100,-3.505370073813747,-0.0001899988502766149,-3.505370073813747,-0.0001899988502766149,-3.5051861698071747,-6.0948437041009085e-06,-3.5053672300017023,-0.00018715503823138065,-3.5051861616224937,-0.000183904006572514,2382.3016963406753,-3.5051800749634707,100,-0.48299261709312796,0.3151502503462028,33.32004597539604,-0.0001897809890346279,33.320235756385074,pass
0.26,0.04,100,-3.2178032692405303,-0.00019222858642348235,-3.2178032692405303,-0.00019222858642348235,-3.2176193652339578,-8.324579850968361e-06,-3.217800342209293,-0.00018930155518581655,-3.217619348079735,-0.000183904006572514,2382.3016963406753,-3.217611040654107,100,-0.653447361536553,0.39237450788677614,24.98992005997582,-0.0002567573129809639,24.990176817288802,pass
0.26,0.05,100,-2.9947502640095345,-0.00019509547462205425,-2.9947502640095345,-0.00019509547462205425,-2.994566360002962,-1.1191468049540257e-05,-2.994747238589516,-0.00019207005460342348,-2.994566327070875,-0.000183904006572514,2382.3016963406753,-2.9945551685349123,100,-0.8068414518890741,0.4453873514682938,19.99182442379101,-0.0003170300400349996,19.992141453831042,pass
0.26,0.06,100,-2.8125038082328717,-0.00019855737333085262,-2.8125038082328717,-0.00019855737333085262,-2.812319904226299,-1.4653366758338684e-05,-2.812500656893885,-0.00019540603434411083,-2.8123198446066517,-0.000183904006572514,2382.3016963406753,-2.812305250859541,100,-0.939964062231552,0.4869315198096765,16.659748540643527,-0.000369337549010433,16.660117878192537,pass
0.26,0.07,100,-2.6584176069429017,-0.00020246589889938888,-2.6584176069429017,-0.00020246589889938888,-2.658233702936329,-1.8561892326874918e-05,-2.6584143169172485,-0.00019917587324593745,-2.6582336062098353,-0.000183904006572514,2382.3016963406753,-2.6582151410440025,100,-1.0514251329012256,0.517620095198971,14.279687904803238,-0.00041313364750539315,14.280101038450743,pass
0.26,0.08,100,-2.524942976283748,-0.0002067597335704237,-2.524942976283748,-0.0002067597335704237,-2.5247590722771758,-2.2855726997909678e-05,-2.5249395355062214,-0.00020331895604377997,-2.5247589295386903,-0.000183904006572514,2382.3016963406753,-2.5247362165501777,100,-1.1453199246780332,0.5374878780475184,12.494638381169086,-0.0004500274753155337,12.495088408644401,pass
0.26,0.09,100,-2.4072109175323337,-0.00021145646735811312,-2.4072109175323337,-0.00021145646735811312,-2.407027013525761,-2.755246078559913e-05,-2.4072072887094844,-0.00020782764450896914,-2.407026806487295,-0.000183904006572514,2382.3016963406753,-2.4069994610649754,100,-1.2252503537217345,0.5599459316551589,11.106263817804695,-0.00048143432366276406,11.106745252128357,pass
0.26,0.1,100,-2.301896704667701,-0.00021636023671777336,-2.301896704667701,-0.00021636023671777336,-2.3017128006611283,-3.245623014525936e-05,-2.301892893700237,-0.00021254926925383058,-2.301712521685443,-0.000183904006572514,2382.3016963406753,-2.301680344430983,100,-1.2908135697234504,0.5743279416694059,9.995563531013861,-0.000507195901659509,9.996070726915521,pass
0.3,0.01,100,-4.603494254537958,-0.00013356567599209134,-4.603494254537958,-0.00013356567599209134,-4.603364293744476,-3.604882509895292e-06,-4.603493203354672,-0.00013251449270599853,-4.603364291454355,-0.00012996079348219603,1683.518616808042,-4.603360688861966,100,-0.09418386300110082,0.05997271753556541,99.96067026174342,-3.70074117882518e-05,99.96070726915521,pass
0.3,0.02,100,-3.9106200224517016,-0.0001341576936647318,-3.9106200224517016,-0.0001341576936647318,-3.910490061658219,-4.196900182535769e-06,-3.9106189519456582,-0.00013308718762142065,-3.9104900587395117,-0.00012996079348219603,1683.518616808042,-3.9104858647580367,100,-0.20994580475420876,0.13690519880508,49.98027114113762,-8.249343998200737e-05,49.980353634577604,pass
0.3,0.03,100,-3.5053152984526945,-0.0001352234892238047,-3.5053152984526945,-0.0001352234892238047,-3.505185337659212,-5.2626957416086755e-06,-3.505314191992689,-0.00013411702921843245,-3.505185332834377,-0.00012996079348219603,1683.518616808042,-3.5051800749634707,100,-0.3338934271886893,0.2040425792289705,33.32010456053942,-0.00013119584565370897,33.320235756385074,pass
0.3,0.04,100,-3.2177478249107545,-0.00013678425664762455,-3.2177478249107545,-0.00013678425664762455,-3.2176178641172726,-6.8234631654284675e-06,-3.2177466660033565,-0.00013562534924961686,-3.2176178549783523,-0.00012996079348219603,1683.518616808042,-3.217611040654107,100,-0.4549550850431079,0.25786090666381173,24.98999805301177,-0.00017876427703069072,24.990176817288802,pass
0.3,0.05,100,-2.994693948990421,-0.00013878045550868575,-2.994693948990421,-0.00013878045550868575,-2.994563988196939,-8.819662026489658e-06,-2.994692725354789,-0.00013755681987636599,-2.9945639714519556,-0.00012996079348219603,1683.518616808042,-2.9945551685349123,100,-0.564671659130451,0.29771005669273126,19.991919578915862,-0.00022187491517895914,19.992141453831042,pass
0.3,0.06,100,-2.8124464633681354,-0.000141212508594471,-2.8124464633681354,-0.000141212508594471,-2.812316502574653,-1.125171511227494e-05,-2.812445161049149,-0.00013991018960788683,-2.812316473593009,-0.00012996079348219603,1683.518616808042,-2.812305250859541,100,-0.6622370198787761,0.3265780542641073,16.659857667182763,-0.00026021100977555053,16.660117878192537,pass
0.3,0.07,100,-2.658359140755576,-0.00014399971157336044,-2.658359140755576,-0.00014399971157336044,-2.6582291799620936,-1.4038918091164368e-05,-2.658357749382997,-0.00014260833899471214,-2.658229133668131,-0.00012996079348219603,1683.518616808042,-2.6582151410440025,100,-0.7482185361710094,0.3494604837971313,14.279807042955195,-0.00029399549554853024,14.280101038450743,pass
0.3,0.08,100,-2.524883251143679,-0.00014703459350143343,-2.524883251143679,-0.00014703459350143343,-2.524753290350197,-1.707380001923737e-05,-2.524881767437619,-0.0001455508874413296,-2.5247532222610567,-0.00012996079348219603,1683.518616808042,-2.5247362165501777,100,-0.8212041530315379,0.36413579934319285,12.494765735106864,-0.00032267353753695006,12.495088408644401,pass
0.3,0.09,100,-2.4071499445126494,-0.000150483447674137,-2.4071499445126494,-0.000150483447674137,-2.4070199837191675,-2.052265419194094e-05,-2.4071483589608063,-0.00014889789583073988,-2.407019888475242,-0.00012996079348219603,1683.518616808042,-2.4069994610649754,100,-0.8922350245074446,0.37195317340293815,11.106394668621675,-0.0003505835066826894,11.106745252128357,pass
0.3,0.1,100,-2.3018343280055027,-0.0001539835745194715,-2.3018343280055027,-0.0001539835745194715,-2.3017043672120203,-2.402278103727542e-05,-2.301832634019187,-0.00015228958820397858,-2.301704238953129,-0.00012996079348219603,1683.518616808042,-2.301680344430983,100,-0.949295059850014,0.3829350967826852,9.995697722962731,-0.00037300395278978935,9.996070726915521,pass
0.34,0.01,100,-4.6034627626416755,-0.00010207377970962419,-4.6034627626416755,-0.00010207377970962419,-4.603363799604855,-3.11074288882926e-06,-4.603462391935987,-0.00010170307402127026,-4.603363798171508,-9.896303682079492e-05,1281.9721271284182,-4.603360688861966,100,-0.09988165142607752,0.05447092852449302,99.96066802292675,-3.92462284581837e-05,99.96070726915521,pass
0.34,0.02,100,-3.9105885520211543,-0.00010268726311743432,-3.9105885520211543,-0.00010268726311743432,-3.9104895889843334,-3.724226296639416e-06,-3.910588178463414,-0.00010231370537734512,-3.9104895872033123,-9.896303682079492e-05,1281.9721271284182,-3.9104858647580367,100,-0.21491762129813996,0.11212837426621605,49.98026918757513,-8.444700247471118e-05,49.980353634577604,pass
0.34,0.03,100,-3.5052838593801945,-0.00010378441672377114,-3.5052838593801945,-0.00010378441672377114,-3.5051848963433736,-4.821379902976215e-06,-3.505283479316931,-0.00010340435346039455,-3.505184893479547,-9.896303682079492e-05,1281.9721271284182,-3.5051800749634707,100,-0.34387974977868013,0.16222878500694124,33.32010063664056,-0.0001351197445102869,33.320235756385074,pass
0.34,0.04,100,-3.2177164315782645,-0.00010539092415771378,-3.2177164315782645,-0.00010539092415771378,-3.217617468541444,-6.427887336918876e-06,-3.217716041905395,-0.00010500125128792322,-3.2176174632964027,-9.896303682079492e-05,1281.9721271284182,-3.217611040654107,100,-0.4763745461579635,0.19984051560289498,24.989989636720566,-0.0001871805682349562,24.990176817288802,pass
0.34,0.05,100,-2.9946626952645694,-0.00010752672965713705,-2.9946626952645694,-0.00010752672965713705,-2.9945637322277485,-8.563692836342138e-06,-2.994662289296956,-0.00010712076204393536,-2.9945637225652053,-9.896303682079492e-05,1281.9721271284182,-2.9945551685349123,100,-0.6051021927756547,0.2323682368359081,19.9919036926551,-0.00023776117594328277,19.992141453831042,pass
