pair_id,pair_label,pair_order,pair_rank_complexity_desc,complexity_mean,ref_id,attempt_seed,train_error,test_error,CE_mean_train,CE_mean_test,theta_norm,min_margin,q05_margin,median_margin,mean_margin,theta_path,dataset_path
pair_7_9,7/9,1,1,0.10546875,29,2717929,0.0,0.0703125,0.004340752147757673,0.30421003398401275,13.68525483095677,0.04268174161953009,4.235752352779635,8.619637068801289,8.039099953042236,Complexity/03_dnn_mnist/digit_pairwise_complexity_dense/03_reference_search/raw_outputs/pair_7_9/ref_030/theta.npy,Complexity/03_dnn_mnist/digit_pairwise_complexity_dense/01_dataset/raw_outputs/pair_7_9/dataset.npz
pair_3_8,3/8,2,5,0.08984375,0,2713800,0.0,0.05029296875,0.0024823286773517804,0.21546172929662627,11.848602251240033,0.22014890439076262,5.759071033317085,8.275522098160211,8.176775281510269,Complexity/03_dnn_mnist/digit_pairwise_complexity_dense/03_reference_search/raw_outputs/pair_3_8/ref_001/theta.npy,Complexity/03_dnn_mnist/digit_pairwise_complexity_dense/01_dataset/raw_outputs/pair_3_8/dataset.npz
pair_3_8,3/8,2,5,0.08984375,1,2713801,0.0,0.0458984375,0.0026853591572250884,0.20528255456085884,12.19722036410608,0.020215482635949966,5.450235025259025,7.439740476025559,7.422656298455883,Complexity/03_dnn_mnist/digit_pairwise_complexity_dense/03_reference_search/raw_outputs/pair_3_8/ref_002/theta.npy,Complexity/03_dnn_mnist/digit_pairwise_complexity_dense/01_dataset/raw_outputs/pair_3_8/dataset.npz
pair_3_8,3/8,2,5,0.08984375,2,2713802,0.0,0.0498046875,0.0008498589243768399,0.2434031212671129,12.803817495526292,1.79458430412929,6.1029821984115395,9.106783992601054,8.777007744551728,Complexity/03_dnn_mnist/digit_pairwise_complexity_dense/03_reference_search/raw_outputs/pair_3_8/ref_003/theta.npy,Complexity/03_dnn_mnist/digit_pairwise_complexity_dense/01_dataset/raw_outputs/pair_3_8/dataset.npz
pair_3_8,3/8,2,5,0.08984375,3,2713803,0.0,0.0546875,0.0034520985403981544,0.19702293742615268,12.34378017465138,2.120053421971479,4.004890914891038,7.715502014669193,7.27572845248079,Complexity/03_dnn_mnist/digit_pairwise_complexity_dense/03_reference_search/raw_outputs/pair_3_8/ref_004/theta.npy,Complexity/03_dnn_mnist/digit_pairwise_complexity_dense/01_dataset/raw_outputs/pair_3_8/dataset.npz
pair_3_8,3/8,2,5,0.08984375,4,2713804,0.0,0.04931640625,0.0012388887120225105,0.2346208229124518,13.250042902097436,1.2752725019477973,5.422368886133677,9.231463051868737,8.566082376276546,Complexity/03_dnn_mnist/digit_pairwise_complexity_dense/03_reference_search/raw_outputs/pair_3_8/ref_005/theta.npy,Complexity/03_dnn_mnist/digit_pairwise_complexity_dense/01_dataset/raw_outputs/pair_3_8/dataset.npz
pair_3_8,3/8,2,5,0.08984375,5,2713805,0.0,0.05322265625,0.0009535794369330648,0.22458236887228392,12.157661966195825,2.413788459222756,6.146825118066814,8.163726798098732,7.869653596166953,Complexity/03_dnn_mnist/digit_pairwise_complexity_dense/03_reference_search/raw_outputs/pair_3_8/ref_006/theta.npy,Complexity/03_dnn_mnist/digit_pairwise_complexity_dense/01_dataset/raw_outputs/pair_3_8/dataset.npz
pair_3_8,3/8,2,5,0.08984375,6,2713806,0.0,0.04931640625,0.007452418242696867,0.19111476196379243,11.418474572662994,0.0544644199063998,3.712265025573367,6.984228057729313,6.556390271392063,Complexity/03_dnn_mnist/digit_pairwise_complexity_dense/03_reference_search/raw_outputs/pair_3_8/ref_007/theta.npy,Complexity/03_dnn_mnist/digit_pairwise_complexity_dense/01_dataset/raw_outputs/pair_3_8/dataset.npz
pair_3_8,3/8,2,5,0.08984375,7,2713807,0.0,0.048828125,0.0021989923511291894,0.2130229466338323,12.877899452267528,1.3596599438095223,5.143577613311482,7.556473091004154,7.3146195150623665,Complexity/03_dnn_mnist/digit_pairwise_complexity_dense/03_reference_search/raw_outputs/pair_3_8/ref_008/theta.npy,Complexity/03_dnn_mnist/digit_pairwise_complexity_dense/01_dataset/raw_outputs/pair_3_8/dataset.npz
pair_3_8,3/8,2,5,0.08984375,8,2713808,0.0,0.0478515625,0.0008875286769803601,0.2259335009168762,13.260940690500385,1.9587957943941872,6.359543890201389,8.535751520324823,8.388995274880426,Complexity/03_dnn_mnist/digit_pairwise_complexity_dense/03_reference_search/raw_outputs/pair_3_8/ref_009/theta.npy,Complexity/03_dnn_mnist/digit_pairwise_complexity_dense/01_dataset/raw_outputs/pair_3_8/dataset.npz
pair_3_8,3/8,2,5,0.08984375,9,2713809,0.0,0.0537109375,0.00297943468897747,0.2058546580313905,13.553558922482887,0.3223305663085374,4.7239621745054725,8.185156163272115,7.707075952879748,Complexity/03_dnn_mnist/digit_pairwise_complexity_dense/03_reference_search/raw_outputs/pair_3_8/ref_010/theta.npy,Complexity/03_dnn_mnist/digit_pairwise_complexity_dense/01_dataset/raw_outputs/pair_3_8/dataset.npz
pair_3_8,3/8,2,5,0.08984375,10,2713810,0.0,0.0498046875,0.0034286030231704253,0.21767107703754685,11.516902163823099,0.07478439174402296,5.1879966827326855,7.801741158008412,7.5720241066497955,Complexity/03_dnn_mnist/digit_pairwise_complexity_dense/03_reference_search/raw_outputs/pair_3_8/ref_011/theta.npy,Complexity/03_dnn_mnist/digit_pairwise_complexity_dense/01_dataset/raw_outputs/pair_3_8/dataset.npz
pair_3_8,3/8,2,5,0.08984375,11,2713811,0.0,0.0478515625,0.0011485407409832895,0.2368644667171313,12.500435067982332,1.2857241003828306,5.814995866477969,8.032178993644854,8.02356354393988,Complexity/03_dnn_mnist/digit_pairwise_complexity_dense/03_reference_search/raw_outputs/pair_3_8/ref_012/theta.npy,Complexity/03_dnn_mnist/digit_pairwise_complexity_dense/01_dataset/raw_outputs/pair_3_8/dataset.npz
pair_3_8,3/8,2,5,0.08984375,12,2713812,0.0,0.052734375,0.005935388114764101,0.18847646288727132,11.54483024015915,0.3870782261581159,4.015485261232365,7.768458599613627,7.18172061791188,Complexity/03_dnn_mnist/digit_pairwise_complexity_dense/03_reference_search/raw_outputs/pair_3_8/ref_013/theta.npy,Complexity/03_dnn_mnist/digit_pairwise_complexity_dense/01_dataset/raw_outputs/pair_3_8/dataset.npz
pair_3_8,3/8,2,5,0.08984375,13,2713813,0.0,0.046875,0.0009682929542816238,0.22192416531574777,13.13499339890146,3.261136110726358,5.431314796403119,8.62552419086743,8.205400806741723,Complexity/03_dnn_mnist/digit_pairwise_complexity_dense/03_reference_search/raw_outputs/pair_3_8/ref_014/theta.npy,Complexity/03_dnn_mnist/digit_pairwise_complexity_dense/01_dataset/raw_outputs/pair_3_8/dataset.npz
pair_3_8,3/8,2,5,0.08984375,14,2713814,0.0,0.04443359375,0.0016275323877732448,0.193419885400139,13.425705451995727,0.5983617215037935,5.577433054480404,8.445362073189376,8.14258144285434,Complexity/03_dnn_mnist/digit_pairwise_complexity_dense/03_reference_search/raw_outputs/pair_3_8/ref_015/theta.npy,Complexity/03_dnn_mnist/digit_pairwise_complexity_dense/01_dataset/raw_outputs/pair_3_8/dataset.npz
