beta,radius,ref_count,dataset_count,dphi_full_dr,dphi_energy_dr,dphi_entropic_dr,mean_dlogZ_inf_full_dr,sd_dlogZ_inf_full_dr,dphi_full_dr_std,dphi_full_dr_unit_sem,dphi_full_dr_dataset_mean_std,dphi_full_dr_sem,dphi_full_dr_ci95_half_width,dphi_full_dr_ci95_low,dphi_full_dr_ci95_high,dphi_energy_dr_std,dphi_energy_dr_unit_sem,dphi_energy_dr_dataset_mean_std,dphi_energy_dr_sem,dphi_energy_dr_ci95_half_width,dphi_energy_dr_ci95_low,dphi_energy_dr_ci95_high,uncertainty_method,claim
0.11,1.59,900,30,0.626451268469972,-0.0022324250467274215,0.6286836935166994,-5.681521743921288,1.1764642838961363,0.00046226494455643767,1.540883148521459e-05,0.0001273655645771738,2.3253664256099675e-05,4.755374340372384e-05,0.6264037147265683,0.6264988222133757,0.0004622649445564386,1.540883148521462e-05,0.00012736556457715943,2.3253664256097053e-05,4.755374340371847e-05,-0.00227997879013114,-0.002184871303323703,std_over_ref_units_sem_ci95_over_dataset_means,pass
0.11,1.6,900,30,0.6225278749225176,-0.0022265455097025127,0.6247544204322201,-5.666558322192895,1.1556377631078567,0.0004540816357987624,1.5136054526625413e-05,0.00014335221579103456,2.6172414085699302e-05,5.352258680525507e-05,0.6224743523357124,0.6225813975093228,0.0004540816357987649,1.5136054526625496e-05,0.00014335221579104762,2.6172414085701688e-05,5.352258680525995e-05,-0.002280068096507773,-0.0021730229228972527,std_over_ref_units_sem_ci95_over_dataset_means,pass
0.11,1.61,900,30,0.6186385571672461,-0.0022354010262644864,0.6208739581935107,-5.6890956118431175,1.1903495915724422,0.0004677208611286601,1.5590695370955338e-05,0.0001410146456797244,2.5745634125794492e-05,5.264982178724974e-05,0.6185859073454589,0.6186912069890333,0.000467720861128661,1.5590695370955365e-05,0.00014101464567971148,2.574563412579213e-05,5.2649821787244906e-05,-0.002288050848051731,-0.0021827512044772417,std_over_ref_units_sem_ci95_over_dataset_means,pass
0.11,1.62,900,30,0.614799975629613,-0.0022414272664067814,0.6170414028960197,-5.704432393005258,1.2499317524169564,0.0004911323192208075,1.637107730736025e-05,0.00014732854724704486,2.6898389563890704e-05,5.5007206658156486e-05,0.6147449684229548,0.6148549828362712,0.000491132319220808,1.6371077307360267e-05,0.0001473285472470669,2.689838956389473e-05,5.500720665816472e-05,-0.002296434473064946,-0.0021864200597486168,std_over_ref_units_sem_ci95_over_dataset_means,pass
0.11,1.63,900,30,0.611044728703254,-0.002211144113649241,0.6132558728169032,-5.627361769237318,1.1671260682503872,0.00045859570461704826,1.5286523487234943e-05,0.00013514795269662999,2.4674527430861794e-05,5.045940859611237e-05,0.6109942692946578,0.6110951881118502,0.0004585957046170481,1.5286523487234937e-05,0.00013514795269662692,2.4674527430861235e-05,5.045940859611122e-05,-0.002261603522245352,-0.00216068470505313,std_over_ref_units_sem_ci95_over_dataset_means,pass
0.11,1.64,900,30,0.607301785790933,-0.002214721947818282,0.6095165077387512,-5.636467357197527,1.2092192161713717,0.00047513525193374195,1.583784173112473e-05,0.00013826424454718158,2.524348187830067e-05,5.162292044112487e-05,0.6072501628704918,0.6073534087113741,0.00047513525193374135,1.5837841731124713e-05,0.00013826424454719315,2.5243481878302782e-05,5.162292044112919e-05,-0.002266344868259411,-0.002163099027377153,std_over_ref_units_sem_ci95_over_dataset_means,pass
0.11,1.65,900,30,0.6036333955558671,-0.0021890727420431546,0.6058224682979103,-5.571190128499828,1.1504843038715813,0.00045205670093185986,1.5068556697728662e-05,0.00013708345730045494,2.5027900608085137e-05,5.1182056743534105e-05,0.6035822134991237,0.6036845776126106,0.0004520567009318591,1.5068556697728636e-05,0.00013708345730043756,2.5027900608081966e-05,5.118205674352762e-05,-0.0022402547987866823,-0.002137890685299627,std_over_ref_units_sem_ci95_over_dataset_means,pass
0.11,1.66,900,30,0.599986688153287,-0.0021862472030697295,0.6021729353563567,-5.563999131812462,1.1184923775351634,0.0004394861994244253,1.4649539980814177e-05,0.0001313412360491599,2.3979519238245193e-05,4.9038116842211417e-05,0.5999376500364448,0.6000357262701292,0.00043948619942442565,1.4649539980814189e-05,0.00013134123604911796,2.3979519238237535e-05,4.903811684219576e-05,-0.002235285319911925,-0.002137209086227534,std_over_ref_units_sem_ci95_over_dataset_means,pass
0.11,1.67,900,30,0.5963978864936823,-0.0021692229024567076,0.598567109396139,-5.520672286752321,1.1703143353703716,0.00045984846183511584,1.532828206117053e-05,0.00013770253432157748,2.514092809118578e-05,5.1413197946474916e-05,0.5963464732957359,0.5964492996916287,0.00045984846183511654,1.5328282061170552e-05,0.00013770253432157135,2.5140928091184657e-05,5.141319794647262e-05,-0.0022206361004031804,-0.002117809704510235,std_over_ref_units_sem_ci95_over_dataset_means,pass
0.11,1.68,900,30,0.5928470855028508,-0.0021571244325970197,0.5950042099354478,-5.489881680959415,1.1360567206137178,0.0004463877094749382,1.4879590315831273e-05,0.0001242629176278063,2.2687201015385284e-05,4.63953260764629e-05,0.5928006901767744,0.5928934808289272,0.0004463877094749383,1.4879590315831276e-05,0.0001242629176277895,2.2687201015382218e-05,4.639532607645663e-05,-0.002203519758673476,-0.002110729106520563,std_over_ref_units_sem_ci95_over_dataset_means,pass
0.11,1.69,900,30,0.5893145708860434,-0.00216890407937201,0.5914834749654154,-5.519860882001765,1.145833585270441,0.0004502293065895662,1.500764355298554e-05,0.00012684554350626652,2.3158721832461704e-05,4.735958614738418e-05,0.589267211299896,0.5893619304721909,0.0004502293065895643,1.5007643552985476e-05,0.00012684554350628427,2.3158721832464946e-05,4.7359586147390815e-05,-0.002216263665519401,-0.002121544493224619,std_over_ref_units_sem_ci95_over_dataset_means,pass
0.11,1.7,900,30,0.5858659479177676,-0.0021382124890278052,0.5880041604067954,-5.441750784575764,1.1069496291531116,0.00043495073837057494,1.4498357945685832e-05,0.00011725097238234397,2.1407000821075013e-05,4.37773166790984e-05,0.5858221706010884,0.5859097252344467,0.0004349507383705743,1.449835794568581e-05,0.0001172509723823085,2.1407000821068538e-05,4.377731667908516e-05,-0.0021819898057068906,-0.00209443517234872,std_over_ref_units_sem_ci95_over_dataset_means,pass
0.11,1.71,900,30,0.58243059555452,-0.0021349440311829427,0.584565539585703,-5.43343255936059,1.083620546680201,0.00042578410478593347,1.4192803492864449e-05,0.00012823386707797504,2.3412193878242005e-05,4.78779364810049e-05,0.5823827176180391,0.582478473491001,0.0004257841047859336,1.4192803492864452e-05,0.00012823386707798667,2.3412193878244126e-05,4.787793648100924e-05,-0.0021828219676639517,-0.0020870660947019336,std_over_ref_units_sem_ci95_over_dataset_means,pass
0.11,1.72,900,30,0.5790365536156206,-0.002130349112026037,0.5811669027276466,-5.421738490106264,1.0829892099349168,0.00042553603533788633,1.4184534511262877e-05,0.0001306273220530407,2.384917697164748e-05,4.8771566907019095e-05,0.5789877820487136,0.5790853251825275,0.00042553603533788476,1.4184534511262825e-05,0.00013062732205301145,2.384917697164214e-05,4.877156690700817e-05,-0.0021791206789330453,-0.0020815775451190287,std_over_ref_units_sem_ci95_over_dataset_means,pass
0.11,1.73,900,30,0.575682168221101,-0.0021253882480041808,0.5778075564691052,-5.40911309117064,1.0986840586267217,0.00043170296999085056,1.439009899969502e-05,0.00012817515897157195,2.3401475293513543e-05,4.785601697523519e-05,0.5756343122041258,0.5757300242380762,0.0004317029699908533,1.439009899969511e-05,0.00012817515897155148,2.3401475293509806e-05,4.785601697522755e-05,-0.002173244264979408,-0.0020775322310289533,std_over_ref_units_sem_ci95_over_dataset_means,pass
0.11,1.74,900,30,0.5723945681003965,-0.002092255285552994,0.5744868233859495,-5.324789701732369,1.052627609363442,0.00041360613334516386,1.3786871111505463e-05,0.00012862255695987772,2.3483158616972708e-05,4.8023059371709186e-05,0.5723465450410248,0.5724425911597681,0.0004136061333451638,1.3786871111505461e-05,0.00012862255695988848,2.3483158616974673e-05,4.8023059371713205e-05,-0.002140278344924707,-0.0020442322261812807,std_over_ref_units_sem_ci95_over_dataset_means,pass
0.11,1.75,900,30,0.5691197301760625,-0.002084311361967151,0.5712040415380297,-5.304572416206399,1.0529234185252396,0.000413722364842924,1.3790745494764133e-05,0.00013372653093008364,2.441501250910637e-05,4.992870058112253e-05,0.5690698014754815,0.5691696588766436,0.00041372236484292323,1.3790745494764108e-05,0.00013372653093010408,2.4415012509110104e-05,4.992870058113016e-05,-0.002134240062548281,-0.0020343826613860205,std_over_ref_units_sem_ci95_over_dataset_means,pass
0.11,1.76,900,30,0.5658532945023727,-0.0021052695269183105,0.567958564029291,-5.357910946007101,1.0924656642210009,0.0004292595930141456,1.430865310047152e-05,0.00012545539259559168,2.2904916161757386e-05,4.684055355079385e-05,0.5658064539488219,0.5659001350559234,0.0004292595930141457,1.4308653100471523e-05,0.00012545539259559973,2.2904916161758856e-05,4.684055355079686e-05,-0.0021521100804691076,-0.0020584289733675135,std_over_ref_units_sem_ci95_over_dataset_means,pass
0.11,1.77,900,30,0.5626639514361361,-0.0020858071466617746,0.5647497585827979,-5.308379188254216,1.0860469653156506,0.000426737510929528,1.4224583697650934e-05,0.00013110718097935747,2.3936786824435446e-05,4.8950729055970485e-05,0.5626150007070801,0.5627129021651921,0.00042673751092952867,1.4224583697650956e-05,0.00013110718097936682,2.3936786824437153e-05,4.8950729055973975e-05,-0.0021347578757177485,-0.0020368564176058007,std_over_ref_units_sem_ci95_over_dataset_means,pass
0.11,1.78,900,30,0.559508175338893,-0.0020688317911924685,0.5615770071300854,-5.265176908584832,1.0726384561051878,0.00042146894149516035,1.4048964716505345e-05,0.0001224564827457717,2.2357392637533773e-05,4.572086794375656e-05,0.5594624544709492,0.5595538962068367,0.0004214689414951622,1.4048964716505406e-05,0.00012245648274577232,2.2357392637533888e-05,4.57208679437568e-05,-0.002114552659136225,-0.0020231109232487117,std_over_ref_units_sem_ci95_over_dataset_means,pass
0.11,1.79,900,30,0.5563704040675989,-0.002069301346676063,0.5584397054142749,-5.26637192729058,1.0529196694543814,0.000413720891730602,1.3790696391020065e-05,0.00012003517302193822,2.1915323986050373e-05,4.481683755147301e-05,0.5563255872300474,0.5564152209051503,0.0004137208917306017,1.3790696391020057e-05,0.00012003517302193174,2.191532398604919e-05,4.4816837551470594e-05,-0.0021141181842275333,-0.0020244845091245923,std_over_ref_units_sem_ci95_over_dataset_means,pass
0.11,1.8,900,30,0.5532828227328548,-0.0020544398735630577,0.5553372626064178,-5.228549478217982,1.0117781346075578,0.0003975552591778234,1.3251841972594114e-05,0.00011620550814555843,2.1216126039224225e-05,4.338697775021354e-05,0.5532394357551046,0.553326209710605,0.0003975552591778223,1.3251841972594077e-05,0.0001162055081455568,2.1216126039223927e-05,4.338697775021293e-05,-0.002097826851313271,-0.0020110528958128446,std_over_ref_units_sem_ci95_over_dataset_means,pass
0.11,1.81,900,30,0.5502134933603515,-0.002055607574207672,0.5522691009345592,-5.231521276358525,1.0581687736662906,0.00041578340812035064,1.3859446937345022e-05,0.0001191385086097208,2.1751616211022508e-05,4.448205515154103e-05,0.5501690113052,0.550257975415503,0.00041578340812034993,1.3859446937344998e-05,0.00011913850860974176,2.1751616211026337e-05,4.4482055151548854e-05,-0.002100089629359221,-0.002011125519056123,std_over_ref_units_sem_ci95_over_dataset_means,pass
0.11,1.82,900,30,0.5471882173911147,-0.0020464379339138966,0.5492346553250286,-5.208184541810867,1.0037930432846114,0.0003944176987365859,1.3147256624552862e-05,0.00010430871598806344,1.9044078897020704e-05,3.8945141344407337e-05,0.5471492722497703,0.5472271625324591,0.000394417698736586,1.3147256624552866e-05,0.00010430871598807307,1.9044078897022466e-05,3.894514134441094e-05,-0.0020853830752583075,-0.0020074927925694858,std_over_ref_units_sem_ci95_over_dataset_means,pass
0.11,1.83,900,30,0.5441882853406219,-0.0020450877148709716,0.5462333730554929,-5.2047482343466225,1.0185977424872164,0.0004002348693466477,1.3341162311554923e-05,0.00010420955453766731,1.902597457594841e-05,3.89081180078145e-05,0.5441493772226141,0.5442271934586297,0.00040023486934664693,1.3341162311554898e-05,0.00010420955453764149,1.9025974575943694e-05,3.890811800780485e-05,-0.0020839958328787763,-0.002006179596863167,std_over_ref_units_sem_ci95_over_dataset_means,pass
0.11,1.84,900,30,0.5412270905351974,-0.0020376228841243113,0.5432647134193217,-5.185750240096373,1.0007572026151974,0.00039322483403347647,1.3107494467782549e-05,0.00010382445016427115,1.8955664458514086e-05,3.876433381766131e-05,0.5411883262013797,0.541265854869015,0.00039322483403347636,1.3107494467782546e-05,0.0001038244501642464,1.8955664458509567e-05,3.8764333817652066e-05,-0.0020763872179419634,-0.0019988585503066592,std_over_ref_units_sem_ci95_over_dataset_means,pass
0.11,1.85,900,30,0.5382985251526454,-0.00202962224819346,0.5403281474008389,-5.165388621652356,1.038877272872783,0.0004082032506376361,1.3606775021254537e-05,0.00013609693619707244,2.4847787320825977e-05,5.081372507108912e-05,0.5382477114275743,0.5383493388777165,0.0004082032506376358,1.3606775021254526e-05,0.00013609693619708285,2.4847787320827878e-05,5.0813725071093006e-05,-0.002080435973264553,-0.0019788085231223673,std_over_ref_units_sem_ci95_over_dataset_means,pass
0.11,1.86,900,30,0.535411473582153,-0.002011683778896464,0.5374231573610495,-5.119735217291501,0.9993064973443702,0.0003926548123160575,1.3088493743868584e-05,0.00011267678868866165,2.0571872957340976e-05,4.20694801977623e-05,0.5353694041019552,0.5354535430623508,0.000392654812316059,1.3088493743868635e-05,0.00011267678868867543,2.0571872957343493e-05,4.206948019776744e-05,-0.0020537532590942315,-0.0019696142986986966,std_over_ref_units_sem_ci95_over_dataset_means,pass
0.11,1.87,900,30,0.532550664263916,-0.0019985724695343243,0.5345492367334502,-5.086366934964856,0.9600350501168798,0.0003772239882581045,1.2574132941936817e-05,0.000105558913599575,1.927233270807536e-05,3.941192038801411e-05,0.5325112523435279,0.532590076184304,0.00037722398825810604,1.2574132941936868e-05,0.00010555891359957573,1.9272332708075494e-05,3.9411920388014385e-05,-0.002037984389922339,-0.0019591605491463097,std_over_ref_units_sem_ci95_over_dataset_means,pass
0.11,1.88,900,30,0.5296962084599259,-0.002009681269623116,0.531705889729549,-5.11463883119083,1.0144142061180679,0.00039859104366132093,1.328636812204403e-05,0.00011696499537146102,2.1354788801145515e-05,4.367054309834258e-05,0.5296525379168275,0.5297398790030243,0.00039859104366132337,1.3286368122044112e-05,0.00011696499537147415,2.1354788801147914e-05,4.3670543098347483e-05,-0.0020533518127214636,-0.0019660107265247685,std_over_ref_units_sem_ci95_over_dataset_means,pass
0.11,1.89,900,30,0.5268838957980534,-0.002008735255677781,0.5288926310537312,-5.1122312256999525,1.0065164643437143,0.00039548780524311007,1.3182926841437002e-05,0.00012667152489227685,2.3126950525692395e-05,4.7294613825040945e-05,0.5268366011842284,0.5269311904118784,0.00039548780524310974,1.3182926841436992e-05,0.00012667152489227113,2.312695052569135e-05,4.729461382503881e-05,-0.0020560298695028196,-0.001961440641852742,std_over_ref_units_sem_ci95_over_dataset_means,pass
0.11,1.9,900,30,0.524120706545221,-0.001988279081911632,0.5261089856271327,-5.060170263465103,1.0147688420455836,0.0003987303898018026,1.329101299339342e-05,0.00011353747152587882,2.0729011425608107e-05,4.239082836536858e-05,0.5240783157168557,0.5241630973735864,0.00039873038980180105,1.329101299339337e-05,0.00011353747152588303,2.0729011425608876e-05,4.239082836537015e-05,-0.002030669910277002,-0.0019458882535462617,std_over_ref_units_sem_ci95_over_dataset_means,pass
0.11,1.91,900,30,0.5213740136209861,-0.0019804746991982335,0.5233544883201844,-5.040308109459504,0.9926081815250337,0.0003900228611100341,1.3000762037001137e-05,0.00011518130952687071,2.1029133810283927e-05,4.300457864203063e-05,0.5213310090423441,0.5214170181996282,0.0003900228611100329,1.3000762037001096e-05,0.00011518130952688502,2.102913381028654e-05,4.300457864203597e-05,-0.0020234792778402694,-0.0019374701205561976,std_over_ref_units_sem_ci95_over_dataset_means,pass
0.11,1.92,900,30,0.5186613733488891,-0.001967310344627682,0.5206286836935168,-5.006804827077452,0.9060526395810239,0.0003560128249827196,1.1867094166090654e-05,0.00010143572663192221,1.851954520441044e-05,3.7872469943019346e-05,0.518623500878946,0.5186992458188321,0.0003560128249827206,1.1867094166090686e-05,0.00010143572663194196,1.8519545204414045e-05,3.787246994302672e-05,-0.002005182814570709,-0.0019294378746846554,std_over_ref_units_sem_ci95_over_dataset_means,pass
0.11,1.93,900,30,0.5159572180717847,-0.0019739076751334834,0.5179311257469182,-5.023595033214716,1.0190778071714084,0.0004004234998708874,1.3347449995696248e-05,0.0001150110243619495,2.099804413493865e-05,4.294100025594953e-05,0.5159142770715288,0.5160001590720407,0.0004004234998708874,1.3347449995696248e-05,0.0001150110243619507,2.099804413493887e-05,4.2941000255949986e-05,-0.0020168486753894335,-0.0019309666748775335,std_over_ref_units_sem_ci95_over_dataset_means,pass
0.11,1.94,900,30,0.5132804309681644,-0.00198094670789329,0.5152613776760577,-5.041509371588423,1.084662016402043,0.00042619332668056585,1.4206444222685528e-05,0.00011527924150071289,2.1047013660675385e-05,4.304114293608116e-05,0.5132373898252284,0.5133234721111005,0.000426193326680567,1.4206444222685567e-05,0.00011527924150071976,2.1047013660676638e-05,4.304114293608372e-05,-0.0020239878508293736,-0.0019379055649572062,std_over_ref_units_sem_ci95_over_dataset_means,pass
0.11,1.95,900,30,0.5106625657971917,-0.001956445839501553,0.5126190116366933,-4.979154661531453,0.9976252599241447,0.00039199420822166756,1.306647360738892e-05,0.00012518517398899963,2.285558121966136e-05,4.673966359420748e-05,0.5106158261335975,0.510709305460786,0.0003919942082216679,1.306647360738893e-05,0.00012518517398899334,2.285558121966021e-05,4.6739663594205127e-05,-0.0020031855030957584,-0.001909706175907348,std_over_ref_units_sem_ci95_over_dataset_means,pass
0.11,1.96,900,30,0.5080326940339583,-0.00197091448213969,0.510003608516098,-5.015977357045511,0.9638000835125614,0.0003787033726964867,1.2623445756549557e-05,0.00010640114179681526,1.9426101835473827e-05,3.972637825354398e-05,0.5079929676557048,0.5080724204122119,0.00037870337269648775,1.2623445756549591e-05,0.00010640114179682671,1.9426101835475918e-05,3.972637825354825e-05,-0.002010640860393238,-0.0019311881038861418,std_over_ref_units_sem_ci95_over_dataset_means,pass
0.11,1.97,900,30,0.5054568719493735,-0.001957885762074392,0.5074147577114478,-4.982819264479327,0.9110951121825254,0.0003579941501699512,1.1933138338998374e-05,0.00010430881219107998,1.9044096461208124e-05,3.8945177263170614e-05,0.5054179267721103,0.5054958171266367,0.00035799415016995106,1.1933138338998369e-05,0.00010430881219108818,1.904409646120962e-05,3.894517726317368e-05,-0.0019968309393375654,-0.0019189405848112182,std_over_ref_units_sem_ci95_over_dataset_means,pass
0.11,1.98,900,30,0.5029165399215262,-0.0019355169933991348,0.5048520569149253,-4.925890748200798,0.9330286181532048,0.000366612423635837,1.2220414121194567e-05,0.0001101954879095273,2.0118851487778635e-05,4.1143051292507306e-05,0.5028753968702336,0.5029576829728187,0.0003666124236358369,1.2220414121194564e-05,0.00011019548790952937,2.0118851487779014e-05,4.1143051292508085e-05,-0.001976660044691643,-0.0018943739421066268,std_over_ref_units_sem_ci95_over_dataset_means,pass
0.11,1.99,900,30,0.5003541434210014,-0.0019609684843012168,0.5023151119053025,-4.990664792546597,0.9990939477788513,0.00039257129578736864,1.3085709859578954e-05,0.00011463946605327819,2.0930207179242733e-05,4.280227368155139e-05,0.5003113411473198,0.500396945694683,0.0003925712957873679,1.308570985957893e-05,0.00011463946605326796,2.0930207179240866e-05,4.280227368154757e-05,-0.0020037707579827644,-0.001918166210619669,std_over_ref_units_sem_ci95_over_dataset_means,pass
0.11,2.0,900,30,0.49785633599821355,-0.0019472003475624877,0.499803536345776,-4.955624884546531,0.9963906777997843,0.0003915091071904849,1.3050303573016163e-05,0.00010135799712107078,1.8505353802251385e-05,3.784344852560408e-05,0.49781849254968796,0.49789417944673914,0.000391509107190485,1.3050303573016167e-05,0.00010135799712107368,1.8505353802251913e-05,3.784344852560516e-05,-0.0019850437960880927,-0.0019093568990368826,std_over_ref_units_sem_ci95_over_dataset_means,pass
0.11,2.01,900,30,0.49538573431494126,-0.0019312172728955825,0.49731695158783684,-4.914947959519258,0.9342087212457653,0.0003670761183676885,1.2235870612256284e-05,9.403768655149132e-05,1.7168854059950663e-05,3.51103065525991e-05,0.49535062400838864,0.4954208446214939,0.00036707611836768776,1.2235870612256259e-05,9.403768655150757e-05,1.716885405995363e-05,3.5110306552605174e-05,-0.0019663275794481877,-0.0018961069663429773,std_over_ref_units_sem_ci95_over_dataset_means,pass
0.11,2.02,900,30,0.49291244931515915,-0.0019425371658072928,0.49485498648096643,-4.94375708697956,0.9878977600635126,0.0003881720078835017,1.2939066929450056e-05,0.00010973988975954,2.0035671026476745e-05,4.097294724914494e-05,0.49287147636791,0.4929534222624083,0.000388172007883502,1.2939066929450068e-05,0.0001097398897595417,2.0035671026477053e-05,4.097294724914557e-05,-0.0019835101130564383,-0.0019015642185581472,std_over_ref_units_sem_ci95_over_dataset_means,pass
0.11,2.03,900,30,0.49050127176323455,-0.0019160054247222057,0.49241727718795675,-4.876233805918013,0.9030251516684769,0.00035482324230588417,1.1827441410196139e-05,9.243633321661245e-05,1.68764882786009e-05,3.451241852973884e-05,0.4904667593447048,0.4905357841817643,0.00035482324230588487,1.1827441410196162e-05,9.243633321661075e-05,1.6876488278600592e-05,3.451241852973821e-05,-0.0019505178432519439,-0.0018814930061924675,std_over_ref_units_sem_ci95_over_dataset_means,pass
0.11,2.04,900,30,0.48809418958046197,-0.0019092774252007906,0.4900034670056628,-4.859111047136012,0.9052711143332148,0.00035570574237061534,1.1856858079020512e-05,9.31795708651683e-05,1.701218428716795e-05,3.4789916867258455e-05,0.4880593996635947,0.48812897949732925,0.00035570574237061485,1.1856858079020495e-05,9.317957086516183e-05,1.7012184287166767e-05,3.4789916867256036e-05,-0.0019440673420680467,-0.0018744875083335345,std_over_ref_units_sem_ci95_over_dataset_means,pass
0.11,2.05,900,30,0.4856912597487706,-0.0019219464422304358,0.487613206191001,-4.891353695476459,0.8915584936862622,0.00035031767924803965,1.1677255974934656e-05,0.00010476255144227918,1.9126937535577228e-05,3.911458726025543e-05,0.48565214516151034,0.48573037433603083,0.0003503176792480402,1.1677255974934673e-05,0.00010476255144228063,1.9126937535577492e-05,3.9114587260255966e-05,-0.0019610610294906916,-0.00188283185497018,std_over_ref_units_sem_ci95_over_dataset_means,pass
0.11,2.06,900,30,0.4833332760507378,-0.001912875741277782,0.4852461517920156,-4.868268761551955,0.9572171754478799,0.00037611676834887255,1.2537225611629085e-05,0.0001075317309196915,1.9632518224096923e-05,4.01484997682782e-05,0.4832931275509695,0.4833734245505061,0.0003761167683488722,1.2537225611629073e-05,0.00010753173091970175,1.9632518224098797e-05,4.014849976828204e-05,-0.001953024241046064,-0.0018727272415095001,std_over_ref_units_sem_ci95_over_dataset_means,pass
0.11,2.07,900,30,0.48097826003682503,-0.0019237074470165748,0.4829019674838416,-4.895835452657183,0.9776153620351833,0.00038413177290184,1.2804392430061333e-05,9.977965503426006e-05,1.8217189280782713e-05,3.7254152079200645e-05,0.4809410058847458,0.48101551418890426,0.0003841317729018402,1.280439243006134e-05,9.977965503424708e-05,1.8217189280780345e-05,3.725415207919581e-05,-0.0019609615990957706,-0.001886453294937379,std_over_ref_units_sem_ci95_over_dataset_means,pass
0.11,2.08,900,30,0.4786760731819928,-0.0019042502274072039,0.4805803234094,-4.846316828751334,0.8723563677795485,0.00034277263959903647,1.1425754653301216e-05,0.00010394339313334026,1.8977380374252683e-05,3.8808742865346736e-05,0.47863726443912746,0.4787148819248581,0.00034277263959903674,1.1425754653301224e-05,0.0001039433931333508,1.8977380374254607e-05,3.880874286535067e-05,-0.0019430589702725545,-0.0018654414845418533,std_over_ref_units_sem_ci95_over_dataset_means,pass
0.11,2.09,900,30,0.47638075248568673,-0.0019001435389793563,0.4782808960246661,-4.835865306702462,0.8544224757164146,0.00033572592366067376,1.1190864122022458e-05,9.80542997978704e-05,1.790218395322262e-05,3.660996618434026e-05,0.4763441425195024,0.47641736245187105,0.0003357259236606737,1.1190864122022456e-05,9.805429979787443e-05,1.7902183953223357e-05,3.660996618434176e-05,-0.001936753505163698,-0.0018635335727950147,std_over_ref_units_sem_ci95_over_dataset_means,pass
0.11,2.1,900,30,0.4741161163734808,-0.00188725157487737,0.4760033679483581,-4.803055258062907,0.8864761994983679,0.00034832070707205065,1.1610690235735022e-05,8.049349312000437e-05,1.469603397140443e-05,3.005338947152206e-05,0.47408606298400924,0.4741461697629523,0.0003483207070720502,1.1610690235735007e-05,8.049349311999247e-05,1.4696033971402258e-05,3.0053389471517616e-05,-0.0019173049643488877,-0.0018571981854058524,std_over_ref_units_sem_ci95_over_dataset_means,pass
0.11,2.11,900,30,0.47186445597352195,-0.001882971842379531,0.47374742781590146,-4.792163338855906,0.9082199299873137,0.0003568644125686897,1.1895480418956323e-05,9.573053140031155e-05,1.7477923829969086e-05,3.574235423228678e-05,0.4718287136192897,0.4719001983277542,0.0003568644125686891,1.1895480418956303e-05,9.573053140032185e-05,1.7477923829970966e-05,3.5742354232290627e-05,-0.0019187141966118216,-0.0018472294881472402,std_over_ref_units_sem_ci95_over_dataset_means,pass
0.11,2.12,900,30,0.4696393323246665,-0.0018734378128580098,0.4715127701375245,-4.767899233723635,0.8840955102690131,0.0003473852692609085,1.1579508975363618e-05,9.532836927922579e-05,1.7404499408138153e-05,3.559220128964252e-05,0.46960374012337686,0.4696749245259561,0.00034738526926090884,1.1579508975363628e-05,9.532836927923465e-05,1.740449940813977e-05,3.559220128964583e-05,-0.0019090300141476556,-0.001837845611568364,std_over_ref_units_sem_ci95_over_dataset_means,pass
0.11,2.13,900,30,0.46740522013562386,-0.0018938750247292884,0.4692990951603531,-4.819911937936039,0.9153491670569046,0.0003596656845017304,1.1988856150057681e-05,0.00010388339622749884,1.8966426488016064e-05,3.878634216799285e-05,0.4673664337934559,0.46744400647779183,0.0003596656845017307,1.198885615005769e-05,0.00010388339622750577,1.8966426488017327e-05,3.878634216799543e-05,-0.0019326613668972838,-0.001855088682561293,std_over_ref_units_sem_ci95_over_dataset_means,pass
0.11,2.14,900,30,0.4652248577395829,-0.001881250994787209,0.4671061087343701,-4.787783781733447,0.8864919486700296,0.0003483268953516811,1.1610896511722702e-05,9.672614615496774e-05,1.7659697383205804e-05,3.611408114865587e-05,0.4651887436584342,0.46526097182073156,0.00034832689535168156,1.1610896511722719e-05,9.672614615498936e-05,1.7659697383209755e-05,3.611408114866395e-05,-0.0019173650759358731,-0.001845136913638545,std_over_ref_units_sem_ci95_over_dataset_means,pass
0.11,2.15,900,30,0.46306800054010494,-0.0018655216420123358,0.46493352218211725,-4.747752578921395,0.8897776947174573,0.0003496179547023409,1.1653931823411362e-05,9.610675366547689e-05,1.7546612303724665e-05,3.588282216111694e-05,0.46303211771794384,0.46310388336226604,0.00034961795470234077,1.1653931823411358e-05,9.610675366546908e-05,1.7546612303723242e-05,3.588282216111403e-05,-0.0019014044641734499,-0.0018296388198512218,std_over_ref_units_sem_ci95_over_dataset_means,pass
0.11,2.16,900,30,0.460904575107589,-0.001876477064425763,0.46278105217201476,-4.775634128963567,0.8809975198839041,0.00034616798423729055,1.1538932807909684e-05,9.853243355723833e-05,1.7989478835059477e-05,3.678848421769663e-05,0.4608677866233713,0.46094136359180665,0.0003461679842372904,1.153893280790968e-05,9.853243355724219e-05,1.798947883506018e-05,3.678848421769807e-05,-0.001913265548643461,-0.0018396885802080649,std_over_ref_units_sem_ci95_over_dataset_means,pass
