rule,radius,phi_energy_raw,phi_energy_raw_sd,phi_energy_raw_sem,n_units,target_ref_count,sampling_status,qc_diagnostic_pass
real_even_odd,0.45,-0.041772281663206304,0.0028013862095486136,0.0005114608064178899,30,30,complete,False
real_even_odd,0.46,-0.042452466396479066,0.0034667263040181672,0.0006329347324690875,30,30,complete,False
real_even_odd,0.47,-0.043981019485897936,0.002896289373145938,0.0005287876742448429,30,30,complete,False
real_even_odd,0.48,-0.0438274264141554,0.003183420277337598,0.000581210365305718,30,30,complete,False
real_even_odd,0.49,-0.04519880205800017,0.0026625167771217348,0.00048610683285517625,30,30,complete,False
real_even_odd,0.5,-0.04571546955485135,0.0020775821650119465,0.00037931287228248764,30,30,complete,False
real_even_odd,0.51,-0.04514871373802175,0.003448173059233917,0.0006295473889080045,30,30,complete,False
real_even_odd,0.52,-0.04697262048748923,0.003269102656517753,0.0005968537559249455,30,30,complete,False
real_even_odd,0.53,-0.04842945035482774,0.0027918194189951073,0.0005097141574215289,30,30,complete,False
real_even_odd,0.54,-0.047732648612870125,0.0031529750103333897,0.000575651845469894,30,30,complete,False
real_even_odd,0.55,-0.049455893776898456,0.0031182264947016087,0.0005693076635194446,30,30,complete,False
real_even_odd,0.56,-0.04999857498150196,0.0023499041668864924,0.0004290318400597054,30,30,complete,False
real_even_odd,0.57,-0.050351730834049827,0.0028996972832777725,0.0005294098706625613,30,30,complete,False
real_even_odd,0.58,-0.05136019275631578,0.0024706581618971087,0.00045107840238509865,30,30,complete,False
real_even_odd,0.59,-0.05199658703775919,0.0030023082644084075,0.0005481439870002232,30,30,complete,False
real_even_odd,0.6,-0.05272713184861657,0.0027618428218028077,0.0005042412045950396,30,30,complete,False
real_even_odd,0.61,-0.05396193753422017,0.0030558647995288586,0.000557922027795986,30,30,complete,False
real_even_odd,0.62,-0.054670349435759956,0.0031768718817462567,0.0005800147973121028,30,30,complete,False
real_even_odd,0.63,-0.0544327517935487,0.0033914206414444965,0.0006191858624359301,30,30,complete,False
real_even_odd,0.64,-0.05557946445651433,0.003051325782925618,0.0005570933205351576,30,30,complete,False
real_even_odd,0.65,-0.05589846133271373,0.0028846027141588115,0.0005266539919951357,30,30,complete,False
real_even_odd,0.66,-0.05565900270547923,0.0036316482176533224,0.0006630452165773852,30,30,complete,False
real_even_odd,0.67,-0.05774436523342555,0.0023247511242496703,0.0004244395437790131,30,30,complete,False
real_even_odd,0.68,-0.05778257571935124,0.0035288927458356416,0.0006442847199701751,30,30,complete,False
real_even_odd,0.69,-0.05859137676449111,0.0030777642319012714,0.0005619202988316293,30,30,complete,False
real_even_odd,0.7,-0.05886137167551937,0.002957823757531709,0.0005400222643749357,30,30,complete,False
real_even_odd,0.71,-0.060386835060364054,0.0030007510387556635,0.000547859677794512,30,30,complete,False
real_even_odd,0.72,-0.060413124134698994,0.002607785939988159,0.00047611439482544255,30,30,complete,False
real_even_odd,0.73,-0.060410489234336645,0.002428242285434329,0.00044333435827342653,30,30,complete,False
real_even_odd,0.74,-0.060450033036521675,0.0037961652249417473,0.0006930817752390892,30,30,complete,False
real_even_odd,0.75,-0.06233212090280557,0.0028855941506334385,0.0005268350027022981,30,30,complete,False
real_even_odd,0.76,-0.06249902860978856,0.0027769843046027026,0.0005070056484895656,30,30,complete,False
real_even_odd,0.77,-0.06309924657981916,0.003294512872005314,0.0006014930053294798,30,30,complete,False
real_even_odd,0.78,-0.06338707835851325,0.003469068901366999,0.0006333624302727897,30,30,complete,False
real_even_odd,0.79,-0.06424480601714512,0.003953382947401748,0.0007217856729160654,30,30,complete,False
real_even_odd,0.8,-0.06502581816031926,0.003173533624032196,0.0005794053176278506,30,30,complete,False
real_even_odd,0.81,-0.06624765107631095,0.003445698168823868,0.0006290955378063593,30,30,complete,False
real_even_odd,0.82,-0.06533038828117178,0.0032588266496069783,0.0005949776223295754,30,30,complete,False
real_even_odd,0.83,-0.06662633783177425,0.0026944459018872274,0.000491936266813662,30,30,complete,False
real_even_odd,0.84,-0.06677414404233531,0.0029895478556551877,0.000545814265761181,30,30,complete,False
real_even_odd,0.85,-0.06831620223235202,0.0031876498133933343,0.0005819825694075542,30,30,complete,False
real_even_odd,0.86,-0.06744374094652503,0.002805140983203918,0.0005121463311610016,30,30,complete,False
real_even_odd,0.87,-0.06792177696856203,0.0028388676473013684,0.0005183039493995262,30,30,complete,False
real_even_odd,0.88,-0.06955430663306723,0.0030904000473007567,0.0005642272725405529,30,30,complete,False
real_even_odd,0.89,-0.06923761873731787,0.0039009245771706273,0.0007122081286808853,30,30,complete,False
real_even_odd,0.9,-0.07022938235011875,0.0030554098620728443,0.0005578389679603488,30,30,complete,False
real_even_odd,0.91,-0.07081334657876344,0.002967343235554589,0.0005417602753245378,30,30,complete,False
real_even_odd,0.92,-0.07049650346833582,0.0030404402604909467,0.0005551059051392579,30,30,complete,False
real_even_odd,0.93,-0.07151117880057221,0.0032345355593793473,0.00059054269630822,30,30,complete,False
real_even_odd,0.94,-0.07180372450968195,0.002937248405402364,0.0005362657362116513,30,30,complete,False
real_even_odd,0.95,-0.0725759532967241,0.0034149416058392276,0.0006234801833603534,30,30,complete,False
real_even_odd,0.96,-0.07344592729020541,0.0031157364768415567,0.000568853050535931,30,30,complete,False
real_even_odd,0.97,-0.07251348027465583,0.0032229072834348053,0.0005884196732949791,30,30,complete,False
real_even_odd,0.98,-0.07361012563669138,0.00325856498025919,0.0005949298482614445,30,30,complete,False
