pair_id,pair_label,pair_order,pair_rank_complexity_desc,complexity_mean,radius,n_units,delta_phi_energy_unit_mean,delta_phi_energy_unit_sem,phi_energy_raw_mean,phi_energy_raw_sem
pair_2_9,2/9,4,34,0.015625,0.44,30,-0.008250336129799037,0.0001636843431584633,-0.009013102977053374,0.00020012415067397269
pair_2_9,2/9,4,34,0.015625,0.45,30,-0.008260153362310764,0.00018244334181142364,-0.0090229202095651,0.0002190412904466525
pair_2_9,2/9,4,34,0.015625,0.46,30,-0.008592248540917188,0.00018708755219196694,-0.009355015388171522,0.00021827430579089683
pair_2_9,2/9,4,34,0.015625,0.47,30,-0.008862926447688511,0.00019618440232886702,-0.009625693294942847,0.00023125569162373537
pair_2_9,2/9,4,34,0.015625,0.48,30,-0.008923849082630516,0.00017079116065739553,-0.00968661592988485,0.0002010895107143318
pair_2_9,2/9,4,34,0.015625,0.49,30,-0.009269851158480285,0.00019160366427111992,-0.010032618005734623,0.00022447261632809474
pair_2_9,2/9,4,34,0.015625,0.5,30,-0.009628217160553891,0.00018827870816159545,-0.010390984007808229,0.0002152921923823348
pair_2_9,2/9,4,34,0.015625,0.51,30,-0.009703923591898134,0.00018424227009474815,-0.010466690439152469,0.00021548091576911206
pair_2_9,2/9,4,34,0.015625,0.52,30,-0.010018564969651965,0.00018771717842188854,-0.010781331816906298,0.00021772295699558575
pair_2_9,2/9,4,34,0.015625,0.53,30,-0.010544282198075912,0.00018937515167157198,-0.011307049045330251,0.0002133692821265177
pair_2_9,2/9,4,34,0.015625,0.54,30,-0.010523377866738666,0.00016199026582131191,-0.011286144713993,0.0001951825900737678
pair_2_9,2/9,4,34,0.015625,0.55,30,-0.01063391672866035,0.00019019231336462973,-0.011396683575914689,0.00022279536840571826
pair_2_9,2/9,4,34,0.015625,0.56,30,-0.011119613132858332,0.00019581709950376117,-0.011882379980112668,0.00023163043200020943
pair_2_9,2/9,4,34,0.015625,0.57,30,-0.011331149901107703,0.00018426257162876473,-0.012093916748362033,0.00021931295347604477
pair_2_9,2/9,4,34,0.015625,0.58,30,-0.011385541496676598,0.0002191160417293536,-0.01214830834393094,0.0002501976513056607
pair_2_9,2/9,4,34,0.015625,0.59,30,-0.011954444214700323,0.00019824509638558904,-0.012717211061954661,0.0002249286321984993
pair_2_9,2/9,4,34,0.015625,0.6,30,-0.011950910172081004,0.0002749933507443538,-0.01271367701933534,0.00030515915194017637
pair_2_9,2/9,4,34,0.015625,0.61,30,-0.01214469973380177,0.00018324849123948212,-0.012907466581056105,0.00019968581352961592
pair_2_9,2/9,4,34,0.015625,0.62,30,-0.01256044310163826,0.00023621377740079666,-0.013323209948892597,0.00026460927423238405
pair_2_9,2/9,4,34,0.015625,0.63,30,-0.01268821551943657,0.00021317750962117073,-0.013450982366690904,0.00024000157791790772
pair_2_9,2/9,4,34,0.015625,0.64,30,-0.012808333674834606,0.00022667566862350972,-0.013571100522088942,0.0002522345760646466
pair_2_9,2/9,4,34,0.015625,0.65,30,-0.01313476258127589,0.00022004620809670884,-0.01389752942853023,0.00025560348849194505
pair_2_9,2/9,4,34,0.015625,0.66,30,-0.013210668949195235,0.00018132817675181985,-0.013973435796449572,0.00020993564960683096
pair_2_9,2/9,4,34,0.015625,0.67,30,-0.013846241922557572,0.00023650826869196524,-0.014609008769811907,0.00027008000880388066
pair_2_9,2/9,4,34,0.015625,0.68,30,-0.013724648088745918,0.00025063503054238305,-0.014487414936000254,0.00027291255457643674
pair_2_9,2/9,4,34,0.015625,0.69,30,-0.014089594396189446,0.00023048869043522445,-0.014852361243443777,0.00026251535513621764
pair_2_9,2/9,4,34,0.015625,0.7,30,-0.014297984565384524,0.00024234609967919708,-0.01506075141263886,0.00026994481836098097
pair_2_9,2/9,4,34,0.015625,0.71,30,-0.014434221952726664,0.00018934396204301257,-0.015196988799980998,0.00020997227173532017
pair_2_9,2/9,4,34,0.015625,0.72,30,-0.014495850668121701,0.00022055030196397102,-0.015258617515376034,0.0002411600778937402
