rule,radius,finite_unit_fraction,q05_ess_fraction,max_split_logZ_per_P_diff,bootstrap_sd_phi,qc_pass,claim_status
low_tv_spectral_teacher,0.01,1.0,0.9738129463251489,5.18410997855041e-06,0.0,True,claimable_rule_radius
low_tv_spectral_teacher,0.02,1.0,0.8811268601694109,9.144362100249178e-06,8.508523271246295e-06,True,claimable_rule_radius
low_tv_spectral_teacher,0.03,1.0,0.7119758995629619,1.647935757073171e-05,2.198443480110097e-05,True,claimable_rule_radius
low_tv_spectral_teacher,0.05,1.0,0.5465906928252728,5.572908114821719e-05,6.624211683500714e-05,True,claimable_rule_radius
low_tv_spectral_teacher,0.08,1.0,0.6545061769601179,0.00019383897195390226,0.00013721710740757968,True,claimable_rule_radius
random_label,0.01,1.0,0.7582849260089978,0.0011588364054229364,0.0,True,claimable_rule_radius
random_label,0.02,1.0,0.5604753686975648,0.0042931518535628925,0.022801308427425424,False,no_claim
random_label,0.03,1.0,0.5883317661702359,0.004862503750040444,0.015782337469124618,False,no_claim
random_label,0.05,1.0,0.58402878520018,0.0002820511262066597,0.0207294507141033,False,no_claim
random_label,0.08,1.0,0.6930968810194097,0.002419989333714199,0.019504508599686398,False,no_claim
real_even_odd,0.01,1.0,0.9985442329821796,3.878187805136092e-06,0.0,True,claimable_rule_radius
real_even_odd,0.02,1.0,0.9924141950826286,2.25029721360726e-06,2.2534881270830227e-06,True,claimable_rule_radius
real_even_odd,0.03,1.0,0.9726273177088658,3.928216293885495e-06,6.6660263244096255e-06,True,claimable_rule_radius
real_even_odd,0.05,1.0,0.7753575054307802,0.0025063757281134033,0.013665717074156484,False,no_claim
real_even_odd,0.08,1.0,0.5757296858461491,6.636752539097294e-05,5.742732585390011e-05,True,claimable_rule_radius
teacher_nn,0.01,1.0,0.9689356901528012,3.161772488427757e-06,0.0,True,claimable_rule_radius
teacher_nn,0.02,1.0,0.8324340822741025,1.4365435957703001e-05,1.0283211306064964e-05,True,claimable_rule_radius
teacher_nn,0.03,1.0,0.5865889785464319,2.929327256926195e-05,2.6709704264146046e-05,True,claimable_rule_radius
teacher_nn,0.05,1.0,0.5370530365628551,7.78048393214487e-05,7.600971697748984e-05,True,claimable_rule_radius
teacher_nn,0.08,1.0,0.5466312412784097,0.00043651824728204304,0.00016134648693910363,True,claimable_rule_radius
