N,M,dataset_id,ref_id,radius,n_particles,ce_ref,err_ref,ref_norm,sampler_method,direct_qc_pass,fallback_used,direct_logZ_CE,direct_ess_frac,direct_split_logZ_per_N_diff,logZ_CE,logZ_shell_stripped,logZ_shell_full,ref_l2_constant,logM,kappa,ess,ess_frac,weighted_ce,weighted_error,weighted_accuracy,weighted_l2_penalty,split0_logZ_shell,split1_logZ_shell,split_logZ_per_N_diff,samples_path,smc_completed,smc_step_count,smc_total_step_count,smc_resample_count,smc_min_cess_fraction,smc_mean_cess_fraction,smc_mean_mh_acceptance,smc_mean_global_mh_acceptance,source_run_id,sample_payload_path,replacement_reason,replacement_source_path,replacement_from_sampler_method,replacement_from_n_particles,split_qc_threshold_per_N,elapsed_s,seed,reused,legacy_direct_qc_pass,legacy_fallback_used,legacy_direct_logZ_CE,legacy_direct_ess_frac,legacy_direct_split_logZ_per_N_diff
40,4,3,7,0.45,2048,1.2984727814063537,0.0,7.568040810800998,exact_shell_l2_vmf_adaptive_ce_smc,,False,,,,-1.5136016700516548,-0.3712660922913937,-29.008886949266103,-28.63762085697472,5.192335577760261,21.539021748514728,1930.490400038928,0.9426222656440076,1.482055804098974,0.040334357786519,0.9596656422134808,23.27187012753229,-0.3668488964520318,-0.3757028863510232,0.0002213497474747,01_theory/02_theory_sampling/raw_outputs/shell_pool/near_split/N_40/dataset_004/ref_008/r_007/samples.npy,True,1.0,2.0,0.0,0.942277528362894,0.94262239181415,0.862060546875,,two_pool_perceptron_alpha0p1_N40_default_smc_tempered_path_replacement,01_theory/02_theory_sampling/raw_outputs/shell_pool/near_split/N_40/dataset_004/ref_008/r_007/samples.npy,n40_default_smc_tempered_path,,prior_matched_vmf_direct_is,2048.0,0.006,0.0539133548736572,2030066645.0,False,1.0,False,-1.510591439275229,0.9461169191033236,8.625503262349454e-05
40,4,3,7,0.5,2048,1.2984727814063537,0.0,7.568040810800998,exact_shell_l2_vmf_adaptive_ce_smc,,False,,,,-1.55078362458425,-0.2705529977171022,-28.908173854691817,-28.63762085697472,6.280230626867148,23.932246387238585,1914.534347424764,0.934831224328498,1.515973345606617,0.0488028490938333,0.9511971509061666,22.442941119726747,-0.2722228372500099,-0.268885941900546,8.342238373659772e-05,01_theory/02_theory_sampling/raw_outputs/shell_pool/near_split/N_40/dataset_004/ref_008/r_008/samples.npy,True,1.0,2.0,0.0,0.9346768224066274,0.9348312498388044,0.850341796875,,two_pool_perceptron_alpha0p1_N40_default_smc_tempered_path_replacement,01_theory/02_theory_sampling/raw_outputs/shell_pool/near_split/N_40/dataset_004/ref_008/r_008/samples.npy,n40_default_smc_tempered_path,,prior_matched_vmf_direct_is,2048.0,0.006,0.048168659210205,2030066650.0,False,1.0,False,-1.5536131643818587,0.9315195451305636,0.0002756251070044
40,4,3,7,0.55,2048,1.2984727814063537,0.0,7.568040810800998,exact_shell_l2_vmf_adaptive_ce_smc,,False,,,,-1.60127702956071,-0.2106168829469021,-28.84823773992161,-28.63762085697472,7.440660146613808,26.325471025962447,1878.1881000392536,0.917084033222292,1.5580185170904708,0.0606971570895957,0.9393028429104042,21.711302937209933,-0.2169284706685568,-0.2043448816422612,0.0003145897256573,01_theory/02_theory_sampling/raw_outputs/shell_pool/near_split/N_40/dataset_004/ref_008/r_009/samples.npy,True,1.0,2.0,0.0,0.9164819416686352,0.9170844290321118,0.84130859375,,two_pool_perceptron_alpha0p1_N40_default_smc_tempered_path_replacement,01_theory/02_theory_sampling/raw_outputs/shell_pool/near_split/N_40/dataset_004/ref_008/r_009/samples.npy,n40_default_smc_tempered_path,,prior_matched_vmf_direct_is,2048.0,0.006,0.0519814491271972,2030066655.0,False,1.0,False,-1.609387325550638,0.9199981577615796,0.0001096496395679
40,4,3,7,0.6,2048,1.2984727814063537,0.0,7.568040810800998,exact_shell_l2_vmf_adaptive_ce_smc,,False,,,,-1.6547481072213963,-0.187680987692913,-28.825301844667628,-28.63762085697472,8.667067119528483,28.7186956646863,1844.536054580857,0.9006523704008091,1.6014746972748195,0.0740289254602902,0.9259710745397096,20.93136969140527,-0.1998766212352221,-0.1756322973618695,0.0006061080968338,01_theory/02_theory_sampling/raw_outputs/shell_pool/near_split/N_40/dataset_004/ref_008/r_010/samples.npy,True,1.0,2.0,0.0,0.8977826867493933,0.9006615725067466,0.831298828125,,two_pool_perceptron_alpha0p1_N40_default_smc_tempered_path_replacement,01_theory/02_theory_sampling/raw_outputs/shell_pool/near_split/N_40/dataset_004/ref_008/r_010/samples.npy,n40_default_smc_tempered_path,,prior_matched_vmf_direct_is,2048.0,0.006,0.0739295482635498,2030066660.0,False,1.0,False,-1.652002915670156,0.9075300974870028,0.0003799412249665
40,4,3,7,0.65,2048,1.2984727814063537,0.0,7.568040810800998,exact_shell_l2_vmf_adaptive_ce_smc,,False,,,,-1.7032215647158528,-0.1996577201177105,-28.837278577092423,-28.63762085697472,9.953563844598143,31.11192030341017,1814.414709811044,0.8859446825249239,1.640442058585485,0.0901743628979433,0.9098256371020568,20.336260744693075,-0.192603773251851,-0.2067617788456335,0.0003539501398445,01_theory/02_theory_sampling/raw_outputs/shell_pool/near_split/N_40/dataset_004/ref_008/r_011/samples.npy,True,1.0,2.0,0.0,0.8793330384548801,0.8859947716342207,0.82373046875,,two_pool_perceptron_alpha0p1_N40_default_smc_tempered_path_replacement,01_theory/02_theory_sampling/raw_outputs/shell_pool/near_split/N_40/dataset_004/ref_008/r_011/samples.npy,n40_default_smc_tempered_path,,prior_matched_vmf_direct_is,2048.0,0.006,0.0518064498901367,2030066665.0,False,1.0,False,-1.709154527396621,0.8875956898606479,5.791357273883246e-05
40,4,3,7,0.7,2048,1.2984727814063537,0.0,7.568040810800998,exact_shell_l2_vmf_adaptive_ce_smc,,False,,,,-1.753986293772554,-0.2591010694923739,-28.896721926467087,-28.63762085697472,11.29488522428018,33.50514494213402,1799.9920447792622,0.8789023656148741,1.6867731477815096,0.1072745885163722,0.8927254114836277,19.43083906857027,-0.2533410089944832,-0.2648945005967151,0.0002888372900557,01_theory/02_theory_sampling/raw_outputs/shell_pool/near_split/N_40/dataset_004/ref_008/r_012/samples.npy,True,1.0,2.0,0.0,0.87833518631982,0.8789027321039123,0.8251953125,,two_pool_perceptron_alpha0p1_N40_default_smc_tempered_path_replacement,01_theory/02_theory_sampling/raw_outputs/shell_pool/near_split/N_40/dataset_004/ref_008/r_012/samples.npy,n40_default_smc_tempered_path,,prior_matched_vmf_direct_is,2048.0,0.006,0.1183454990386962,2030066670.0,False,1.0,False,-1.7611939300295931,0.8701388730315172,0.0008336709336779
40,4,3,7,0.75,2048,1.2984727814063537,0.0,7.568040810800998,exact_shell_l2_vmf_adaptive_ce_smc,,False,,,,-1.8054357968619623,-0.3691032366706912,-29.006724093645406,-28.63762085697472,12.686332560191271,35.898369580857874,1748.0200649279466,0.8535254223280989,1.7195331450989872,0.1219856085291724,0.8780143914708275,18.858583208906648,-0.3707542024114607,-0.3674549921258148,8.24802571411487e-05,01_theory/02_theory_sampling/raw_outputs/shell_pool/near_split/N_40/dataset_004/ref_008/r_013/samples.npy,True,1.0,2.0,0.0,0.8520911095986383,0.8535278407570274,0.793701171875,,two_pool_perceptron_alpha0p1_N40_default_smc_tempered_path_replacement,01_theory/02_theory_sampling/raw_outputs/shell_pool/near_split/N_40/dataset_004/ref_008/r_013/samples.npy,n40_default_smc_tempered_path,,prior_matched_vmf_direct_is,2048.0,0.006,0.0624973773956298,2030066675.0,False,1.0,False,-1.8171607408008787,0.8566103956728246,0.0010903478047298
40,4,3,7,0.8,2048,1.2984727814063537,0.0,7.568040810800998,exact_shell_l2_vmf_adaptive_ce_smc,,False,,,,-1.8577317394480044,-0.5340166587879711,-29.171637515762683,-28.63762085697472,14.123715080660034,38.29159421958174,2048.0000000000005,1.0000000000000002,1.757869780534711,0.1326904296874999,0.8673095703125,18.47607454664183,-0.5354729467616197,-0.5325624885053903,7.276145640573439e-05,01_theory/02_theory_sampling/raw_outputs/shell_pool/near_split/N_40/dataset_004/ref_008/r_014/samples.npy,True,2.0,4.0,2.0,0.8500000000008695,0.9246104392715748,0.784423828125,,two_pool_perceptron_alpha0p1_N40_default_smc_tempered_path_replacement,01_theory/02_theory_sampling/raw_outputs/shell_pool/near_split/N_40/dataset_004/ref_008/r_014/samples.npy,n40_default_smc_tempered_path,,prior_matched_vmf_direct_is,2048.0,0.006,0.0674638748168945,2030066680.0,False,1.0,False,-1.8486463681424825,0.8389939895895034,0.0004661748227143
40,4,3,7,0.85,2048,1.2984727814063537,0.0,7.568040810800998,exact_shell_l2_vmf_adaptive_ce_smc,,False,,,,-1.91695009379846,-0.7636567358885187,-29.40127759286323,-28.63762085697472,15.60329335790994,40.68481885830559,2048.0000000000005,1.0000000000000002,1.813924740649095,0.1529541015624999,0.8470458984375,17.73481842715384,-0.7720436712188494,-0.7553395566084289,0.0004176028652605,01_theory/02_theory_sampling/raw_outputs/shell_pool/near_split/N_40/dataset_004/ref_008/r_015/samples.npy,True,2.0,4.0,2.0,0.8500000000000617,0.9242646963922304,0.7767333984375,,two_pool_perceptron_alpha0p1_N40_default_smc_tempered_path_replacement,01_theory/02_theory_sampling/raw_outputs/shell_pool/near_split/N_40/dataset_004/ref_008/r_015/samples.npy,n40_default_smc_tempered_path,,prior_matched_vmf_direct_is,2048.0,0.006,0.0669863224029541,2030066685.0,False,1.0,False,-1.9186318778310376,0.8225716006116683,0.0002447260113262
40,4,3,7,0.9,2048,1.2984727814063537,0.0,7.568040810800998,exact_shell_l2_vmf_adaptive_ce_smc,,False,,,,-1.993744625147274,-1.072017841308819,-29.70963869828353,-28.63762085697472,17.121726783838454,43.078043497029455,2048.0000000000005,1.0000000000000002,1.863871377850672,0.1732177734374999,0.8267822265625,17.42377417730132,-1.0517180122018397,-1.0927383070736134,0.0010255073717943,01_theory/02_theory_sampling/raw_outputs/shell_pool/near_split/N_40/dataset_004/ref_008/r_016/samples.npy,True,2.0,4.0,2.0,0.8500000000006294,0.9223516038514812,0.77197265625,,two_pool_perceptron_alpha0p1_N40_default_smc_tempered_path_replacement,01_theory/02_theory_sampling/raw_outputs/shell_pool/near_split/N_40/dataset_004/ref_008/r_016/samples.npy,n40_default_smc_tempered_path,,prior_matched_vmf_direct_is,2048.0,0.006,0.0873887538909912,2030066690.0,False,1.0,False,-1.970264631399956,0.8022929405402998,7.321387825691694e-05
40,4,3,7,0.95,2048,1.2984727814063537,0.0,7.568040810800998,exact_shell_l2_vmf_adaptive_ce_smc,,False,,,,-2.038678738425013,-1.41265269400763,-30.050273550982343,-28.63762085697472,18.676026044417384,45.47126813575331,2048.0000000000005,1.0000000000000002,1.9071994744257288,0.1829833984374999,0.8170166015625,16.946926118165212,-1.417965576900747,-1.407367888731752,0.0002649422042248,01_theory/02_theory_sampling/raw_outputs/shell_pool/near_split/N_40/dataset_004/ref_008/r_017/samples.npy,True,2.0,4.0,2.0,0.8500000000009313,0.9202713084691684,0.7567138671875,,two_pool_perceptron_alpha0p1_N40_default_smc_tempered_path_replacement,01_theory/02_theory_sampling/raw_outputs/shell_pool/near_split/N_40/dataset_004/ref_008/r_017/samples.npy,n40_default_smc_tempered_path,,prior_matched_vmf_direct_is,2048.0,0.006,0.0819952487945556,2030066695.0,False,1.0,False,-2.039504482346876,0.7880469482594785,0.0010804409006446
40,4,3,7,1.0,2048,1.2984727814063537,0.0,7.568040810800998,exact_shell_l2_vmf_adaptive_ce_smc,,False,,,,-2.1075858668312195,-1.8440750573002669,-30.48169591427498,-28.63762085697472,20.26351080953096,47.86449277447717,2048.0000000000005,1.0000000000000002,1.949778027459852,0.1993408203124999,0.8006591796875,16.754433973668846,-1.841148222904314,-1.8470104832078835,0.0001465565075892,01_theory/02_theory_sampling/raw_outputs/shell_pool/near_split/N_40/dataset_004/ref_008/r_018/samples.npy,True,2.0,4.0,2.0,0.8500000000008967,0.9167725727400142,0.7545166015625,,two_pool_perceptron_alpha0p1_N40_default_smc_tempered_path_replacement,01_theory/02_theory_sampling/raw_outputs/shell_pool/near_split/N_40/dataset_004/ref_008/r_018/samples.npy,n40_default_smc_tempered_path,,prior_matched_vmf_direct_is,2048.0,0.006,0.0897960662841796,2030066700.0,False,1.0,False,-2.0844357829326645,0.7634940510596528,0.0008738135875718
40,4,3,7,1.05,2048,1.2984727814063537,0.0,7.568040810800998,exact_shell_l2_vmf_adaptive_ce_smc,,False,,,,-2.1483077407152047,-2.316535286155489,-30.9541561431302,-28.63762085697472,21.88177245455972,50.25771741320103,2048.0000000000005,1.0000000000000002,1.992419499088112,0.2120361328124999,0.7879638671875,16.636295133284804,-2.3070696628408163,-2.326091364388919,0.0004755425387025,01_theory/02_theory_sampling/raw_outputs/shell_pool/near_split/N_40/dataset_004/ref_008/r_019/samples.npy,True,2.0,4.0,2.0,0.8500000000000647,0.91383998885438,0.755126953125,,two_pool_perceptron_alpha0p1_N40_default_smc_tempered_path_replacement,01_theory/02_theory_sampling/raw_outputs/shell_pool/near_split/N_40/dataset_004/ref_008/r_019/samples.npy,n40_default_smc_tempered_path,,prior_matched_vmf_direct_is,2048.0,0.006,0.0869038105010986,2030066705.0,False,1.0,False,-2.156822772314815,0.7333848302431919,0.0002998065633866
40,4,3,7,1.1,2048,1.2984727814063537,0.0,7.568040810800998,exact_shell_l2_vmf_adaptive_ce_smc,,False,,,,-2.239909178905907,-2.911267750556916,-31.54888860753163,-28.63762085697472,23.528641428349,52.65094205192489,2048.0000000000005,1.0000000000000002,2.065519486373317,0.2402343749999999,0.759765625,16.386275071155676,-2.9094916087644416,-2.9130470526430186,8.888609696442452e-05,01_theory/02_theory_sampling/raw_outputs/shell_pool/near_split/N_40/dataset_004/ref_008/r_020/samples.npy,True,2.0,4.0,2.0,0.8500000000017731,0.9095211335890316,0.7474365234375,,two_pool_perceptron_alpha0p1_N40_default_smc_tempered_path_replacement,01_theory/02_theory_sampling/raw_outputs/shell_pool/near_split/N_40/dataset_004/ref_008/r_020/samples.npy,n40_default_smc_tempered_path,,prior_matched_vmf_direct_is,2048.0,0.006,0.0918362140655517,2030066710.0,False,1.0,False,-2.2234319760610086,0.7147539792299757,0.0005587118468822
40,4,3,7,1.15,2048,1.2984727814063537,0.0,7.568040810800998,exact_shell_l2_vmf_adaptive_ce_smc,,False,,,,-2.2941410800499185,-3.541982281136054,-32.179603138110764,-28.63762085697472,25.202158798913864,55.04416669064874,2048.0000000000005,1.0000000000000002,2.113633982704071,0.2499999999999999,0.75,16.539591446333535,-3.522321588943301,-3.5620372814732573,0.0009928923132489,01_theory/02_theory_sampling/raw_outputs/shell_pool/near_split/N_40/dataset_004/ref_008/r_021/samples.npy,True,2.0,4.0,2.0,0.8500000000010068,0.9052156375713812,0.729248046875,,two_pool_perceptron_alpha0p1_N40_default_smc_tempered_path_replacement,01_theory/02_theory_sampling/raw_outputs/shell_pool/near_split/N_40/dataset_004/ref_008/r_021/samples.npy,n40_default_smc_tempered_path,,prior_matched_vmf_direct_is,2048.0,0.006,0.0779163837432861,2030066715.0,False,1.0,False,-2.2659871421014515,0.7024416196975936,0.0011402007280853
40,4,3,7,1.2,2048,1.2984727814063537,0.0,7.568040810800998,exact_shell_l2_vmf_adaptive_ce_smc,,False,,,,-2.349184458185676,-4.248632965581096,-32.88625382255581,-28.63762085697472,26.900551492604578,57.4373913293726,2048.0000000000005,1.0000000000000002,2.12024152630314,0.2570800781249999,0.742919921875,16.753635870508727,-4.24970476869135,-4.247562310002929,5.356146721051669e-05,01_theory/02_theory_sampling/raw_outputs/shell_pool/near_split/N_40/dataset_004/ref_008/r_022/samples.npy,True,2.0,4.0,2.0,0.850000000002119,0.8927679048030992,0.73486328125,,two_pool_perceptron_alpha0p1_N40_default_smc_tempered_path_replacement,01_theory/02_theory_sampling/raw_outputs/shell_pool/near_split/N_40/dataset_004/ref_008/r_022/samples.npy,n40_default_smc_tempered_path,,prior_matched_vmf_direct_is,2048.0,0.006,0.0758352279663086,2030066720.0,False,1.0,False,-2.3556265892545936,0.6798428828502983,0.0006171247732987
40,4,3,7,1.25,2048,1.2984727814063537,0.0,7.568040810800998,exact_shell_l2_vmf_adaptive_ce_smc,,False,,,,-2.417221302598205,-5.045010539295488,-33.6826313962702,-28.63762085697472,28.62221076330272,59.83061596809647,2048.0000000000005,1.0000000000000002,2.171788784665256,0.2664794921874999,0.7335205078125,16.748588729428807,-5.040689935156217,-5.049349892089695,0.0002164989233369,01_theory/02_theory_sampling/raw_outputs/shell_pool/near_split/N_40/dataset_004/ref_008/r_023/samples.npy,True,2.0,4.0,2.0,0.850000000002094,0.8900943398465728,0.7237548828125,,two_pool_perceptron_alpha0p1_N40_default_smc_tempered_path_replacement,01_theory/02_theory_sampling/raw_outputs/shell_pool/near_split/N_40/dataset_004/ref_008/r_023/samples.npy,n40_default_smc_tempered_path,,prior_matched_vmf_direct_is,2048.0,0.006,0.0750300884246826,2030066725.0,False,1.0,False,-2.409579091895069,0.6614849121539411,0.0004238804078107
40,4,3,7,1.3,2048,1.2984727814063537,0.0,7.568040810800998,exact_shell_l2_vmf_adaptive_ce_smc,,False,,,,-2.462675867872293,-5.897002401040315,-34.53462325801503,-28.63762085697472,30.365673466831986,62.22384060682033,2048.0000000000005,1.0000000000000002,2.193974159078788,0.2740478515624999,0.7259521484375,17.336807716077992,-5.913666307354068,-5.880611635131,0.0008263668055766,01_theory/02_theory_sampling/raw_outputs/shell_pool/near_split/N_40/dataset_004/ref_008/r_024/samples.npy,True,2.0,4.0,2.0,0.8500000000036062,0.8823235515951372,0.7127685546875,,two_pool_perceptron_alpha0p1_N40_default_smc_tempered_path_replacement,01_theory/02_theory_sampling/raw_outputs/shell_pool/near_split/N_40/dataset_004/ref_008/r_024/samples.npy,n40_default_smc_tempered_path,,prior_matched_vmf_direct_is,2048.0,0.006,0.1075925827026367,2030066730.0,False,1.0,False,-2.4982339605358685,0.6434737625251755,5.360502250280064e-05
40,4,3,7,1.35,2048,1.2984727814063537,0.0,7.568040810800998,exact_shell_l2_vmf_adaptive_ce_smc,,False,,,,-2.5513385319171737,-6.871732770672884,-35.5093536276476,-28.63762085697472,32.12960576124429,64.61706524554418,2048.0000000000005,1.0000000000000002,2.275088652016893,0.2941894531249999,0.705810546875,17.49092772890663,-6.866336807370853,-6.877158008430174,0.000270530026483,01_theory/02_theory_sampling/raw_outputs/shell_pool/near_split/N_40/dataset_004/ref_008/r_025/samples.npy,True,2.0,4.0,2.0,0.8500000000005457,0.8760158487643339,0.704345703125,,two_pool_perceptron_alpha0p1_N40_default_smc_tempered_path_replacement,01_theory/02_theory_sampling/raw_outputs/shell_pool/near_split/N_40/dataset_004/ref_008/r_025/samples.npy,n40_default_smc_tempered_path,,prior_matched_vmf_direct_is,2048.0,0.006,0.0757687091827392,2030066735.0,False,1.0,False,-2.525632488702989,0.6094933036183267,0.0001017224776746
40,4,3,7,1.4,2048,1.2984727814063537,0.0,7.568040810800998,exact_shell_l2_vmf_adaptive_ce_smc,,False,,,,-2.644089527948513,-7.931300628077889,-36.5689214850526,-28.63762085697472,33.91278889987062,67.01028988426803,2048.0000000000005,1.0000000000000002,2.357417189317262,0.3139648437499999,0.68603515625,18.066466539367525,-7.941055795625681,-7.92163970519168,0.00048540226085,01_theory/02_theory_sampling/raw_outputs/shell_pool/near_split/N_40/dataset_004/ref_008/r_026/samples.npy,True,2.0,4.0,2.0,0.8500000000049764,0.8694772397466682,0.69921875,,two_pool_perceptron_alpha0p1_N40_default_smc_tempered_path_replacement,01_theory/02_theory_sampling/raw_outputs/shell_pool/near_split/N_40/dataset_004/ref_008/r_026/samples.npy,n40_default_smc_tempered_path,,prior_matched_vmf_direct_is,2048.0,0.006,0.0827605724334716,2030066740.0,False,1.0,False,-2.599167746124894,0.5898554247387598,0.0008705752985188
40,4,3,7,1.45,2048,1.2984727814063537,0.0,7.568040810800998,exact_shell_l2_vmf_adaptive_ce_smc,,False,,,,-2.685607378793705,-9.02150055100718,-37.65912140798189,-28.63762085697472,35.71410682778652,69.4035145229919,2048.0000000000005,1.0000000000000002,2.372106275699643,0.3208007812499999,0.67919921875,18.52025105995064,-9.030974727665033,-9.012115292604278,0.0004714858765188,01_theory/02_theory_sampling/raw_outputs/shell_pool/near_split/N_40/dataset_004/ref_008/r_027/samples.npy,True,2.0,4.0,2.0,0.8500000000012742,0.8570420013651743,0.69091796875,,two_pool_perceptron_alpha0p1_N40_default_smc_tempered_path_replacement,01_theory/02_theory_sampling/raw_outputs/shell_pool/near_split/N_40/dataset_004/ref_008/r_027/samples.npy,n40_default_smc_tempered_path,,prior_matched_vmf_direct_is,2048.0,0.006,0.10579514503479,2030066745.0,False,1.0,False,-2.678949715196106,0.5670883992879286,0.0019900895975494
40,4,3,7,1.5,2048,1.2984727814063537,0.0,7.568040810800998,exact_shell_l2_vmf_adaptive_ce_smc,,False,,,,-2.773240504029426,-10.240705171908395,-38.87832602888311,-28.63762085697472,37.53253533212103,71.79673916171575,2047.9887261310275,0.9999944951811656,2.44528052986166,0.3419932911589189,0.658006708841081,19.07822294929344,-10.2643633133887,-10.21759382681385,0.0011692371643712,01_theory/02_theory_sampling/raw_outputs/shell_pool/near_split/N_40/dataset_004/ref_008/r_028/samples.npy,True,3.0,5.0,2.0,0.8500000000002437,0.8826653785679145,0.689453125,,two_pool_perceptron_alpha0p1_N40_default_smc_tempered_path_replacement,01_theory/02_theory_sampling/raw_outputs/shell_pool/near_split/N_40/dataset_004/ref_008/r_028/samples.npy,n40_default_smc_tempered_path,,prior_matched_vmf_direct_is,2048.0,0.006,0.1351027488708496,2030066750.0,False,1.0,False,-2.7570586801550894,0.5573116624830402,0.0019950165622645
40,4,3,7,1.55,2048,1.2984727814063537,0.0,7.568040810800998,exact_shell_l2_vmf_adaptive_ce_smc,,False,,,,-2.806557595159741,-11.489425063252856,-40.12704592022757,-28.63762085697472,39.36713253190689,74.18996380043961,2047.4262404964884,0.999719843992426,2.4514424863972604,0.3424348677017737,0.6575651322982263,19.998657194455205,-11.47220565850808,-11.50694617876265,0.0008685130063642,01_theory/02_theory_sampling/raw_outputs/shell_pool/near_split/N_40/dataset_004/ref_008/r_029/samples.npy,True,3.0,5.0,2.0,0.8500000000023538,0.880044013053538,0.67666015625,,two_pool_perceptron_alpha0p1_N40_default_smc_tempered_path_replacement,01_theory/02_theory_sampling/raw_outputs/shell_pool/near_split/N_40/dataset_004/ref_008/r_029/samples.npy,n40_default_smc_tempered_path,,prior_matched_vmf_direct_is,2048.0,0.006,0.1271977424621582,2030066755.0,False,1.0,False,-2.786034060582317,0.5285697397561779,0.0002055544406101
40,4,3,7,1.6,2048,1.2984727814063537,0.0,7.568040810800998,exact_shell_l2_vmf_adaptive_ce_smc,,False,,,,-2.867814230748397,-12.850783706808986,-41.4884045637837,-28.63762085697472,41.21703052393941,76.58318843916348,2040.9644267197984,0.9965646614842764,2.482562202488463,0.3454285930259579,0.654571406974042,20.91236539294956,-12.835534247422114,-12.866269318042608,0.0007683767655123,01_theory/02_theory_sampling/raw_outputs/shell_pool/near_split/N_40/dataset_004/ref_008/r_030/samples.npy,True,3.0,6.0,2.0,0.8500000000002995,0.8988563768203464,0.67333984375,,two_pool_perceptron_alpha0p1_N40_default_smc_tempered_path_replacement,01_theory/02_theory_sampling/raw_outputs/shell_pool/near_split/N_40/dataset_004/ref_008/r_030/samples.npy,n40_default_smc_tempered_path,,prior_matched_vmf_direct_is,2048.0,0.006,0.0918798446655273,2030066760.0,False,1.0,False,-2.861915144888038,0.5212047866183054,0.0009149961855987
40,4,3,7,1.65,2048,1.2984727814063537,0.0,7.568040810800998,exact_shell_l2_vmf_adaptive_ce_smc,,False,,,,-2.957303904632069,-14.325875876959016,-42.96349673393373,-28.63762085697472,43.08142802767305,78.97641307788732,2034.941506317014,0.9936237823813544,2.5617922674111613,0.3608105845523263,0.6391894154476736,21.941213127328385,-14.290783298953432,-14.362244872525546,0.0017865393393028,01_theory/02_theory_sampling/raw_outputs/shell_pool/near_split/N_40/dataset_004/ref_008/r_031/samples.npy,True,3.0,6.0,2.0,0.8500000000012236,0.8978748834417322,0.6648763020833334,,two_pool_perceptron_alpha0p1_N40_default_smc_tempered_path_replacement,01_theory/02_theory_sampling/raw_outputs/shell_pool/near_split/N_40/dataset_004/ref_008/r_031/samples.npy,n40_default_smc_tempered_path,,prior_matched_vmf_direct_is,2048.0,0.006,0.1188993453979492,2030066765.0,False,1.0,False,-2.9261207927040376,0.4902496658678766,0.0008080480593524
40,4,3,7,1.7,2048,1.2984727814063537,0.0,7.568040810800998,exact_shell_l2_vmf_adaptive_ce_smc,,False,,,,-3.066772056246073,-15.907188161291067,-44.54480901826578,-28.63762085697472,44.959583894955,81.36963771661118,2014.7596882582063,0.9837693790323274,2.623449853369246,0.373987042701419,0.626012957298581,22.63656444370611,-15.87415909918532,-15.94134551481868,0.001679660390834,01_theory/02_theory_sampling/raw_outputs/shell_pool/near_split/N_40/dataset_004/ref_008/r_032/samples.npy,True,3.0,6.0,2.0,0.8500000000001032,0.8945953689694116,0.656982421875,,two_pool_perceptron_alpha0p1_N40_default_smc_tempered_path_replacement,01_theory/02_theory_sampling/raw_outputs/shell_pool/near_split/N_40/dataset_004/ref_008/r_032/samples.npy,n40_default_smc_tempered_path,,prior_matched_vmf_direct_is,2048.0,0.006,0.1972682476043701,2030066770.0,False,1.0,False,-3.0190783120847344,0.4690886051512786,0.0002342359739833
40,4,3,7,1.75,2048,1.2984727814063537,0.0,7.568040810800998,exact_shell_l2_vmf_adaptive_ce_smc,,False,,,,-3.132778055228301,-17.531966685402168,-46.16958754237688,-28.63762085697472,46.85081136982613,83.76286235533506,1986.7511526983617,0.9700933362784968,2.647082459033779,0.3796777337110485,0.6203222662889515,24.11592035305044,-17.529036618528817,-17.534905362803002,0.0001467186068546,01_theory/02_theory_sampling/raw_outputs/shell_pool/near_split/N_40/dataset_004/ref_008/r_033/samples.npy,True,3.0,6.0,2.0,0.8500000000012085,0.890032133307361,0.655517578125,,two_pool_perceptron_alpha0p1_N40_default_smc_tempered_path_replacement,01_theory/02_theory_sampling/raw_outputs/shell_pool/near_split/N_40/dataset_004/ref_008/r_033/samples.npy,n40_default_smc_tempered_path,,prior_matched_vmf_direct_is,2048.0,0.006,0.1085653305053711,2030066775.0,False,1.0,False,-3.0895986999656984,0.4489903195955667,0.0013997607285059
40,4,3,7,1.8,2048,1.2984727814063537,0.0,7.568040810800998,exact_shell_l2_vmf_adaptive_ce_smc,,False,,,,-3.167294796204768,-19.212821796047567,-47.85044265302229,-28.63762085697472,48.7544730001572,86.15608699405891,1976.7989639877453,0.9652338691346414,2.665789208897442,0.3806059024851422,0.6193940975148577,25.10449785612068,-19.21979808992985,-19.205893833860173,0.0003476064017418,01_theory/02_theory_sampling/raw_outputs/shell_pool/near_split/N_40/dataset_004/ref_008/r_034/samples.npy,True,3.0,6.0,2.0,0.8500000000000768,0.8884221463492823,0.6520182291666666,,two_pool_perceptron_alpha0p1_N40_default_smc_tempered_path_replacement,01_theory/02_theory_sampling/raw_outputs/shell_pool/near_split/N_40/dataset_004/ref_008/r_034/samples.npy,n40_default_smc_tempered_path,,prior_matched_vmf_direct_is,2048.0,0.006,0.108814001083374,2030066780.0,False,1.0,False,-3.186990673361585,0.4293904271419499,0.000748994201938
