rule,radius,qc_diagnostic_pass,fail_reason,observed_ref_count,target_ref_count,unit_split_fail_count,unit_ess_fail_count,unit_finite_fail_count,max_split_logZ_per_P_diff,q05_ess_fraction,bootstrap_sd_delta_phi_energy,finite_unit_fraction
random_label,0.9,False,max_split_logZ_per_P_diff,60,60,15,0,0,0.0115702344510867,0.5888813018240281,0.0005810446575008,1.0
random_label,1.0,False,max_split_logZ_per_P_diff,60,60,9,0,0,0.0095982774724474,0.6271621892849427,0.0006203687867542,1.0
random_label,1.1,False,max_split_logZ_per_P_diff,60,60,12,0,0,0.0078673862855215,0.6066428969799321,0.0006019899887001,1.0
random_label,1.2,False,max_split_logZ_per_P_diff,60,60,17,0,0,0.0077533222367943,0.5818685833379633,0.0005333849178494,1.0
random_label,1.3,False,max_split_logZ_per_P_diff,60,60,20,0,0,0.0068529431104099,0.5983355950606862,0.0004952872550208,1.0
random_label,1.4,False,max_split_logZ_per_P_diff,60,60,13,0,0,0.0095324543053425,0.6043722592109944,0.0006020846220881,1.0
random_label,1.5,False,max_split_logZ_per_P_diff,60,60,16,0,0,0.0076634365062563,0.5936274553938535,0.0005952105429299,1.0
random_label,1.6,False,max_split_logZ_per_P_diff,60,60,19,0,0,0.009364017549091,0.5976466432748573,0.0005129378566988,1.0
random_label,1.7,False,max_split_logZ_per_P_diff,60,60,17,0,0,0.010884755173527,0.6151953167086492,0.0006360148865769,1.0
random_label,1.8,False,max_split_logZ_per_P_diff,60,60,16,0,0,0.0099242824780294,0.5565017259655793,0.0005927524945985,1.0
random_label,1.9,False,max_split_logZ_per_P_diff,60,60,16,0,0,0.0077951100108701,0.6770374249964755,0.0005725076217897,1.0
random_label,2.0,False,max_split_logZ_per_P_diff,60,60,22,0,0,0.0127914655296203,0.6140549954658231,0.0006759124546095,1.0
random_label,2.1,False,max_split_logZ_per_P_diff,60,60,18,0,0,0.0092309369683157,0.6162515573572129,0.0006940512390666,1.0
random_label,2.2,False,max_split_logZ_per_P_diff,60,60,23,0,0,0.0103526868716538,0.6093890468302099,0.000610221324756,1.0
random_label,2.3,False,max_split_logZ_per_P_diff,60,60,21,0,0,0.0158658733826289,0.6074349459119598,0.0006257787102847,1.0
random_label,2.4,False,max_split_logZ_per_P_diff,60,60,18,0,0,0.0108528576077903,0.6603466948951111,0.000658577448756,1.0
random_label,2.5,False,max_split_logZ_per_P_diff,60,60,24,0,0,0.0146393586246915,0.6183346733544496,0.000568442879133,1.0
real_even_odd,0.1,True,pass,60,60,0,0,0,0.0005593509292632,0.5480884575637969,0.0,1.0
real_even_odd,0.2,True,pass,60,60,0,0,0,0.0021704352428595,0.6023666657415652,0.0001403019321863,1.0
real_even_odd,0.3,False,max_split_logZ_per_P_diff,60,60,1,0,0,0.0047296635815502,0.6024935995926088,0.0002579251790971,1.0
real_even_odd,0.4,False,max_split_logZ_per_P_diff,60,60,6,0,0,0.0070176981596911,0.6129818890973706,0.0003170451854738,1.0
real_even_odd,0.5,False,max_split_logZ_per_P_diff,60,60,9,0,0,0.0082152463855986,0.6503681770424432,0.0002997310196827,1.0
real_even_odd,0.6,False,max_split_logZ_per_P_diff,60,60,15,0,0,0.0081753402386956,0.6296589018807942,0.0003095594755248,1.0
real_even_odd,0.7,False,max_split_logZ_per_P_diff,60,60,17,0,0,0.0113301483243537,0.5576490803774694,0.0003271097186117,1.0
real_even_odd,0.8,False,max_split_logZ_per_P_diff,60,60,19,0,0,0.0087874165869589,0.6277777894407387,0.0003583690003872,1.0
real_even_odd,0.9,False,max_split_logZ_per_P_diff,60,60,23,0,0,0.0117258019384751,0.6576686848179368,0.000356881056063,1.0
real_even_odd,1.0,False,max_split_logZ_per_P_diff,60,60,29,0,0,0.0145139559817157,0.6170200548790135,0.0004109121548984,1.0
real_even_odd,1.1,False,max_split_logZ_per_P_diff,60,60,34,0,0,0.0169773068021933,0.5997561977886275,0.0004535877904684,1.0
real_even_odd,1.2,False,max_split_logZ_per_P_diff,60,60,28,0,0,0.0170610913817107,0.554519280410242,0.000525874696734,1.0
real_even_odd,1.3,False,max_split_logZ_per_P_diff,60,60,32,0,0,0.0143462161465156,0.6423239906215105,0.0005331892043403,1.0
real_even_odd,1.4,False,max_split_logZ_per_P_diff,60,60,38,0,0,0.0169871850070875,0.6270279988273874,0.0005225992327688,1.0
real_even_odd,1.5,False,max_split_logZ_per_P_diff,60,60,33,0,0,0.0147836091206212,0.6119969002859431,0.0006740121328566,1.0
real_even_odd,1.6,False,max_split_logZ_per_P_diff,60,60,34,0,0,0.0207922688629857,0.6123851120131434,0.000641193756825,1.0
real_even_odd,1.7,False,max_split_logZ_per_P_diff,60,60,40,0,0,0.0160929152214713,0.6469560581226702,0.0005600594523081,1.0
real_even_odd,1.8,False,max_split_logZ_per_P_diff,60,60,37,0,0,0.0178472784087251,0.6291953474513965,0.0006368414529915,1.0
real_even_odd,1.9,False,max_split_logZ_per_P_diff,60,60,35,0,0,0.0226423765742035,0.6231070451024652,0.0006473630923199,1.0
real_even_odd,2.0,False,max_split_logZ_per_P_diff,60,60,40,0,0,0.0175668855535256,0.6040476822917642,0.0006785080073435,1.0
real_even_odd,2.1,False,max_split_logZ_per_P_diff,60,60,34,0,0,0.0181939954200792,0.564484700851369,0.0004861413989688,1.0
real_even_odd,2.2,False,max_split_logZ_per_P_diff,60,60,42,0,0,0.0258374903350512,0.5929003738342755,0.0006422556357083,1.0
real_even_odd,2.3,False,max_split_logZ_per_P_diff,60,60,38,0,0,0.0150692259074195,0.590549447978477,0.0006530254784275,1.0
real_even_odd,2.4,False,max_split_logZ_per_P_diff,60,60,39,0,0,0.0284981764654411,0.6459647051729622,0.0008459737690673,1.0
real_even_odd,2.5,False,max_split_logZ_per_P_diff,60,60,34,0,0,0.0194629892660691,0.6289477142082855,0.00066891426948,1.0
teacher_nn,0.1,True,pass,60,60,0,0,0,0.0009058491526572,0.5561422455110033,0.0,1.0
teacher_nn,0.2,True,pass,60,60,0,0,0,0.0036289898895789,0.6428365992050545,0.0001894309473374,1.0
teacher_nn,0.3,False,max_split_logZ_per_P_diff,60,60,8,0,0,0.008127618888717,0.5989941364409669,0.0002853676039921,1.0
teacher_nn,0.4,False,max_split_logZ_per_P_diff,60,60,10,0,0,0.0070774237681738,0.6274015063576918,0.0002953300550292,1.0
teacher_nn,0.5,False,max_split_logZ_per_P_diff,60,60,18,0,0,0.0081144655875517,0.6208836489223893,0.0003489528040393,1.0
teacher_nn,0.6,False,max_split_logZ_per_P_diff,60,60,20,0,0,0.008990732583757,0.6082887179134484,0.0003637055085851,1.0
teacher_nn,0.7,False,max_split_logZ_per_P_diff,60,60,25,0,0,0.0108171304103716,0.5849617568433538,0.0004526919326187,1.0
teacher_nn,0.8,False,max_split_logZ_per_P_diff,60,60,27,0,0,0.0176501507257054,0.61659968881591,0.0005040383650012,1.0
teacher_nn,0.9,False,max_split_logZ_per_P_diff,60,60,36,0,0,0.0164477925538724,0.5962437238718389,0.0004224808285223,1.0
teacher_nn,1.0,False,max_split_logZ_per_P_diff,60,60,27,0,0,0.0133447874608315,0.6199137127170777,0.0004787755926199,1.0
teacher_nn,1.1,False,max_split_logZ_per_P_diff,60,60,32,0,0,0.0172632423838015,0.6339290032569227,0.0005628274990217,1.0
teacher_nn,1.2,False,max_split_logZ_per_P_diff,60,60,31,0,0,0.0140694689937236,0.5905283201683401,0.000452525390873,1.0
teacher_nn,1.3,False,max_split_logZ_per_P_diff,60,60,33,0,0,0.0155646163337468,0.6462881999083914,0.0005274637546769,1.0
teacher_nn,1.4,False,max_split_logZ_per_P_diff,60,60,31,0,0,0.0169028523207042,0.5976909002640184,0.0004584848913276,1.0
teacher_nn,1.5,False,max_split_logZ_per_P_diff,60,60,33,0,0,0.015778807934182,0.6070560680622741,0.0005493273909904,1.0
teacher_nn,1.6,False,max_split_logZ_per_P_diff,60,60,31,0,0,0.019545037230338,0.5830153761280967,0.0005570420998118,1.0
teacher_nn,1.7,False,max_split_logZ_per_P_diff,60,60,34,0,0,0.0160555688646788,0.6215182612842792,0.0004345002373098,1.0
teacher_nn,1.8,False,max_split_logZ_per_P_diff,60,60,36,0,0,0.0162096481430877,0.5713454732188048,0.0005809321752904,1.0
teacher_nn,1.9,False,max_split_logZ_per_P_diff,60,60,35,0,0,0.0181399111723049,0.6085398034941714,0.0005069198615698,1.0
teacher_nn,2.0,False,max_split_logZ_per_P_diff,60,60,36,0,0,0.0199013150940348,0.5738721180265851,0.0006663721146721,1.0
teacher_nn,2.1,False,max_split_logZ_per_P_diff,60,60,33,0,0,0.0158475908845359,0.5963675362770222,0.0005239367739615,1.0
teacher_nn,2.2,False,max_split_logZ_per_P_diff,60,60,36,0,0,0.017463696732814,0.601628743275815,0.0006007049645761,1.0
teacher_nn,2.3,False,max_split_logZ_per_P_diff,60,60,33,0,0,0.0182868478392423,0.5938592361164738,0.0006631095898187,1.0
teacher_nn,2.4,False,max_split_logZ_per_P_diff,60,60,38,0,0,0.0236927990309107,0.5929862814746724,0.0007547684688555,1.0
teacher_nn,2.5,False,max_split_logZ_per_P_diff,60,60,35,0,0,0.01984881787625,0.6243647041275464,0.0007032447431055,1.0
