rule,ref_id,phi_curve_cluster,pc1,pc2,pc3,mean_delta_phi,final_delta_phi
real_even_odd,59,0,-0.6971599098852163,0.7011973040350548,1.8817370381372263,-0.07570961652229395,-0.1146188540114035
real_even_odd,1000,1,0.07977176230394123,0.05702725725541276,-0.8916782129172736,-0.07542572228190289,-0.1124777588776211
real_even_odd,1001,1,1.04825444777572,1.3767620732698052,-1.2191578350233887,-0.07485019026971258,-0.113460056679349
real_even_odd,1002,0,-0.8212265297355049,-0.16973227450470071,0.45357428140192696,-0.07542203966846867,-0.1019858575534933
real_even_odd,1003,1,1.1429713373542143,1.7839387771275645,-1.8188434581538715,-0.07462073859053221,-0.1157401029912885
real_even_odd,1004,1,1.3942300753616106,-2.1239031237601016,2.7323952482561658,-0.07544058022264621,-0.1148652439430941
real_even_odd,1005,0,-0.6355256744784719,2.953601734858056,0.4177334122403684,-0.0754350574374843,-0.1241763251095687
real_even_odd,1006,0,-1.394966129683545,-1.1532184521917752,-0.9880528493462086,-0.0772409168107011,-0.1245932546006076
real_even_odd,1007,0,-2.486683469097864,-2.1092886788815095,-0.41474730706715124,-0.07802561984898251,-0.1157482746733817
real_even_odd,1008,0,-1.2775877336322001,-2.3795375055207364,-0.688153816200411,-0.07731552539342507,-0.111328927847505
real_even_odd,1009,0,-2.3189014405921453,1.997033888570746,2.2425070364491178,-0.07567686964414422,-0.1174249531338031
real_even_odd,1010,0,0.13988973339496077,-2.100871473557549,1.4660141585681954,-0.07724743256050953,-0.1184390407579368
real_even_odd,1011,0,-1.1827830029812458,0.5612484247288428,-0.6069243715806981,-0.0762861796996134,-0.1167445785564738
real_even_odd,1012,0,-0.46256412667988334,0.025253242312285876,-1.177931549333789,-0.0758899026491503,-0.1151812875861448
real_even_odd,1013,1,1.6904415688139702,0.088292233510649,-0.43915276962639643,-0.07492719408899219,-0.1122434291332377
real_even_odd,1014,1,1.852703078985037,0.6915656114607128,0.3429983632194997,-0.07454176889137622,-0.1250221804543521
real_even_odd,1015,1,4.586158096955237,-0.550964006601894,-2.041021333016029,-0.073514716658928,-0.1135226469278446
real_even_odd,1016,1,1.8569232329121608,0.7496244428282132,0.2613187147212493,-0.07502140597883185,-0.1227229416717893
real_even_odd,1017,0,-1.4644132891294528,0.18727676091947154,-1.7809533606440977,-0.07619166297148575,-0.1122768896634575
real_even_odd,1018,1,0.17538879135065538,-1.0862714546431667,-1.8634121733703035,-0.07635935458833604,-0.1163230831058717
real_even_odd,1019,1,0.5145234290809433,2.3307756279535847,-1.6549839832140656,-0.07427302964328124,-0.1166550122338231
real_even_odd,1020,1,0.4987062457277996,0.5917841928079051,1.5357018022385476,-0.07529726655036155,-0.1178158262423193
real_even_odd,1021,1,3.695472643917267,1.2965523251739923,0.001456298781202541,-0.07311060129872912,-0.11487397443038
real_even_odd,1022,1,2.501252204809539,2.328439427970741,0.15424069492565068,-0.07345375263519884,-0.1164244633688351
real_even_odd,1023,1,4.71880123668948,-0.9697930344575277,-1.3280103185651086,-0.0742277264012343,-0.1243903869085914
real_even_odd,1024,0,-3.3711187070453614,-0.39214911512067085,0.6008074359958281,-0.07686999290966379,-0.1075167343180518
real_even_odd,1025,1,3.3952777422686813,-1.432300198636475,2.6122695715113893,-0.07414271328145317,-0.1079992843976474
real_even_odd,1026,0,-3.3122103800339913,0.9134562360401962,-0.1926742455713957,-0.07671001239626678,-0.1176003764852432
real_even_odd,1027,0,-3.007802756314767,0.4212997256804033,2.5682315573587804,-0.07707204571252778,-0.1168923605235623
real_even_odd,1028,1,0.8315025046798976,0.7838149011059655,1.3258714350997256,-0.07442778296809861,-0.1087120627426288
real_even_odd,1029,0,-1.1281712289326093,-0.9648206026168517,3.4063386125499506,-0.07683203286710107,-0.1278007518524013
teacher_nn,0,0,0.8831436304488408,0.5359945529728071,1.6670395013040424,-0.09700023677698781,-0.1405967625780803
teacher_nn,1,1,-0.3797030733203228,0.34636274821912133,-0.6218744152431864,-0.09736612279158116,-0.1442175641070136
teacher_nn,2,1,-1.7803239248736187,-0.5241026374385663,0.3886695152979832,-0.09770500093566177,-0.1345149607428357
teacher_nn,3,1,-0.7690626837217679,0.9044637041924224,0.0957167264878421,-0.09657495804818376,-0.1410797779574836
