pair_id,pair_label,pair_order,pair_rank_complexity_desc,complexity_mean,radius,n_units,delta_phi_energy_unit_mean,delta_phi_energy_unit_sem,phi_energy_raw_mean,phi_energy_raw_sem
pair_8_9,8/9,3,9,0.0423177083333333,0.06,30,0.0004900862192160907,2.314900050634469e-05,-0.0004751113872199227,6.175835304752226e-05
pair_8_9,8/9,3,9,0.0423177083333333,0.07,30,0.00041403085581223685,1.839925427877983e-05,-0.0005511667506237766,6.56752650687208e-05
pair_8_9,8/9,3,9,0.0423177083333333,0.08,30,0.0003104319702193031,1.2501741547019425e-05,-0.0006547656362167101,7.064409905509455e-05
pair_8_9,8/9,3,9,0.0423177083333333,0.09,30,0.00017521436830895796,8.388480341032156e-06,-0.0007899832381270553,7.346727623847329e-05
pair_8_9,8/9,3,9,0.0423177083333333,0.1,30,0.0,0.0,-0.0009651976064360133,8.055219917259244e-05
pair_8_9,8/9,3,9,0.0423177083333333,0.11,30,-0.00020191194705853653,7.2460680149078755e-06,-0.0011671095534945498,8.652577880482334e-05
pair_8_9,8/9,3,9,0.0423177083333333,0.12,30,-0.0004426779441819114,1.077193212316409e-05,-0.0014078755506179248,8.803339783527289e-05
pair_8_9,8/9,3,9,0.0423177083333333,0.13,30,-0.0007085768777671755,1.915010677392885e-05,-0.0016737744842031889,9.485550011508179e-05
pair_8_9,8/9,3,9,0.0423177083333333,0.14,30,-0.0010089268661403437,2.6537046359667777e-05,-0.001974124472576357,0.00010258314314563843
pair_8_9,8/9,3,9,0.0423177083333333,0.15,30,-0.0013300069927307842,2.9626495321455974e-05,-0.0022952045991667972,0.00010108040372406822
pair_8_9,8/9,3,9,0.0423177083333333,0.16,30,-0.0017023466384818136,3.9558551088142516e-05,-0.002667544244917827,0.00011369203810859691
pair_8_9,8/9,3,9,0.0423177083333333,0.17,30,-0.0020438359945215228,3.8867781203801225e-05,-0.0030090336009575363,0.00010799418442445974
pair_8_9,8/9,3,9,0.0423177083333333,0.18,30,-0.00244241848519961,4.607754189167335e-05,-0.003407616091635623,0.00011298948478651564
pair_8_9,8/9,3,9,0.0423177083333333,0.19,30,-0.0028108057436728585,4.8869757596449675e-05,-0.0037760033501088716,0.00011067215322661559
pair_8_9,8/9,3,9,0.0423177083333333,0.2,30,-0.003262316592687944,5.7766127662893964e-05,-0.004227514199123958,0.00011782998420022479
pair_8_9,8/9,3,9,0.0423177083333333,0.21,30,-0.0037008090481721375,6.614643659136105e-05,-0.00466600665460815,0.00012982704417195074
pair_8_9,8/9,3,9,0.0423177083333333,0.22,30,-0.004111014212654482,6.440145822183154e-05,-0.005076211819090496,0.00012285328217074328
pair_8_9,8/9,3,9,0.0423177083333333,0.23,30,-0.004497405334805612,7.659525864290445e-05,-0.005462602941241627,0.00013459410422841933
pair_8_9,8/9,3,9,0.0423177083333333,0.24,30,-0.004976094384557953,0.00010549449483074186,-0.005941291990993965,0.0001514613694214193
pair_8_9,8/9,3,9,0.0423177083333333,0.25,30,-0.005418396787140428,7.96358470840071e-05,-0.0063835943935764425,0.00013433856456568726
pair_8_9,8/9,3,9,0.0423177083333333,0.26,30,-0.005897666662632198,9.448591893091045e-05,-0.006862864269068211,0.0001522286888033961
pair_8_9,8/9,3,9,0.0423177083333333,0.27,30,-0.006374725775785272,0.00010575689404056975,-0.007339923382221288,0.00016094873053286687
pair_8_9,8/9,3,9,0.0423177083333333,0.28,30,-0.006821787358379738,0.00012477869300930004,-0.00778698496481575,0.00017548987977976285
pair_8_9,8/9,3,9,0.0423177083333333,0.29,30,-0.0073102775273013515,0.00011588273546753823,-0.008275475133737364,0.00016507373860251098
pair_8_9,8/9,3,9,0.0423177083333333,0.3,30,-0.007745266874614148,0.00011646578181257879,-0.008710464481050164,0.00016220236521470013
pair_8_9,8/9,3,9,0.0423177083333333,0.31,30,-0.008035048770462884,0.00013904082153119322,-0.009000246376898894,0.00017089325941147869
pair_8_9,8/9,3,9,0.0423177083333333,0.32,30,-0.008505394442284547,0.00012767889307348647,-0.00947059204872056,0.0001821192061695046
pair_8_9,8/9,3,9,0.0423177083333333,0.33,30,-0.009048064592217474,0.0001290994021349108,-0.01001326219865349,0.0001716385718792416
pair_8_9,8/9,3,9,0.0423177083333333,0.34,30,-0.009468760986067882,0.0001363912366962542,-0.010433958592503895,0.00016709188850439226
pair_8_9,8/9,3,9,0.0423177083333333,0.35,30,-0.009893341565516944,0.00012760233918820586,-0.010858539171952957,0.000174606291328087
pair_8_9,8/9,3,9,0.0423177083333333,0.36,30,-0.01031937935981597,0.00014432495954206216,-0.011284576966251984,0.00018460926804865404
pair_8_9,8/9,3,9,0.0423177083333333,0.37,30,-0.010907831487375142,0.00015712824825395985,-0.011873029093811157,0.0001760694673439011
pair_8_9,8/9,3,9,0.0423177083333333,0.38,30,-0.011226468690700426,0.00015705748846489323,-0.012191666297136439,0.0001964505655827541
pair_8_9,8/9,3,9,0.0423177083333333,0.39,30,-0.011702922405274456,0.00015782933390989147,-0.012668120011710467,0.00017947873829879708
pair_8_9,8/9,3,9,0.0423177083333333,0.4,30,-0.012210165931216408,0.00016457988466095895,-0.013175363537652422,0.00019245809007281206
pair_8_9,8/9,3,9,0.0423177083333333,0.41,30,-0.012608807750957933,0.00015996908837950392,-0.013574005357393946,0.00020087961154748225
pair_8_9,8/9,3,9,0.0423177083333333,0.42,30,-0.012840765189817116,0.00019261289263552308,-0.013805962796253127,0.00020652655184640075
pair_8_9,8/9,3,9,0.0423177083333333,0.43,30,-0.013089816572095224,0.00018389172353515534,-0.01405501417853124,0.00021925382406283675
pair_8_9,8/9,3,9,0.0423177083333333,0.44,30,-0.013660659863950443,0.000186680751786848,-0.014625857470386455,0.00021236119232177441
pair_8_9,8/9,3,9,0.0423177083333333,0.45,30,-0.013812141092444104,0.00017508826115651728,-0.014777338698880116,0.00021972778874841865
pair_8_9,8/9,3,9,0.0423177083333333,0.46,30,-0.014141173051067785,0.0001979312560403199,-0.015106370657503794,0.0002253532134196093
pair_8_9,8/9,3,9,0.0423177083333333,0.47,30,-0.014807268434168484,0.0001651022628610305,-0.015772466040604498,0.00019584625964426438
pair_8_9,8/9,3,9,0.0423177083333333,0.48,30,-0.015052700132776051,0.00019702070221456135,-0.016017897739212063,0.00022867883030889096
pair_8_9,8/9,3,9,0.0423177083333333,0.49,30,-0.015292415937240638,0.00024984380451473903,-0.01625761354367665,0.0002819183304771435
pair_8_9,8/9,3,9,0.0423177083333333,0.5,30,-0.015884191573427218,0.00018760924067292624,-0.016849389179863228,0.00021051186143029754
pair_8_9,8/9,3,9,0.0423177083333333,0.51,30,-0.015914782509034033,0.0002092821947966441,-0.016879980115470043,0.00021266759709881772
pair_8_9,8/9,3,9,0.0423177083333333,0.52,30,-0.016745544471182237,0.00019229847093139507,-0.017710742077618254,0.0002200524637705183
pair_8_9,8/9,3,9,0.0423177083333333,0.53,30,-0.01708501940683785,0.00020093401813751693,-0.018050217013273865,0.0002404962013346054
pair_8_9,8/9,3,9,0.0423177083333333,0.54,30,-0.017061404833496885,0.00023709052417606567,-0.018026602439932902,0.0002586490383355873
pair_8_9,8/9,3,9,0.0423177083333333,0.55,30,-0.01753499480078148,0.0001944478182222184,-0.018500192407217498,0.00023119655394579657
pair_8_9,8/9,3,9,0.0423177083333333,0.56,30,-0.017750473494510807,0.00022683735587272034,-0.018715671100946817,0.00025777980594547033
pair_8_9,8/9,3,9,0.0423177083333333,0.57,30,-0.018368152575712768,0.0002562862147134082,-0.019333350182148778,0.0002936550213257838
pair_8_9,8/9,3,9,0.0423177083333333,0.58,30,-0.018712262359918217,0.00020300508185505442,-0.019677459966354234,0.00023306891787769755
pair_8_9,8/9,3,9,0.0423177083333333,0.59,30,-0.01875534321406091,0.00020867072159239678,-0.01972054082049692,0.00022375671777862698
pair_8_9,8/9,3,9,0.0423177083333333,0.6,30,-0.019383591852030427,0.00018268626049917276,-0.02034878945846644,0.00018897773312810104
pair_8_9,8/9,3,9,0.0423177083333333,0.61,30,-0.019240467092008433,0.0001916665736813593,-0.020205664698444443,0.00022468126622579213
pair_8_9,8/9,3,9,0.0423177083333333,0.62,30,-0.019838111313178308,0.00021214191245801605,-0.020803308919614318,0.0002414493675441196
pair_8_9,8/9,3,9,0.0423177083333333,0.63,30,-0.01997049572517026,0.00027720611385151145,-0.020935693331606282,0.0002833310692268893
pair_8_9,8/9,3,9,0.0423177083333333,0.64,30,-0.020581236279076976,0.000232666842758578,-0.02154643388551299,0.00025345122420000467
pair_8_9,8/9,3,9,0.0423177083333333,0.65,30,-0.020478760536045547,0.00024153679271572259,-0.021443958142481564,0.0002567186757029574
pair_8_9,8/9,3,9,0.0423177083333333,0.66,30,-0.02092316851124461,0.00021212523262384143,-0.021888366117680625,0.00023467716359218594
pair_8_9,8/9,3,9,0.0423177083333333,0.67,30,-0.021353867816813567,0.0002881942376246485,-0.022319065423249577,0.00031102870469270217
pair_8_9,8/9,3,9,0.0423177083333333,0.68,30,-0.021522720940478742,0.00022455832325959097,-0.022487918546914756,0.00023069780040921783
pair_8_9,8/9,3,9,0.0423177083333333,0.69,30,-0.021851948734092894,0.0002694515335315837,-0.0228171463405289,0.0003038867646111689
pair_8_9,8/9,3,9,0.0423177083333333,0.7,30,-0.022297947132549165,0.0001887829132805677,-0.023263144738985175,0.00021181820168570518
pair_8_9,8/9,3,9,0.0423177083333333,0.71,30,-0.0227945642436242,0.0002557287889342387,-0.023759761850060217,0.00029454360255112247
pair_8_9,8/9,3,9,0.0423177083333333,0.72,30,-0.0231742343794207,0.00024497157302846726,-0.02413943198585672,0.0002680628496165841
pair_8_9,8/9,3,9,0.0423177083333333,0.73,30,-0.023247476770070743,0.00026811353677844596,-0.024212674376506756,0.00026863756237010487
pair_8_9,8/9,3,9,0.0423177083333333,0.74,30,-0.023369818462971887,0.0002312911147988717,-0.0243350160694079,0.0002632917870550329
pair_8_9,8/9,3,9,0.0423177083333333,0.75,30,-0.023999249583532386,0.00023887303140467933,-0.024964447189968392,0.00026920629141653996
pair_8_9,8/9,3,9,0.0423177083333333,0.76,30,-0.02404822655454098,0.0002641760069683817,-0.02501342416097699,0.000249874108152717
pair_8_9,8/9,3,9,0.0423177083333333,0.77,30,-0.024386193171275803,0.00025207511859549176,-0.02535139077771182,0.0002841384337193165
pair_8_9,8/9,3,9,0.0423177083333333,0.78,30,-0.024663940698480134,0.00031433871567276476,-0.025629138304916144,0.0003075803249863262
pair_8_9,8/9,3,9,0.0423177083333333,0.79,30,-0.02505604570757667,0.0002914053900880145,-0.026021243314012673,0.00030995471519685745
pair_8_9,8/9,3,9,0.0423177083333333,0.8,30,-0.02476955683732539,0.0002385806259158399,-0.025734754443761398,0.00028171039756208835
pair_8_9,8/9,3,9,0.0423177083333333,0.81,30,-0.025816141774739017,0.000249086838020938,-0.026781339381175034,0.00026865647901504815
pair_8_9,8/9,3,9,0.0423177083333333,0.82,30,-0.025078809478506655,0.00030281646705920964,-0.026044007084942675,0.0003259733531652048
pair_8_9,8/9,3,9,0.0423177083333333,0.83,30,-0.025705078624705238,0.00030607026700001967,-0.02667027623114126,0.0003018786866490819
pair_8_9,8/9,3,9,0.0423177083333333,0.84,30,-0.0268296300317778,0.00029611053901316736,-0.027794827638213806,0.0003424713196090089
pair_8_9,8/9,3,9,0.0423177083333333,0.85,30,-0.02635852404143989,0.00022769857839811163,-0.027323721647875904,0.00024325113336051853
pair_8_9,8/9,3,9,0.0423177083333333,0.86,30,-0.02678120404229612,0.00024161661097235439,-0.02774640164873213,0.00025661849300291645
pair_8_9,8/9,3,9,0.0423177083333333,0.87,30,-0.027120520165324128,0.0002328703757010842,-0.028085717771760145,0.00023072707603446948
pair_8_9,8/9,3,9,0.0423177083333333,0.88,30,-0.026703471952529312,0.00032265293801105917,-0.027668669558965322,0.00033544713412925463
pair_8_9,8/9,3,9,0.0423177083333333,0.89,30,-0.027145915707533972,0.00042578866098698273,-0.02811111331396999,0.0004248185357673138
pair_8_9,8/9,3,9,0.0423177083333333,0.9,30,-0.02730302271075953,0.0003186739774359543,-0.028268220317195548,0.0003302490725704858
pair_8_9,8/9,3,9,0.0423177083333333,0.91,30,-0.027774605113892677,0.0003449020343969494,-0.028739802720328698,0.0003407619748685073
pair_8_9,8/9,3,9,0.0423177083333333,0.92,30,-0.027662171672380147,0.00040194219301232603,-0.028627369278816164,0.000410859037607742
pair_8_9,8/9,3,9,0.0423177083333333,0.93,30,-0.028210667684932602,0.00036605425119390453,-0.02917586529136862,0.0003956636671512962
pair_8_9,8/9,3,9,0.0423177083333333,0.94,30,-0.028780647493280468,0.0003379451351775661,-0.02974584509971648,0.0003777907938482359
pair_8_9,8/9,3,9,0.0423177083333333,0.95,30,-0.028913705888160234,0.00043286902824179725,-0.02987890349459625,0.000446387608713949
pair_8_9,8/9,3,9,0.0423177083333333,0.96,30,-0.028972883471456625,0.0003476417478661065,-0.02993808107789264,0.00036680432712802436
pair_8_9,8/9,3,9,0.0423177083333333,0.97,30,-0.029495541020223354,0.00033621949532186465,-0.030460738626659368,0.000337024176229164
pair_8_9,8/9,3,9,0.0423177083333333,0.98,30,-0.029096856283279855,0.0003800304602399875,-0.030062053889715865,0.00037212137721973933
pair_8_9,8/9,3,9,0.0423177083333333,0.99,30,-0.030176210056782758,0.0003388453130051182,-0.031141407663218774,0.0003654005967569382
pair_8_9,8/9,3,9,0.0423177083333333,1.0,30,-0.029968363819494782,0.0003307078824840747,-0.03093356142593079,0.000335990598920815
pair_4_5,4/5,4,13,0.0338541666666666,0.01,30,0.0006829267710793614,2.8581851661172307e-05,-0.00020194105764349062,1.7491252230610563e-05
pair_4_5,4/5,4,13,0.0338541666666666,0.02,30,0.0006743301605208767,2.7916241291877675e-05,-0.0002105376682019752,1.8078152862132724e-05
pair_4_5,4/5,4,13,0.0338541666666666,0.03,30,0.0006576516311365087,2.684128738525748e-05,-0.000227216197586343,1.901676330303709e-05
pair_4_5,4/5,4,13,0.0338541666666666,0.04,30,0.0006271990349057157,2.4893664284037954e-05,-0.0002576687938171363,2.0807755229310522e-05
pair_4_5,4/5,4,13,0.0338541666666666,0.05,30,0.0005801498135260059,2.22966036758957e-05,-0.000304718015196846,2.3129755308458493e-05
pair_4_5,4/5,4,13,0.0338541666666666,0.06,30,0.0005124372728196878,1.9159623079402357e-05,-0.00037243055590316414,2.586148824157734e-05
pair_4_5,4/5,4,13,0.0338541666666666,0.07,30,0.0004212788354492877,1.5068738420351377e-05,-0.0004635889932735641,2.9232819375775512e-05
pair_4_5,4/5,4,13,0.0338541666666666,0.08,30,0.00030243166023484323,1.029245282020585e-05,-0.0005824361684880086,3.3341432533921316e-05
pair_4_5,4/5,4,13,0.0338541666666666,0.09,30,0.00016124402005340116,6.039440661563467e-06,-0.0007236238086694506,3.706235517178575e-05
pair_4_5,4/5,4,13,0.0338541666666666,0.1,30,0.0,0.0,-0.000884867828722852,4.1848403589180586e-05
pair_4_5,4/5,4,13,0.0338541666666666,0.11,30,-0.00018895001638967245,7.093369998892082e-06,-0.0010738178451125241,4.5451354522085424e-05
pair_4_5,4/5,4,13,0.0338541666666666,0.12,30,-0.0003926146871887133,1.1591874435609906e-05,-0.001277482515911565,5.028571338498645e-05
pair_4_5,4/5,4,13,0.0338541666666666,0.13,30,-0.0006218793064545063,1.6311180443083283e-05,-0.0015067471351773577,5.437820791686604e-05
pair_4_5,4/5,4,13,0.0338541666666666,0.14,30,-0.0008736682566695228,2.2989605265626416e-05,-0.0017585360853923746,6.015308083883177e-05
pair_4_5,4/5,4,13,0.0338541666666666,0.15,30,-0.0011335337716678283,2.8838554240896e-05,-0.00201840160039068,6.34056227635832e-05
pair_4_5,4/5,4,13,0.0338541666666666,0.16,30,-0.001401531669595512,3.382828709032441e-05,-0.0022863994983183633,6.902846384520056e-05
pair_4_5,4/5,4,13,0.0338541666666666,0.17,30,-0.0016954161940559162,4.1902697507720845e-05,-0.002580284022778768,7.526097760431481e-05
pair_4_5,4/5,4,13,0.0338541666666666,0.18,30,-0.002001240051504702,4.812734092531062e-05,-0.002886107880227554,8.008410458772233e-05
pair_4_5,4/5,4,13,0.0338541666666666,0.19,30,-0.002318349975446853,6.060480541310717e-05,-0.0032032178041697047,9.371096280715228e-05
pair_4_5,4/5,4,13,0.0338541666666666,0.2,30,-0.002616134917524304,5.875785991058417e-05,-0.003501002746247156,8.998185955547904e-05
pair_4_5,4/5,4,13,0.0338541666666666,0.21,30,-0.0029253294515111383,6.752198990694631e-05,-0.0038101972802339896,9.511484072993768e-05
pair_4_5,4/5,4,13,0.0338541666666666,0.22,30,-0.0032585468675528275,6.947848680311617e-05,-0.004143414696275678,9.792265028133394e-05
pair_4_5,4/5,4,13,0.0338541666666666,0.23,30,-0.003703799554900972,8.676915880827582e-05,-0.004588667383623823,0.00011656936977332265
pair_4_5,4/5,4,13,0.0338541666666666,0.24,30,-0.004017048490485292,8.052258478117514e-05,-0.0049019163192081435,0.00010583235441857248
pair_4_5,4/5,4,13,0.0338541666666666,0.25,30,-0.004381461041815884,0.00010392579441678133,-0.0052663288705387355,0.00013288147849093115
pair_4_5,4/5,4,13,0.0338541666666666,0.26,30,-0.004771051494968982,0.00010196965014651277,-0.0056559193236918335,0.00013051507371414356
pair_4_5,4/5,4,13,0.0338541666666666,0.27,30,-0.0051362215469689205,0.00010091516820856366,-0.006021089375691773,0.00012879944889839835
pair_4_5,4/5,4,13,0.0338541666666666,0.28,30,-0.00540168765350047,0.00012214421498583588,-0.006286555482223324,0.0001489178697053935
pair_4_5,4/5,4,13,0.0338541666666666,0.29,30,-0.00585931389970709,0.00010659688029994717,-0.006744181728429942,0.00013306324135265682
pair_4_5,4/5,4,13,0.0338541666666666,0.3,30,-0.006148132246032366,0.0001465583145100091,-0.007033000074755217,0.00017050773281544667
pair_4_5,4/5,4,13,0.0338541666666666,0.31,30,-0.006541465920494044,0.00012610680859396486,-0.007426333749216896,0.00015210293031987494
pair_4_5,4/5,4,13,0.0338541666666666,0.32,30,-0.006897233547352496,0.00014855241157207087,-0.0077821013760753475,0.00016737734207170318
pair_4_5,4/5,4,13,0.0338541666666666,0.33,30,-0.007291166564996427,0.00012767305023377582,-0.008176034393719278,0.00015181966744093705
pair_4_5,4/5,4,13,0.0338541666666666,0.34,30,-0.007643156185567161,0.00015131653576856623,-0.008528024014290014,0.0001759389215423447
pair_4_5,4/5,4,13,0.0338541666666666,0.35,30,-0.00804343359505048,0.00014495966977774748,-0.00892830142377333,0.00016520429274327072
pair_4_5,4/5,4,13,0.0338541666666666,0.36,30,-0.00853340561243729,0.00015507607715416875,-0.009418273441160143,0.00018103981660368265
pair_4_5,4/5,4,13,0.0338541666666666,0.37,30,-0.008967642272319502,0.0001616078442947155,-0.009852510101042353,0.00018448843092075363
pair_4_5,4/5,4,13,0.0338541666666666,0.38,30,-0.009312176946532587,0.00016627488181577543,-0.01019704477525544,0.00018494300628755088
pair_4_5,4/5,4,13,0.0338541666666666,0.39,30,-0.009819389649102143,0.00017730148442038376,-0.010704257477824995,0.00020157850906671524
pair_4_5,4/5,4,13,0.0338541666666666,0.4,30,-0.01000196515980187,0.00016919177328573703,-0.010886832988524725,0.00018948202352926365
pair_4_5,4/5,4,13,0.0338541666666666,0.41,30,-0.010248409236294977,0.00016455331953725663,-0.011133277065017828,0.00018858565161390453
pair_4_5,4/5,4,13,0.0338541666666666,0.42,30,-0.01080208779689327,0.0001978919704437448,-0.011686955625616122,0.0002155350924671013
pair_4_5,4/5,4,13,0.0338541666666666,0.43,30,-0.011244531180074084,0.00019804577305312297,-0.012129399008796938,0.00021886068351947984
pair_4_5,4/5,4,13,0.0338541666666666,0.44,30,-0.011364720572127982,0.00020191129867052393,-0.012249588400850834,0.00021709664792079618
pair_4_5,4/5,4,13,0.0338541666666666,0.45,30,-0.011777717778868773,0.00016369954287149673,-0.012662585607591625,0.00017211588912952841
pair_4_5,4/5,4,13,0.0338541666666666,0.46,30,-0.012057932163428863,0.00019277075540984702,-0.012942799992151715,0.00021060803849083586
pair_4_5,4/5,4,13,0.0338541666666666,0.47,30,-0.012522196377434375,0.0002146757144041017,-0.01340706420615723,0.0002366619812581918
pair_4_5,4/5,4,13,0.0338541666666666,0.48,30,-0.012756270428171396,0.00022412256904809483,-0.013641138256894248,0.00024472126108140177
pair_4_5,4/5,4,13,0.0338541666666666,0.49,30,-0.013196694140851487,0.00018020480467558582,-0.01408156196957434,0.00019181947990118569
pair_4_5,4/5,4,13,0.0338541666666666,0.5,30,-0.013318203271974005,0.00024197376978289352,-0.014203071100696858,0.0002543559892754837
pair_4_5,4/5,4,13,0.0338541666666666,0.51,30,-0.013992314561619023,0.0002253115477296487,-0.014877182390341871,0.0002449687116404613
pair_4_5,4/5,4,13,0.0338541666666666,0.52,30,-0.01393106274881726,0.0002838803545415876,-0.014815930577540111,0.00030253623477039627
pair_4_5,4/5,4,13,0.0338541666666666,0.53,30,-0.014329949606670219,0.00019622584029332178,-0.01521481743539307,0.00020475336752655187
pair_4_5,4/5,4,13,0.0338541666666666,0.54,30,-0.014887393462777352,0.0002500250986602459,-0.01577226129150021,0.0002674654993098472
pair_4_5,4/5,4,13,0.0338541666666666,0.55,30,-0.015193785697181765,0.00020165110417283102,-0.016078653525904617,0.0002097395005005603
pair_4_5,4/5,4,13,0.0338541666666666,0.56,30,-0.015232263435865121,0.0002267281064313824,-0.016117131264587966,0.00024602199262263965
pair_4_5,4/5,4,13,0.0338541666666666,0.57,30,-0.015749482349417046,0.00024660906253751543,-0.016634350178139898,0.00025511656285033904
pair_4_5,4/5,4,13,0.0338541666666666,0.58,30,-0.015938863591596377,0.00023215498968382555,-0.016823731420319232,0.0002513992975691166
pair_4_5,4/5,4,13,0.0338541666666666,0.59,30,-0.01648199435181009,0.00020908062000931244,-0.017366862180532947,0.00022750572090371042
pair_4_5,4/5,4,13,0.0338541666666666,0.6,30,-0.016777586315701667,0.00022346399403311203,-0.017662454144424522,0.00023700939627249948
pair_4_5,4/5,4,13,0.0338541666666666,0.61,30,-0.01684971418172471,0.0002310029672853508,-0.01773458201044756,0.0002395397249790043
pair_4_5,4/5,4,13,0.0338541666666666,0.62,30,-0.01778286986898028,0.0002630336214150026,-0.01866773769770313,0.00027814267228930544
pair_4_5,4/5,4,13,0.0338541666666666,0.63,30,-0.0178227767702122,0.00019939763500635994,-0.018707644598935057,0.00021567470233265108
pair_4_5,4/5,4,13,0.0338541666666666,0.64,30,-0.01828953180209118,0.0002428578911558396,-0.019174399630814028,0.0002601181327685545
pair_4_5,4/5,4,13,0.0338541666666666,0.65,30,-0.01814075128217109,0.0002407466945319389,-0.019025619110893944,0.00025459932679832613
pair_4_5,4/5,4,13,0.0338541666666666,0.66,30,-0.018322962176315145,0.0003122418571847194,-0.019207830005038,0.0003226167775412566
pair_4_5,4/5,4,13,0.0338541666666666,0.67,30,-0.018710898798906087,0.00027547878275212896,-0.019595766627628942,0.00027377025126067617
pair_4_5,4/5,4,13,0.0338541666666666,0.68,30,-0.01923554804540576,0.00026232824224680013,-0.020120415874128605,0.0002827399753777005
pair_4_5,4/5,4,13,0.0338541666666666,0.69,30,-0.01909154117202599,0.0003029510875451722,-0.019976409000748842,0.0003187156148799232
pair_4_5,4/5,4,13,0.0338541666666666,0.7,30,-0.019449529463894673,0.00023145040482441527,-0.020334397292617525,0.0002514364002200072
pair_4_5,4/5,4,13,0.0338541666666666,0.71,30,-0.019716645865082105,0.0003573810880127105,-0.020601513693804956,0.0003540284247678369
pair_4_5,4/5,4,13,0.0338541666666666,0.72,30,-0.02045954213916883,0.00030108415131511183,-0.021344409967891685,0.00030432110813474294
pair_4_5,4/5,4,13,0.0338541666666666,0.73,30,-0.020488891993076342,0.00031458948041101635,-0.02137375982179919,0.0003181481646889628
pair_4_5,4/5,4,13,0.0338541666666666,0.74,30,-0.02017330275939435,0.00032371984477283484,-0.021058170588117202,0.00033080852446823835
pair_4_5,4/5,4,13,0.0338541666666666,0.75,30,-0.02101170354894882,0.0003004709213330565,-0.021896571377671672,0.00031562945564694395
pair_4_5,4/5,4,13,0.0338541666666666,0.76,30,-0.021455183709679904,0.00033535285274430493,-0.022340051538402753,0.00035190094307430673
pair_4_5,4/5,4,13,0.0338541666666666,0.77,30,-0.02159435250304,0.00029290255085404694,-0.022479220331762854,0.00030076500219304315
pair_4_5,4/5,4,13,0.0338541666666666,0.78,30,-0.021638026024122625,0.0003238836316759744,-0.022522893852845473,0.00033451129453923524
pair_4_5,4/5,4,13,0.0338541666666666,0.79,30,-0.022097638226953684,0.0002357452544387897,-0.02298250605567654,0.00026126600970305625
pair_4_5,4/5,4,13,0.0338541666666666,0.8,30,-0.022237260614612165,0.00035623848025008307,-0.02312212844333501,0.0003667075074713968
pair_4_5,4/5,4,13,0.0338541666666666,0.81,30,-0.02224256921992633,0.00034043271739673777,-0.023127437048649172,0.00035427942914759657
pair_4_5,4/5,4,13,0.0338541666666666,0.82,30,-0.0233772817719459,0.00028079360068754175,-0.02426214960066876,0.00028771347116255823
pair_4_5,4/5,4,13,0.0338541666666666,0.83,30,-0.02326495011108916,0.0002258340838507959,-0.024149817939812017,0.00023749759606805131
pair_4_5,4/5,4,13,0.0338541666666666,0.84,30,-0.02355467068881559,0.00025262589499850996,-0.024439538517538436,0.0002558250004850087
pair_4_5,4/5,4,13,0.0338541666666666,0.85,30,-0.023412745075976158,0.00036216807517241116,-0.02429761290469901,0.0003797190335903259
pair_4_5,4/5,4,13,0.0338541666666666,0.86,30,-0.023513376002725524,0.00027868201302759846,-0.024398243831448375,0.00028913809408472854
pair_4_5,4/5,4,13,0.0338541666666666,0.87,30,-0.023841203488502067,0.0004033830653272799,-0.024726071317224922,0.0004119459153300896
pair_4_5,4/5,4,13,0.0338541666666666,0.88,30,-0.024532591052212893,0.00033478160867560366,-0.02541745888093574,0.000346998405004415
pair_4_5,4/5,4,13,0.0338541666666666,0.89,30,-0.024501576090451747,0.00032642369352030293,-0.025386443919174603,0.00034231862575983933
pair_4_5,4/5,4,13,0.0338541666666666,0.9,30,-0.025003412439192015,0.0003599632619460536,-0.025888280267914864,0.00036072603705057004
pair_4_5,4/5,4,13,0.0338541666666666,0.91,30,-0.02509605051280463,0.00029972158241847534,-0.025980918341527486,0.0003088468060110565
pair_4_5,4/5,4,13,0.0338541666666666,0.92,30,-0.025217682753202988,0.00039632424760354344,-0.026102550581925843,0.00039197619566361014
pair_4_5,4/5,4,13,0.0338541666666666,0.93,30,-0.025350879597675877,0.00041925618769392113,-0.02623574742639873,0.00041621574351516415
pair_4_5,4/5,4,13,0.0338541666666666,0.94,30,-0.025890485216675245,0.00031812683828547067,-0.026775353045398097,0.00032493569161266557
pair_4_5,4/5,4,13,0.0338541666666666,0.95,30,-0.026118456653289792,0.0002902657620705507,-0.027003324482012637,0.0002958359355422374
pair_4_5,4/5,4,13,0.0338541666666666,0.96,30,-0.02619328328249833,0.0003200524981599343,-0.027078151111221183,0.00033087441767678144
pair_4_5,4/5,4,13,0.0338541666666666,0.97,30,-0.026467369615717405,0.00032744835029969457,-0.02735223744444026,0.0003252980914026002
pair_4_5,4/5,4,13,0.0338541666666666,0.98,30,-0.02647863590970356,0.00031340993202176354,-0.027363503738426408,0.0003304780221162763
pair_4_5,4/5,4,13,0.0338541666666666,0.99,30,-0.027063130510184014,0.00033021515436367405,-0.027947998338906866,0.00034341148854365823
pair_4_5,4/5,4,13,0.0338541666666666,1.0,30,-0.027397983908429353,0.0003773759897295844,-0.02828285173715221,0.0003838664886553404
pair_3_9,3/9,5,17,0.029296875,0.01,30,0.0010812276545863221,9.465611016487121e-05,-0.0006931983569976177,9.178019580578652e-05
pair_3_9,3/9,5,17,0.029296875,0.02,30,0.0010576961384066272,9.161423682647593e-05,-0.0007167298731773124,9.452754294975217e-05
