rule,radius,n_units,finite_unit_fraction,q05_ess_fraction,max_split_logZ_per_P_diff,bootstrap_sd_phi,mean_logZ,mean_delta_phi_energy,weighted_ce_mean,qc_pass,claim_status
low_tv_spectral_teacher,0.66,30,1.0,0.8784528268565925,0.015432945780450118,0.0011294122123923487,-267.7851171436846,-0.1050512774859799,0.21392836917529617,False,no_claim
low_tv_spectral_teacher,0.67,30,1.0,0.8657706417195081,0.018383153397178182,0.0012456335336141235,-267.3645308771842,-0.10488523474357943,0.21246014741811503,False,no_claim
low_tv_spectral_teacher,0.68,30,1.0,0.8602663510943992,0.017221731045503376,0.0010660735421507124,-273.8222788279405,-0.1074346812302578,0.2156399411523701,False,no_claim
low_tv_spectral_teacher,0.69,30,1.0,0.860211234778724,0.01734540233105321,0.0010448498576677001,-274.54508321189144,-0.10772003629695773,0.22014517056272298,False,no_claim
low_tv_spectral_teacher,0.7,30,1.0,0.8513013907089872,0.024640950390689673,0.0012143477389996052,-278.9159563068769,-0.10944560798862195,0.22140350797549546,False,no_claim
low_tv_spectral_teacher,0.71,30,1.0,0.8158106974736459,0.02240963962548896,0.0008988289151913712,-283.09661021369556,-0.11109608327753571,0.2283747082973887,False,no_claim
low_tv_spectral_teacher,0.72,30,1.0,0.8475022267334774,0.02390184978460992,0.0013201956713334091,-281.9066289857123,-0.11062629203079936,0.22583902734075745,False,no_claim
low_tv_spectral_teacher,0.73,30,1.0,0.8884901545245688,0.020861985009759165,0.0011717242896345972,-289.23064098074525,-0.11351772984960432,0.2287081566009334,False,no_claim
low_tv_spectral_teacher,0.74,30,1.0,0.893521991249485,0.016880554963505993,0.0009967844569615878,-289.60386226292854,-0.11366507342725267,0.23132545730282877,False,no_claim
low_tv_spectral_teacher,0.75,30,1.0,0.8993027900110555,0.027434441788362438,0.0011221944826913498,-289.5531422838609,-0.1136450497481892,0.23356468276899514,False,no_claim
low_tv_spectral_teacher,0.76,30,1.0,0.8632489086808515,0.027948132659091584,0.0012395762533607458,-298.56431081099,-0.11720255804946404,0.2382863226548352,False,no_claim
low_tv_spectral_teacher,0.77,30,1.0,0.8583714549749765,0.024796627658052267,0.0011821191648008623,-298.39199315150057,-0.11713452896952355,0.23731980323876564,False,no_claim
low_tv_spectral_teacher,0.78,30,1.0,0.8469170251795227,0.020922247983360006,0.0011298933550174509,-300.78724425414526,-0.11808014724928849,0.2388470637010261,False,no_claim
low_tv_spectral_teacher,0.79,30,1.0,0.8766880363218954,0.01733894402315249,0.0010324970667853325,-306.3480385386591,-0.12027548648518026,0.24178867806486173,False,no_claim
low_tv_spectral_teacher,0.8,30,1.0,0.8695068034969985,0.021965785209365287,0.001474566726788224,-304.40349692986035,-0.11950780326023011,0.24346831869621866,False,no_claim
low_tv_spectral_teacher,0.81,30,1.0,0.8650962703192154,0.02038299876066219,0.001390686225072844,-312.75427001081545,-0.1228045948437102,0.24763559522168413,False,no_claim
low_tv_spectral_teacher,0.82,30,1.0,0.8618879861580683,0.023028490906560596,0.0011389298267474503,-314.8247097440134,-0.12362198123660319,0.25175347604033177,False,no_claim
low_tv_spectral_teacher,0.83,30,1.0,0.8252523086833207,0.02779662619746176,0.001385836813207091,-311.4110753162136,-0.1222743166381824,0.2529216399122465,False,no_claim
low_tv_spectral_teacher,0.84,30,1.0,0.8668272198260719,0.030216433089603437,0.0015660594008162377,-318.5298149236405,-0.12508471521987483,0.2553178811504166,False,no_claim
low_tv_spectral_teacher,0.85,30,1.0,0.7947544844679595,0.02547646846106924,0.0014314856985341083,-316.87653573732183,-0.12443201913368508,0.2526232264769067,False,no_claim
low_tv_spectral_teacher,0.86,30,1.0,0.8527042567196419,0.02509749077762818,0.001368171300746319,-320.44848649320204,-0.1258421852433891,0.25744025803615034,False,no_claim
low_tv_spectral_teacher,0.87,30,1.0,0.8495132698741862,0.019426136546680118,0.0011903667253642088,-326.5203923842308,-0.12823930561094873,0.2601168502931965,False,no_claim
low_tv_spectral_teacher,0.88,30,1.0,0.8702107415594137,0.02133860312591454,0.0018595236909862065,-330.0025937754296,-0.12961403967774657,0.263509201536844,False,no_claim
low_tv_spectral_teacher,0.89,30,1.0,0.859927812125086,0.027644186345129565,0.0011168246743555143,-333.96401885143825,-0.13117796588225059,0.26444043652976995,False,no_claim
low_tv_spectral_teacher,0.9,30,1.0,0.8860273647664465,0.021487389406856915,0.0012788205084816782,-336.53679887572434,-0.132193670589825,0.26777987352015226,False,no_claim
low_tv_spectral_teacher,0.91,30,1.0,0.8620313677470008,0.028543964895915173,0.001286679752318732,-332.54171619305635,-0.13061645673958105,0.26659244088193645,False,no_claim
low_tv_spectral_teacher,0.92,30,1.0,0.861496690958425,0.02718103146043331,0.001427899044452401,-340.4080379139151,-0.1337219923577645,0.2718464357932933,False,no_claim
low_tv_spectral_teacher,0.93,30,1.0,0.8730024327573263,0.030740248444852597,0.0016286732765300512,-335.86783457090525,-0.13192957098271135,0.26828852375560786,False,no_claim
low_tv_spectral_teacher,0.94,30,1.0,0.871337019154174,0.035131446225863665,0.0014285801097471873,-341.2353123476973,-0.1340485910288195,0.2766154723770797,False,no_claim
low_tv_spectral_teacher,0.95,30,1.0,0.8502347689892702,0.02701192507716843,0.0013522593526698395,-340.7988437449319,-0.13387627811813438,0.27437034817865497,False,no_claim
low_tv_spectral_teacher,0.96,30,1.0,0.8793028891965294,0.02870161821650804,0.001468239811819696,-347.7873331874355,-0.13663525539508017,0.2823760466504451,False,no_claim
