eta,ref_id,radius,phi_energy_raw
0.05,20,0.8,-0.0871800491238396
0.05,20,0.81,-0.0852506197315979
0.05,20,0.82,-0.089993209578301
0.05,20,0.83,-0.0859887750838918
0.05,20,0.84,-0.0860045302732938
0.05,20,0.85,-0.0879251806083878
0.05,20,0.86,-0.0847156345986295
0.05,20,0.87,-0.0856552128579403
0.05,20,0.88,-0.0906423458685111
0.05,20,0.89,-0.0937398958425046
0.05,20,0.9,-0.0894806135004559
0.05,20,0.91,-0.0937347489752383
0.05,20,0.92,-0.0972601960852689
0.05,20,0.93,-0.0947038309201881
0.05,20,0.94,-0.0957086318724312
0.05,20,0.95,-0.090844533593728
0.05,20,0.96,-0.0945513720125958
0.05,20,0.97,-0.0911738460430895
0.05,20,0.98,-0.0931918570125554
0.05,20,0.99,-0.093279073025771
0.05,20,1.0,-0.0936171998381188
0.05,21,0.01,-0.0001320777812416
0.05,21,0.02,-0.0001511986502713
0.05,21,0.03,-0.0002047784955684
0.05,21,0.04,-0.0003376760859654
0.05,21,0.05,-0.0006118779184392
0.05,21,0.06,-0.0010688241339047
0.05,21,0.07,-0.0017898970715137
0.05,21,0.08,-0.002600538392077
0.05,21,0.09,-0.0038812960112324
0.05,21,0.1,-0.0048873516513477
0.05,21,0.11,-0.0064230988474509
0.05,21,0.12,-0.0075639279935494
0.05,21,0.13,-0.0096952514529515
0.05,21,0.14,-0.0111436896796088
0.05,21,0.15,-0.0131758590417892
0.05,21,0.16,-0.0160572213560541
0.05,21,0.17,-0.0176365978188558
0.05,21,0.18,-0.0202262771715192
0.05,21,0.19,-0.0229726463719142
0.05,21,0.2,-0.0252061068988942
0.05,21,0.21,-0.0263910435447723
0.05,21,0.22,-0.029768417138997
0.05,21,0.23,-0.0276842932663505
0.05,21,0.24,-0.0332209488400829
0.05,21,0.25,-0.0343767298711784
0.05,21,0.26,-0.0382750496006289
0.05,21,0.27,-0.0430969571495732
0.05,21,0.28,-0.0443086598865984
0.05,21,0.29,-0.0416596618620814
0.05,21,0.3,-0.0480365459645008
0.05,21,0.31,-0.0494142941138402
0.05,21,0.32,-0.0517780667759548
0.05,21,0.33,-0.0555689415293893
0.05,21,0.34,-0.0553965970108281
0.05,21,0.35,-0.0574569800595112
0.05,21,0.36,-0.0601313068274479
0.05,21,0.37,-0.05764387749947
0.05,21,0.38,-0.0563341319615601
0.05,21,0.39,-0.0600849394422229
0.05,21,0.4,-0.0620102899354525
0.05,21,0.41,-0.0676023398112376
0.05,21,0.42,-0.0663449550202033
0.05,21,0.43,-0.0628648065835345
0.05,21,0.44,-0.065797084331543
0.05,21,0.45,-0.0665249449592092
0.05,21,0.46,-0.0695764497110244
0.05,21,0.47,-0.069561879027267
0.05,21,0.48,-0.0675038366750063
0.05,21,0.49,-0.0724201063442542
0.05,21,0.5,-0.0715647502566984
0.05,21,0.51,-0.0751993519953197
0.05,21,0.52,-0.0715807586899593
0.05,21,0.53,-0.0756623435349241
0.05,21,0.54,-0.0714416224272368
0.05,21,0.55,-0.0797861083661654
0.05,21,0.56,-0.0761606222434926
0.05,21,0.57,-0.0775307360873093
0.05,21,0.58,-0.0753998385648598
0.05,21,0.59,-0.0789553152450966
0.05,21,0.6,-0.0795892992159601
0.05,21,0.61,-0.0795502436451772
0.05,21,0.62,-0.0789012796099444
0.05,21,0.63,-0.0809250762915404
0.05,21,0.64,-0.0764111247640295
0.05,21,0.65,-0.0870804604121671
0.05,21,0.66,-0.084080868273861
0.05,21,0.67,-0.0810365501069477
0.05,21,0.68,-0.0806904191017346
0.05,21,0.69,-0.0849615205806026
0.05,21,0.7,-0.0840280468152678
0.05,21,0.71,-0.0885200248738928
0.05,21,0.72,-0.0838029241954478
0.05,21,0.73,-0.0867463437625561
0.05,21,0.74,-0.0894600060194815
0.05,21,0.75,-0.0853816396619298
0.05,21,0.76,-0.0903565637599052
0.05,21,0.77,-0.0889294808437352
0.05,21,0.78,-0.0917925257299294
0.05,21,0.79,-0.0891776349148837
0.05,21,0.8,-0.0845174227727206
0.05,21,0.81,-0.0867113421471716
0.05,21,0.82,-0.0909075213112917
0.05,21,0.83,-0.0958315340885079
0.05,21,0.84,-0.0937430552308005
0.05,21,0.85,-0.0921081000120648
0.05,21,0.86,-0.0937676943906336
0.05,21,0.87,-0.0927490127669054
0.05,21,0.88,-0.0874363234301215
0.05,21,0.89,-0.0973382801116982
0.05,21,0.9,-0.0957473860643647
0.05,21,0.91,-0.0940482373276021
0.05,21,0.92,-0.0953140880753924
0.05,21,0.93,-0.0960403431409132
0.05,21,0.94,-0.0960455906849904
0.05,21,0.95,-0.0954612188768639
0.05,21,0.96,-0.098776064641629
0.05,21,0.97,-0.0948207373183801
0.05,21,0.98,-0.0934268579004057
0.05,21,0.99,-0.094029120907021
0.05,21,1.0,-0.099336874354967
0.05,22,0.01,-0.0002712320176926
0.05,22,0.02,-0.0003052712968762
0.05,22,0.03,-0.0003829438238634
0.05,22,0.04,-0.0005419569062875
0.05,22,0.05,-0.0008353034765571
0.05,22,0.06,-0.0012914905475863
0.05,22,0.07,-0.0019579142635974
0.05,22,0.08,-0.0028116198931544
0.05,22,0.09,-0.0038009234426847
0.05,22,0.1,-0.0047904266304258
0.05,22,0.11,-0.0062897578023977
0.05,22,0.12,-0.0073834805740296
0.05,22,0.13,-0.0099998765816282
0.05,22,0.14,-0.0115408613741881
0.05,22,0.15,-0.0131577969379872
0.05,22,0.16,-0.0151306599139832
0.05,22,0.17,-0.0168318917080771
0.05,22,0.18,-0.0199318474975645
0.05,22,0.19,-0.0204417683456395
0.05,22,0.2,-0.0238412072213459
0.05,22,0.21,-0.0239875499798257
0.05,22,0.22,-0.023135298195021
0.05,22,0.23,-0.0315588388277188
0.05,22,0.24,-0.0338536136108285
0.05,22,0.25,-0.0372448569214747
0.05,22,0.26,-0.0343774422815334
0.05,22,0.27,-0.0361210974905508
0.05,22,0.28,-0.041043984386928
0.05,22,0.29,-0.0399462492047191
0.05,22,0.3,-0.0383739310755397
0.05,22,0.31,-0.0445530679310355
0.05,22,0.32,-0.0462283697594309
0.05,22,0.33,-0.051908658998052
0.05,22,0.34,-0.0489001441327716
0.05,22,0.35,-0.0486308052723387
0.05,22,0.36,-0.0566122045199064
0.05,22,0.37,-0.0547778288349651
0.05,22,0.38,-0.0552436941732797
0.05,22,0.39,-0.0596371453639828
0.05,22,0.4,-0.0599417747446147
0.05,22,0.41,-0.0590703800394657
0.05,22,0.42,-0.0581523284198031
0.05,22,0.43,-0.0631718576589098
0.05,22,0.44,-0.0643038560022559
0.05,22,0.45,-0.0667944368889057
0.05,22,0.46,-0.0645890318574489
0.05,22,0.47,-0.0616056029150286
0.05,22,0.48,-0.0670603291199159
0.05,22,0.49,-0.0681415966077842
0.05,22,0.5,-0.0691334738785284
0.05,22,0.51,-0.0681409979141959
0.05,22,0.52,-0.0682534825939384
0.05,22,0.53,-0.0738924902424534
0.05,22,0.54,-0.0708755792393873
0.05,22,0.55,-0.074308293139712
0.05,22,0.56,-0.0759687805825253
0.05,22,0.57,-0.0726399911183609
0.05,22,0.58,-0.0794894780200233
0.05,22,0.59,-0.0753826498397692
0.05,22,0.6,-0.0782296228079532
0.05,22,0.61,-0.0762044309125358
0.05,22,0.62,-0.0798750234735837
0.05,22,0.63,-0.0828041761065866
0.05,22,0.64,-0.0808242201955143
0.05,22,0.65,-0.0819360814019306
0.05,22,0.66,-0.0843012265558253
0.05,22,0.67,-0.0802175322601071
0.05,22,0.68,-0.085281951481561
0.05,22,0.69,-0.0799296237167862
0.05,22,0.7,-0.0855386031491244
0.05,22,0.71,-0.0868668119753272
0.05,22,0.72,-0.0876398724351625
0.05,22,0.73,-0.086108278997056
0.05,22,0.74,-0.0903878479584864
0.05,22,0.75,-0.0839689663617249
0.05,22,0.76,-0.0878423567034498
0.05,22,0.77,-0.0870002325754762
0.05,22,0.78,-0.0841802232592131
0.05,22,0.79,-0.0895528318113232
0.05,22,0.8,-0.0882129493869597
0.05,22,0.81,-0.0909457060344953
0.05,22,0.82,-0.0916015157488201
0.05,22,0.83,-0.0923197698529283
0.05,22,0.84,-0.0887166266851628
0.05,22,0.85,-0.092473579745154
0.05,22,0.86,-0.0975275887555227
0.05,22,0.87,-0.093153042017243
0.05,22,0.88,-0.0908506981400969
0.05,22,0.89,-0.0879009610499539
0.05,22,0.9,-0.0939504110385248
0.05,22,0.91,-0.0956076106167092
0.05,22,0.92,-0.0959092601286064
0.05,22,0.93,-0.094064085950404
0.05,22,0.94,-0.0974127206717469
0.05,22,0.95,-0.0963264372391653
0.05,22,0.96,-0.0964730753735425
0.05,22,0.97,-0.1001442059114517
0.05,22,0.98,-0.0959368324238938
0.05,22,0.99,-0.0982815679465885
0.05,22,1.0,-0.0948726448241678
0.05,23,0.01,-0.0002498845180779
0.05,23,0.02,-0.0002750093345969
0.05,23,0.03,-0.0003330263478645
0.05,23,0.04,-0.0004555334098395
0.05,23,0.05,-0.0007153412575057
0.05,23,0.06,-0.0011816556086967
0.05,23,0.07,-0.0018287041692948
0.05,23,0.08,-0.0027536703070636
0.05,23,0.09,-0.0039235915264331
0.05,23,0.1,-0.0051979826055426
0.05,23,0.11,-0.0065564263706767
0.05,23,0.12,-0.0084405237711912
0.05,23,0.13,-0.0097807540903943
0.05,23,0.14,-0.0127607695296593
0.05,23,0.15,-0.0139525202137798
0.05,23,0.16,-0.0161903505080593
0.05,23,0.17,-0.016539544193344
0.05,23,0.18,-0.0199511845140809
0.05,23,0.19,-0.0228458029882256
0.05,23,0.2,-0.0253625978695229
0.05,23,0.21,-0.0224019271933085
0.05,23,0.22,-0.03277287210287
0.05,23,0.23,-0.0299980109281042
0.05,23,0.24,-0.0311263479051242
0.05,23,0.25,-0.0356202341958063
0.05,23,0.26,-0.0388894003428445
0.05,23,0.27,-0.0407816286669157
0.05,23,0.28,-0.0390131881494517
0.05,23,0.29,-0.042230134118167
0.05,23,0.3,-0.0437068356885943
0.05,23,0.31,-0.0497428777524336
0.05,23,0.32,-0.0513902859463869
0.05,23,0.33,-0.0549742120891066
0.05,23,0.34,-0.0544892038936193
0.05,23,0.35,-0.0551275281130967
0.05,23,0.36,-0.0571449798664368
0.05,23,0.37,-0.0595676121192348
0.05,23,0.38,-0.0597754477556007
0.05,23,0.39,-0.061658822691891
0.05,23,0.4,-0.0627769274365634
0.05,23,0.41,-0.0638057151875497
0.05,23,0.42,-0.0672399906194647
0.05,23,0.43,-0.0652798160058099
0.05,23,0.44,-0.0637039260130613
0.05,23,0.45,-0.0683026755327585
0.05,23,0.46,-0.0680468721373053
0.05,23,0.47,-0.0706147225840494
0.05,23,0.48,-0.0689361697268461
0.05,23,0.49,-0.0733191893456384
0.05,23,0.5,-0.0711825307145835
0.05,23,0.51,-0.0733736587380722
0.05,23,0.52,-0.0778721629924066
0.05,23,0.53,-0.0756011259912886
0.05,23,0.54,-0.0758719165153879
0.05,23,0.55,-0.0764750816415847
0.05,23,0.56,-0.0762785147145199
0.05,23,0.57,-0.0808042812978768
0.05,23,0.58,-0.0786978806046231
0.05,23,0.59,-0.0802866867477412
0.05,23,0.6,-0.0814508556714999
0.05,23,0.61,-0.0794298015632349
0.05,23,0.62,-0.0831372504165589
0.05,23,0.63,-0.0789368226513274
0.05,23,0.64,-0.0849043058965772
0.05,23,0.65,-0.079587365748908
0.05,23,0.66,-0.0812634699370955
0.05,23,0.67,-0.0830561226095815
0.05,23,0.68,-0.083166973849171
0.05,23,0.69,-0.0878226955280005
0.05,23,0.7,-0.0877981397412221
0.05,23,0.71,-0.0814614452873676
0.05,23,0.72,-0.0879520152024071
0.05,23,0.73,-0.0909835235610648
0.05,23,0.74,-0.0880826833586373
0.05,23,0.75,-0.0894416827555347
0.05,23,0.76,-0.0852758131012648
0.05,23,0.77,-0.0897111343043224
0.05,23,0.78,-0.0811328021576502
0.05,23,0.79,-0.0942302954264775
0.05,23,0.8,-0.0874287010811983
0.05,23,0.81,-0.0886457164633869
0.05,23,0.82,-0.0897103922744582
0.05,23,0.83,-0.0934767261326145
0.05,23,0.84,-0.0928394999944826
0.05,23,0.85,-0.0906604110275452
0.05,23,0.86,-0.0955628054830339
0.05,23,0.87,-0.0842477327457566
0.05,23,0.88,-0.0947264035433105
0.05,23,0.89,-0.0959422766230928
0.05,23,0.9,-0.0931185794377289
0.05,23,0.91,-0.0955410283918279
0.05,23,0.92,-0.0951229592112278
0.05,23,0.93,-0.095491072056365
0.05,23,0.94,-0.0948033725971682
0.05,23,0.95,-0.0996432724787546
0.05,23,0.96,-0.0912518319313173
0.05,23,0.97,-0.0977419912549938
0.05,23,0.98,-0.0988307906528474
0.05,23,0.99,-0.1033984916213582
0.05,23,1.0,-0.0998267877707288
0.05,24,0.01,-0.0010631130350862
0.05,24,0.02,-0.0011459329519264
0.05,24,0.03,-0.0013157015405365
0.05,24,0.04,-0.0016010771792312
0.05,24,0.05,-0.0020318696354173
0.05,24,0.06,-0.0026257544104174
0.05,24,0.07,-0.0034775029824185
0.05,24,0.08,-0.004405095438951
0.05,24,0.09,-0.005667272480894
0.05,24,0.1,-0.0069774147579504
0.05,24,0.11,-0.0080626267172248
0.05,24,0.12,-0.0103203778377946
0.05,24,0.13,-0.0113473346304006
0.05,24,0.14,-0.0133870280576372
0.05,24,0.15,-0.0165937886782295
0.05,24,0.16,-0.016940519484759
0.05,24,0.17,-0.019284643884427
0.05,24,0.18,-0.019477412572965
0.05,24,0.19,-0.0221298914449073
0.05,24,0.2,-0.0237438653694035
0.05,24,0.21,-0.0277432648065386
0.05,24,0.22,-0.0280140680283501
0.05,24,0.23,-0.0330466313518083
0.05,24,0.24,-0.033719112790658
0.05,24,0.25,-0.0362662466607352
0.05,24,0.26,-0.0348777663924149
0.05,24,0.27,-0.0410653435186953
0.05,24,0.28,-0.0393022868664257
0.05,24,0.29,-0.044177110824554
0.05,24,0.3,-0.0446387086313084
0.05,24,0.31,-0.0438159333743631
0.05,24,0.32,-0.0482211148964695
0.05,24,0.33,-0.0527237080746331
0.05,24,0.34,-0.0505703035659945
0.05,24,0.35,-0.0565960356708819
0.05,24,0.36,-0.0574549627996471
0.05,24,0.37,-0.0578842501303014
0.05,24,0.38,-0.0568996696660661
0.05,24,0.39,-0.0577131650136803
0.05,24,0.4,-0.0612325441645141
0.05,24,0.41,-0.0590097819519791
0.05,24,0.42,-0.0626384506250302
0.05,24,0.43,-0.0651086378409662
0.05,24,0.44,-0.0688805096457204
0.05,24,0.45,-0.0648728519755869
0.05,24,0.46,-0.0699128062780969
0.05,24,0.47,-0.0693242394107911
0.05,24,0.48,-0.0664003865675632
0.05,24,0.49,-0.0700571243149932
0.05,24,0.5,-0.0705579847606201
0.05,24,0.51,-0.0745830023377435
0.05,24,0.52,-0.0688755718382355
0.05,24,0.53,-0.0676687497193275
0.05,24,0.54,-0.0709183972582013
0.05,24,0.55,-0.0762454100438504
0.05,24,0.56,-0.0767013112491228
0.05,24,0.57,-0.0774943832999801
0.05,24,0.58,-0.0789550985840126
0.05,24,0.59,-0.0776021619847871
0.05,24,0.6,-0.0803637596906301
0.05,24,0.61,-0.080678357511824
0.05,24,0.62,-0.0767642716932189
0.05,24,0.63,-0.0738487699879584
0.05,24,0.64,-0.0767509461594669
0.05,24,0.65,-0.0774394114632717
0.05,24,0.66,-0.081100709448667
0.05,24,0.67,-0.0815944224770416
0.05,24,0.68,-0.0850823748694828
0.05,24,0.69,-0.082374113131091
0.05,24,0.7,-0.0805129978115295
0.05,24,0.71,-0.0853689219666255
0.05,24,0.72,-0.0826570352258603
0.05,24,0.73,-0.0883116115726713
0.05,24,0.74,-0.0846300659744032
0.05,24,0.75,-0.0878773618477216
0.05,24,0.76,-0.0858847774615097
0.05,24,0.77,-0.0892874678152522
0.05,24,0.78,-0.0914551373728951
0.05,24,0.79,-0.0864253467866698
0.05,24,0.8,-0.0923122096866915
0.05,24,0.81,-0.0894221686790153
0.05,24,0.82,-0.0880996332053704
0.05,24,0.83,-0.0838535148660698
0.05,24,0.84,-0.0941771279081077
0.05,24,0.85,-0.0949979009280133
0.05,24,0.86,-0.0959161272138596
0.05,24,0.87,-0.0960733243516484
0.05,24,0.88,-0.0905598073982532
0.05,24,0.89,-0.0860071788038271
0.05,24,0.9,-0.0940670037872098
0.05,24,0.91,-0.0902152919253606
0.05,24,0.92,-0.0985816018759606
0.05,24,0.93,-0.0981184077213038
0.05,24,0.94,-0.0989516627643414
0.05,24,0.95,-0.087799537810609
0.05,24,0.96,-0.0966595598473509
0.05,24,0.97,-0.0983493248113976
0.05,24,0.98,-0.0959137340396513
0.05,24,0.99,-0.0963203287766893
0.05,24,1.0,-0.1004138086498338
0.05,25,0.01,-0.000725624301733
0.05,25,0.02,-0.0007720056524232
0.05,25,0.03,-0.0008828726438373
0.05,25,0.04,-0.0011126643255583
0.05,25,0.05,-0.0014847557509688
0.05,25,0.06,-0.0020660038823404
0.05,25,0.07,-0.0028161654812686
0.05,25,0.08,-0.0038033236274833
0.05,25,0.09,-0.0049708592067258
0.05,25,0.1,-0.0059725977268561
0.05,25,0.11,-0.0072519893844354
0.05,25,0.12,-0.0088237690895405
0.05,25,0.13,-0.0117065752293647
0.05,25,0.14,-0.0137228507963673
0.05,25,0.15,-0.0152492051346866
0.05,25,0.16,-0.0161594660419701
0.05,25,0.17,-0.0168128591958504
0.05,25,0.18,-0.0201657642871312
0.05,25,0.19,-0.0235183213261906
0.05,25,0.2,-0.0230907289340658
0.05,25,0.21,-0.0262644220015948
0.05,25,0.22,-0.0255285671258852
0.05,25,0.23,-0.0304501147099118
0.05,25,0.24,-0.0301161161738354
0.05,25,0.25,-0.0356870692373188
0.05,25,0.26,-0.0348078748302521
0.05,25,0.27,-0.0360865799166494
0.05,25,0.28,-0.0411808268958491
0.05,25,0.29,-0.0401783712570173
0.05,25,0.3,-0.0444346977867098
0.05,25,0.31,-0.0449286166423276
0.05,25,0.32,-0.0464688360038216
0.05,25,0.33,-0.0497236825646339
0.05,25,0.34,-0.0495110483607118
0.05,25,0.35,-0.0519584928204152
0.05,25,0.36,-0.0526405003298716
0.05,25,0.37,-0.0574900767753746
0.05,25,0.38,-0.0554236787221088
0.05,25,0.39,-0.0564133151511287
0.05,25,0.4,-0.0573152786137707
0.05,25,0.41,-0.0573399007764503
0.05,25,0.42,-0.0616779492635594
0.05,25,0.43,-0.0590437836459791
0.05,25,0.44,-0.0587303181864613
0.05,25,0.45,-0.0574980591922958
0.05,25,0.46,-0.0657934741028584
0.05,25,0.47,-0.0667094804072303
0.05,25,0.48,-0.0678541005732845
0.05,25,0.49,-0.0698529024405562
0.05,25,0.5,-0.0657923375448971
0.05,25,0.51,-0.0687040999143188
0.05,25,0.52,-0.0675276367109429
0.05,25,0.53,-0.0695821799098236
0.05,25,0.54,-0.0741556219987637
0.05,25,0.55,-0.0731282163061766
0.05,25,0.56,-0.0698465202077396
0.05,25,0.57,-0.0698725052173176
0.05,25,0.58,-0.0675707320139861
0.05,25,0.59,-0.0719570607476072
0.05,25,0.6,-0.0768951467301619
0.05,25,0.61,-0.0748464074634861
0.05,25,0.62,-0.0773825548732082
0.05,25,0.63,-0.0758869204032406
0.05,25,0.64,-0.0796377306670584
0.05,25,0.65,-0.0732245916882762
0.05,25,0.66,-0.0821401737260765
0.05,25,0.67,-0.0790831690311395
0.05,25,0.68,-0.0801469830165547
0.05,25,0.69,-0.0808243862950545
0.05,25,0.7,-0.0823291692508279
0.05,25,0.71,-0.08174732689223
0.05,25,0.72,-0.0822593627662001
0.05,25,0.73,-0.0827459115706739
0.05,25,0.74,-0.0829738998441314
0.05,25,0.75,-0.0846314190097301
0.05,25,0.76,-0.0856432508760763
0.05,25,0.77,-0.0868016278240098
0.05,25,0.78,-0.0842398962932048
0.05,25,0.79,-0.088198541712887
0.05,25,0.8,-0.0863168817326857
0.05,25,0.81,-0.0858558267571818
0.05,25,0.82,-0.0834961752853148
0.05,25,0.83,-0.0858136215293495
0.05,25,0.84,-0.0829263563833787
0.05,25,0.85,-0.0898305553358096
0.05,25,0.86,-0.0901040351691258
0.05,25,0.87,-0.0839120517930136
0.05,25,0.88,-0.0850179007352446
0.05,25,0.89,-0.0902617774572003
0.05,25,0.9,-0.0889541401910182
0.05,25,0.91,-0.0902803235488377
0.05,25,0.92,-0.0893447564527946
0.05,25,0.93,-0.0942490985351799
0.05,25,0.94,-0.0893599475963058
0.05,25,0.95,-0.0940518108464885
0.05,25,0.96,-0.0951760803298041
0.05,25,0.97,-0.0932348725152995
0.05,25,0.98,-0.0951149167864072
0.05,25,0.99,-0.0898515689112687
0.05,25,1.0,-0.0949742351336892
0.05,26,0.01,-0.0011664431265278
0.05,26,0.02,-0.0012786116108392
0.05,26,0.03,-0.0015161046011305
0.05,26,0.04,-0.0018786499398311
0.05,26,0.05,-0.0024883399128669
0.05,26,0.06,-0.0032410279050141
0.05,26,0.07,-0.0042448845115807
0.05,26,0.08,-0.0053841993361793
0.05,26,0.09,-0.0068862736842665
0.05,26,0.1,-0.0084572098626474
0.05,26,0.11,-0.0104220277260738
0.05,26,0.12,-0.0110966144781362
0.05,26,0.13,-0.0136923478525776
0.05,26,0.14,-0.0150374359157672
0.05,26,0.15,-0.0186392114219507
0.05,26,0.16,-0.0200651854218545
0.05,26,0.17,-0.0221243843138194
0.05,26,0.18,-0.0254899018431606
0.05,26,0.19,-0.0257026272539757
0.05,26,0.2,-0.0276839754835948
0.05,26,0.21,-0.0319277182347844
0.05,26,0.22,-0.0352212203992611
0.05,26,0.23,-0.0344172202578499
0.05,26,0.24,-0.0359932176284331
0.05,26,0.25,-0.0408758954463006
0.05,26,0.26,-0.0423760743147838
0.05,26,0.27,-0.045697232257111
0.05,26,0.28,-0.0475112139650395
0.05,26,0.29,-0.0460644378604205
0.05,26,0.3,-0.048463182655649
0.05,26,0.31,-0.0543226088238614
0.05,26,0.32,-0.0550727438446077
0.05,26,0.33,-0.0554940908742365
0.05,26,0.34,-0.0548767116807393
0.05,26,0.35,-0.0567174063476579
0.05,26,0.36,-0.060367155864273
0.05,26,0.37,-0.0569105508213786
0.05,26,0.38,-0.0610325278869203
0.05,26,0.39,-0.0629053210254382
0.05,26,0.4,-0.0575495307932693
0.05,26,0.41,-0.0624589993903802
0.05,26,0.42,-0.0645988399325332
0.05,26,0.43,-0.0672048475802522
0.05,26,0.44,-0.0664398575315056
0.05,26,0.45,-0.0692318740588357
0.05,26,0.46,-0.0655857140988332
0.05,26,0.47,-0.0692478064046767
0.05,26,0.48,-0.0671849916940562
0.05,26,0.49,-0.0732869085375287
0.05,26,0.5,-0.0709145448238112
0.05,26,0.51,-0.0751989007570233
0.05,26,0.52,-0.0716339463046843
0.05,26,0.53,-0.0750363040596635
0.05,26,0.54,-0.075374347257316
0.05,26,0.55,-0.0735299519272217
0.05,26,0.56,-0.0731654768215637
0.05,26,0.57,-0.0768087141927654
0.05,26,0.58,-0.0760537358105615
0.05,26,0.59,-0.0735890656644222
0.05,26,0.6,-0.0770413047160549
0.05,26,0.61,-0.0796905777197886
0.05,26,0.62,-0.0794680413484179
0.05,26,0.63,-0.0822662516993006
0.05,26,0.64,-0.0783247482134177
0.05,26,0.65,-0.0793976162040519
0.05,26,0.66,-0.0805099499868569
0.05,26,0.67,-0.0838973252700479
0.05,26,0.68,-0.082871554442596
0.05,26,0.69,-0.085423319806385
0.05,26,0.7,-0.0823025977875284
0.05,26,0.71,-0.0842205156866787
0.05,26,0.72,-0.08796398579672
0.05,26,0.73,-0.0873712382349916
0.05,26,0.74,-0.082590401970121
0.05,26,0.75,-0.085562360172256
0.05,26,0.76,-0.0891317273510443
0.05,26,0.77,-0.0867109161732364
0.05,26,0.78,-0.0869827047411703
0.05,26,0.79,-0.086066548278469
0.05,26,0.8,-0.0897387575013149
0.05,26,0.81,-0.0920818088050534
0.05,26,0.82,-0.0880225233299621
0.05,26,0.83,-0.0939786604751091
0.05,26,0.84,-0.0846131955337985
0.05,26,0.85,-0.0950373960511639
0.05,26,0.86,-0.0897347343496614
0.05,26,0.87,-0.0922192742236368
0.05,26,0.88,-0.0909870970889514
0.05,26,0.89,-0.0942206270154345
0.05,26,0.9,-0.0899128072362137
0.05,26,0.91,-0.0923701065686806
0.05,26,0.92,-0.0958500049275976
0.05,26,0.93,-0.0948794657458516
0.05,26,0.94,-0.0947839116828865
0.05,26,0.95,-0.097319354822255
0.05,26,0.96,-0.0933186861760977
0.05,26,0.97,-0.0979036473453557
0.05,26,0.98,-0.0937656432708552
0.05,26,0.99,-0.0960634985443591
0.05,26,1.0,-0.1000084943995078
0.05,27,0.01,-0.0002569184138405
0.05,27,0.02,-0.0002810293594158
0.05,27,0.03,-0.0003414249335551
0.05,27,0.04,-0.0004891684752339
0.05,27,0.05,-0.0007785639902175
0.05,27,0.06,-0.0012853989166216
0.05,27,0.07,-0.0020099181871856
0.05,27,0.08,-0.0030219040705249
0.05,27,0.09,-0.0040569840569982
0.05,27,0.1,-0.0053596449017939
0.05,27,0.11,-0.007239747763019
0.05,27,0.12,-0.0090359477796241
0.05,27,0.13,-0.0103171519218472
0.05,27,0.14,-0.0125069931568557
0.05,27,0.15,-0.0148257014046372
0.05,27,0.16,-0.0178702692323819
0.05,27,0.17,-0.018010044883154
0.05,27,0.18,-0.0219806055555644
0.05,27,0.19,-0.0244268610822253
0.05,27,0.2,-0.0246244766124264
0.05,27,0.21,-0.0282654039505152
0.05,27,0.22,-0.0298494830252824
0.05,27,0.23,-0.0347605717722563
0.05,27,0.24,-0.0340854118856519
0.05,27,0.25,-0.0385885698638661
0.05,27,0.26,-0.035477624116619
0.05,27,0.27,-0.0423239062536909
0.05,27,0.28,-0.0436830163235071
0.05,27,0.29,-0.0463596746568752
0.05,27,0.3,-0.0474244876370554
0.05,27,0.31,-0.0448290741166498
0.05,27,0.32,-0.0488554258512674
0.05,27,0.33,-0.0520271035327845
0.05,27,0.34,-0.0490876685792388
0.05,27,0.35,-0.0549258013476148
0.05,27,0.36,-0.0600096093231939
0.05,27,0.37,-0.0583953726245208
0.05,27,0.38,-0.0627683462507851
0.05,27,0.39,-0.0585854199475411
0.05,27,0.4,-0.0606861955502228
0.05,27,0.41,-0.0651936824956739
0.05,27,0.42,-0.0635871942270303
0.05,27,0.43,-0.0731328332632983
0.05,27,0.44,-0.0677883598439632
0.05,27,0.45,-0.0657443005331799
0.05,27,0.46,-0.070089488348088
0.05,27,0.47,-0.0696607839481296
0.05,27,0.48,-0.0724529284675016
0.05,27,0.49,-0.074881746780965
0.05,27,0.5,-0.0730444565874795
0.05,27,0.51,-0.0750127855426894
0.05,27,0.52,-0.0773951027676127
0.05,27,0.53,-0.0773268147314755
0.05,27,0.54,-0.0746161283805433
0.05,27,0.55,-0.0757628712674551
0.05,27,0.56,-0.0736432389842897
0.05,27,0.57,-0.0757179679396678
0.05,27,0.58,-0.0772223649262623
0.05,27,0.59,-0.0833811075554785
0.05,27,0.6,-0.0789738394517968
0.05,27,0.61,-0.080739349439948
0.05,27,0.62,-0.0838898219061084
0.05,27,0.63,-0.0742745670993388
0.05,27,0.64,-0.0755572538809036
0.05,27,0.65,-0.0838796064521676
0.05,27,0.66,-0.0852014514634873
0.05,27,0.67,-0.0825485891964862
0.05,27,0.68,-0.085212756909726
0.05,27,0.69,-0.0804196931072881
0.05,27,0.7,-0.0845273209853412
0.05,27,0.71,-0.0872171523985285
0.05,27,0.72,-0.0891176957763612
0.05,27,0.73,-0.0863944416292519
0.05,27,0.74,-0.0891175344965822
0.05,27,0.75,-0.0880918364637413
0.05,27,0.76,-0.091299426229163
0.05,27,0.77,-0.0870334865143425
0.05,27,0.78,-0.0905947863568199
0.05,27,0.79,-0.0920164016999735
0.05,27,0.8,-0.086002722610036
0.05,27,0.81,-0.0858561088047393
