rule,ref_id,neighbor_rank,neighbor_rule,neighbor_ref_id,feature_distance
real_even_odd,23,2,real_even_odd,25,11.404997600473845
real_even_odd,23,3,real_even_odd,20,11.435930043078823
real_even_odd,23,4,real_even_odd,34,11.835802946061486
real_even_odd,23,5,real_even_odd,35,11.855744412843515
real_even_odd,24,1,real_even_odd,1000,9.589035833484386
real_even_odd,24,2,very_low_tv_spectral_teacher,41,10.192620251830228
real_even_odd,24,3,real_even_odd,10,10.459865840755992
real_even_odd,24,4,real_even_odd,1017,10.571849831724508
real_even_odd,24,5,real_even_odd,55,10.707415579726677
real_even_odd,25,1,real_even_odd,0,9.517197593601036
real_even_odd,25,2,real_even_odd,1028,9.68088623119147
real_even_odd,25,3,very_low_tv_spectral_teacher,23,9.762239848183079
real_even_odd,25,4,real_even_odd,38,9.80217011981957
real_even_odd,25,5,very_low_tv_spectral_teacher,42,10.589686985461372
real_even_odd,26,1,real_even_odd,31,9.727098461943271
real_even_odd,26,2,real_even_odd,1023,10.311538663624104
real_even_odd,26,3,very_low_tv_spectral_teacher,13,10.405749191012774
real_even_odd,26,4,real_even_odd,1013,10.518428237761242
real_even_odd,26,5,very_low_tv_spectral_teacher,18,10.582249219723021
real_even_odd,27,1,real_even_odd,38,10.6133656081184
real_even_odd,27,2,very_low_tv_spectral_teacher,23,11.226848289772612
real_even_odd,27,3,very_low_tv_spectral_teacher,45,11.453042522647939
real_even_odd,27,4,very_low_tv_spectral_teacher,84,11.48629380989004
real_even_odd,27,5,real_even_odd,7,11.486878244895397
real_even_odd,28,1,real_even_odd,1023,8.40674563130533
real_even_odd,28,2,real_even_odd,1001,9.135797149221723
real_even_odd,28,3,real_even_odd,6,9.172610976726416
real_even_odd,28,4,real_even_odd,15,9.37351756517362
real_even_odd,28,5,very_low_tv_spectral_teacher,23,9.532767580609738
real_even_odd,29,1,real_even_odd,40,10.08525669778077
real_even_odd,29,2,very_low_tv_spectral_teacher,50,10.785291458752834
real_even_odd,29,3,real_even_odd,4,11.631153157485086
real_even_odd,29,4,real_even_odd,44,11.668843741400377
real_even_odd,29,5,real_even_odd,33,11.683143248688639
real_even_odd,30,1,real_even_odd,40,9.342187609419307
real_even_odd,30,2,real_even_odd,20,10.472765361185168
real_even_odd,30,3,very_low_tv_spectral_teacher,43,10.963629613692685
real_even_odd,30,4,real_even_odd,15,11.022655606314517
real_even_odd,30,5,real_even_odd,6,11.081127228550182
real_even_odd,31,1,very_low_tv_spectral_teacher,18,9.389800144979912
real_even_odd,31,2,very_low_tv_spectral_teacher,27,9.6199524914547
real_even_odd,31,3,very_low_tv_spectral_teacher,11,9.67028961486136
real_even_odd,31,4,real_even_odd,26,9.727098461943271
real_even_odd,31,5,very_low_tv_spectral_teacher,29,9.771486741374332
real_even_odd,32,1,real_even_odd,1017,10.863832281221969
real_even_odd,32,2,very_low_tv_spectral_teacher,28,11.47470634480879
real_even_odd,32,3,real_even_odd,1009,11.769209062874586
real_even_odd,32,4,very_low_tv_spectral_teacher,22,11.830199298986148
real_even_odd,32,5,teacher_nn,16,11.977862757974355
real_even_odd,33,1,real_even_odd,44,9.997223323014245
real_even_odd,33,2,very_low_tv_spectral_teacher,4,10.339484895887736
real_even_odd,33,3,real_even_odd,45,10.346520973216974
real_even_odd,33,4,real_even_odd,25,11.167314986823696
real_even_odd,33,5,real_even_odd,40,11.177876955480825
real_even_odd,34,1,real_even_odd,0,10.40065110255387
real_even_odd,34,2,real_even_odd,6,10.51757684937436
real_even_odd,34,3,very_low_tv_spectral_teacher,12,10.524086395970244
real_even_odd,34,4,very_low_tv_spectral_teacher,31,10.594796390277438
real_even_odd,34,5,very_low_tv_spectral_teacher,28,10.66408406161547
real_even_odd,35,1,real_even_odd,23,11.855744412843515
real_even_odd,35,2,real_even_odd,10,11.935939780392498
real_even_odd,35,3,very_low_tv_spectral_teacher,55,12.17636044563811
real_even_odd,35,4,very_low_tv_spectral_teacher,51,12.497410627928815
real_even_odd,35,5,real_even_odd,39,12.570442843584551
real_even_odd,36,1,very_low_tv_spectral_teacher,28,10.318581833961467
real_even_odd,36,2,very_low_tv_spectral_teacher,89,10.3207176829524
real_even_odd,36,3,real_even_odd,6,10.579312697890218
real_even_odd,36,4,real_even_odd,57,10.68807783492687
real_even_odd,36,5,real_even_odd,7,10.768180897613746
real_even_odd,37,1,real_even_odd,1023,9.399538678764078
real_even_odd,37,2,very_low_tv_spectral_teacher,23,9.45041357460529
real_even_odd,37,3,real_even_odd,2,9.54713697818315
real_even_odd,37,4,very_low_tv_spectral_teacher,73,9.56569453951508
real_even_odd,37,5,very_low_tv_spectral_teacher,15,9.577649228673794
real_even_odd,38,1,real_even_odd,1014,9.597168947903441
real_even_odd,38,2,real_even_odd,16,9.684290946050746
real_even_odd,38,3,real_even_odd,25,9.80217011981957
real_even_odd,38,4,very_low_tv_spectral_teacher,23,9.913613402252787
real_even_odd,38,5,real_even_odd,0,10.122382412718125
real_even_odd,39,1,real_even_odd,10,8.641280790070514
real_even_odd,39,2,very_low_tv_spectral_teacher,52,9.136833115015339
real_even_odd,39,3,real_even_odd,1019,9.617562604705459
real_even_odd,39,4,very_low_tv_spectral_teacher,8,9.658369671567224
real_even_odd,39,5,very_low_tv_spectral_teacher,23,9.75065126626853
real_even_odd,40,1,very_low_tv_spectral_teacher,43,9.223448272152885
real_even_odd,40,2,real_even_odd,30,9.342187609419307
real_even_odd,40,3,real_even_odd,6,9.473179535684304
real_even_odd,40,4,real_even_odd,29,10.08525669778077
real_even_odd,40,5,real_even_odd,44,10.59424488997243
real_even_odd,41,1,very_low_tv_spectral_teacher,9,9.002107073633326
real_even_odd,41,2,very_low_tv_spectral_teacher,36,9.426028249243116
real_even_odd,41,3,real_even_odd,20,9.490002247700337
real_even_odd,41,4,very_low_tv_spectral_teacher,46,9.498020151643065
real_even_odd,41,5,very_low_tv_spectral_teacher,80,9.672284130656934
real_even_odd,42,1,real_even_odd,1028,9.129475760024333
real_even_odd,42,2,real_even_odd,6,10.02994840009865
real_even_odd,42,3,real_even_odd,28,10.258784090094906
real_even_odd,42,4,very_low_tv_spectral_teacher,11,10.321218103434756
real_even_odd,42,5,real_even_odd,1023,10.36323733681052
real_even_odd,43,1,real_even_odd,15,9.687105021958054
real_even_odd,43,2,very_low_tv_spectral_teacher,89,10.083031556361645
real_even_odd,43,3,very_low_tv_spectral_teacher,16,10.35506940389005
real_even_odd,43,4,very_low_tv_spectral_teacher,39,10.628783844884772
real_even_odd,43,5,very_low_tv_spectral_teacher,69,10.82131602308796
real_even_odd,44,1,real_even_odd,4,9.164349103999779
real_even_odd,44,2,real_even_odd,33,9.997223323014245
real_even_odd,44,3,real_even_odd,40,10.59424488997243
real_even_odd,44,4,real_even_odd,42,10.894122846594264
real_even_odd,44,5,very_low_tv_spectral_teacher,35,11.042488606025262
real_even_odd,45,1,very_low_tv_spectral_teacher,11,9.391305701197162
real_even_odd,45,2,real_even_odd,20,9.672894130809306
real_even_odd,45,3,real_even_odd,15,9.870092800958671
real_even_odd,45,4,very_low_tv_spectral_teacher,52,9.884407828403992
real_even_odd,45,5,real_even_odd,1026,9.903123195429094
real_even_odd,46,1,very_low_tv_spectral_teacher,51,10.92750718054216
real_even_odd,46,2,very_low_tv_spectral_teacher,11,11.092572820483868
real_even_odd,46,3,real_even_odd,5,11.175539769771259
real_even_odd,46,4,very_low_tv_spectral_teacher,29,11.566687307261644
real_even_odd,46,5,real_even_odd,31,11.587138647732225
real_even_odd,47,1,real_even_odd,59,9.601746316059097
real_even_odd,47,2,real_even_odd,20,10.227078592638915
real_even_odd,47,3,real_even_odd,5,10.253711266780432
real_even_odd,47,4,very_low_tv_spectral_teacher,15,10.269897361325835
real_even_odd,47,5,very_low_tv_spectral_teacher,85,10.68330611781211
real_even_odd,48,1,real_even_odd,28,9.870943153286726
real_even_odd,48,2,real_even_odd,1023,9.888532653658237
real_even_odd,48,3,very_low_tv_spectral_teacher,23,10.065997432959525
real_even_odd,48,4,real_even_odd,38,10.155604453631348
real_even_odd,48,5,real_even_odd,1022,10.24335111212552
real_even_odd,49,1,real_even_odd,13,8.851430144555668
real_even_odd,49,2,real_even_odd,15,9.009861533230625
real_even_odd,49,3,real_even_odd,20,9.547996753642456
real_even_odd,49,4,very_low_tv_spectral_teacher,15,9.976568407005722
real_even_odd,49,5,very_low_tv_spectral_teacher,51,10.175191972063066
real_even_odd,50,1,real_even_odd,1014,11.094412608702468
real_even_odd,50,2,very_low_tv_spectral_teacher,69,11.130745322547062
real_even_odd,50,3,very_low_tv_spectral_teacher,74,11.325389281379742
real_even_odd,50,4,real_even_odd,25,11.457156937386262
real_even_odd,50,5,real_even_odd,2,11.53107106715946
real_even_odd,51,1,real_even_odd,52,9.48455728556563
real_even_odd,51,2,real_even_odd,19,9.833765921680257
real_even_odd,51,3,real_even_odd,5,10.009737276636185
real_even_odd,51,4,real_even_odd,20,10.470116347151215
real_even_odd,51,5,very_low_tv_spectral_teacher,77,10.960686931552171
real_even_odd,52,1,real_even_odd,51,9.48455728556563
real_even_odd,52,2,real_even_odd,1014,9.834984672856672
real_even_odd,52,3,real_even_odd,54,10.03652545847489
real_even_odd,52,4,very_low_tv_spectral_teacher,77,10.049490897206681
real_even_odd,52,5,very_low_tv_spectral_teacher,32,10.53750535542903
real_even_odd,53,1,real_even_odd,1022,9.774526358605854
real_even_odd,53,2,real_even_odd,16,10.11163943272725
real_even_odd,53,3,very_low_tv_spectral_teacher,27,10.478039353041233
real_even_odd,53,4,very_low_tv_spectral_teacher,29,10.542469396929857
real_even_odd,53,5,real_even_odd,31,10.807958557213784
real_even_odd,54,1,very_low_tv_spectral_teacher,42,8.642579447034448
real_even_odd,54,2,real_even_odd,1000,9.703356562561357
real_even_odd,54,3,real_even_odd,41,9.989036132114087
real_even_odd,54,4,real_even_odd,52,10.03652545847489
real_even_odd,54,5,real_even_odd,1027,10.083332269737927
real_even_odd,55,1,real_even_odd,20,9.665129944041015
real_even_odd,55,2,very_low_tv_spectral_teacher,33,9.669865576943725
real_even_odd,55,3,very_low_tv_spectral_teacher,39,9.99588356091263
real_even_odd,55,4,very_low_tv_spectral_teacher,51,10.242113995546108
real_even_odd,55,5,very_low_tv_spectral_teacher,85,10.244802538801673
real_even_odd,56,1,real_even_odd,1011,8.586099335581693
real_even_odd,56,2,very_low_tv_spectral_teacher,73,9.317468640138973
real_even_odd,56,3,very_low_tv_spectral_teacher,11,10.116262621379907
real_even_odd,56,4,very_low_tv_spectral_teacher,62,10.158715034219076
real_even_odd,56,5,real_even_odd,1019,10.17266622628488
real_even_odd,57,1,very_low_tv_spectral_teacher,62,9.913602654425087
real_even_odd,57,2,very_low_tv_spectral_teacher,52,9.935609158268889
real_even_odd,57,3,very_low_tv_spectral_teacher,53,10.033280277188389
real_even_odd,57,4,very_low_tv_spectral_teacher,5,10.199457533370342
real_even_odd,57,5,real_even_odd,54,10.313936695482754
real_even_odd,58,1,real_even_odd,8,10.444803656651956
real_even_odd,58,2,real_even_odd,15,10.833479880060231
real_even_odd,58,3,very_low_tv_spectral_teacher,77,10.927139411674181
real_even_odd,58,4,real_even_odd,0,11.015411789708164
real_even_odd,58,5,very_low_tv_spectral_teacher,16,11.108447616673006
real_even_odd,59,1,real_even_odd,47,9.601746316059097
real_even_odd,59,2,very_low_tv_spectral_teacher,59,10.132169198395276
real_even_odd,59,3,very_low_tv_spectral_teacher,74,10.808949041251998
real_even_odd,59,4,real_even_odd,20,10.95788056314653
real_even_odd,59,5,teacher_nn,45,11.141300058075897
real_even_odd,1000,1,real_even_odd,1017,9.1759873973834
real_even_odd,1000,2,real_even_odd,10,9.3703637244906
real_even_odd,1000,3,real_even_odd,24,9.589035833484386
real_even_odd,1000,4,real_even_odd,54,9.703356562561357
real_even_odd,1000,5,real_even_odd,1019,9.880144135992992
real_even_odd,1001,1,real_even_odd,15,8.436098626730793
real_even_odd,1001,2,real_even_odd,28,9.135797149221723
real_even_odd,1001,3,very_low_tv_spectral_teacher,15,9.567779151615836
real_even_odd,1001,4,real_even_odd,2,9.810831070027186
real_even_odd,1001,5,real_even_odd,1023,10.460065290432672
real_even_odd,1002,1,very_low_tv_spectral_teacher,73,11.147690203516447
real_even_odd,1002,2,very_low_tv_spectral_teacher,46,11.150767627473135
real_even_odd,1002,3,very_low_tv_spectral_teacher,26,11.155283616270868
real_even_odd,1002,4,real_even_odd,54,11.316165953495476
real_even_odd,1002,5,teacher_nn,6,11.420586281338105
real_even_odd,1003,1,real_even_odd,56,11.854363135094552
real_even_odd,1003,2,very_low_tv_spectral_teacher,85,12.336683796310586
real_even_odd,1003,3,very_low_tv_spectral_teacher,17,12.469350403744881
real_even_odd,1003,4,real_even_odd,37,12.479745168211297
real_even_odd,1003,5,very_low_tv_spectral_teacher,29,12.593650556178305
real_even_odd,1004,1,real_even_odd,1025,9.567440306096053
real_even_odd,1004,2,real_even_odd,15,9.596601663872812
real_even_odd,1004,3,real_even_odd,20,9.801641057339012
real_even_odd,1004,4,very_low_tv_spectral_teacher,69,10.782685137353823
real_even_odd,1004,5,very_low_tv_spectral_teacher,77,10.970642867945106
real_even_odd,1005,1,real_even_odd,5,11.709852089085452
real_even_odd,1005,2,real_even_odd,30,12.110263064721778
real_even_odd,1005,3,very_low_tv_spectral_teacher,5,12.14325948003792
real_even_odd,1005,4,real_even_odd,1001,12.376268601462334
real_even_odd,1005,5,real_even_odd,17,12.52041701844643
real_even_odd,1006,1,very_low_tv_spectral_teacher,18,10.696956365129598
real_even_odd,1006,2,real_even_odd,1023,10.991521157165096
real_even_odd,1006,3,very_low_tv_spectral_teacher,78,11.156933698068963
real_even_odd,1006,4,real_even_odd,37,11.24994287103445
real_even_odd,1006,5,very_low_tv_spectral_teacher,2,11.299367258658954
real_even_odd,1007,1,real_even_odd,15,9.560824868042884
real_even_odd,1007,2,real_even_odd,20,10.316119476218518
real_even_odd,1007,3,real_even_odd,1013,10.586736061557122
real_even_odd,1007,4,real_even_odd,28,10.72193552106988
real_even_odd,1007,5,real_even_odd,1004,11.255805757951721
real_even_odd,1008,1,real_even_odd,1026,10.182572024016448
real_even_odd,1008,2,very_low_tv_spectral_teacher,5,10.365398464832694
real_even_odd,1008,3,very_low_tv_spectral_teacher,65,10.802128772074267
real_even_odd,1008,4,very_low_tv_spectral_teacher,46,11.007484213910498
real_even_odd,1008,5,real_even_odd,15,11.020977668108056
real_even_odd,1009,1,very_low_tv_spectral_teacher,28,10.053551445116303
real_even_odd,1009,2,very_low_tv_spectral_teacher,82,10.364597318207998
real_even_odd,1009,3,real_even_odd,55,10.582875196818359
real_even_odd,1009,4,real_even_odd,1020,10.585104916483575
real_even_odd,1009,5,very_low_tv_spectral_teacher,41,10.621617176642035
real_even_odd,1010,1,teacher_nn,8,9.860517267071259
real_even_odd,1010,2,real_even_odd,56,10.173595717467563
real_even_odd,1010,3,real_even_odd,0,10.287945573197861
real_even_odd,1010,4,very_low_tv_spectral_teacher,41,10.333934682267152
real_even_odd,1010,5,very_low_tv_spectral_teacher,58,10.763608374230216
real_even_odd,1011,1,real_even_odd,56,8.586099335581693
real_even_odd,1011,2,very_low_tv_spectral_teacher,62,10.24921325424852
real_even_odd,1011,3,very_low_tv_spectral_teacher,41,10.339247591924954
real_even_odd,1011,4,real_even_odd,1001,10.693679607044116
real_even_odd,1011,5,real_even_odd,1019,10.900693854741881
real_even_odd,1012,1,very_low_tv_spectral_teacher,36,9.038854187083524
real_even_odd,1012,2,very_low_tv_spectral_teacher,29,9.30602181147822
real_even_odd,1012,3,very_low_tv_spectral_teacher,85,9.689720592637984
real_even_odd,1012,4,real_even_odd,41,10.000041996564642
real_even_odd,1012,5,real_even_odd,16,10.089891265710142
real_even_odd,1013,1,real_even_odd,28,9.808436785889732
real_even_odd,1013,2,real_even_odd,16,9.936058555355215
real_even_odd,1013,3,real_even_odd,1023,9.957110666414016
real_even_odd,1013,4,very_low_tv_spectral_teacher,26,9.997858556385006
real_even_odd,1013,5,real_even_odd,1017,10.015643586327679
real_even_odd,1014,1,real_even_odd,38,9.597168947903441
real_even_odd,1014,2,real_even_odd,8,9.798049676240801
real_even_odd,1014,3,real_even_odd,52,9.834984672856672
real_even_odd,1014,4,real_even_odd,16,9.858753643070996
real_even_odd,1014,5,very_low_tv_spectral_teacher,42,9.986945446443082
real_even_odd,1015,1,real_even_odd,8,9.0743982876166
real_even_odd,1015,2,real_even_odd,21,9.395175365718972
real_even_odd,1015,3,real_even_odd,1012,10.202018930603213
real_even_odd,1015,4,very_low_tv_spectral_teacher,11,10.450037823861882
real_even_odd,1015,5,very_low_tv_spectral_teacher,19,10.621188622944144
real_even_odd,1016,1,very_low_tv_spectral_teacher,11,10.076966469085649
real_even_odd,1016,2,very_low_tv_spectral_teacher,8,11.303690980815075
real_even_odd,1016,3,real_even_odd,42,11.65307630531206
real_even_odd,1016,4,real_even_odd,25,11.766855263664437
real_even_odd,1016,5,teacher_nn,8,11.801992637457325
real_even_odd,1017,1,real_even_odd,1023,8.936078190507613
real_even_odd,1017,2,real_even_odd,1000,9.1759873973834
real_even_odd,1017,3,real_even_odd,28,9.750921670711831
real_even_odd,1017,4,real_even_odd,1018,9.777737720660042
real_even_odd,1017,5,real_even_odd,1013,10.015643586327679
real_even_odd,1018,1,real_even_odd,1023,9.32781187675069
real_even_odd,1018,2,real_even_odd,1017,9.777737720660042
real_even_odd,1018,3,very_low_tv_spectral_teacher,83,9.781259332917665
real_even_odd,1018,4,real_even_odd,31,9.822712063877955
real_even_odd,1018,5,very_low_tv_spectral_teacher,18,10.091029838034283
real_even_odd,1019,1,very_low_tv_spectral_teacher,41,9.149133459070557
real_even_odd,1019,2,very_low_tv_spectral_teacher,85,9.205652336724455
real_even_odd,1019,3,real_even_odd,19,9.215129365069117
real_even_odd,1019,4,real_even_odd,7,9.337279069042486
real_even_odd,1019,5,very_low_tv_spectral_teacher,28,9.42751422882953
real_even_odd,1020,1,very_low_tv_spectral_teacher,69,9.571888762116583
real_even_odd,1020,2,real_even_odd,41,9.845634454882875
real_even_odd,1020,3,real_even_odd,10,9.859235405160002
real_even_odd,1020,4,very_low_tv_spectral_teacher,33,9.907450097197826
real_even_odd,1020,5,very_low_tv_spectral_teacher,74,9.95597623596992
real_even_odd,1021,1,real_even_odd,1013,10.720767881699052
real_even_odd,1021,2,very_low_tv_spectral_teacher,74,10.944372946278392
real_even_odd,1021,3,very_low_tv_spectral_teacher,83,11.650306866255855
real_even_odd,1021,4,real_even_odd,1020,11.743223250484704
real_even_odd,1021,5,real_even_odd,59,11.759399234595572
real_even_odd,1022,1,very_low_tv_spectral_teacher,39,9.506844579144202
real_even_odd,1022,2,real_even_odd,53,9.774526358605854
real_even_odd,1022,3,real_even_odd,1023,9.901042129257275
real_even_odd,1022,4,very_low_tv_spectral_teacher,64,10.119488016458794
real_even_odd,1022,5,real_even_odd,31,10.179298632288882
real_even_odd,1023,1,real_even_odd,28,8.40674563130533
real_even_odd,1023,2,very_low_tv_spectral_teacher,11,8.624351824718387
real_even_odd,1023,3,real_even_odd,1017,8.936078190507613
real_even_odd,1023,4,very_low_tv_spectral_teacher,15,9.075342321394963
real_even_odd,1023,5,very_low_tv_spectral_teacher,23,9.29881953806232
real_even_odd,1024,1,very_low_tv_spectral_teacher,5,12.09242021404146
real_even_odd,1024,2,real_even_odd,9,12.272459891194758
real_even_odd,1024,3,real_even_odd,15,12.403966476288137
real_even_odd,1024,4,very_low_tv_spectral_teacher,20,12.731613482513783
real_even_odd,1024,5,real_even_odd,1026,12.742257878384512
real_even_odd,1025,1,real_even_odd,1004,9.567440306096053
real_even_odd,1025,2,real_even_odd,37,9.749998755430044
real_even_odd,1025,3,very_low_tv_spectral_teacher,16,10.319040127362829
real_even_odd,1025,4,very_low_tv_spectral_teacher,38,10.324482174896222
real_even_odd,1025,5,real_even_odd,20,10.731925518044177
real_even_odd,1026,1,real_even_odd,5,9.198421617651416
real_even_odd,1026,2,real_even_odd,20,9.805411808696318
real_even_odd,1026,3,real_even_odd,45,9.903123195429094
real_even_odd,1026,4,very_low_tv_spectral_teacher,11,10.099143064846709
real_even_odd,1026,5,very_low_tv_spectral_teacher,5,10.158679094718222
real_even_odd,1027,1,real_even_odd,54,10.083332269737927
real_even_odd,1027,2,very_low_tv_spectral_teacher,46,10.502087320954194
real_even_odd,1027,3,real_even_odd,1020,10.781973530855213
real_even_odd,1027,4,real_even_odd,52,10.828062133825334
real_even_odd,1027,5,real_even_odd,41,11.085044013207193
real_even_odd,1028,1,real_even_odd,42,9.129475760024333
real_even_odd,1028,2,real_even_odd,25,9.68088623119147
real_even_odd,1028,3,real_even_odd,0,10.577930200705687
real_even_odd,1028,4,very_low_tv_spectral_teacher,23,10.973524282165526
real_even_odd,1028,5,very_low_tv_spectral_teacher,79,10.987507853145912
real_even_odd,1029,1,very_low_tv_spectral_teacher,18,12.236296733018547
real_even_odd,1029,2,real_even_odd,1004,12.646976600816924
real_even_odd,1029,3,real_even_odd,46,12.702134114574358
real_even_odd,1029,4,teacher_nn,6,12.761623737663475
real_even_odd,1029,5,very_low_tv_spectral_teacher,7,13.013872572255117
teacher_nn,0,1,teacher_nn,50,8.567853283098875
teacher_nn,0,2,teacher_nn,1012,8.717225980903844
teacher_nn,0,3,teacher_nn,17,9.964684997002372
teacher_nn,0,4,teacher_nn,10,10.079779695659788
teacher_nn,0,5,teacher_nn,1,10.202103065055791
teacher_nn,1,1,teacher_nn,33,8.924653765640054
teacher_nn,1,2,teacher_nn,3,8.981609888110057
teacher_nn,1,3,teacher_nn,1019,9.347484144200727
teacher_nn,1,4,teacher_nn,30,9.411810453619307
teacher_nn,1,5,teacher_nn,4,9.822037946272573
teacher_nn,2,1,teacher_nn,1002,8.864295717433786
teacher_nn,2,2,teacher_nn,6,9.560623087979021
teacher_nn,2,3,teacher_nn,33,9.740145582416433
teacher_nn,2,4,teacher_nn,13,9.852716605083767
teacher_nn,2,5,teacher_nn,50,10.103301229463455
teacher_nn,3,1,teacher_nn,1,8.981609888110057
teacher_nn,3,2,teacher_nn,40,10.099834613179041
teacher_nn,3,3,teacher_nn,33,10.499435305250078
teacher_nn,3,4,teacher_nn,10,10.660639216885954
teacher_nn,3,5,teacher_nn,50,10.69391121621735
teacher_nn,4,1,teacher_nn,1,9.822037946272573
teacher_nn,4,2,teacher_nn,57,10.749878896915977
teacher_nn,4,3,teacher_nn,33,11.83462005739642
teacher_nn,4,4,teacher_nn,0,11.842652648629421
teacher_nn,4,5,teacher_nn,1019,11.88183212260205
teacher_nn,5,1,teacher_nn,57,11.279861309660417
teacher_nn,5,2,teacher_nn,39,11.790967733172506
teacher_nn,5,3,teacher_nn,1011,12.031004475736736
teacher_nn,5,4,teacher_nn,45,12.270819325678902
teacher_nn,5,5,teacher_nn,7,12.33901028820806
teacher_nn,6,1,teacher_nn,1002,8.298621901898008
teacher_nn,6,2,teacher_nn,51,9.048499979123354
teacher_nn,6,3,teacher_nn,2,9.560623087979021
teacher_nn,6,4,teacher_nn,1010,9.961284091328364
teacher_nn,6,5,teacher_nn,35,10.053450778880954
teacher_nn,7,1,teacher_nn,50,10.495067531785246
teacher_nn,7,2,teacher_nn,6,10.67658946525002
teacher_nn,7,3,teacher_nn,57,11.087800779225056
teacher_nn,7,4,teacher_nn,45,11.245628181502644
teacher_nn,7,5,teacher_nn,3,11.343206343995519
teacher_nn,8,1,teacher_nn,50,9.487566862435838
teacher_nn,8,2,real_even_odd,1010,9.860517267071259
teacher_nn,8,3,teacher_nn,47,10.217832177292157
teacher_nn,8,4,teacher_nn,1011,10.243787038346976
teacher_nn,8,5,teacher_nn,28,10.308509951578067
teacher_nn,9,1,teacher_nn,1009,9.353337879757547
teacher_nn,9,2,teacher_nn,1019,10.765660970309767
teacher_nn,9,3,teacher_nn,14,11.138980027254748
teacher_nn,9,4,teacher_nn,34,11.438021093397913
teacher_nn,9,5,teacher_nn,1002,11.438434768837983
teacher_nn,10,1,teacher_nn,50,8.765910867238695
teacher_nn,10,2,teacher_nn,1014,9.547832386044567
teacher_nn,10,3,teacher_nn,0,10.079779695659788
teacher_nn,10,4,teacher_nn,3,10.660639216885954
teacher_nn,10,5,teacher_nn,17,10.954570213809859
teacher_nn,11,1,teacher_nn,8,11.052740190505158
teacher_nn,11,2,teacher_nn,1005,11.365027673327601
teacher_nn,11,3,teacher_nn,1009,11.424432062955072
teacher_nn,11,4,teacher_nn,1019,11.500979250752554
teacher_nn,11,5,teacher_nn,2,11.557081076937013
teacher_nn,12,1,teacher_nn,1011,9.464410243928942
teacher_nn,12,2,teacher_nn,45,9.947555072677728
teacher_nn,12,3,teacher_nn,18,10.133631978229863
teacher_nn,12,4,teacher_nn,50,10.151592964886797
teacher_nn,12,5,teacher_nn,32,10.593443415579785
teacher_nn,13,1,teacher_nn,2,9.852716605083767
teacher_nn,13,2,teacher_nn,1008,10.406260867077727
teacher_nn,13,3,teacher_nn,1002,10.518655830001693
teacher_nn,13,4,teacher_nn,18,10.787861380631215
teacher_nn,13,5,teacher_nn,1010,10.969058338859035
teacher_nn,14,1,teacher_nn,18,10.39954138469934
teacher_nn,14,2,teacher_nn,1019,10.50578264926451
teacher_nn,14,3,teacher_nn,1009,10.924781078742042
teacher_nn,14,4,teacher_nn,9,11.138980027254748
teacher_nn,14,5,teacher_nn,35,11.312770946497023
teacher_nn,15,1,teacher_nn,3,11.630004808776263
teacher_nn,15,2,teacher_nn,33,11.881273620228034
teacher_nn,15,3,teacher_nn,40,11.936966917076257
teacher_nn,15,4,real_even_odd,1011,12.35249333059556
teacher_nn,15,5,teacher_nn,1001,12.358954828681737
teacher_nn,16,1,teacher_nn,33,9.994605215099947
teacher_nn,16,2,teacher_nn,25,10.767694689113455
teacher_nn,16,3,teacher_nn,1020,10.858780420513433
teacher_nn,16,4,teacher_nn,23,11.13733294732527
teacher_nn,16,5,real_even_odd,37,11.333450603729656
teacher_nn,17,1,teacher_nn,19,9.844638233049679
teacher_nn,17,2,teacher_nn,0,9.964684997002372
teacher_nn,17,3,teacher_nn,1012,10.64510574800987
teacher_nn,17,4,teacher_nn,59,10.862402576018686
teacher_nn,17,5,teacher_nn,10,10.954570213809859
teacher_nn,18,1,teacher_nn,35,8.111739798858245
teacher_nn,18,2,teacher_nn,1008,8.434916205750927
teacher_nn,18,3,teacher_nn,1002,8.87533797902394
teacher_nn,18,4,teacher_nn,1019,9.39632183863826
teacher_nn,18,5,teacher_nn,1006,9.423992938219689
teacher_nn,19,1,teacher_nn,17,9.844638233049679
teacher_nn,19,2,teacher_nn,55,10.16894930518774
teacher_nn,19,3,teacher_nn,50,10.732536402730556
teacher_nn,19,4,teacher_nn,1,10.872491989720174
teacher_nn,19,5,teacher_nn,1014,11.184611887929991
teacher_nn,20,1,teacher_nn,43,11.163937597617394
teacher_nn,20,2,teacher_nn,1008,11.238675908747629
teacher_nn,20,3,teacher_nn,35,11.993571162040368
teacher_nn,20,4,teacher_nn,1000,12.006119030135501
teacher_nn,20,5,teacher_nn,1006,12.28582489175429
teacher_nn,21,1,teacher_nn,45,11.387385016168952
teacher_nn,21,2,teacher_nn,1008,11.567224522236375
teacher_nn,21,3,teacher_nn,30,12.070412579205437
teacher_nn,21,4,teacher_nn,40,12.408219110618022
teacher_nn,21,5,teacher_nn,35,12.540781659689712
teacher_nn,22,1,teacher_nn,28,9.652789568852898
teacher_nn,22,2,teacher_nn,1,10.801634602598606
teacher_nn,22,3,teacher_nn,8,11.51586023128197
teacher_nn,22,4,teacher_nn,50,11.523129766945077
teacher_nn,22,5,teacher_nn,51,12.037693016387768
teacher_nn,23,1,teacher_nn,34,8.365498863923632
teacher_nn,23,2,teacher_nn,1,9.898451271844158
