pair_id,pair,P,r,split_logZ_per_P_diff,signed_split_logZ_per_P_diff
pair_1_5,1/5,2461,0.05,6.072757702782563e-07,-6.07276e-07
pair_1_5,1/5,2461,0.05,1.3085165905907842e-07,1.30852e-07
pair_1_5,1/5,2461,0.05,2.498778024151668e-06,-2.49878e-06
pair_1_5,1/5,2461,0.05,3.836271519180797e-06,3.83627e-06
pair_1_5,1/5,2461,0.05,1.4796910156979874e-05,1.47969e-05
pair_1_5,1/5,2461,0.05,6.061862332570132e-06,-6.06186e-06
pair_1_5,1/5,2461,0.05,9.294885646662334e-06,9.29489e-06
pair_1_5,1/5,2461,0.05,8.17311735394252e-06,-8.17312e-06
pair_1_5,1/5,2461,0.05,6.291018262303336e-06,-6.29102e-06
pair_1_5,1/5,2461,0.05,1.290064803937047e-05,1.29006e-05
pair_1_5,1/5,2461,0.05,6.462436995894371e-07,6.46244e-07
pair_1_5,1/5,2461,0.05,4.105101481867216e-07,-4.1051e-07
pair_1_5,1/5,2461,0.05,2.494473850893669e-06,2.49447e-06
pair_1_5,1/5,2461,0.05,6.890828744590216e-06,6.89083e-06
pair_1_5,1/5,2461,0.05,1.077641746981835e-05,1.07764e-05
pair_1_5,1/5,2461,0.05,7.554595104213981e-06,7.5546e-06
pair_1_5,1/5,2461,0.05,8.212488657342358e-06,8.21249e-06
pair_1_5,1/5,2461,0.05,1.991611086474668e-06,1.99161e-06
pair_1_5,1/5,2461,0.05,1.671600868644457e-06,-1.6716e-06
pair_1_5,1/5,2461,0.05,7.466291339962373e-06,-7.46629e-06
pair_1_5,1/5,2461,0.05,1.0546442090011228e-05,1.05464e-05
pair_1_5,1/5,2461,0.05,1.159478072515519e-05,-1.15948e-05
pair_1_5,1/5,2461,0.05,2.261255909029321e-06,-2.26126e-06
pair_1_5,1/5,2461,0.05,5.38253608637253e-06,-5.38254e-06
pair_1_5,1/5,2461,0.05,4.137373253948178e-06,4.13737e-06
pair_1_5,1/5,2461,0.05,1.759692134563152e-05,-1.75969e-05
pair_1_5,1/5,2461,0.05,5.55985788185225e-06,-5.55986e-06
pair_1_5,1/5,2461,0.05,2.232010421349997e-06,2.23201e-06
pair_1_5,1/5,2461,0.05,6.039092089650535e-06,6.03909e-06
pair_1_5,1/5,2461,0.05,7.817157086188848e-06,-7.81716e-06
pair_1_5,1/5,2461,0.1,4.729638923706292e-07,-4.72964e-07
pair_1_5,1/5,2461,0.1,5.38400695443539e-06,5.38401e-06
pair_1_5,1/5,2461,0.1,8.753975694927056e-06,-8.75398e-06
pair_1_5,1/5,2461,0.1,3.803458092616449e-05,3.80346e-05
pair_1_5,1/5,2461,0.1,5.089704720615848e-05,5.0897e-05
pair_1_5,1/5,2461,0.1,1.8778999465425304e-06,1.8779e-06
pair_1_5,1/5,2461,0.1,1.545411791154904e-05,-1.54541e-05
pair_1_5,1/5,2461,0.1,5.4397281283376265e-05,-5.43973e-05
pair_1_5,1/5,2461,0.1,1.927598423624836e-06,1.9276e-06
pair_1_5,1/5,2461,0.1,1.973432608042874e-05,-1.97343e-05
pair_1_5,1/5,2461,0.1,1.006588287993628e-05,-1.00659e-05
pair_1_5,1/5,2461,0.1,2.232644950372288e-05,2.23264e-05
pair_1_5,1/5,2461,0.1,1.1586009472058648e-05,1.1586e-05
pair_1_5,1/5,2461,0.1,1.4176297390162898e-05,-1.41763e-05
pair_1_5,1/5,2461,0.1,0.0001031534435634,-0.000103153
pair_1_5,1/5,2461,0.1,6.607596414940305e-06,-6.6076e-06
pair_1_5,1/5,2461,0.1,2.078773091879884e-06,-2.07877e-06
pair_1_5,1/5,2461,0.1,7.196338588148222e-06,-7.19634e-06
pair_1_5,1/5,2461,0.1,5.496980441744901e-06,5.49698e-06
pair_1_5,1/5,2461,0.1,2.4286460514932053e-05,2.42865e-05
pair_1_5,1/5,2461,0.1,1.2642512359295177e-05,1.26425e-05
pair_1_5,1/5,2461,0.1,2.283747564097174e-05,2.28375e-05
pair_1_5,1/5,2461,0.1,2.9506051304967942e-05,-2.95061e-05
pair_1_5,1/5,2461,0.1,2.9299220983878666e-06,-2.92992e-06
pair_1_5,1/5,2461,0.1,8.449587513408836e-07,-8.44959e-07
pair_1_5,1/5,2461,0.1,2.560361302767513e-06,-2.56036e-06
pair_1_5,1/5,2461,0.1,3.889996397098457e-05,-3.89e-05
pair_1_5,1/5,2461,0.1,2.073811286978833e-05,-2.07381e-05
pair_1_5,1/5,2461,0.1,1.6071256888436683e-05,1.60713e-05
pair_1_5,1/5,2461,0.1,2.690491805267733e-05,2.69049e-05
pair_1_5,1/5,2461,0.15,1.0185444371463344e-05,-1.01854e-05
pair_1_5,1/5,2461,0.15,4.480596593863337e-05,4.4806e-05
pair_1_5,1/5,2461,0.15,5.909893712198752e-05,-5.90989e-05
pair_1_5,1/5,2461,0.15,5.4689268969614353e-05,-5.46893e-05
pair_1_5,1/5,2461,0.15,2.124648470277749e-05,-2.12465e-05
pair_1_5,1/5,2461,0.15,4.227201130799874e-06,-4.2272e-06
pair_1_5,1/5,2461,0.15,4.624044429373535e-05,4.62404e-05
