pair_id,pair,P,r,split_logZ_per_P_diff,signed_split_logZ_per_P_diff
pair_4_5,4/5,2461,0.1,2.9225987321390777e-05,2.9226e-05
pair_4_5,4/5,2461,0.1,1.7540806143076157e-05,1.75408e-05
pair_4_5,4/5,2461,0.1,8.105269982643763e-06,-8.10527e-06
pair_4_5,4/5,2461,0.1,5.161976163250398e-05,5.16198e-05
pair_4_5,4/5,2461,0.1,3.0552675756158154e-06,-3.05527e-06
pair_4_5,4/5,2461,0.1,1.5905025551737207e-05,-1.5905e-05
pair_4_5,4/5,2461,0.1,2.7228495893962044e-05,-2.72285e-05
pair_4_5,4/5,2461,0.1,1.0259358810456608e-05,1.02594e-05
pair_4_5,4/5,2461,0.1,1.9561950664903347e-05,-1.9562e-05
pair_4_5,4/5,2461,0.1,2.0171108400454463e-05,2.01711e-05
pair_4_5,4/5,2461,0.1,1.8649424640661389e-06,1.86494e-06
pair_4_5,4/5,2461,0.1,1.1893218570038595e-05,-1.18932e-05
pair_4_5,4/5,2461,0.1,3.404171602374793e-05,3.40417e-05
pair_4_5,4/5,2461,0.1,1.1858521410382897e-05,1.18585e-05
pair_4_5,4/5,2461,0.1,1.796069195337149e-05,1.79607e-05
pair_4_5,4/5,2461,0.1,2.3920739473680875e-05,-2.39207e-05
pair_4_5,4/5,2461,0.1,2.2629732724914336e-05,-2.26297e-05
pair_4_5,4/5,2461,0.1,1.7739423207355117e-05,1.77394e-05
pair_4_5,4/5,2461,0.1,4.675673052758955e-05,-4.67567e-05
pair_4_5,4/5,2461,0.1,1.3951147968483277e-05,-1.39511e-05
pair_4_5,4/5,2461,0.1,8.119565905995917e-06,-8.11957e-06
pair_4_5,4/5,2461,0.1,8.938260709028823e-06,-8.93826e-06
pair_4_5,4/5,2461,0.1,2.767451837172492e-06,2.76745e-06
pair_4_5,4/5,2461,0.1,1.561083448821588e-05,-1.56108e-05
pair_4_5,4/5,2461,0.1,1.795481407873263e-05,-1.79548e-05
pair_4_5,4/5,2461,0.1,3.776226052217958e-05,-3.77623e-05
pair_4_5,4/5,2461,0.1,1.5703338212389344e-05,-1.57033e-05
pair_4_5,4/5,2461,0.15,7.304367710581347e-05,7.30437e-05
pair_4_5,4/5,2461,0.15,2.3102424166260472e-05,2.31024e-05
pair_4_5,4/5,2461,0.15,0.000134744761851,0.000134745
pair_4_5,4/5,2461,0.15,0.0001981563797465,0.000198156
pair_4_5,4/5,2461,0.15,0.0001043320632779,-0.000104332
pair_4_5,4/5,2461,0.15,7.507849125016952e-05,7.50785e-05
pair_4_5,4/5,2461,0.15,2.8869305838807497e-05,-2.88693e-05
pair_4_5,4/5,2461,0.15,4.077665205329965e-05,4.07767e-05
pair_4_5,4/5,2461,0.15,0.0001507749983222,0.000150775
pair_4_5,4/5,2461,0.15,2.635280910600554e-05,-2.63528e-05
pair_4_5,4/5,2461,0.15,6.688167346186356e-05,-6.68817e-05
pair_4_5,4/5,2461,0.15,6.376320860269678e-05,-6.37632e-05
pair_4_5,4/5,2461,0.15,6.597496335769744e-05,-6.5975e-05
pair_4_5,4/5,2461,0.15,8.369623699358978e-06,8.36962e-06
pair_4_5,4/5,2461,0.15,6.995200481760847e-05,6.9952e-05
pair_4_5,4/5,2461,0.15,4.329050031353894e-05,4.32905e-05
pair_4_5,4/5,2461,0.15,0.0001038930517848,-0.000103893
pair_4_5,4/5,2461,0.15,5.074817905805127e-06,-5.07482e-06
pair_4_5,4/5,2461,0.15,4.535101616812024e-05,-4.5351e-05
pair_4_5,4/5,2461,0.15,2.6633890418415287e-05,-2.66339e-05
pair_4_5,4/5,2461,0.15,1.0037383429825216e-05,1.00374e-05
pair_4_5,4/5,2461,0.15,3.9176752968400025e-05,3.91768e-05
pair_4_5,4/5,2461,0.15,7.859882415232768e-05,-7.85988e-05
pair_4_5,4/5,2461,0.15,1.8297437662266987e-05,-1.82974e-05
pair_4_5,4/5,2461,0.15,0.0001009197923208,0.00010092
pair_4_5,4/5,2461,0.15,3.928808001939668e-06,-3.92881e-06
pair_4_5,4/5,2461,0.15,0.0002161609792718,0.000216161
pair_4_5,4/5,2461,0.15,5.615553964344782e-05,-5.61555e-05
pair_4_5,4/5,2461,0.15,3.4210788202555713e-05,3.42108e-05
pair_4_5,4/5,2461,0.15,1.9089358854356827e-05,1.90894e-05
pair_4_5,4/5,2461,0.2,6.095213465661001e-05,-6.09521e-05
pair_4_5,4/5,2461,0.2,0.0002603793985016,0.000260379
pair_4_5,4/5,2461,0.2,0.0002395261933835,0.000239526
pair_4_5,4/5,2461,0.2,3.927443322691233e-05,-3.92744e-05
pair_4_5,4/5,2461,0.2,0.0001316104151498,-0.00013161
pair_4_5,4/5,2461,0.2,2.949437009592947e-06,2.94944e-06
pair_4_5,4/5,2461,0.2,0.0001492585679367,0.000149259
pair_4_5,4/5,2461,0.2,0.0003363060438447,0.000336306
pair_4_5,4/5,2461,0.2,7.919717768558222e-05,7.91972e-05
pair_4_5,4/5,2461,0.2,0.0002938307105961,0.000293831
pair_4_5,4/5,2461,0.2,0.0001166494042027,-0.000116649
pair_4_5,4/5,2461,0.2,0.0001505408767982,-0.000150541
pair_4_5,4/5,2461,0.2,4.96402481313436e-05,-4.96402e-05
pair_4_5,4/5,2461,0.2,0.0002213468479335,0.000221347
pair_4_5,4/5,2461,0.2,3.970417582720148e-05,-3.97042e-05
pair_4_5,4/5,2461,0.2,0.0001608710039045,-0.000160871
pair_4_5,4/5,2461,0.2,5.851748486149643e-05,5.85175e-05
pair_4_5,4/5,2461,0.2,9.56952262200788e-05,9.56952e-05
pair_4_5,4/5,2461,0.2,6.456607339629745e-05,-6.45661e-05
pair_4_5,4/5,2461,0.2,0.0001187690645787,0.000118769
pair_4_5,4/5,2461,0.2,0.0003262610322535,-0.000326261
pair_4_5,4/5,2461,0.2,6.206648886314002e-05,-6.20665e-05
pair_4_5,4/5,2461,0.2,0.0001772914769492,-0.000177291
pair_4_5,4/5,2461,0.2,6.387499008730802e-05,6.3875e-05
pair_4_5,4/5,2461,0.2,3.342320836616466e-05,-3.34232e-05
pair_4_5,4/5,2461,0.2,7.517287380638476e-05,7.51729e-05
pair_4_5,4/5,2461,0.2,0.0001244826051626,0.000124483
pair_4_5,4/5,2461,0.2,9.2745665292011e-06,9.27457e-06
pair_4_5,4/5,2461,0.2,3.366919560357636e-05,-3.36692e-05
pair_4_5,4/5,2461,0.2,7.977203215139793e-05,-7.9772e-05
pair_4_5,4/5,2461,0.25,3.6499240182154456e-05,-3.64992e-05
pair_4_5,4/5,2461,0.25,0.0001376580720493,-0.000137658
pair_4_5,4/5,2461,0.25,0.0002011362469146,0.000201136
pair_4_5,4/5,2461,0.25,9.453941893783604e-05,9.45394e-05
pair_4_5,4/5,2461,0.25,0.000274715118447,0.000274715
pair_4_5,4/5,2461,0.25,0.000101255108459,0.000101255
pair_4_5,4/5,2461,0.25,0.0005060781702163,-0.000506078
pair_4_5,4/5,2461,0.25,3.967953248959913e-05,-3.96795e-05
pair_4_5,4/5,2461,0.25,0.0004740677653629,0.000474068
pair_4_5,4/5,2461,0.25,1.7210495083541027e-05,1.72105e-05
pair_4_5,4/5,2461,0.25,0.0003038707475915,0.000303871
pair_4_5,4/5,2461,0.25,5.290068013261247e-05,-5.29007e-05
pair_4_5,4/5,2461,0.25,2.5637585144931155e-05,-2.56376e-05
pair_4_5,4/5,2461,0.25,1.4531812785666105e-05,-1.45318e-05
pair_4_5,4/5,2461,0.25,0.0004014862500791,-0.000401486
pair_4_5,4/5,2461,0.25,0.0004889250139277,0.000488925
pair_4_5,4/5,2461,0.25,0.0007945357177746,0.000794536
pair_4_5,4/5,2461,0.25,0.0002849511245721,-0.000284951
pair_4_5,4/5,2461,0.25,0.0004993407590912,-0.000499341
pair_4_5,4/5,2461,0.25,0.0006284481747214,0.000628448
pair_4_5,4/5,2461,0.25,0.000139240004689,-0.00013924
pair_4_5,4/5,2461,0.25,0.0005270836817565,0.000527084
pair_4_5,4/5,2461,0.25,0.0004474750457826,-0.000447475
pair_4_5,4/5,2461,0.25,0.0004942623263534,-0.000494262
pair_4_5,4/5,2461,0.25,0.0002298333807152,0.000229833
pair_4_5,4/5,2461,0.25,0.0001424000739841,-0.0001424
pair_4_5,4/5,2461,0.25,0.0002640216994779,0.000264022
pair_4_5,4/5,2461,0.25,0.0002005069160296,-0.000200507
pair_4_5,4/5,2461,0.25,0.0003279975665872,-0.000327998
pair_4_5,4/5,2461,0.25,9.440952347733835e-06,-9.44095e-06
pair_4_5,4/5,2461,0.3,0.0008213365196432,0.000821337
pair_4_5,4/5,2461,0.3,0.0012660110163496,0.00126601
pair_4_5,4/5,2461,0.3,0.0007831086267093,0.000783109
pair_4_5,4/5,2461,0.3,2.171687833787224e-05,-2.17169e-05
pair_4_5,4/5,2461,0.3,0.0006839252806469,-0.000683925
pair_4_5,4/5,2461,0.3,0.0004887777176911,0.000488778
pair_4_5,4/5,2461,0.3,0.0007991542950077,-0.000799154
pair_4_5,4/5,2461,0.3,0.0002649911388892,-0.000264991
pair_4_5,4/5,2461,0.3,0.0006434478319712,-0.000643448
pair_4_5,4/5,2461,0.3,0.0006673532801743,-0.000667353
pair_4_5,4/5,2461,0.3,0.0001659095343653,-0.00016591
pair_4_5,4/5,2461,0.3,0.0009243660037626,-0.000924366
pair_4_5,4/5,2461,0.3,0.0002138838716512,0.000213884
pair_4_5,4/5,2461,0.3,0.0005761005311528,0.000576101
pair_4_5,4/5,2461,0.3,0.0007751130992269,0.000775113
pair_4_5,4/5,2461,0.3,0.0001885361634963,0.000188536
pair_4_5,4/5,2461,0.3,0.0001251425430008,-0.000125143
pair_4_5,4/5,2461,0.3,0.0001530579746497,0.000153058
pair_4_5,4/5,2461,0.3,0.0002674723501686,-0.000267472
pair_4_5,4/5,2461,0.3,0.0002247198678681,-0.00022472
pair_4_5,4/5,2461,0.3,4.616706870927553e-05,-4.61671e-05
pair_4_5,4/5,2461,0.3,0.0001785493180486,-0.000178549
pair_4_5,4/5,2461,0.3,0.0006780583013886,-0.000678058
pair_4_5,4/5,2461,0.3,0.0010217540716973,-0.00102175
pair_4_5,4/5,2461,0.3,0.0009566799024248,0.00095668
pair_4_5,4/5,2461,0.3,0.0006863839009862,-0.000686384
pair_4_5,4/5,2461,0.3,0.0009732362822022,-0.000973236
pair_4_5,4/5,2461,0.3,0.00014104382178,-0.000141044
pair_4_5,4/5,2461,0.3,0.0001870410859918,0.000187041
pair_4_5,4/5,2461,0.3,0.0001384932397643,-0.000138493
pair_4_5,4/5,2461,0.35,0.0006861912844942,-0.000686191
pair_4_5,4/5,2461,0.35,0.000883561461928,-0.000883561
pair_4_5,4/5,2461,0.35,0.0010024941308557,0.00100249
pair_4_5,4/5,2461,0.35,9.26798050115202e-05,9.26798e-05
pair_4_5,4/5,2461,0.35,0.0005186503681017,-0.00051865
pair_4_5,4/5,2461,0.35,0.000310202772063,0.000310203
pair_4_5,4/5,2461,0.35,0.0006878352240899,0.000687835
pair_4_5,4/5,2461,0.35,0.0003647050928792,0.000364705
pair_4_5,4/5,2461,0.35,0.0015017553256724,-0.00150176
pair_4_5,4/5,2461,0.35,0.0001038025541398,-0.000103803
pair_4_5,4/5,2461,0.35,0.0002673338663119,0.000267334
pair_4_5,4/5,2461,0.35,0.000309227770777,0.000309228
pair_4_5,4/5,2461,0.35,6.685411071651366e-05,6.68541e-05
pair_4_5,4/5,2461,0.35,0.0001435995796032,0.0001436
pair_4_5,4/5,2461,0.35,0.0013168681661978,-0.00131687
pair_4_5,4/5,2461,0.35,0.0001688935629919,0.000168894
pair_4_5,4/5,2461,0.35,0.0003835860916927,0.000383586
pair_4_5,4/5,2461,0.35,0.00080439023484,0.00080439
pair_4_5,4/5,2461,0.35,0.0001564247762347,0.000156425
pair_4_5,4/5,2461,0.35,0.0016339631786367,0.00163396
pair_4_5,4/5,2461,0.35,0.0005630689452457,-0.000563069
pair_4_5,4/5,2461,0.35,0.0007258442987278,-0.000725844
pair_4_5,4/5,2461,0.35,0.0008567578309687,0.000856758
pair_4_5,4/5,2461,0.35,0.0003683536164152,-0.000368354
pair_4_5,4/5,2461,0.35,0.0018235237564542,-0.00182352
pair_4_5,4/5,2461,0.35,0.0013497364553962,0.00134974
pair_4_5,4/5,2461,0.35,0.0016290204033268,0.00162902
pair_4_5,4/5,2461,0.35,0.000332286561542,-0.000332287
pair_4_5,4/5,2461,0.35,0.0004593891428271,0.000459389
pair_4_5,4/5,2461,0.35,0.0001217142087661,0.000121714
pair_4_5,4/5,2461,0.4,0.0003000810428161,-0.000300081
pair_4_5,4/5,2461,0.4,0.0013955061386904,-0.00139551
pair_4_5,4/5,2461,0.4,0.0003377403907924,0.00033774
pair_4_5,4/5,2461,0.4,0.0014559042868627,-0.0014559
pair_4_5,4/5,2461,0.4,0.0008983092971194,0.000898309
pair_4_5,4/5,2461,0.4,0.0007947336804631,-0.000794734
pair_4_5,4/5,2461,0.4,0.0011444959097546,0.0011445
pair_4_5,4/5,2461,0.4,0.0006208866858563,-0.000620887
pair_4_5,4/5,2461,0.4,0.0004106477007829,-0.000410648
pair_4_5,4/5,2461,0.4,0.0009704945915691,0.000970495
pair_4_5,4/5,2461,0.4,0.0017406390979168,0.00174064
pair_4_5,4/5,2461,0.4,0.0016530534251362,0.00165305
pair_4_5,4/5,2461,0.4,0.0017138389961256,0.00171384
pair_4_5,4/5,2461,0.4,0.0001430760311327,-0.000143076
pair_4_5,4/5,2461,0.4,0.0005959154006897,-0.000595915
pair_4_5,4/5,2461,0.4,0.0006811288259341,0.000681129
pair_4_5,4/5,2461,0.4,8.256105669571195e-05,8.25611e-05
pair_4_5,4/5,2461,0.4,0.0008577366767919,0.000857737
pair_4_5,4/5,2461,0.4,0.0005212089097537,-0.000521209
pair_4_5,4/5,2461,0.4,0.0013323359193154,-0.00133234
pair_4_5,4/5,2461,0.4,3.5621798505094535e-05,3.56218e-05
pair_4_5,4/5,2461,0.4,0.0010269002424079,-0.0010269
pair_4_5,4/5,2461,0.4,0.0004704190428842,-0.000470419
pair_4_5,4/5,2461,0.4,0.0001938085615263,-0.000193809
pair_4_5,4/5,2461,0.4,0.0019845168390128,0.00198452
pair_4_5,4/5,2461,0.4,0.0004639907175382,0.000463991
pair_4_5,4/5,2461,0.4,6.587004463008431e-05,-6.587e-05
pair_4_5,4/5,2461,0.4,0.0006289703740668,0.00062897
pair_4_5,4/5,2461,0.4,0.0004474405685607,0.000447441
pair_4_5,4/5,2461,0.4,0.0001750060570383,-0.000175006
pair_4_5,4/5,2461,0.45,0.0007233166853636,-0.000723317
pair_4_5,4/5,2461,0.45,0.0005455811056776,0.000545581
pair_4_5,4/5,2461,0.45,0.0009742713537899,-0.000974271
pair_4_5,4/5,2461,0.45,0.0023745790775246,-0.00237458
pair_4_5,4/5,2461,0.45,0.000686389384843,0.000686389
pair_4_5,4/5,2461,0.45,0.0017018715879934,0.00170187
pair_4_5,4/5,2461,0.45,0.0008096348982777,-0.000809635
pair_4_5,4/5,2461,0.45,0.0008262838856743,0.000826284
pair_4_5,4/5,2461,0.45,0.0006187593786897,-0.000618759
pair_4_5,4/5,2461,0.45,0.0001012160303016,0.000101216
pair_4_5,4/5,2461,0.45,0.000963984637557,0.000963985
pair_4_5,4/5,2461,0.45,0.0015710968102315,-0.0015711
pair_4_5,4/5,2461,0.45,0.000875421145839,0.000875421
pair_4_5,4/5,2461,0.45,0.0012633794570989,0.00126338
pair_4_5,4/5,2461,0.45,0.0006972914244646,-0.000697291
pair_4_5,4/5,2461,0.45,0.0012950699143652,0.00129507
pair_4_5,4/5,2461,0.45,0.0011225725926742,0.00112257
pair_4_5,4/5,2461,0.45,2.054540188514141e-05,-2.05454e-05
pair_4_5,4/5,2461,0.45,0.0023512869088674,-0.00235129
pair_4_5,4/5,2461,0.45,0.0017560036780823,0.001756
pair_4_5,4/5,2461,0.45,7.000105936954641e-05,7.00011e-05
pair_4_5,4/5,2461,0.45,0.0002680438822276,-0.000268044
pair_4_5,4/5,2461,0.45,0.0006401777298333,0.000640178
pair_4_5,4/5,2461,0.45,0.0005334739010901,0.000533474
pair_4_5,4/5,2461,0.45,0.0008042069917698,-0.000804207
pair_4_5,4/5,2461,0.45,0.0003954474573363,-0.000395447
pair_4_5,4/5,2461,0.45,0.001008694999336,-0.00100869
pair_4_5,4/5,2461,0.45,0.0009346660202004,0.000934666
pair_4_5,4/5,2461,0.45,0.0006419506581286,-0.000641951
pair_4_5,4/5,2461,0.45,0.0005289288898018,-0.000528929
pair_4_5,4/5,2461,0.5,0.0017439432928687,0.00174394
pair_4_5,4/5,2461,0.5,0.0004818969673176,-0.000481897
pair_4_5,4/5,2461,0.5,0.0007700789218901,-0.000770079
pair_4_5,4/5,2461,0.5,0.00085240391708,0.000852404
pair_4_5,4/5,2461,0.5,0.0033495462481542,0.00334955
pair_4_5,4/5,2461,0.5,0.0028469737190676,-0.00284697
pair_4_5,4/5,2461,0.5,0.0027766326149857,-0.00277663
pair_4_5,4/5,2461,0.5,0.0015827870704856,0.00158279
pair_4_5,4/5,2461,0.5,0.0012235949185035,-0.00122359
pair_4_5,4/5,2461,0.5,0.0018684484806164,0.00186845
pair_4_5,4/5,2461,0.5,0.0001550708753404,0.000155071
pair_4_5,4/5,2461,0.5,0.0005911022504145,-0.000591102
pair_4_5,4/5,2461,0.5,0.00070068312685,-0.000700683
pair_4_5,4/5,2461,0.5,0.0001165572870983,0.000116557
pair_4_5,4/5,2461,0.5,0.0013921275672227,-0.00139213
pair_4_5,4/5,2461,0.5,0.0004592166189803,0.000459217
pair_4_5,4/5,2461,0.5,0.0005845938014647,0.000584594
pair_4_5,4/5,2461,0.5,0.0012320131296307,0.00123201
pair_4_5,4/5,2461,0.5,0.0006665224538082,-0.000666522
pair_4_5,4/5,2461,0.5,0.0043502778397549,0.00435028
pair_4_5,4/5,2461,0.5,0.0013591376154421,0.00135914
pair_4_5,4/5,2461,0.5,7.351307545318584e-05,-7.35131e-05
pair_4_5,4/5,2461,0.5,0.0013706552294994,0.00137066
pair_4_5,4/5,2461,0.5,0.0014722783344564,-0.00147228
pair_4_5,4/5,2461,0.5,0.0019677797902488,-0.00196778
pair_4_5,4/5,2461,0.5,0.0007907721018474,-0.000790772
pair_4_5,4/5,2461,0.5,0.0010327588485158,-0.00103276
pair_4_5,4/5,2461,0.5,0.000360937325949,0.000360937
pair_4_5,4/5,2461,0.5,0.0021009563602186,-0.00210096
pair_4_5,4/5,2461,0.5,0.0015993523726796,0.00159935
pair_4_5,4/5,2461,0.55,0.0005721788558677,0.000572179
pair_4_5,4/5,2461,0.55,0.0016435951107404,-0.0016436
pair_4_5,4/5,2461,0.55,0.0013360243101444,-0.00133602
pair_4_5,4/5,2461,0.55,0.0025645444166952,-0.00256454
pair_4_5,4/5,2461,0.55,0.0017088338539949,0.00170883
pair_4_5,4/5,2461,0.55,0.0006563797126795,0.00065638
pair_4_5,4/5,2461,0.55,0.0011717555032631,0.00117176
pair_4_5,4/5,2461,0.55,0.0005776039713061,0.000577604
pair_4_5,4/5,2461,0.55,0.0003826364543443,0.000382636
pair_4_5,4/5,2461,0.55,0.0018672730420365,0.00186727
pair_4_5,4/5,2461,0.55,0.0009583530325055,0.000958353
pair_4_5,4/5,2461,0.55,0.0005703457592468,0.000570346
pair_4_5,4/5,2461,0.55,0.0011398771533881,-0.00113988
pair_4_5,4/5,2461,0.55,0.0026338293617302,-0.00263383
pair_4_5,4/5,2461,0.55,0.0002560890165249,-0.000256089
pair_4_5,4/5,2461,0.55,0.002009306777723,0.00200931
pair_4_5,4/5,2461,0.55,0.0024022281905742,-0.00240223
pair_4_5,4/5,2461,0.55,0.0029142066634715,0.00291421
pair_4_5,4/5,2461,0.55,0.0008294178979345,0.000829418
pair_4_5,4/5,2461,0.55,0.0020982972500332,0.0020983
pair_4_5,4/5,2461,0.55,0.0011071640847626,-0.00110716
pair_4_5,4/5,2461,0.55,0.0010527534485004,-0.00105275
pair_4_5,4/5,2461,0.55,0.0001479877685047,0.000147988
pair_4_5,4/5,2461,0.55,0.0014431386529785,0.00144314
pair_4_5,4/5,2461,0.55,0.0002694672122084,-0.000269467
pair_4_5,4/5,2461,0.55,0.0014958656348392,0.00149587
pair_4_5,4/5,2461,0.55,0.0014208104109789,-0.00142081
pair_4_5,4/5,2461,0.55,0.0016779181353474,-0.00167792
pair_4_5,4/5,2461,0.55,0.00166455518297,-0.00166456
pair_4_5,4/5,2461,0.55,0.001229668574904,0.00122967
pair_4_5,4/5,2461,0.6,0.0001496365596523,-0.000149637
pair_4_5,4/5,2461,0.6,0.0010272997540269,0.0010273
pair_4_5,4/5,2461,0.6,0.0007390463257288,-0.000739046
pair_4_5,4/5,2461,0.6,0.0012615228964635,-0.00126152
pair_4_5,4/5,2461,0.6,0.003794760979888,-0.00379476
pair_4_5,4/5,2461,0.6,0.0012945622434258,0.00129456
pair_4_5,4/5,2461,0.6,0.0014883520767079,0.00148835
pair_4_5,4/5,2461,0.6,0.0015369453743903,0.00153695
pair_4_5,4/5,2461,0.6,0.0028159860568629,0.00281599
pair_4_5,4/5,2461,0.6,5.87174377710764e-05,-5.87174e-05
pair_4_5,4/5,2461,0.6,0.0010209224881681,-0.00102092
pair_4_5,4/5,2461,0.6,0.0037653115468403,-0.00376531
pair_4_5,4/5,2461,0.6,0.001587528526653,0.00158753
pair_4_5,4/5,2461,0.6,5.060108460982244e-05,-5.06011e-05
pair_4_5,4/5,2461,0.6,0.0022015161181167,-0.00220152
pair_4_5,4/5,2461,0.6,0.0004266843751512,-0.000426684
pair_4_5,4/5,2461,0.6,0.0029802382942339,-0.00298024
pair_4_5,4/5,2461,0.6,0.0006658031026749,-0.000665803
pair_4_5,4/5,2461,0.6,0.0012908886698574,-0.00129089
pair_4_5,4/5,2461,0.6,0.0020491440465526,-0.00204914
pair_4_5,4/5,2461,0.6,0.004388594111071,-0.00438859
pair_4_5,4/5,2461,0.6,0.0013153479714301,-0.00131535
pair_4_5,4/5,2461,0.6,0.0005494615212654,0.000549462
pair_4_5,4/5,2461,0.6,0.0010664752615912,-0.00106648
pair_4_5,4/5,2461,0.6,0.0031519006406561,-0.0031519
pair_4_5,4/5,2461,0.6,6.40773134520404e-05,6.40773e-05
pair_4_5,4/5,2461,0.6,0.0016135820335443,0.00161358
pair_4_5,4/5,2461,0.6,0.0010157128230384,0.00101571
pair_4_5,4/5,2461,0.6,0.0001211118017071,0.000121112
pair_4_5,4/5,2461,0.6,0.0019952108709615,-0.00199521
pair_4_5,4/5,2461,0.65,0.0004531685527477,0.000453169
pair_4_5,4/5,2461,0.65,0.0016315417721466,-0.00163154
pair_4_5,4/5,2461,0.65,0.0006125025049707,-0.000612503
pair_4_5,4/5,2461,0.65,0.0040297447785476,-0.00402974
pair_4_5,4/5,2461,0.65,0.0015506376341933,0.00155064
pair_4_5,4/5,2461,0.65,0.000815595586108,0.000815596
pair_4_5,4/5,2461,0.65,0.0006707703024048,-0.00067077
pair_4_5,4/5,2461,0.65,0.0051552531990088,0.00515525
pair_4_5,4/5,2461,0.65,0.0002377414496956,0.000237741
pair_4_5,4/5,2461,0.65,0.0002869060324758,0.000286906
pair_4_5,4/5,2461,0.65,0.0005240278742258,-0.000524028
pair_4_5,4/5,2461,0.65,6.474387381405909e-05,6.47439e-05
pair_4_5,4/5,2461,0.65,0.0006387008522293,-0.000638701
pair_4_5,4/5,2461,0.65,0.0002038619534722,-0.000203862
pair_4_5,4/5,2461,0.65,0.0004470861223528,-0.000447086
pair_4_5,4/5,2461,0.65,0.0002387214307827,0.000238721
pair_4_5,4/5,2461,0.65,0.0023388273586697,0.00233883
pair_4_5,4/5,2461,0.65,0.0010293900353091,0.00102939
pair_4_5,4/5,2461,0.65,0.0001444432330928,0.000144443
pair_4_5,4/5,2461,0.65,0.0013726071433039,0.00137261
pair_4_5,4/5,2461,0.65,0.0024478464092003,-0.00244785
pair_4_5,4/5,2461,0.65,0.0016225118160166,0.00162251
pair_4_5,4/5,2461,0.65,0.0022215590802381,0.00222156
pair_4_5,4/5,2461,0.65,0.0023546904427847,-0.00235469
pair_4_5,4/5,2461,0.65,0.0008141977475792,0.000814198
pair_4_5,4/5,2461,0.65,0.0007106924386482,-0.000710692
pair_4_5,4/5,2461,0.65,0.0052611981357318,0.0052612
pair_4_5,4/5,2461,0.65,0.0012498097435149,-0.00124981
pair_4_5,4/5,2461,0.65,0.0003577256591983,0.000357726
pair_4_5,4/5,2461,0.65,0.0029647437368017,-0.00296474
pair_4_5,4/5,2461,0.7,0.0023288070576689,-0.00232881
pair_4_5,4/5,2461,0.7,0.002890745243903,-0.00289075
pair_4_5,4/5,2461,0.7,0.0006523338890109,0.000652334
pair_4_5,4/5,2461,0.7,0.0029032649671717,0.00290326
pair_4_5,4/5,2461,0.7,0.000440069633038,-0.00044007
pair_4_5,4/5,2461,0.7,0.002386239865969,0.00238624
pair_4_5,4/5,2461,0.7,0.0021667154659412,0.00216672
pair_4_5,4/5,2461,0.7,0.0001155038232164,-0.000115504
pair_4_5,4/5,2461,0.7,0.0036186127630568,-0.00361861
pair_4_5,4/5,2461,0.7,0.0024790725695497,0.00247907
