beta,radius,ref_count,dphi_full_dr,dphi_energy_dr,dphi_entropic_dr,mean_dlogZ_inf_full_dr,sd_dlogZ_inf_full_dr,claim
0.05,1.33,1800,0.7493262496491253,-0.0022580155324927512,0.751584265181618,-5.746649530194052,1.5934802191604869,pass
0.05,1.34,1800,0.7437304437919046,-0.002244983589850673,0.7459754273817553,-5.713483236169963,1.5779457683314264,pass
0.05,1.35,1800,0.7382159364915698,-0.002233746983653952,0.7404496834752238,-5.6848860733993085,1.5432851374786833,pass
0.05,1.36,1800,0.7327847452738921,-0.002220455234602036,0.7350052005084942,-5.6510585720621815,1.527886037656023,pass
0.05,1.37,1800,0.7274293597757979,-0.0022108392691305967,0.7296401990449285,-5.626585939937368,1.569391337065371,pass
0.05,1.38,1800,0.722155734815729,-0.002197216410033332,0.7243529512257624,-5.59191576353483,1.5091303539254344,pass
0.05,1.39,1800,0.7169642750673867,-0.002177503847398973,0.7191417789147857,-5.5417472916303865,1.5120410453398214,pass
0.05,1.4,1800,0.7118349523344851,-0.0021700995880520055,0.7140050519225372,-5.522903451592354,1.4708320798351242,pass
0.05,1.41,1800,0.7067844454597891,-0.0021567408462761844,0.7089411863060653,-5.488905453772889,1.4539405223261481,pass
0.05,1.42,1800,0.701811070895659,-0.002137571844870735,0.7039486427405297,-5.4401203451960205,1.420027614097682,pass
0.05,1.43,1800,0.6968924403597136,-0.002133484599413605,0.6990259249591273,-5.429718305507625,1.4358068475658647,pass
0.05,1.44,1800,0.6920498808537141,-0.0021216974043082016,0.6941715782580223,-5.399719893964373,1.4036684564834165,pass
0.05,1.45,1800,0.687272084085029,-0.0021121039781103745,0.6893841880631394,-5.375304624290903,1.418351642973835,pass
0.05,1.46,1800,0.6825672782703541,-0.002095100285503488,0.6846623785558577,-5.332030226606377,1.3840404459692506,pass
0.05,1.47,1800,0.6779182777797287,-0.0020865335750685577,0.6800048113547973,-5.310227948549479,1.3767649236368162,pass
0.05,1.48,1800,0.6733327434921957,-0.002077440758852986,0.6754101842510487,-5.28708673128085,1.376896579467336,pass
0.05,1.49,1800,0.6688073584381322,-0.0020698715561979597,0.6708772299943302,-5.267823110523807,1.3633584044997005,pass
0.05,1.5,1800,0.6643458409104753,-0.002058874217226082,0.6664047151277014,-5.23983488284038,1.3621853210255195,pass
0.05,1.51,1800,0.6599422276269559,-0.0020492112416216845,0.6619914388685776,-5.215242609927187,1.3335567994204907,pass
0.05,1.52,1800,0.6556003860238319,-0.0020358460100840213,0.6576362320339159,-5.181228095663834,1.3134196514802963,pass
0.05,1.53,1800,0.651313352191037,-0.002024603816513394,0.6533379560075504,-5.152616713026588,1.2944143504021368,pass
0.05,1.54,1800,0.6470698218156068,-0.0020256799321543327,0.6490955017477611,-5.155355427332777,1.309537689769401,pass
0.05,1.55,1800,0.6428947384235375,-0.002013050409721929,0.6449077888332594,-5.123213292742308,1.3113502368292094,pass
0.05,1.56,1800,0.6387735364411281,-0.0020002281047385695,0.6407737645458667,-5.090580526559659,1.257394136670054,pass
0.05,1.57,1800,0.6346961981537228,-0.0019962048345269342,0.6366924029882497,-5.080341303871048,1.2838904544586374,pass
0.05,1.58,1800,0.6306761171064689,-0.001986587128690591,0.6326627042351595,-5.055864242517554,1.256842836643837,pass
0.05,1.59,1800,0.6267196993278489,-0.0019639941888505105,0.6286836935166994,-4.9983652106245495,1.2097840195429357,pass
0.05,1.6,1800,0.6227952570699551,-0.0019591633622650004,0.6247544204322201,-4.986070756964426,1.2236833825788314,pass
0.05,1.61,1800,0.6189140466790068,-0.0019599115145037885,0.6208739581935107,-4.987974804412142,1.2487169983611242,pass
0.05,1.62,1800,0.6151032140421939,-0.001938188853825791,0.6170414028960197,-4.932690632986638,1.1935106325614302,pass
0.05,1.63,1800,0.6113137905139899,-0.0019420823029132775,0.6132558728169032,-4.942599460914291,1.2162260468465247,pass
0.05,1.64,1800,0.6075805052844482,-0.0019360024543030128,0.6095165077387512,-4.927126246201167,1.1944067130037241,pass
0.05,1.65,1800,0.6038859743198842,-0.0019364939780261259,0.6058224682979103,-4.92837717407649,1.2087900334639365,pass
0.05,1.66,1800,0.6002450570995802,-0.0019278782567764957,0.6021729353563567,-4.9064501634961815,1.1983638055480001,pass
0.05,1.67,1800,0.5966590066442036,-0.001908102751935447,0.598567109396139,-4.856121503675713,1.131366756587732,pass
0.05,1.68,1800,0.5930985518124607,-0.001905658122987044,0.5950042099354478,-4.8498999230020265,1.1478804083230294,pass
0.05,1.69,1800,0.5895901698074957,-0.0018933051579197611,0.5914834749654154,-4.818461626905792,1.1546337449993636,pass
0.05,1.7,1800,0.5861090496717459,-0.00189511073504941,0.5880041604067954,-4.8230568207007485,1.132048903960321,pass
0.05,1.71,1800,0.5826794032048465,-0.001886136380856568,0.584565539585703,-4.800217089279966,1.1288558678586698,pass
