beta,radius,ref_count,phi_full,phi_energy,phi_full_quenched,phi_energy_full_quenched,phi_stripped_proxy,phi_energy_stripped_proxy,phi_full_annealed,phi_energy_full_annealed,phi_stripped_annealed,reference_prior_correction_per_P,theta_ref_norm_sq_mean,area_term,derivative_ref_count,mean_dlogZ_inf_full_dr,sd_dlogZ_inf_full_dr,dphi_full_dr,dphi_energy_dr,dphi_entropic_dr,claim
0.05,0.44,1800,-0.8256088418441074,-0.004950875452890232,-0.8256088418441074,-0.004950875452890232,-0.823698997660238,-0.0030410312690207545,-0.8243976266438866,-0.0037396602526693847,-0.8231377364904165,-0.0019098441838694769,24740.217050054398,-0.8206579663912172,1800,-14.155658280577954,4.647353911025202,2.266272111409668,-0.00556214470749625,2.271834256117164,pass
0.05,0.45,1800,-0.8031996348739081,-0.005005694135986236,-0.8031996348739081,-0.005005694135986236,-0.8012897906900386,-0.003095849952116759,-0.8019738701528758,-0.003779929414953933,-0.800714306404807,-0.0019098441838694769,24740.217050054398,-0.7981939407379218,1800,-13.927716974803523,4.573264242330938,2.215876470081937,-0.005472580343734194,2.221349050425671,pass
0.05,0.46,1800,-0.7812843705166892,-0.005060700384883178,-0.7812843705166892,-0.005060700384883178,-0.7793745263328198,-0.0031508562010136997,-0.7800434204845998,-0.0038197503527937883,-0.778784548431982,-0.0019098441838694769,24740.217050054398,-0.776223670131806,1800,-13.723851760137554,4.515612496483584,2.1676663775436373,-0.005392476133649334,2.173058853677287,pass
0.05,0.47,1800,-0.7598396563876368,-0.005113741101461796,-0.7598396563876368,-0.005113741101461796,-0.7579298122037674,-0.00320389691759232,-0.7585844590187198,-0.003858543732544826,-0.7573260156573455,-0.0019098441838694769,24740.217050054398,-0.754725915286175,1800,-13.52110440252485,4.439937665079375,2.1215107477580686,-0.005312811160127643,2.126823558918196,pass
0.05,0.48,1800,-0.7388475440160072,-0.005166765468254777,-0.7388475440160072,-0.005166765468254777,-0.7369376998321376,-0.0032569212843852995,-0.7375775589112734,-0.0038967803635210387,-0.736319528723183,-0.0019098441838694769,24740.217050054398,-0.7336807785477524,1800,-13.324846465602839,4.371865066843266,2.077279038716856,-0.005235696057211332,2.082514734774067,pass
0.05,0.49,1800,-0.7182889862071762,-0.005219392981136684,-0.7182889862071762,-0.005219392981136684,-0.7163791420233067,-0.003309548797267206,-0.7170049486866646,-0.003935355460625161,-0.71574736201299,-0.0019098441838694769,24740.217050054398,-0.7130695932260395,1800,-13.13654964509239,4.330821710302372,2.034852724970053,-0.005161709094338857,2.040014434064392,pass
0.05,0.5,1800,-0.6981448005194134,-0.005269976415483926,-0.6981448005194134,-0.005269976415483926,-0.696234956335544,-0.003360132231614448,-0.696846501507498,-0.003971677403568522,-0.6955892878497844,-0.0019098441838694769,24740.217050054398,-0.6928748241039295,1800,-12.951238646735943,4.26950421197455,1.9941252500405753,-0.005088895342528858,1.999214145383104,pass
0.05,0.51,1800,-0.6784004876912055,-0.005320509890411832,-0.6784004876912055,-0.005320509890411832,-0.676490643507336,-0.003410665706542355,-0.6770876357368156,-0.004007657936022016,-0.6758310600560171,-0.0019098441838694769,24740.217050054398,-0.6730799778007936,1800,-12.761913531943948,4.1992252293981185,1.954999363687899,-0.005014504334752042,1.960013868022651,pass
0.05,0.52,1800,-0.6590400136211944,-0.005370491781291429,-0.6590400136211944,-0.005370491781291429,-0.6571301694373248,-0.003460647597421952,-0.6577136150433462,-0.0040440932034433675,-0.6564574075684572,-0.0019098441838694769,24740.217050054398,-0.6536695218399029,1800,-12.579136831736626,4.12872038964642,1.9173786072597074,-0.004942686377892584,1.9223212936376,pass
0.05,0.53,1800,-0.6400475399804421,-0.005418728555252909,-0.6400475399804421,-0.005418728555252909,-0.6381376957965725,-0.0035088843713834313,-0.6387075992619278,-0.004078787836738597,-0.6374515803037055,-0.0019098441838694769,24740.217050054398,-0.6346288114251891,1800,-12.397185153923317,4.069328161183754,1.8811798879552362,-0.004871192594861814,1.886051080550098,pass
0.05,0.54,1800,-0.6214120576156539,-0.0054680345531036515,-0.6214120576156539,-0.0054680345531036515,-0.6195022134317845,-0.0035581903692341738,-0.6200583789072315,-0.004114355844681269,-0.618802925870076,-0.0019098441838694769,24740.217050054398,-0.6159440230625502,1800,-12.245909089827824,4.024165631175907,1.846312456589895,-0.004811752098164175,1.851124208688059,pass
0.05,0.55,1800,-0.603117059971088,-0.005514965699065049,-0.603117059971088,-0.005514965699065049,-0.6012072157872185,-0.0036051215151955713,-0.6017501710908084,-0.004148076818785506,-0.6004950648002204,-0.0019098441838694769,24740.217050054398,-0.5976020942720229,1800,-12.062373257089195,3.9545026711558555,1.8127277690363286,-0.0047396358574024345,1.817467404893731,pass
0.05,0.56,1800,-0.5851531577715845,-0.005562489039370497,-0.5851531577715845,-0.005562489039370497,-0.583243313587715,-0.0036526448555010194,-0.5837726395006214,-0.004181970768407479,-0.5825179198337557,-0.0019098441838694769,24740.217050054398,-0.579590668732214,1800,-11.902323059271525,3.8924144537057104,1.7803358820423856,-0.004676747763957378,1.785012629806343,pass
0.05,0.57,1800,-0.5675062617801873,-0.005608215500183808,-0.5675062617801873,-0.005608215500183808,-0.5655964175963178,-0.003698371316314332,-0.5661143809164979,-0.004216334636494405,-0.5648595464030379,-0.0019098441838694769,24740.217050054398,-0.5618980462800035,1800,-11.742155011366659,3.853284247128964,1.7490828053931142,-0.004613813363994758,1.753696618757109,pass
0.05,0.58,1800,-0.5501672465882647,-0.005654109329477291,-0.5501672465882647,-0.005654109329477291,-0.5482574024043951,-0.0037442651456078145,-0.5487625872053807,-0.004249449946593375,-0.5475080366645205,-0.0019098441838694769,24740.217050054398,-0.5445131372587874,1800,-11.59549945726184,3.806290968661928,1.718904281765997,-0.00455618839185141,1.7234604701578484,pass
