rule,radius,d0,target_ref_count,observed_ref_count,missing_ref_count,finite_unit_count,finite_unit_fraction,q05_ess_fraction,max_split_logZ_per_P_diff,bootstrap_sd_delta_phi_energy,qc_diagnostic_pass,sampling_status,missing_ref_ids,mean_logZ_inf_full,mean_phi_energy_raw,mean_delta_phi_energy,mean_delta_phi_full,weighted_ce_mean,weighted_error_mean
random_label,0.1,0.1,90,90,0,90,1.0,0.5658880220262799,0.0062017214033416096,0.0,False,complete,,-66.17656467253255,-0.02689011161013107,0.0,0.0,0.07021431541593705,0.026592908448975237
random_label,0.15,0.1,90,90,0,90,1.0,0.5908994532263019,0.010096362577512981,0.0005533611446490901,False,complete,,-146.47028369062343,-0.05951657199944063,-0.03262646038930957,0.3726738914782581,0.1657478156858896,0.06724785659914946
random_label,0.2,0.1,90,90,0,90,1.0,0.5898029291233032,0.018586037431634832,0.0008642487181498709,False,complete,,-230.47211549394143,-0.09364978280940331,-0.06675967119927222,0.6261058567070527,0.28787023978878784,0.11325802819156926
random_label,0.25,0.1,90,90,0,90,1.0,0.6132034322265045,0.01921536452944246,0.0009581922219334361,False,complete,,-305.887646639664,-0.12429404576987567,-0.09740393415974463,0.81851447315859,0.40623581728015873,0.15969503193057752
random_label,0.3,0.1,90,90,0,90,1.0,0.6350109524532991,0.025517080538876236,0.0008515675311177874,False,complete,,-351.92732846658294,-0.14300175882429217,-0.11611164721416108,0.9820542325597313,0.489166083967349,0.20062609795547934
random_label,0.35,0.1,90,90,0,90,1.0,0.6293633637444164,0.024849031019311876,0.0008143736003663128,False,complete,,-376.58405711588455,-0.15302074649162314,-0.1261306348814921,1.126123287304044,0.5393507191605553,0.23895486330659657
random_label,0.4,0.1,90,90,0,90,1.0,0.5842064850341973,0.016253131395898953,0.0007623281958265828,False,complete,,-388.24241091580745,-0.1577579889946394,-0.1308678773845083,1.2548631784281414,0.572436428106409,0.2736337038488816
random_label,0.45,0.1,90,90,0,90,1.0,0.6053347733201686,0.01498974760361698,0.000696244482380916,False,complete,,-390.2043928573901,-0.15855521855237306,-0.13166510694224198,1.3718011246992186,0.5949678519502845,0.3002188114968022
random_label,0.5,0.1,90,90,0,90,1.0,0.6075464851317267,0.022125273602833718,0.0006802237332230726,False,complete,,-390.20107324424237,-0.15855386966446253,-0.13166375805433148,1.477120177170328,0.6139394792951226,0.32245207523383695
random_label,0.55,0.1,90,90,0,90,1.0,0.5695602153871527,0.018880037891598738,0.0006630221828080183,False,complete,,-388.53521773427315,-0.1578769677912528,-0.1309868561811217,1.573068530615516,0.6268872168576561,0.3377393743353697
random_label,0.6,0.1,90,90,0,90,1.0,0.5960763689592605,0.01430661269131265,0.0006468622662405491,False,complete,,-390.7981335868939,-0.15879647849934742,-0.13190636688921634,1.659125040791001,0.6391430586538367,0.3517942558371644
random_label,0.65,0.1,90,90,0,90,1.0,0.6273963554273666,0.011659064340451194,0.000601700949667757,False,complete,,-391.2256307349667,-0.15897018721453338,-0.13208007560440232,1.7389615152846325,0.6458148651916568,0.358906482708524
random_label,0.7,0.1,90,90,0,90,1.0,0.6165674084160513,0.01192323213219273,0.0006242687453722804,False,complete,,-391.797529710244,-0.15920257200741325,-0.13231246039728223,1.812806989694579,0.6555917693076794,0.3703682658775084
random_label,0.75,0.1,90,90,0,90,1.0,0.6039543905296108,0.011507455556865415,0.0005628327390901712,False,complete,,-390.09350213444856,-0.1585101593394753,-0.1316200477293442,1.8824642393628832,0.6583878836785252,0.37448225248898
random_label,0.8,0.1,90,90,0,90,1.0,0.5721600074561721,0.009370884750776397,0.0004554600088844368,False,complete,,-392.5526971390812,-0.1595094258996673,-0.13261931428953624,1.9459772694294384,0.6624279087423675,0.37902832368356926
random_label,0.85,0.1,90,90,0,90,1.0,0.6027838006347398,0.011005837833840085,0.0004682582833530804,False,complete,,-393.34513142448225,-0.1598314227649257,-0.13294131115479468,2.0062552602392834,0.666811871000343,0.3845554736151896
random_label,0.9,0.1,90,90,0,90,1.0,0.5938399527601979,0.011570234451086734,0.0005609965265320982,False,complete,,-393.8308431640144,-0.16002878633239107,-0.13313867472226001,2.0631930848255253,0.6710029450449894,0.3913064120213733
random_label,0.95,0.1,90,90,0,90,1.0,0.6130011798139491,0.009709912350800135,0.0004952948295992561,False,complete,,-394.66536154509015,-0.1603678836022309,-0.13347777199209981,2.116899239211467,0.6734093870992475,0.394493953552319
random_label,1.0,0.1,90,90,0,90,1.0,0.6440293920362274,0.009917092264594684,0.0004909589176742853,False,complete,,-395.69878533382507,-0.16078780387396382,-0.13389769226383277,2.167751770867152,0.6752041123198066,0.39653518650477926
random_label,1.05,0.1,90,90,0,90,1.0,0.6475990822170435,0.010866475732484143,0.00048047001445997644,False,complete,,-396.32770414491597,-0.16104335804344408,-0.13415324643331303,2.2162665555261163,0.6780097243485983,0.399363533145238
random_label,1.1,0.1,90,90,0,90,1.0,0.6043306031085287,0.0102077913857369,0.0005227730820309725,False,complete,,-398.4112519642047,-0.16188998454457731,-0.1349998729344462,2.2619210417685167,0.6801764984465659,0.40166451679561144
random_label,1.15,0.1,90,90,0,90,1.0,0.6522334997700963,0.007579665735828208,0.0004537565349897874,False,complete,,-399.9174920470696,-0.16250202846284825,-0.13561191685271717,2.3057426979413673,0.6850887571197166,0.4075523547319597
random_label,1.2,0.1,90,90,0,90,1.0,0.5847452639876961,0.007753322236794356,0.0004371045537900787,False,complete,,-400.41947310525785,-0.16270600288714251,-0.13581589127701146,2.3480810443095312,0.6858060270718803,0.41019094654809374
random_label,1.25,0.1,90,90,0,90,1.0,0.6350580510378572,0.012619492305514167,0.0004302298226466673,False,complete,,-401.82443168368576,-0.16327689219166425,-0.13638678058153317,2.3883155619614613,0.6881009844778853,0.41127079330094285
random_label,1.3,0.1,90,90,0,90,1.0,0.5863431275505703,0.00787392713550487,0.00046580060196333795,False,complete,,-403.0478378896996,-0.16377400970731393,-0.13688389809718288,2.4270232206981768,0.6908569033822661,0.41361238474242257
random_label,1.35,0.1,90,90,0,90,1.0,0.5903631818995237,0.009881983278432904,0.0004386319718100186,False,complete,,-404.50933772528913,-0.16436787392331947,-0.1374777623131884,2.464154349102165,0.6925570042054819,0.4152591875329643
random_label,1.4,0.1,90,90,0,90,1.0,0.6221699032617717,0.009532454305342542,0.0005103707857058279,False,complete,,-406.03977859574235,-0.16498975156267465,-0.13809963995254357,2.4998853380456425,0.6926916328840262,0.4148950057704404
random_label,1.45,0.1,90,90,0,90,1.0,0.5842389051445467,0.010305528484359394,0.0004642880022580829,False,complete,,-407.0607872884558,-0.1654046270981129,-0.13851451548798185,2.534547523353652,0.6953610726782494,0.41699538883659515
random_label,1.5,0.1,90,90,0,90,1.0,0.6078057102209959,0.0076634365062563945,0.0005585400239616535,False,complete,,-409.51216359528416,-0.16640071661734424,-0.13951060500721318,2.567439209991339,0.6979729839163039,0.4218274624902972
random_label,1.55,0.1,90,90,0,90,1.0,0.6235653799400329,0.007834021822046401,0.00046376419614241776,False,complete,,-409.6668055958067,-0.16646355367566304,-0.13957344206553196,2.600152871975912,0.6989740858963259,0.41970573521042004
random_label,1.6,0.1,90,90,0,90,1.0,0.5903753895010985,0.009758476275339326,0.0004607328819210284,False,complete,,-410.7021007368286,-0.16688423435060085,-0.13999412274046977,2.6314679888848294,0.7013442545437822,0.4238543075950406
random_label,1.65,0.1,90,90,0,90,1.0,0.6246992442402638,0.010069405652757246,0.0004939247343351853,False,complete,,-412.3577221423383,-0.16755697770919878,-0.1406668660990677,2.661554400471463,0.7027982290592963,0.4246493403129847
random_label,1.7,0.1,90,90,0,90,1.0,0.6221070900160782,0.010884755173527098,0.000496984394067476,False,complete,,-414.3488771330571,-0.1683660614112381,-0.1414759498011071,2.690586149499296,0.7062744222823648,0.42813838094724177
random_label,1.75,0.1,90,90,0,90,1.0,0.5941864000771752,0.010864943049704102,0.0004759495945515227,False,complete,,-414.995166155938,-0.16862867377323773,-0.14173856216310665,2.7192992952470894,0.7060381139776017,0.4283798681375958
random_label,1.8,0.1,90,90,0,90,1.0,0.5659088475797324,0.009924282478029487,0.0004334056423393473,False,complete,,-417.2291960867664,-0.16953644700803186,-0.14264633539790078,2.7465509520562095,0.7091560619691376,0.4313143683712824
random_label,1.85,0.1,90,90,0,90,1.0,0.6111297336107073,0.009601395811198553,0.0004921299318461816,False,complete,,-417.8116635796868,-0.1697731262006041,-0.14288301459047303,2.773702113783085,0.7094493958175908,0.427855119768692
random_label,1.9,0.1,90,90,0,90,1.0,0.6136374602916264,0.0116150408115564,0.0005160582488851732,False,complete,,-419.30055842190615,-0.17037812207310285,-0.1434880104629718,2.7997545286469196,0.7116612354616814,0.42989704290797576
random_label,1.95,0.1,90,90,0,90,1.0,0.6092848813110409,0.011773285647214497,0.000538795383917393,False,complete,,-420.4628942745369,-0.17085042432935263,-0.14396031271922155,2.8252471579437057,0.7134043017403953,0.4318984498352305
random_label,2.0,0.1,90,90,0,90,1.0,0.6125304926669815,0.012791465529620332,0.0004985073294313561,False,complete,,-421.9543350749348,-0.17145645472366308,-0.144566343113532,2.8499486479237772,0.7147229232020718,0.43201392280075696
random_label,2.05,0.1,90,90,0,90,1.0,0.5921392573125523,0.012146430247436652,0.0005018889141410658,False,complete,,-424.4448118739596,-0.1724684322933603,-0.14557832068322923,2.873619249375743,0.7189093874336681,0.43468411844828925
random_label,2.1,0.1,90,90,0,90,1.0,0.6182686973069926,0.00923093696831576,0.00046941639494545173,False,complete,,-426.16244443660423,-0.17316637319650718,-0.1462762615863761,2.897009068279378,0.7202959217137841,0.43423247794585224
random_label,2.15,0.1,90,90,0,90,1.0,0.5743740767126834,0.013285479031021065,0.0005490604899850813,False,complete,,-427.19270338725215,-0.17358500747145558,-0.1466948958613245,2.920111370058504,0.7214463895379446,0.4353043493667309
random_label,2.2,0.1,90,90,0,90,1.0,0.6049013014728563,0.012881788336040381,0.0005066541839095642,False,complete,,-428.41613380450445,-0.17408213482507287,-0.14719202321494182,2.942594419394346,0.7230179036072182,0.43689672963395004
random_label,2.25,0.1,90,90,0,90,1.0,0.5864746760928619,0.01140029740642447,0.00048268832374412656,False,complete,,-429.69554670458456,-0.17460201003843343,-0.14771189842830235,2.964538268437817,0.7241413088036087,0.4378649610061937
random_label,2.3,0.1,90,90,0,90,1.0,0.606462563156948,0.01586587338262893,0.0005031435288361967,False,complete,,-432.3114173695926,-0.17566494001202465,-0.14877482840189357,2.985445314298516,0.7280752216658916,0.43867548850402527
random_label,2.35,0.1,90,90,0,90,1.0,0.6027328229455557,0.012279178878273104,0.00048126127301638497,False,complete,,-432.0193375069759,-0.17554625660584144,-0.1486561449957104,3.007061464118178,0.7278494460349405,0.4380296245575727
random_label,2.4,0.1,90,90,0,90,1.0,0.62468159458602,0.011061491107639486,0.00046902649448231847,False,complete,,-434.3317148322044,-0.1764858654336466,-0.14959575382351556,3.027166709669351,0.7305378304609716,0.4407009255597601
random_label,2.45,0.1,90,90,0,90,1.0,0.5958595712330437,0.015281435629358204,0.00046070100875719906,False,complete,,-435.4980083775333,-0.17695977585434103,-0.15006966424420998,3.047303708033188,0.7319271534321761,0.44230189341830156
random_label,2.5,0.1,90,90,0,90,1.0,0.6151713877172065,0.014639358624691555,0.000577250151835944,False,complete,,-437.5872318004723,-0.1778087085739424,-0.15091859696381132,3.0666492734855075,0.7342292630792492,0.44115820392788707
real_even_odd,0.1,0.1,90,90,0,90,1.0,0.5537029673683289,0.0005593509292632011,0.0,True,complete,,-7.504589671266962,-0.0030494066116485007,0.0,0.0,0.009990407888723575,0.0021556812954302003
real_even_odd,0.15,0.1,90,90,0,90,1.0,0.6052028085339468,0.001242005049293708,6.375894898430074e-05,True,complete,,-18.99312189258006,-0.007717644003486413,-0.00466823739183791,0.4006321144757297,0.021902277278767254,0.007086255113200993
real_even_odd,0.2,0.1,90,90,0,90,1.0,0.6083203560002075,0.0029020670527526637,0.00012875589476809413,True,complete,,-33.6584593434454,-0.013676740895345551,-0.010627334283697047,0.6822381936226278,0.03739950148115577,0.01392438823136363
real_even_odd,0.25,0.1,90,90,0,90,1.0,0.6065347188905366,0.0042741335676711205,0.00016470616766172901,False,complete,,-49.2189637542849,-0.019999578933069855,-0.01695017232142135,0.8989682349969133,0.055076224373937395,0.02135558223859479
real_even_odd,0.3,0.1,90,90,0,90,1.0,0.5934412887790839,0.004856968846112199,0.0002227301150664267,False,complete,,-63.998567277734644,-0.026005106573642682,-0.022955699961994182,1.0752101798118983,0.07347280042404068,0.028896946916849676
real_even_odd,0.35,0.1,90,90,0,90,1.0,0.6190033425481197,0.006209919218681367,0.00022082401936561073,False,complete,,-78.05425207075773,-0.031716477883282294,-0.028667071271633794,1.2235868509139025,0.09244074187887673,0.036564493652453386
real_even_odd,0.4,0.1,90,90,0,90,1.0,0.6168687706076902,0.007514216905582025,0.0002553860600037721,False,complete,,-90.73923736202035,-0.03687088068347027,-0.033821474071821775,1.351909581740828,0.11121103509729041,0.04394288458485829
real_even_odd,0.45,0.1,90,90,0,90,1.0,0.6326568194078103,0.007156921423154752,0.0002506932211481664,False,complete,,-101.86243279504873,-0.04139066753151107,-0.03834126091986257,1.465124970721598,0.12740272564194616,0.050556392731678876
real_even_odd,0.5,0.1,90,90,0,90,1.0,0.6541949837422892,0.008215246385598677,0.00025589858558421085,False,complete,,-111.13075679930078,-0.045156747988338394,-0.042107341376689894,1.5666765938479694,0.14091958779738673,0.05599435610634905
real_even_odd,0.55,0.1,90,90,0,90,1.0,0.6175573745188009,0.007941111944660025,0.00024300282877857477,False,complete,,-120.90209759968528,-0.049127223730063105,-0.046077817118414605,1.6579775696782233,0.15584561789383558,0.06197491712965118
real_even_odd,0.6,0.1,90,90,0,90,1.0,0.6419303351930694,0.008457214993164966,0.00024530186032414023,False,complete,,-129.2283478186743,-0.05251050297386198,-0.04946109636221348,1.7415703113180039,0.1678788322660301,0.06699467970800471
real_even_odd,0.65,0.1,90,90,0,90,1.0,0.6380436195763084,0.01044185332085486,0.00029137023988402356,False,complete,,-137.29404296910297,-0.05578790856119584,-0.05273850194954732,1.8183030889394876,0.17952561773299458,0.07186704332526936
real_even_odd,0.7,0.1,90,90,0,90,1.0,0.5978864705945582,0.011330148324353752,0.000261828514972795,False,complete,,-144.52150528860759,-0.058724707553274115,-0.055675300941625615,1.8894441491502358,0.1909532565234252,0.07634843077341753
real_even_odd,0.75,0.1,90,90,0,90,1.0,0.624489282446518,0.007828400238209209,0.000287032740403762,False,complete,,-152.77366995108648,-0.06207788295452518,-0.05902847634287669,1.9550558107493505,0.20326485010186895,0.0817850871100376
real_even_odd,0.8,0.1,90,90,0,90,1.0,0.6095508758860669,0.010799652036224992,0.00026485674337387813,False,complete,,-158.94701121492852,-0.06458635157047075,-0.06153694495882224,2.0170596387601525,0.21348253624868718,0.08582812604982065
real_even_odd,0.85,0.1,90,90,0,90,1.0,0.6275452007333124,0.011521112563508325,0.00034304483743497985,False,complete,,-167.12876167744463,-0.06791091494410591,-0.0648615083324574,2.0743350630616204,0.22485097280647362,0.09106207969735054
real_even_odd,0.9,0.1,90,90,0,90,1.0,0.6143421951999722,0.011725801938475196,0.0002913855867514274,False,complete,,-170.58853536790363,-0.0693167555334838,-0.0662673489218353,2.13006441062595,0.23328852297284158,0.09431900050463027
real_even_odd,0.95,0.1,90,90,0,90,1.0,0.6179043323906667,0.010758160902249767,0.00029884012042273453,False,complete,,-178.3091950312,-0.072453959785128,-0.0694045531734795,2.1809724580300873,0.24368014368610763,0.09822976543427997
real_even_odd,1.0,0.1,90,90,0,90,1.0,0.6173813617909502,0.014513955981715742,0.0003716678353953827,False,complete,,-183.0249515936467,-0.07437015505633754,-0.07132074844468904,2.2303287146862956,0.2544713782986619,0.10346338333955145
real_even_odd,1.05,0.1,90,90,0,90,1.0,0.6154861520772069,0.015762591566854695,0.0003678237014968324,False,complete,,-189.65355092367594,-0.0770636127280276,-0.07401420611637909,2.27640559584305,0.2639337045418447,0.10788027139144549
real_even_odd,1.1,0.1,90,90,0,90,1.0,0.6171005678006555,0.01697730680219334,0.00034950882335767707,False,complete,,-194.26756720166972,-0.07893846696532697,-0.07588906035367847,2.3210318543492843,0.271809086766662,0.11052513740010504
real_even_odd,1.15,0.1,90,90,0,90,1.0,0.6237660871121725,0.013771034243389407,0.0003307132590541182,False,complete,,-199.39289160357905,-0.08102108557642383,-0.07797167896477535,2.3633829358293093,0.27750617502531316,0.11372031989874988
real_even_odd,1.2,0.1,90,90,0,90,1.0,0.5625468625014937,0.01766580991871476,0.0003850883912315282,False,complete,,-205.7040790485237,-0.08358556645612501,-0.08053615984447651,2.403360775742066,0.28953586238867896,0.11884496697176569
real_even_odd,1.25,0.1,90,90,0,90,1.0,0.6182088241573913,0.014353211408956745,0.00041109873695467414,False,complete,,-209.80920459283786,-0.08525363859928398,-0.08220423198763546,2.442498110555359,0.296830484297783,0.12194425476892364
real_even_odd,1.3,0.1,90,90,0,90,1.0,0.6170495913315857,0.015062255234362856,0.0004315546168090858,False,complete,,-213.70163297449136,-0.08683528361417771,-0.0837858770025292,2.4801212417928307,0.3043006132332041,0.1255344894705274
real_even_odd,1.35,0.1,90,90,0,90,1.0,0.6273123460921863,0.01765635132084394,0.00038595540490350943,False,complete,,-219.3538989944424,-0.0891320190956694,-0.0860826124840209,2.5155494989313323,0.3132214823707153,0.12953311007783547
real_even_odd,1.4,0.1,90,90,0,90,1.0,0.6200451988085103,0.016987185007087586,0.0004214708998520541,False,complete,,-221.8204753547838,-0.09013428498772197,-0.08708487837607348,2.5509000996221123,0.3151848230613528,0.1298901247050333
real_even_odd,1.45,0.1,90,90,0,90,1.0,0.6000043261118289,0.016803552951748253,0.0003919885089192988,False,complete,,-228.76000596157488,-0.09295408612823033,-0.08990467951658185,2.583157359325052,0.32842950473919214,0.1355002200779382
real_even_odd,1.5,0.1,90,90,0,90,1.0,0.6265259548517419,0.01982622452873279,0.00047398789242844764,False,complete,,-231.376826325139,-0.09401740200127552,-0.090967995389627,2.615981819608925,0.3344493395204202,0.13927421047404895
real_even_odd,1.55,0.1,90,90,0,90,1.0,0.5934422919971966,0.01755435238777525,0.0004403371848541582,False,complete,,-237.39993514858315,-0.09646482533465384,-0.09341541872300534,2.6463108953184387,0.3462740559414423,0.14478966857671585
real_even_odd,1.6,0.1,90,90,0,90,1.0,0.608028667128647,0.02079226886298578,0.0005362947787969432,False,complete,,-239.3824732052189,-0.09727040764129172,-0.09422100102964323,2.677241110595656,0.34852069969294575,0.14451159492628027
real_even_odd,1.65,0.1,90,90,0,90,1.0,0.6273875038012745,0.019959516879396615,0.0005000567874073882,False,complete,,-245.17634160980006,-0.09962468167809835,-0.09657527506644985,2.7056459915040807,0.35531035095537633,0.14968029421397142
real_even_odd,1.7,0.1,90,90,0,90,1.0,0.6439348772601977,0.01609291522147132,0.0004499470461361498,False,complete,,-247.15566787411962,-0.10042895890862236,-0.09737955229697387,2.734682547003429,0.36097492612010157,0.1514153350539199
real_even_odd,1.75,0.1,90,90,0,90,1.0,0.6141581304803913,0.01671318355624577,0.00047106804931216475,False,complete,,-249.91573258497516,-0.10155048053026218,-0.09850107391861368,2.7625367834915826,0.3628424791079241,0.15230931669523215
real_even_odd,1.8,0.1,90,90,0,90,1.0,0.6302291832926412,0.017847278408725117,0.0005075770498622208,False,complete,,-254.26408480818125,-0.10331738513132112,-0.10026797851967262,2.7889293089344376,0.37477731347505483,0.15822437078871843
real_even_odd,1.85,0.1,90,90,0,90,1.0,0.5972975059863479,0.020638032743925845,0.0004525421406255871,False,complete,,-254.5360364549144,-0.10342788966067223,-0.10037848304902375,2.8162066453245345,0.37563862653538715,0.15821263904760455
real_even_odd,1.9,0.1,90,90,0,90,1.0,0.6250277254916331,0.022642376574203534,0.0005038084400764211,False,complete,,-259.97331630000156,-0.10563726789922859,-0.10258786128758005,2.8406546778223114,0.3857353273908793,0.16272054290754692
real_even_odd,1.95,0.1,90,90,0,90,1.0,0.5933412970392185,0.021798856754392686,0.00048255861399529906,False,complete,,-260.9512589496952,-0.10603464402669453,-0.10298523741504603,2.866222233247881,0.38643227074650255,0.16205098212889507
real_even_odd,2.0,0.1,90,90,0,90,1.0,0.6044469405303673,0.01756688555352566,0.000502791395024379,False,complete,,-265.6962391019037,-0.10796271397883127,-0.10491330736718274,2.8896016836701266,0.39591297540166964,0.16820509898217964
real_even_odd,2.05,0.1,90,90,0,90,1.0,0.61553653791676,0.022182795861673932,0.0005763820365114417,False,complete,,-270.19128881347217,-0.109789227473983,-0.1067398208623345,2.9124577491966375,0.3996700649399043,0.168646905480445
real_even_odd,2.1,0.1,90,90,0,90,1.0,0.5702139834642043,0.019610126822647272,0.00043220845843073874,False,complete,,-274.2692461328271,-0.11144626011086027,-0.10839685349921177,2.934888476366542,0.4103396200966039,0.1748559243079622
real_even_odd,2.15,0.1,90,90,0,90,1.0,0.6428107696625984,0.024198050490385904,0.0005105364418475718,False,complete,,-274.33577938318507,-0.11147329515773467,-0.10842388854608619,2.9583823773737423,0.410388974189438,0.1737315659393366
real_even_odd,2.2,0.1,90,90,0,90,1.0,0.5951726128222216,0.025837490335051266,0.0005760414459097242,False,complete,,-277.6013571564615,-0.11280022639433623,-0.10975081978268773,2.9800356228266005,0.41336039202334524,0.1762759514934156
real_even_odd,2.25,0.1,90,90,0,90,1.0,0.5882823246148492,0.022877424080254255,0.000566341382906201,False,complete,,-282.30024580517085,-0.11470956757625797,-0.11166016096460947,3.0005900059015103,0.42803137512636663,0.18302568108200867
real_even_odd,2.3,0.1,90,90,0,90,1.0,0.5974202411155864,0.019712732175695375,0.000578218525760545,False,complete,,-286.07954851995214,-0.11624524523362544,-0.11319583862197694,3.021024304078433,0.427505758071276,0.18325558698122368
real_even_odd,2.35,0.1,90,90,0,90,1.0,0.6260434747349597,0.02407837801195516,0.000606085797749221,False,complete,,-285.9263400591802,-0.1161829906782528,-0.1131335840666043,3.042584025047284,0.43093401210503984,0.18397974873761844
real_even_odd,2.4,0.1,90,90,0,90,1.0,0.6185093576743812,0.02849817646544112,0.0006140632620825482,False,complete,,-286.79750275669886,-0.11653697795883743,-0.11348757134718891,3.063274892145678,0.43134724885460746,0.18367263982403373
real_even_odd,2.45,0.1,90,90,0,90,1.0,0.6100304539241345,0.024878760489117666,0.0005062335966672764,False,complete,,-292.1497336769095,-0.11871179751195023,-0.11566239090030171,3.081710981377096,0.43863269998762866,0.18756742884627975
real_even_odd,2.5,0.1,90,90,0,90,1.0,0.6211270831719004,0.02369225235992589,0.0005801834787226832,False,complete,,-295.41707017096707,-0.12003944338519587,-0.11699003677354737,3.1005778336757714,0.44482331445448964,0.19176124614433177
teacher_nn,0.1,0.1,90,90,0,90,1.0,0.5806542668008167,0.0011458230026631087,0.0,True,complete,,-21.59871909479646,-0.008776399469645046,0.0,0.0,0.027457308454470437,0.008859067443039667
teacher_nn,0.15,0.1,90,90,0,90,1.0,0.6290690858479654,0.003029953453768422,0.00011336060342309864,True,complete,,-42.32464524084175,-0.017198149224234762,-0.008421749754589718,0.39687860211297793,0.05036739130256189,0.01935671906167708
teacher_nn,0.2,0.1,90,90,0,90,1.0,0.6212621030864401,0.006562255285091727,0.00016875566528587251,False,complete,,-64.01063820614388,-0.0260100114612531,-0.017233611991608055,0.6756319159147168,0.07643285510461344,0.030745767931726602
teacher_nn,0.25,0.1,90,90,0,90,1.0,0.6030906729183321,0.005702705010082929,0.00021816695330697535,False,complete,,-84.6610749692799,-0.03440108694403897,-0.025624687474393924,0.8902937198439407,0.10446808733033966,0.04293158593093656
teacher_nn,0.3,0.1,90,90,0,90,1.0,0.5941702599805011,0.008127618888717032,0.0002171462601587183,False,complete,,-104.63954252891023,-0.04251911520882171,-0.03374271573917667,1.0644231640347157,0.1335723913872726,0.05511726816031005
teacher_nn,0.35,0.1,90,90,0,90,1.0,0.5978743697280279,0.012288581086518834,0.00025734642614088304,False,complete,,-120.92703719344071,-0.049137357656822714,-0.040360958187177665,1.2118929639983587,0.16004168337690783,0.06656704614518255
teacher_nn,0.4,0.1,90,90,0,90,1.0,0.6364243789860148,0.0070774237681738685,0.00023416416074382496,False,complete,,-139.04256023877807,-0.056498399121811475,-0.04772199965216643,1.3380090561604832,0.1875949902456751,0.07831316740577904
teacher_nn,0.45,0.1,90,90,0,90,1.0,0.5953773576474001,0.011081387913124874,0.00027255269835824186,False,complete,,-151.01401338651104,-0.061362866065221885,-0.05258646659557683,1.4508797650458838,0.20832911606344184,0.0875467571615302
