beta,radius,ref_count,delta_phi_full,delta_phi_energy,delta_phi_stripped_proxy,delta_phi_energy_stripped,delta_phi_reference_prior_correction,area_term,claim
0.05,0.3,2700,1.0970873730093433,-0.0010932408891518811,1.0970873730093433,-0.0010932408891518811,0.0,1.0981806138984953,pass
0.05,0.31,2700,1.1298162762618127,-0.0011412764428470421,1.1298162762618127,-0.0011412764428470421,0.0,1.1309575527046598,pass
0.05,0.32,2700,1.1615053131424748,-0.0011884629461900872,1.1615053131424748,-0.0011884629461900872,0.0,1.1626937760886649,pass
0.05,0.33,2700,1.192218457012031,-0.001234886718370925,1.192218457012031,-0.001234886718370925,0.0,1.193453343730402,pass
0.05,0.34,2700,1.2220141438087837,-0.0012804330268398987,1.2220141438087837,-0.0012804330268398987,0.0,1.2232945768356236,pass
0.05,0.35,2700,1.2509455952755295,-0.0013251284385040136,1.2509455952755295,-0.0013251284385040136,0.0,1.2522707237140336,pass
0.05,0.36,2700,1.2790612288734082,-0.0013693027004587621,1.2790612288734082,-0.0013693027004587621,0.0,1.2804305315738669,pass
0.05,0.37,2700,1.3064061965634508,-0.0014125433933484764,1.3064061965634508,-0.0014125433933484764,0.0,1.3078187399567993,pass
0.05,0.38,2700,1.3330214733026002,-0.001455035053813354,1.3330214733026002,-0.001455035053813354,0.0,1.3344765083564136,pass
0.05,0.39,2700,1.3589450420578202,-0.0014967462238959222,1.3589450420578202,-0.0014967462238959224,2.168404344971009e-19,1.3604417882817161,pass
0.05,0.4,2700,1.3842113907109121,-0.0015382574969469525,1.3842113907109121,-0.0015382574969469525,0.0,1.385749648207859,pass
0.05,0.41,2700,1.4088538155821746,-0.0015787428142523755,1.4088538155821746,-0.001578742814252376,4.336808689942018e-19,1.410432558396427,pass
0.05,0.42,2700,1.432902275872357,-0.0016183655170479753,1.432902275872357,-0.0016183655170479748,-4.336808689942018e-19,1.4345206413894052,pass
0.05,0.43,2700,1.456384439041453,-0.001657453983132435,1.456384439041453,-0.001657453983132435,0.0,1.4580418930245855,pass
0.05,0.44,2700,1.4793262439706643,-0.0016961340691014912,1.4793262439706643,-0.0016961340691014912,0.0,1.4810223780397658,pass
0.05,0.45,2700,1.5017524758271563,-0.0017339278659051919,1.5017524758271563,-0.0017339278659051919,0.0,1.5034864036930615,pass
0.05,0.46,2700,1.5236852647054557,-0.0017714095937210422,1.5236852647054557,-0.0017714095937210422,0.0,1.5254566742991769,pass
0.05,0.47,2700,1.5451463323473253,-0.0018080967974827894,1.5451463323473253,-0.0018080967974827894,0.0,1.546954429144808,pass
0.05,0.48,2700,1.5661550836470062,-0.001844482236224373,1.5661550836470062,-0.001844482236224373,0.0,1.5679995658832306,pass
0.05,0.49,2700,1.5867307922309617,-0.0018799589739820538,1.5867307922309617,-0.0018799589739820538,0.0,1.5886107512049437,pass
0.05,0.5,2700,1.6068905199556285,-0.0019150003714249852,1.6068905199556285,-0.0019150003714249852,0.0,1.6088055203270535,pass
0.05,0.51,2700,1.6266510263587866,-0.0019493402714030614,1.6266510263587866,-0.0019493402714030614,0.0,1.6286003666301896,pass
0.05,0.52,2700,1.646027544115984,-0.001983278475096216,1.646027544115984,-0.001983278475096216,0.0,1.6480108225910801,pass
0.05,0.53,2700,1.6650343570623123,-0.0020171759434815073,1.6650343570623123,-0.0020171759434815073,0.0,1.6670515330057938,pass
0.05,0.54,2700,1.6836858395603946,-0.0020504818080385387,1.6836858395603946,-0.0020504818080385387,0.0,1.685736321368433,pass
0.05,0.55,2700,1.7019953393382896,-0.002082910820670557,1.7019953393382896,-0.0020829108206705566,-4.336808689942018e-19,1.7040782501589602,pass
0.05,0.56,2700,1.7199749348511444,-0.002114740847624878,1.7199749348511444,-0.002114740847624878,0.0,1.7220896756987694,pass
0.05,0.57,2700,1.7376360347624604,-0.002146263388519233,1.7376360347624604,-0.002146263388519233,0.0,1.7397822981509796,pass
0.05,0.58,2700,1.7549894522178662,-0.0021777549543292745,1.7549894522178662,-0.0021777549543292745,0.0,1.7571672071721955,pass
0.05,0.59,2700,1.772046190942878,-0.0022087327189284044,1.772046190942878,-0.0022087327189284044,0.0,1.7742549236618064,pass
0.05,0.6,2700,1.7888160013869323,-0.00223943661549265,1.7888160013869323,-0.00223943661549265,0.0,1.791055438002425,pass
0.05,0.61,2700,1.8053090117695223,-0.002269233369986978,1.8053090117695223,-0.002269233369986978,0.0,1.8075782451395093,pass
0.05,0.62,2700,1.8215332718232393,-0.002299104985350222,1.8215332718232393,-0.002299104985350222,0.0,1.8238323768085896,pass
0.05,0.63,2700,1.8374981289172303,-0.0023283022667409527,1.8374981289172303,-0.0023283022667409527,0.0,1.8398264311839712,pass
0.05,0.64,2700,1.8532116747724525,-0.0023569254201416157,1.8532116747724525,-0.0023569254201416157,0.0,1.8555686001925942,pass
0.05,0.65,2700,1.8686808966588848,-0.0023857980513893933,1.8686808966588848,-0.0023857980513893933,0.0,1.8710666947102743,pass
0.05,0.66,2700,1.8839144235705108,-0.002413744263820827,1.8839144235705108,-0.002413744263820827,0.0,1.8863281678343315,pass
0.05,0.67,2700,1.8989188161017017,-0.002441320304493169,1.8989188161017017,-0.002441320304493169,0.0,1.9013601364061947,pass
0.05,0.68,2700,1.9137007246049849,-0.002468676334568389,1.9137007246049849,-0.002468676334568389,0.0,1.9161694009395533,pass
0.05,0.69,2700,1.9282659029207194,-0.0024965611730231253,1.9282659029207194,-0.0024965611730231253,0.0,1.9307624640937426,pass
0.05,0.7,2700,1.9426218447621613,-0.0025237030558021745,1.9426218447621613,-0.0025237030558021745,0.0,1.9451455478179633,pass
0.05,0.71,2700,1.9567751020142246,-0.0025495072652467116,1.9567751020142246,-0.002549507265246712,4.336808689942018e-19,1.9593246092794712,pass
0.05,0.72,2700,1.9707295459404417,-0.0025758097373550417,1.9707295459404417,-0.0025758097373550417,0.0,1.9733053556777966,pass
0.05,0.73,2700,1.9844916777757189,-0.0026015802614735655,1.9844916777757189,-0.0026015802614735655,0.0,1.9870932580371925,pass
0.05,0.74,2700,1.9980662999723129,-0.0026272640884159914,1.9980662999723129,-0.0026272640884159914,0.0,2.000693564060729,pass
0.05,0.75,2700,2.0114589278932162,-0.002652382228403122,2.0114589278932162,-0.002652382228403123,8.673617379884035e-19,2.0141113101216193,pass
0.05,0.76,2700,2.0246739656029615,-0.0026773668573818023,2.0246739656029615,-0.0026773668573818014,-8.673617379884035e-19,2.027351332460343,pass
0.05,0.77,2700,2.037715331664208,-0.0027029459856621834,2.037715331664208,-0.0027029459856621834,0.0,2.04041827764987,pass
0.05,0.78,2700,2.0505894190358935,-0.002727193349752619,2.0505894190358935,-0.002727193349752619,0.0,2.0533166123856463,pass
0.05,0.79,2700,2.063299310859716,-0.002751321792248743,2.063299310859716,-0.002751321792248743,0.0,2.0660506326519648,pass
0.05,0.8,2700,2.075849289726102,-0.002775182585686184,2.075849289726102,-0.002775182585686184,0.0,2.0786244723117884,pass
0.05,0.81,2700,2.0882435043503516,-0.0027986068126475945,2.0882435043503516,-0.0027986068126475945,0.0,2.091042111162999,pass
0.05,0.82,2700,2.1004846094432468,-0.0028227730571101436,2.1004846094432468,-0.0028227730571101436,0.0,2.1033073825003568,pass
0.05,0.83,2700,2.1125784661928457,-0.002845514026286805,2.1125784661928457,-0.002845514026286805,0.0,2.1154239802191324,pass
0.05,0.84,2700,2.1245267263437437,-0.002868739149591166,2.1245267263437437,-0.002868739149591166,0.0,2.127395465493335,pass
0.05,0.85,2700,2.1363338800437184,-0.0028913930150293882,2.1363338800437184,-0.0028913930150293882,0.0,2.1392252730587478,pass
0.05,0.86,2700,2.1480025933375235,-0.002914123790991386,2.1480025933375235,-0.002914123790991385,-8.673617379884035e-19,2.150916717128515,pass
0.05,0.87,2700,2.159535839008983,-0.0029371579577781937,2.159535839008983,-0.0029371579577781937,0.0,2.1624729969667613,pass
0.05,0.88,2700,2.1709379068725108,-0.002959295271184636,2.1709379068725108,-0.002959295271184636,0.0,2.1738972021436953,pass
0.05,0.89,2700,2.1822117471651703,-0.0029805703286262214,2.1822117471651703,-0.0029805703286262214,0.0,2.1851923174937964,pass
0.05,0.9,2700,2.193358862059581,-0.003002365737409964,2.193358862059581,-0.003002365737409964,0.0,2.196361227796991,pass
0.05,0.91,2700,2.2043815593071807,-0.003025162894003617,2.2043815593071807,-0.003025162894003617,0.0,2.2074067222011844,pass
0.05,0.92,2700,2.215285434929191,-0.0030460634739153513,2.215285434929191,-0.0030460634739153513,0.0,2.2183314984031064,pass
0.05,0.93,2700,2.226070993608428,-0.0030671729947277064,2.226070993608428,-0.0030671729947277064,0.0,2.2291381666031556,pass
0.05,0.94,2700,2.2367408569915734,-0.003088396257164025,2.2367408569915734,-0.003088396257164026,8.673617379884035e-19,2.2398292532487374,pass
0.05,0.95,2700,2.247298063244083,-0.0031091413354544773,2.247298063244083,-0.003109141335454477,-4.336808689942018e-19,2.2504072045795374,pass
0.05,0.96,2700,2.2577442438648037,-0.0031301461223564907,2.2577442438648037,-0.0031301461223564907,0.0,2.26087438998716,pass
0.05,0.97,2700,2.268083218975419,-0.0031498862252694634,2.268083218975419,-0.0031498862252694634,0.0,2.2712331052006887,pass
0.05,0.98,2700,2.2783148152720036,-0.003170760036869508,2.2783148152720036,-0.003170760036869508,0.0,2.281485575308873,pass
0.05,0.99,2700,2.2884427765824618,-0.0031911810464355303,2.2884427765824618,-0.0031911810464355303,0.0,2.291633957628897,pass
0.05,1.0,2700,2.298469086547887,-0.0032112578830965043,2.298469086547887,-0.0032112578830965043,0.0,2.3016803444309835,pass
0.05,1.01,2700,2.308395072392824,-0.0032316931346067783,2.308395072392824,-0.0032316931346067783,0.0,2.3116267655274307,pass
0.05,1.02,2700,2.318224730672074,-0.0032504600620454306,2.318224730672074,-0.0032504600620454306,0.0,2.321475190734119,pass
0.05,1.03,2700,2.327956179231148,-0.0032713529807738327,2.327956179231148,-0.0032713529807738327,0.0,2.331227532211922,pass
0.05,1.04,2700,2.337596245051688,-0.0032894016433217196,2.337596245051688,-0.0032894016433217196,0.0,2.3408856466950096,pass
0.05,1.05,2700,2.34714203102262,-0.0033093065899094144,2.34714203102262,-0.0033093065899094144,0.0,2.350451337612529,pass
0.05,1.06,2700,2.3565968233968757,-0.003329533712847695,2.3565968233968757,-0.0033295337128476958,8.673617379884035e-19,2.3599263571097233,pass
0.05,1.07,2700,2.365964465643948,-0.003347942330211653,2.365964465643948,-0.003347942330211653,0.0,2.3693124079741597,pass
0.05,1.08,2700,2.375244714634702,-0.003366430837660418,2.375244714634702,-0.003366430837660418,0.0,2.3786111454723624,pass
0.05,1.09,2700,2.38443890288243,-0.0033852762193732964,2.38443890288243,-0.0033852762193732964,0.0,2.3878241791018033,pass
0.05,1.1,2700,2.3935488797816116,-0.0034041944812784526,2.3935488797816116,-0.0034041944812784526,0.0,2.39695307426289,pass
0.05,1.11,2700,2.402577229267795,-0.0034221245874998074,2.402577229267795,-0.0034221245874998074,0.0,2.405999353855295,pass
0.05,1.12,2700,2.4115232615702284,-0.0034412382324705503,2.4115232615702284,-0.0034412382324705503,0.0,2.414964499802699,pass
0.05,1.13,2700,2.4203901849869434,-0.003459769522817811,2.4203901849869434,-0.003459769522817811,0.0,2.423849954509761,pass
0.05,1.14,2700,2.42917893322068,-0.0034781890342288468,2.42917893322068,-0.0034781890342288468,0.0,2.432657122254909,pass
0.05,1.15,2700,2.4378914547250092,-0.0034959157972912778,2.4378914547250092,-0.003495915797291277,-8.673617379884035e-19,2.4413873705223006,pass
0.05,1.16,2700,2.4465279075533006,-0.003514123722824346,2.4465279075533006,-0.003514123722824346,0.0,2.450042031276125,pass
0.05,1.17,2700,2.4550906573486135,-0.0035317448315984054,2.4550906573486135,-0.0035317448315984054,0.0,2.458622402180212,pass
0.05,1.18,2700,2.4635798380488705,-0.003549909716865645,2.4635798380488705,-0.003549909716865645,0.0,2.4671297477657363,pass
0.05,1.19,2700,2.4719980120924268,-0.0035672884572306813,2.4719980120924268,-0.0035672884572306813,0.0,2.4755653005496576,pass
0.05,1.2,2700,2.4803443657315882,-0.0035858963747664014,2.4803443657315882,-0.0035858963747664014,0.0,2.483930262106355,pass
0.05,1.21,2700,2.4886230968280882,-0.0036027072667081,2.4886230968280882,-0.0036027072667081,0.0,2.4922258040947964,pass
0.05,1.22,2700,2.4968323320849755,-0.0036207371584634595,2.4968323320849755,-0.00362073715846346,4.336808689942018e-19,2.500453069243439,pass
0.05,1.23,2700,2.504976063672269,-0.0036371086226532723,2.504976063672269,-0.0036371086226532723,0.0,2.5086131722949223,pass
0.05,1.24,2700,2.51305288514406,-0.0036543157684592546,2.51305288514406,-0.0036543157684592546,0.0,2.5167072009125193,pass
0.05,1.25,2700,2.521063974621015,-0.0036722419291627117,2.521063974621015,-0.0036722419291627117,0.0,2.5247362165501777,pass
0.05,1.26,2700,2.5290113672113304,-0.0036898880765700035,2.5290113672113304,-0.0036898880765700035,0.0,2.5327012552879005,pass
0.05,1.27,2700,2.536897261819092,-0.0037060668150160217,2.536897261819092,-0.0037060668150160217,0.0,2.540603328634108,pass
0.05,1.28,2700,2.544720059054281,-0.0037233652422429143,2.544720059054281,-0.0037233652422429143,0.0,2.548443424296524,pass
0.05,1.29,2700,2.5524820829134662,-0.0037404240096151438,2.5524820829134662,-0.0037404240096151438,0.0,2.5562225069230813,pass
0.05,1.3,2700,2.5601844558753255,-0.003757062938878435,2.5601844558753255,-0.003757062938878435,0.0,2.563941518814204,pass
0.05,1.31,2700,2.5678282032645066,-0.0037731773433033276,2.5678282032645066,-0.0037731773433033276,0.0,2.57160138060781,pass
0.05,1.32,2700,2.5754129766247775,-0.003790015313483787,2.5754129766247775,-0.003790015313483787,0.0,2.5792029919382613,pass
0.05,1.33,2700,2.582939928029215,-0.0038073040412327642,2.582939928029215,-0.0038073040412327642,0.0,2.5867472320704477,pass
0.05,1.34,2700,2.590411267304846,-0.003823693205277987,2.590411267304846,-0.003823693205277987,0.0,2.594234960510124,pass
0.05,1.35,2700,2.597827365272785,-0.0038396523187715567,2.597827365272785,-0.0038396523187715567,0.0,2.6016670175915566,pass
0.05,1.36,2700,2.6051882330607063,-0.0038559919827765824,2.6051882330607063,-0.0038559919827765806,-1.734723475976807e-18,2.609044225043483,pass
0.05,1.37,2700,2.6124949479405717,-0.0038724385937689717,2.6124949479405717,-0.0038724385937689717,0.0,2.616367386534341,pass
0.05,1.38,2700,2.6197476057080746,-0.0038896824895971174,2.6197476057080746,-0.0038896824895971174,0.0,2.623637288197672,pass
0.05,1.39,2700,2.626949190761794,-0.003905508376762754,2.626949190761794,-0.003905508376762754,0.0,2.630854699138557,pass
0.05,1.4,2700,2.634100323952447,-0.003920047969445798,2.634100323952447,-0.003920047969445798,0.0,2.638020371921893,pass
0.05,1.41,2700,2.641198196014132,-0.0039368470291712716,2.641198196014132,-0.0039368470291712716,0.0,2.6451350430433034,pass
0.05,1.42,2700,2.6482449764361404,-0.003954456947260429,2.6482449764361404,-0.003954456947260429,0.0,2.6521994333834007,pass
0.05,1.43,2700,2.6552450178353557,-0.003969230810755041,2.6552450178353557,-0.003969230810755042,8.673617379884035e-19,2.659214248646111,pass
0.05,1.44,2700,2.662196254237304,-0.003983925544422431,2.662196254237304,-0.003983925544422431,0.0,2.666180179781726,pass
0.05,1.45,2700,2.6690967102207677,-0.0040011931745520535,2.6690967102207677,-0.0040011931745520535,0.0,2.6730979033953197,pass
0.05,1.46,2700,2.6759513126869705,-0.004016769454151628,2.6759513126869705,-0.004016769454151628,0.0,2.679968082141122,pass
0.05,1.47,2700,2.6827592486735963,-0.004032116429842749,2.6827592486735963,-0.004032116429842749,0.0,2.686791365103439,pass
0.05,1.48,2700,2.689520287506893,-0.0040481006577655415,2.689520287506893,-0.0040481006577655415,0.0,2.6935683881646586,pass
0.05,1.49,2700,2.6962358048928423,-0.004063969468019793,2.6962358048928423,-0.004063969468019793,0.0,2.7002997743608623,pass
0.05,1.5,2700,2.7029066911049733,-0.004079443120575542,2.7029066911049733,-0.004079443120575542,0.0,2.706986134225549,pass
0.05,1.51,2700,2.709532730305788,-0.004095335816143266,2.709532730305788,-0.004095335816143266,0.0,2.7136280661219314,pass
0.05,1.52,2700,2.716116152065836,-0.004110004498436976,2.716116152065836,-0.004110004498436976,0.0,2.720226156564273,pass
0.05,1.53,2700,2.722655155460086,-0.0041258250685989074,2.722655155460086,-0.0041258250685989074,0.0,2.726780980528685,pass
0.05,1.54,2700,2.7291514008319555,-0.0041417009218443135,2.7291514008319555,-0.0041417009218443135,0.0,2.7332931017538,pass
0.05,1.55,2700,2.73560653159263,-0.004156541439083601,2.73560653159263,-0.004156541439083601,0.0,2.7397630730317135,pass
0.05,1.56,2700,2.7420190534785434,-0.004172383011031759,2.7420190534785434,-0.004172383011031759,0.0,2.746191436489575,pass
0.05,1.57,2700,2.748390494471356,-0.004188229390821873,2.748390494471356,-0.004188229390821873,0.0,2.752578723862178,pass
0.05,1.58,2700,2.754721988481069,-0.004203468274825255,2.754721988481069,-0.004203468274825255,0.0,2.758925456755894,pass
0.05,1.59,2700,2.7610138038540177,-0.004218343050272217,2.7610138038540177,-0.004218343050272217,0.0,2.7652321469042898,pass
0.05,1.6,2700,2.7672652359956293,-0.0042340604200889285,2.7672652359956293,-0.0042340604200889285,0.0,2.771499296415718,pass
0.05,1.61,2700,2.7734775622767933,-0.004249835736417197,2.7734775622767933,-0.004249835736417197,0.0,2.7777273980132104,pass
0.05,1.62,2700,2.77965205895117,-0.004264876315757738,2.77965205895117,-0.004264876315757738,0.0,2.783916935266928,pass
0.05,1.63,2700,2.7857891854530465,-0.004279197366423297,2.7857891854530465,-0.004279197366423297,0.0,2.7900683828194697,pass
0.05,1.64,2700,2.791887309309014,-0.004294897295272294,2.791887309309014,-0.004294897295272295,8.673617379884035e-19,2.796182206604286,pass
0.05,1.65,2700,2.797948285927784,-0.004310578129671656,2.797948285927784,-0.004310578129671656,0.0,2.8022588640574555,pass
0.05,1.66,2700,2.8039735709950464,-0.0043252333280158085,2.8039735709950464,-0.0043252333280158085,0.0,2.808298804323062,pass
0.05,1.67,2700,2.809961981204634,-0.004340487247771751,2.809961981204634,-0.004340487247771751,0.0,2.814302468452406,pass
0.05,1.68,2700,2.8159156984066613,-0.004354591190602907,2.8159156984066613,-0.004354591190602907,0.0,2.8202702895972642,pass
0.05,1.69,2700,2.8218311974348533,-0.00437149576257114,2.8218311974348533,-0.00437149576257114,0.0,2.8262026931974247,pass
0.05,1.7,2700,2.8277149262106263,-0.004385170952050859,2.8277149262106263,-0.004385170952050859,0.0,2.832100097162677,pass
0.05,1.71,2700,2.8335628756477274,-0.004400036401747368,2.8335628756477274,-0.004400036401747368,0.0,2.8379629120494747,pass
0.05,1.72,2700,2.8393749709933127,-0.004416570239131969,2.8393749709933127,-0.004416570239131969,0.0,2.8437915412324446,pass
0.05,1.73,2700,2.8451556954281005,-0.004430685642821283,2.8451556954281005,-0.004430685642821283,0.0,2.849586381070922,pass
0.05,1.74,2700,2.8509014228488936,-0.004446398221797291,2.8509014228488936,-0.004446398221797291,0.0,2.855347821070691,pass
0.05,1.75,2700,2.856614789153575,-0.004461454887512491,2.856614789153575,-0.004461454887512491,0.0,2.8610762440410875,pass
0.05,1.76,2700,2.8622958220265766,-0.004476204221047955,2.8622958220265766,-0.004476204221047955,0.0,2.8667720262476246,pass
0.05,1.77,2700,2.8679446185974027,-0.004490918962899293,2.8679446185974027,-0.004490918962899293,0.0,2.872435537560302,pass
0.05,1.78,2700,2.8735618623175667,-0.004505279280159143,2.8735618623175667,-0.0045052792801591425,-8.673617379884035e-19,2.8780671415977257,pass
0.05,1.79,2700,2.8791470821230347,-0.004520113744166984,2.8791470821230347,-0.004520113744166984,0.0,2.8836671958672015,pass
0.05,1.8,2700,2.8847006408966007,-0.0045354110043195565,2.8847006408966007,-0.0045354110043195565,0.0,2.8892360519009204,pass
0.05,1.81,2700,2.8902244466106772,-0.004549608777695001,2.8902244466106772,-0.004549608777695001,0.0,2.894774055388372,pass
0.05,1.82,2700,2.8957150506253155,-0.004566495679798352,2.8957150506253155,-0.0045664956797983524,8.673617379884035e-19,2.9002815463051137,pass
0.05,1.83,2700,2.901178364404876,-0.0045804946331292565,2.901178364404876,-0.004580494633129256,-8.673617379884035e-19,2.9057588590380052,pass
0.05,1.84,2700,2.9066121942512773,-0.004594128255759014,2.9066121942512773,-0.004594128255759014,0.0,2.911206322507036,pass
0.05,1.85,2700,2.9120150772744315,-0.004609183009421039,2.9120150772744315,-0.004609183009421039,0.0,2.916624260283853,pass
0.05,1.86,2700,2.917387621327016,-0.0046253693800693855,2.917387621327016,-0.0046253693800693855,0.0,2.9220129907070853,pass
0.05,1.87,2700,2.922732333233012,-0.0046404937615719035,2.922732333233012,-0.0046404937615719035,0.0,2.927372826994584,pass
0.05,1.88,2700,2.9280493317897656,-0.004654745562901465,2.9280493317897656,-0.004654745562901465,0.0,2.932704077352667,pass
0.05,1.89,2700,2.933336658818683,-0.004670386263783645,2.933336658818683,-0.004670386263783645,0.0,2.9380070450824665,pass
0.05,1.9,2700,2.9385977227033755,-0.004684305980091586,2.9385977227033755,-0.004684305980091586,0.0,2.943282028683467,pass
0.05,1.91,2700,2.9438296679745366,-0.004699653979794775,2.9438296679745366,-0.004699653979794775,0.0,2.9485293219543314,pass
0.05,1.92,2700,2.9490368404398266,-0.004712373651263359,2.9490368404398266,-0.004712373651263359,0.0,2.95374921409109,pass
0.05,1.93,2700,2.954214274234176,-0.004727715548604302,2.954214274234176,-0.004727715548604302,0.0,2.9589419897827804,pass
0.05,1.94,2700,2.959364871055243,-0.004743058249375598,2.959364871055243,-0.004743058249375598,0.0,2.9641079293046184,pass
0.05,1.95,2700,2.9644880075404383,-0.004759301068331742,2.9644880075404383,-0.004759301068331742,0.0,2.96924730860877,pass
0.05,1.96,2700,2.9695883815873874,-0.0047720178254153115,2.9695883815873874,-0.0047720178254153115,0.0,2.9743603994128027,pass
0.05,1.97,2700,2.974659071898576,-0.004788397387313657,2.974659071898576,-0.004788397387313657,0.0,2.9794474692858897,pass
0.05,1.98,2700,2.9797043848370026,-0.004804396895824224,2.9797043848370026,-0.004804396895824222,-1.734723475976807e-18,2.984508781732827,pass
0.05,1.99,2700,2.984727176403413,-0.004817419872522379,2.984727176403413,-0.004817419872522379,0.0,2.9895445962759357,pass
0.05,2.0,2700,2.9897214762293323,-0.004833692305579894,2.9897214762293323,-0.004833692305579894,0.0,2.9945551685349123,pass
0.05,2.01,2700,2.994693068229505,-0.004847682075184927,2.994693068229505,-0.004847682075184927,0.0,2.99954075030469,pass
0.05,2.02,2700,2.999638733903499,-0.004862855727861751,2.999638733903499,-0.004862855727861751,0.0,3.0045015896313605,pass
0.05,2.03,2700,3.0045608406517172,-0.004877090234512491,3.0045608406517172,-0.004877090234512491,0.0,3.0094379308862296,pass
0.05,2.04,2700,3.0094581482672913,-0.0048918665707572495,3.0094581482672913,-0.0048918665707572495,0.0,3.0143500148380484,pass
0.05,2.05,2700,3.014330443393494,-0.004907635329986241,3.014330443393494,-0.004907635329986241,0.0,3.0192380787234803,pass
0.05,2.06,2700,3.0191809337217808,-0.004921422594070236,3.0191809337217808,-0.004921422594070236,0.0,3.024102356315851,pass
0.05,2.07,2700,3.024007544301983,-0.004935533690255416,3.024007544301983,-0.004935533690255416,0.0,3.0289430779922384,pass
0.05,2.08,2700,3.0288090489987356,-0.004951421800203643,3.0288090489987356,-0.004951421800203643,0.0,3.0337604707989394,pass
0.05,2.09,2700,3.0335887938177177,-0.004965964697655763,3.0335887938177177,-0.004965964697655763,0.0,3.0385547585153736,pass
0.05,2.1,2700,3.038345170656243,-0.004980991060215905,3.038345170656243,-0.004980991060215905,0.0,3.043326161716459,pass
