run,beta,radius,dataset_count,phi_energy_mean,phi_energy_ci95_low,phi_energy_ci95_high,phi_energy_ci95_half_width
gaussian_random_90_dataset,0.05,2.16,90,-0.006388653931875012,-0.006520956013406302,-0.006256351850343723,0.00013230208153128947
gaussian_random_90_dataset,0.05,2.17,90,-0.006405050018678164,-0.006537570268781519,-0.006272529768574809,0.00013252025010335525
gaussian_random_90_dataset,0.05,2.18,90,-0.006418466356739903,-0.0065509981892840794,-0.006285934524195726,0.0001325318325441768
gaussian_random_90_dataset,0.05,2.19,90,-0.006433570821190505,-0.006565919968484494,-0.006301221673896516,0.000132349147293989
gaussian_random_90_dataset,0.05,2.2,90,-0.006448972959207279,-0.0065810192417793635,-0.006316926676635194,0.0001320462825720849
gaussian_random_90_dataset,0.05,2.21,90,-0.006464313164619058,-0.006596776766734814,-0.006331849562503302,0.0001324636021157559
gaussian_random_90_dataset,0.05,2.22,90,-0.006479474837114727,-0.006611871426824277,-0.006347078247405177,0.0001323965897095502
gaussian_random_90_dataset,0.05,2.23,90,-0.006494863599682368,-0.006627347433115846,-0.00636237976624889,0.0001324838334334777
gaussian_random_90_dataset,0.05,2.24,90,-0.006509930491285249,-0.006642520545272887,-0.006377340437297612,0.00013259005398763742
gaussian_random_90_dataset,0.05,2.25,90,-0.006523787220744879,-0.006656120253779306,-0.006391454187710451,0.00013233303303442773
gaussian_random_90_dataset,0.05,2.26,90,-0.0065388677714567035,-0.00667118407513383,-0.006406551467779577,0.00013231630367712636
gaussian_random_90_dataset,0.05,2.27,90,-0.006555621088281469,-0.006687997060689917,-0.006423245115873021,0.00013237597240844771
gaussian_random_90_dataset,0.05,2.28,90,-0.006570120482056063,-0.006702713162537763,-0.0064375278015743635,0.0001325926804816996
gaussian_random_90_dataset,0.05,2.29,90,-0.006585062552560993,-0.0067175872541454405,-0.006452537850976545,0.00013252470158444784
gaussian_random_90_dataset,0.05,2.3,90,-0.0065996099123334494,-0.00673237169494499,-0.006466848129721909,0.00013276178261154015
gaussian_random_90_dataset,0.05,2.31,90,-0.006614606222562728,-0.006747215259910269,-0.0064819971852151876,0.00013260903734754054
gaussian_random_90_dataset,0.05,2.32,90,-0.006630760886236285,-0.006763413896222493,-0.006498107876250077,0.00013265300998620798
gaussian_random_90_dataset,0.05,2.33,90,-0.0066462090509645895,-0.00677881750233145,-0.006513600599597729,0.00013260845136686076
gaussian_random_90_dataset,0.05,2.34,90,-0.006661117417143784,-0.006793760972890632,-0.006528473861396936,0.00013264355574684784
gaussian_random_90_dataset,0.05,2.35,90,-0.006675740312541513,-0.006808557113895733,-0.006542923511187293,0.00013281680135421997
gaussian_random_90_dataset,0.05,2.36,90,-0.006691770303635277,-0.006824493247331809,-0.006559047359938746,0.00013272294369653156
gaussian_random_90_dataset,0.05,2.37,90,-0.0067056814151945235,-0.00683829302967903,-0.006573069800710017,0.00013261161448450617
gaussian_random_90_dataset,0.05,2.38,90,-0.006722273226845738,-0.006854961101509965,-0.006589585352181512,0.00013268787466422672
gaussian_random_90_dataset,0.05,2.39,90,-0.006736177495974151,-0.006868579459555816,-0.006603775532392486,0.00013240196358166485
gaussian_random_90_dataset,0.05,2.4,90,-0.006752920295823269,-0.0068858501079725855,-0.006619990483673952,0.00013292981214931693
gaussian_random_90_dataset,0.05,2.41,90,-0.006767643088902942,-0.006900370372002092,-0.006634915805803792,0.00013272728309915004
gaussian_random_90_dataset,0.05,2.42,90,-0.006782230094935926,-0.006914472205165538,-0.0066499879847063134,0.0001322421102296122
gaussian_random_90_dataset,0.05,2.43,90,-0.006798591127812349,-0.006931123481592374,-0.006666058774032324,0.00013253235378002468
gaussian_random_90_dataset,0.05,2.44,90,-0.006813112133997546,-0.006946140630666685,-0.006680083637328408,0.00013302849666913842
gaussian_random_90_dataset,0.05,2.45,90,-0.006829075446398278,-0.0069615091886733775,-0.006696641704123179,0.0001324337422750994
gaussian_random_90_dataset,0.05,2.46,90,-0.006843873617357861,-0.006976517329461016,-0.006711229905254706,0.00013264371210315509
gaussian_random_90_dataset,0.05,2.47,90,-0.006859744374256728,-0.006992479590530781,-0.0067270091579826755,0.00013273521627405263
gaussian_random_90_dataset,0.05,2.48,90,-0.0068757935596675535,-0.007008438771562891,-0.0067431483477722156,0.0001326452118953379
gaussian_random_90_dataset,0.05,2.49,90,-0.006890434844888465,-0.007022591222406267,-0.0067582784673706625,0.0001321563775178022
gaussian_random_90_dataset,0.05,2.5,90,-0.006904841468224884,-0.007037428623381631,-0.0067722543130681375,0.0001325871551567468
