rule,radius,d0,phi_energy_raw,delta_phi_energy,delta_phi_full,n_units,target_ref_count,sampling_status,qc_diagnostic_pass,d_phi_energy_raw_dd,d2_phi_energy_raw_dd2,d_delta_phi_energy_dd,d2_delta_phi_energy_dd2,d_delta_phi_full_dd,d2_delta_phi_full_dd2
random_label,0.95,0.1,-0.1603678836022309,-0.13347777199209981,2.116899239211467,90,90,complete,False,-0.007590175415727263,-0.013901360390797882,-0.007590175415727263,-0.013901360390806763,1.045586860416261,-1.127666265753506
random_label,1.0,0.1,-0.16078780387396382,-0.13389769226383277,2.167751770867152,90,90,complete,False,-0.006754744412131863,-0.03431631290407686,-0.006754744412132085,-0.034316312904070195,0.9936731631464895,-1.0389415140261349
random_label,1.05,0.1,-0.16104335804344408,-0.13415324643331303,2.2162665555261163,90,90,complete,False,-0.011021806706134951,-0.07831959781909639,-0.011021806706134285,-0.07831959781908973,0.9416927090136475,-0.9891173899398336
random_label,1.1,0.1,-0.16188998454457731,-0.1349998729344462,2.2619210417685167,90,90,complete,False,-0.014586704194041511,0.028616232804826114,-0.014586704194041067,0.02861623280481501,0.8947614241525059,-0.8009268360349626
random_label,1.15,0.1,-0.16250202846284825,-0.13561191685271717,2.3057426979413673,90,90,complete,False,-0.00816018342565239,0.06838066905881658,-0.008160183425652834,0.06838066905881214,0.8616000254101515,-0.6903278395156676
random_label,1.2,0.1,-0.16270600288714251,-0.13581589127701146,2.3480810443095312,90,90,complete,False,-0.0077486372881598875,-0.025198847760616844,-0.0077486372881598875,-0.025198847760612403,0.8257286402009392,-0.7217826152369611
random_label,1.25,0.1,-0.16327689219166425,-0.13638678058153317,2.3883155619614613,90,90,complete,False,-0.010680068201714077,-0.031611800283923824,-0.010680068201714077,-0.031611800283923824,0.7894217638864554,-0.6734076879390116
random_label,1.3,0.1,-0.16377400970731393,-0.13688389809718288,2.4270232206981768,90,90,complete,False,-0.010909817316552273,-0.014773503518927797,-0.010909817316552273,-0.014773503518925576,0.758387871407038,-0.608005904118051
random_label,1.35,0.1,-0.16436787392331947,-0.1374777623131884,2.464154349102165,90,90,complete,False,-0.012157418553606858,0.005422855686177008,-0.012157418553606636,0.005422855686174788,0.7286211734746502,-0.5445612889217006
random_label,1.4,0.1,-0.16498975156267465,-0.13809963995254357,2.4998853380456425,90,90,complete,False,-0.010367531747934589,-0.01952231993088896,-0.01036753174793481,-0.01952231993089562,0.7039317425148681,-0.530824540176873
random_label,1.45,0.1,-0.1654046270981129,-0.13851451548798185,2.534547523353652,90,90,complete,False,-0.014109650546695773,-0.0022173402756675564,-0.014109650546696217,-0.0022173402756631155,0.6755387194569629,-0.4787825629226816
random_label,1.5,0.1,-0.16640071661734424,-0.13951060500721318,2.567439209991339,90,90,complete,False,-0.010589265775501344,0.09274473214129654,-0.010589265775501122,0.0927447321413032,0.6560534862226,-0.352509305220571
random_label,1.55,0.1,-0.16646355367566304,-0.13957344206553196,2.600152871975912,90,90,complete,False,-0.00483517733256611,-0.003449745598556042,-0.0048351773325658876,-0.003449745598560483,0.6402877889349057,-0.42038201267093367
random_label,1.6,0.1,-0.16688423435060085,-0.13999412274046977,2.6314679888848294,90,90,complete,False,-0.010934240335356948,-0.09983093273806753,-0.01093424033535717,-0.09983093273807642,0.6140152849555065,-0.4910618279022936
random_label,1.65,0.1,-0.16755697770919878,-0.1406668660990677,2.661554400471463,90,90,complete,False,-0.014818270606372863,0.0021727969496750515,-0.01481827060637353,0.002172796949677272,0.5911816061446764,-0.3656633719923974
random_label,1.7,0.1,-0.1683660614112381,-0.1414759498011071,2.690586149499296,90,90,complete,False,-0.010716960640389406,0.031144146384354213,-0.010716960640389406,0.031144146384365315,0.5774489477562668,-0.3153358057554456
random_label,1.75,0.1,-0.16862867377323773,-0.14173856216310665,2.7192992952470894,90,90,complete,False,-0.011703855967937438,-0.007275636332744195,-0.011703855967936994,-0.007275636332744195,0.5596480255691318,-0.3342076239631444
random_label,1.8,0.1,-0.16953644700803186,-0.14264633539790078,2.7465509520562095,90,90,complete,False,-0.011444524273663825,0.03287105317227865,-0.011444524273663825,0.032871053172269765,0.5440281853599522,-0.2761225966203176
random_label,1.85,0.1,-0.1697731262006041,-0.14288301459047303,2.773702113783085,90,90,complete,False,-0.00841675065070957,0.006715429861783098,-0.008416750650710014,0.006715429861785319,0.5320357659071,-0.2857774375373996
random_label,1.9,0.1,-0.17037812207310285,-0.1434880104629718,2.7997545286469196,90,90,complete,False,-0.010772981287485495,-0.023665758548927662,-0.010772981287485273,-0.02366575854891878,0.5154504416062125,-0.30094573138526837
random_label,1.95,0.1,-0.17085042432935263,-0.14396031271922155,2.8252471579437057,90,90,complete,False,-0.01078332650560232,-0.05407098352590896,-0.010783326505601876,-0.0540709835259134,0.5019411927685731,-0.3172952728584377
random_label,2.0,0.1,-0.17145645472366308,-0.144566343113532,2.8499486479237772,90,90,complete,False,-0.016180079640076395,-0.06315858222838851,-0.016180079640076617,-0.06315858222839073,0.4837209143203687,-0.3133698921256576
random_label,2.05,0.1,-0.1724684322933603,-0.14557832068322923,2.873619249375743,90,90,complete,False,-0.017099184728441186,0.05014327859123639,-0.017099184728440964,0.05014327859123861,0.4706042035560074,-0.18799707492757367
random_label,2.1,0.1,-0.17316637319650718,-0.1462762615863761,2.897009068279378,90,90,complete,False,-0.011165751780952693,0.0794156844278411,-0.011165751780952693,0.07941568442783888,0.4649212068276114,-0.1475069240632365
random_label,2.15,0.1,-0.17358500747145558,-0.1466948958613245,2.920111370058504,90,90,complete,False,-0.009157616285657033,0.00995726111174182,-0.009157616285657033,0.00995726111174404,0.45585351114968375,-0.20652223034481665
random_label,2.2,0.1,-0.17408213482507287,-0.14719202321494182,2.942594419394346,90,90,complete,False,-0.010170025669778537,-0.0667043558386097,-0.010170025669778315,-0.06670435583860748,0.44426898379312973,-0.27344562107980863
random_label,2.25,0.1,-0.17460201003843343,-0.14771189842830235,2.964538268437817,90,90,complete,False,-0.015828051869517967,0.007275599956981821,-0.015828051869517745,0.00727559995697738,0.4285089490417029,-0.19037026989522676
random_label,2.3,0.1,-0.17566494001202465,-0.14877482840189357,2.985445314298516,90,90,complete,False,-0.009442465674080358,0.07618797653298245,-0.00944246567408058,0.07618797653297801,0.42523195680360715,-0.1129499533335121
random_label,2.35,0.1,-0.17554625660584144,-0.1486561449957104,3.007061464118178,90,90,complete,False,-0.008209254216219763,-0.046927268109156525,-0.008209254216219986,-0.046927268109154305,0.4172139537083517,-0.22809517653506362
random_label,2.4,0.1,-0.1764858654336466,-0.14959575382351556,3.027166709669351,90,90,complete,False,-0.014135192484995951,-0.05019177186738111,-0.014135192484995951,-0.05019177186737889,0.4024224391501008,-0.22388315546784687
random_label,2.45,0.1,-0.17695977585434103,-0.15006966424420998,3.047303708033188,90,90,complete,False,-0.013228431402957819,-0.028434619070316497,-0.013228431402957819,-0.028434619070310946,0.3948256381615671,-0.15511130103707815
random_label,2.5,0.1,-0.1778087085739424,-0.15091859696381132,3.0666492734855075,90,90,complete,False,-0.016978654392027562,-0.07500445978139514,-0.016978654392027007,-0.07500445978138404,0.386911309046393,-0.15828658230348347
real_even_odd,0.1,0.1,-0.0030494066116485007,0.0,0.0,90,90,complete,True,-0.09336474783675824,-0.25817190000424517,-0.09336474783675822,-0.25817190000424517,8.012642289514597,-23.805207065766364
real_even_odd,0.15,0.1,-0.007717644003486413,-0.00466823739183791,0.4006321144757297,90,90,complete,True,-0.1062733428369705,-0.2945460145907617,-0.10627334283697047,-0.29454601459076213,6.822381936226279,-30.292810843027624
real_even_odd,0.2,0.1,-0.013676740895345551,-0.010627334283697047,0.6822381936226278,90,90,complete,True,-0.1228193492958344,-0.17010313946000788,-0.12281934929583442,-0.170103139460009,4.983361205211834,-28.926620743335732
real_even_odd,0.25,0.1,-0.019999578933069855,-0.01695017232142135,0.8989682349969133,90,90,complete,False,-0.12328365678297132,0.05650359793709958,-0.12328365678297137,0.05650359793709936,3.929719861892705,-17.371750460419413
real_even_odd,0.3,0.1,-0.026005106573642682,-0.022955699961994182,1.0752101798118983,90,90,complete,False,-0.11716898950212445,0.14625915684695445,-0.11716898950212448,0.14625915684695445,3.246186159169893,-11.627258426034093
real_even_odd,0.35,0.1,-0.031716477883282294,-0.028667071271633794,1.2235868509139025,90,90,complete,False,-0.10865774109827586,0.20427093019836773,-0.10865774109827595,0.20427093019836795,2.766994019289296,-8.308049610929405
real_even_odd,0.4,0.1,-0.03687088068347027,-0.033821474071821775,1.351909581740828,90,90,complete,False,-0.09674189648228765,0.257990680495946,-0.09674189648228765,0.2579906804959474,2.415381198076952,-6.193238982178819
real_even_odd,0.45,0.1,-0.04139066753151107,-0.03834126091986257,1.465124970721598,90,90,complete,False,-0.08285867304868128,0.193763344967673,-0.08285867304868122,0.193763344967673,2.147670121071414,-4.86855208510697
real_even_odd,0.5,0.1,-0.045156747988338394,-0.042107341376689894,1.5666765938479694,90,90,complete,False,-0.07736556198552036,0.09321123193445346,-0.07736556198552036,0.09321123193445291,1.9285259895662552,-3.987329463710637
real_even_odd,0.55,0.1,-0.049127223730063105,-0.046077817118414605,1.6579775696782233,90,90,complete,False,-0.07353754985523592,0.1075871367419311,-0.07353754985523592,0.10758713674193221,1.74893717470035,-3.2527079695361536
real_even_odd,0.6,0.1,-0.05251050297386198,-0.04946109636221348,1.7415703113180039,90,90,complete,False,-0.06660684831132724,0.11395504061114403,-0.06660684831132713,0.11395504061114514,1.6032551926126395,-2.701987963780276
real_even_odd,0.65,0.1,-0.05578790856119584,-0.05273850194954732,1.8183030889394876,90,90,complete,False,-0.062142045794121525,0.037071043780338764,-0.062142045794121414,0.03707104378033543,1.4787383783223227,-2.357279745140092
real_even_odd,0.7,0.1,-0.058724707553274115,-0.055675300941625615,1.8894441491502358,90,90,complete,False,-0.06289974393329334,0.035256056221550924,-0.06289974393329356,0.035256056221552035,1.3675272180986298,-2.025834822231584
real_even_odd,0.75,0.1,-0.06207788295452518,-0.05902847634287669,1.9550558107493505,90,90,complete,False,-0.05861644017196643,0.045694240374860584,-0.05861644017196621,0.045694240374865025,1.2761548960991647,-1.7473469497592813
real_even_odd,0.8,0.1,-0.06458635157047075,-0.06153694495882224,2.0170596387601525,90,90,complete,False,-0.05833031989580728,0.11312400541836037,-0.05833031989580706,0.11312400541835593,1.1927925231227015,-1.461071774411911
real_even_odd,0.85,0.1,-0.06791091494410591,-0.0648615083324574,2.0743350630616204,90,90,complete,False,-0.04730403963013041,0.12899871485586162,-0.047304039630130634,0.1289987148558583,1.1300477186579734,-1.264185734380309
real_even_odd,0.9,0.1,-0.0693167555334838,-0.0662673489218353,2.13006441062595,90,90,complete,False,-0.04543044841022115,-0.032299555984069084,-0.04543044841022126,-0.03229955598406686,1.066373949684671,-1.2740467805452464
real_even_odd,0.95,0.1,-0.072453959785128,-0.0694045531734795,2.1809724580300873,90,90,complete,False,-0.0505339952285373,-0.006660810187747557,-0.0505339952285373,-0.006660810187745336,1.0026430406034486,-1.1204257155504767
real_even_odd,1.0,0.1,-0.07437015505633754,-0.07132074844468904,2.2303287146862956,90,90,complete,False,-0.04609652942899589,0.048508761386429844,-0.04609652942899578,0.048508761386429844,0.9543313781296234,-0.9561164397356237
real_even_odd,1.05,0.1,-0.0770636127280276,-0.07401420611637909,2.27640559584305,90,90,complete,False,-0.04568311908989431,0.06521800945033623,-0.04568311908989431,0.0652180094503329,0.9070313966298862,-0.8455797826703542
real_even_odd,1.1,0.1,-0.07893846696532697,-0.07588906035367847,2.3210318543492843,90,90,complete,False,-0.03957472848396226,-0.007878758180864254,-0.039574728483962485,-0.007878758180863144,0.8697733998625878,-0.8374218270206448
real_even_odd,1.15,0.1,-0.08102108557642383,-0.07797167896477535,2.3633829358293093,90,90,complete,False,-0.04647099490798068,-0.027508017446392086,-0.04647099490798057,-0.027508017446386535,0.8232892139278221,-0.7862165260208807
real_even_odd,1.2,0.1,-0.08358556645612501,-0.08053615984447651,2.403360775742066,90,90,complete,False,-0.042325530228601416,0.13973823327453772,-0.04232553022860108,0.13973823327453772,0.7911517472604999,-0.5568455342017486
real_even_odd,1.25,0.1,-0.08525363859928398,-0.08220423198763546,2.442498110555359,90,90,complete,False,-0.032497171580526896,0.0354172526474727,-0.032497171580526785,0.035417252647468256,0.7676046605076472,-0.606378635007693
real_even_odd,1.3,0.1,-0.08683528361417771,-0.0837858770025292,2.4801212417928307,90,90,complete,False,-0.03878380496385414,-0.004928421549155182,-0.03878380496385425,-0.004928421549159623,0.7305138837597305,-0.5981608221483361
real_even_odd,1.35,0.1,-0.0891320190956694,-0.0860826124840209,2.5155494989313323,90,90,complete,False,-0.032990013735442414,0.005631346382446056,-0.03299001373544275,0.005631346382444946,0.7077885782928135,-0.5443527982252787
real_even_odd,1.4,0.1,-0.09013428498772197,-0.08708487837607348,2.5509000996221123,90,90,complete,False,-0.038220670325609496,-0.05841156400093117,-0.03822067032560972,-0.0584115640009234,0.6760786039372029,-0.5697137842468782
real_even_odd,1.45,0.1,-0.09295408612823033,-0.08990467951658185,2.583157359325052,90,90,complete,False,-0.0388311701355355,0.031132782613745302,-0.038831170135535054,0.031132782613748633,0.6508171998681256,-0.4454324400333567
real_even_odd,1.5,0.1,-0.09401740200127552,-0.090967995389627,2.615981819608925,90,90,complete,False,-0.035107392064234966,0.06301113735373559,-0.035107392064234855,0.06301113735372671,0.6315353599338671,-0.382242900008122
real_even_odd,1.55,0.1,-0.09646482533465384,-0.09341541872300534,2.6463108953184387,90,90,complete,False,-0.03253005640016193,0.03508828629789956,-0.03253005640016238,0.03508828629789734,0.6125929098673133,-0.3818439807745122
real_even_odd,1.6,0.1,-0.09727040764129172,-0.09422100102964323,2.677241110595656,90,90,complete,False,-0.031598563434445004,0.009445437268552681,-0.031598563434445115,0.009445437268557122,0.5933509618564159,-0.38178545789577445
real_even_odd,1.65,0.1,-0.09962468167809835,-0.09657527506644985,2.7056459915040807,90,90,complete,False,-0.03158551267330667,0.12340574912806554,-0.03158551267330667,0.12340574912806776,0.5744143640777359,-0.24443041981395908
real_even_odd,1.7,0.1,-0.10042895890862236,-0.09737955229697387,2.734682547003429,90,90,complete,False,-0.019257988521638403,0.027012504463190812,-0.019257988521638292,0.027012504463191922,0.56890791987502,-0.3194674476764794
real_even_odd,1.75,0.1,-0.10155048053026218,-0.09850107391861368,2.7625367834915826,90,90,complete,False,-0.02888426222698759,0.00483897217538054,-0.028884262226987478,0.0048389721753760995,0.5424676193100879,-0.3220930154550308
real_even_odd,1.8,0.1,-0.10331738513132112,-0.10026797851967262,2.7889293089344376,90,90,complete,False,-0.01877409130410035,0.05685434547912918,-0.018774091304100682,0.05685434547913029,0.5366986183295168,-0.2521393043135234
real_even_odd,1.85,0.1,-0.10342788966067223,-0.10037848304902375,2.8162066453245345,90,90,complete,False,-0.023198827679074663,-0.07293452356122776,-0.02319882767907444,-0.07293452356122443,0.5172536888787356,-0.3654273909604573
real_even_odd,1.9,0.1,-0.10563726789922859,-0.10258786128758005,2.8406546778223114,90,90,complete,False,-0.026067543660223125,-0.0005563311695214179,-0.026067543660223125,-0.0005563311695258588,0.5001558792334713,-0.27783630400584514
real_even_odd,1.95,0.1,-0.10603464402669453,-0.10298523741504603,2.866222233247881,90,90,complete,False,-0.023254460796026777,-0.11478290812661374,-0.023254460796027,-0.11478290812661374,0.48947005847815106,-0.37800719745909817
real_even_odd,2.0,0.1,-0.10796271397883127,-0.10491330736718274,2.8896016836701266,90,90,complete,False,-0.03754583447288451,-0.11581000524263299,-0.03754583447288451,-0.11581000524263077,0.46235515948756145,-0.36602131513994607
real_even_odd,2.05,0.1,-0.109789227473983,-0.1067398208623345,2.9124577491966375,90,90,complete,False,-0.03483546132029014,0.2070515763536769,-0.03483546132029014,0.2070515763536769,0.45286792696415645,-0.031088777165139803
real_even_odd,2.1,0.1,-0.11144626011086027,-0.10839685349921177,2.934888476366542,90,90,complete,False,-0.016840676837516666,0.212957984855305,-0.016840676837516666,0.212957984855305,0.45924628177104765,-0.013964623635730256
real_even_odd,2.15,0.1,-0.11147329515773467,-0.10842388854608619,2.9583823773737423,90,90,complete,False,-0.013539662834759492,-0.1552204734771624,-0.013539662834759492,-0.15522047347715795,0.4514714646005835,-0.37169996493368007
real_even_odd,2.2,0.1,-0.11280022639433623,-0.10975081978268773,2.9800356228266005,90,90,complete,False,-0.032362724185233116,-0.2091052555813239,-0.03236272418523267,-0.2091052555813239,0.4220762852776794,-0.4158465208226021
real_even_odd,2.25,0.1,-0.11470956757625797,-0.11166016096460947,3.0005900059015103,90,90,complete,False,-0.034450188392892045,0.17628493165284873,-0.034450188392892045,0.17628493165284206,0.40988681251832304,-0.021360938199421753
real_even_odd,2.3,0.1,-0.11624524523362544,-0.11319583862197694,3.021024304078433,90,90,complete,False,-0.014734231019948307,0.31532861140772184,-0.01473423101994853,0.31532861140772406,0.4199401914577372,0.12619068154130364
real_even_odd,2.35,0.1,-0.1161829906782528,-0.1131335840666043,3.042584025047284,90,90,complete,False,-0.0029173272521199056,-0.10553837317026041,-0.0029173272521196836,-0.10553837317025597,0.4225058806724533,-0.28670628159617095
real_even_odd,2.4,0.1,-0.11653697795883743,-0.11348757134718891,3.063274892145678,90,90,complete,False,-0.025288068336974057,-0.3210732701146454,-0.025288068336973835,-0.32107327011464765,0.39126956329812046,-0.49476465371519485
real_even_odd,2.45,0.1,-0.11871179751195023,-0.11566239090030171,3.081710981377096,90,90,complete,False,-0.035024654263584365,-0.012648491279387719,-0.035024654263584365,-0.012648491279392715,0.3730294153009339,-0.1393251732461409
real_even_odd,2.5,0.1,-0.12003944338519587,-0.11699003677354737,3.1005778336757714,90,90,complete,False,-0.02655291746491299,0.16943473597342812,-0.026552917464913266,0.16943473597342257,0.37733704597350615,0.08615261345144484
teacher_nn,0.1,0.1,-0.008776399469645046,0.0,0.0,90,90,complete,True,-0.16843499509179435,-0.07802249648572403,-0.1684349950917944,-0.07802249648572292,7.937572042259561,-23.62505766224784
teacher_nn,0.15,0.1,-0.017198149224234762,-0.008421749754589718,0.39687860211297793,90,90,complete,True,-0.17233611991608055,-0.03594382106247762,-0.17233611991608055,-0.03594382106247651,6.756319159147169,-30.034208649499327
teacher_nn,0.2,0.1,-0.0260100114612531,-0.017233611991608055,0.6756319159147168,90,90,complete,False,-0.1720293771980421,0.07245082440394435,-0.17202937719804204,0.07245082440394368,4.934151177309627,-28.684066779471777
teacher_nn,0.25,0.1,-0.03440108694403897,-0.025624687474393924,0.8902937198439407,90,90,complete,False,-0.16509103747568615,0.24666670070204622,-0.1650910374756862,0.24666670070204555,3.887912481199991,-17.18158735765447
teacher_nn,0.3,0.1,-0.04251911520882171,-0.03374271573917667,1.0644231640347157,90,90,complete,False,-0.1473627071278375,0.2529819834578857,-0.1473627071278375,0.25298198345788636,3.2159924415441807,-11.520535599423162
teacher_nn,0.35,0.1,-0.049137357656822714,-0.040360958187177665,1.2118929639983587,90,90,complete,False,-0.1397928391298976,0.2510762304384586,-0.1397928391298976,0.2510762304384597,2.735858921257675,-8.26124431068931
teacher_nn,0.4,0.1,-0.056498399121811475,-0.04772199965216643,1.3380090561604832,90,90,complete,False,-0.1222550840839916,0.37572365324634704,-0.1222550840839915,0.3757236532463464,2.389868010475249,-6.075506009428384
teacher_nn,0.45,0.1,-0.061362866065221885,-0.05258646659557683,1.4508797650458838,90,90,complete,False,-0.10222047380526289,0.20623841077835148,-0.10222047380526295,0.20623841077834815,2.1283083203148365,-4.856077019296343
teacher_nn,0.5,0.1,-0.06672044650233776,-0.05794404703269272,1.5508398881919667,90,90,complete,False,-0.10163124300615645,0.0734307922616404,-0.10163124300615667,0.07343079226164106,1.9042603085456147,-4.007109903383533
teacher_nn,0.55,0.1,-0.07152599036583754,-0.06274959089619249,1.6413057959004453,90,90,complete,False,-0.09487739457909883,0.05778432380443366,-0.09487739457909883,0.05778432380443366,1.7275973299764829,-3.3025107824735933
teacher_nn,0.6,0.1,-0.07620818596024763,-0.0674317864906026,1.7235996211896147,90,90,complete,False,-0.09585281062571305,0.11034604926090863,-0.09585281062571327,0.11034604926091196,1.5740092302982553,-2.7055969551304333
teacher_nn,0.65,0.1,-0.08111127142840886,-0.07233487195876383,1.798706718930271,90,90,complete,False,-0.08384278965300795,0.21482802070563067,-0.08384278965300762,0.21482802070563622,1.4570376344634397,-2.1795227682148486
teacher_nn,0.7,0.1,-0.08459246492554841,-0.07581606545590334,1.8693033846359581,90,90,complete,False,-0.07437000855514997,0.1122259635753956,-0.07437000855514964,0.11222596357539227,1.3560569534767701,-1.94886491487779
teacher_nn,0.75,0.1,-0.08854827228392387,-0.0797718728142788,1.9343124142779484,90,90,complete,False,-0.07262019329546843,0.048850715797753574,-0.07262019329546843,0.04885071579774691,1.262151142975661,-1.7441904743363406
teacher_nn,0.8,0.1,-0.09185448425509525,-0.0830780847854502,1.9955184989335244,90,90,complete,False,-0.06948493697537461,0.11341179891756759,-0.06948493697537494,0.11341179891756648,1.181637906043136,-1.460783980912657
teacher_nn,0.85,0.1,-0.09549676598146131,-0.08672036651181628,2.052476204882262,90,90,complete,False,-0.06127901340371167,0.06844436803803455,-0.06127901340371178,0.06844436803803677,1.116072744884395,-1.3247400811981471
teacher_nn,0.9,0.1,-0.09798238559546643,-0.0892059861258214,2.107125773421964,90,90,complete,False,-0.06264050017157119,-0.05562518422874607,-0.0626405001715713,-0.05562518422874385,1.0491638979233215,-1.2973724087899523
teacher_nn,0.95,0.1,-0.1017608159986184,-0.0929844165289734,2.1573925946745933,90,90,complete,False,-0.06684153182658625,0.036143950049619455,-0.06684153182658614,0.036143950049620566,0.9863355040053996,-1.0776209553130318
teacher_nn,1.0,0.1,-0.10466653877812505,-0.09589013930848002,2.2057593238225044,90,90,complete,False,-0.05902610516660922,0.20542174202093683,-0.05902610516660922,0.20542174202094016,0.9414018023920185,-0.7992034591011077
teacher_nn,1.05,0.1,-0.10766342651527933,-0.09888702704563432,2.251532774913795,90,90,complete,False,-0.046299357624492554,0.1294750318182934,-0.04629935762449211,0.12947503181829895,0.9064151580952888,-0.7813227603024924
teacher_nn,1.1,0.1,-0.1092964745405743,-0.10052007507092924,2.2964008396320335,90,90,complete,False,-0.046078601984779866,-0.016856240744642648,-0.04607860198477931,-0.01685624074464709,0.8632695263617691,-0.8463993095844593
teacher_nn,1.15,0.1,-0.11227128671375733,-0.10349488724411225,2.337859727549972,90,90,complete,False,-0.04798498169895682,-0.037759253621390154,-0.04798498169895682,-0.03775925362140237,0.8217752271368433,-0.7964677621959035
teacher_nn,1.2,0.1,-0.11409497271046994,-0.1053185732408249,2.3785783623457175,90,90,complete,False,-0.049854527346918864,0.024811583820101235,-0.04985452734691953,0.024811583820099015,0.7836227501421789,-0.6717721836561452
teacher_nn,1.25,0.1,-0.11725673944844923,-0.1084803399788042,2.41622200256419,90,90,complete,False,-0.04550382331694669,0.11185178956380148,-0.04550382331694691,0.11185178956381481,0.7545980087712287,-0.5299440980912697
teacher_nn,1.3,0.1,-0.11864535504216463,-0.10986895557251959,2.4540381632228403,90,90,complete,False,-0.038669348390538705,-0.007745935621263911,-0.03866934839053804,-0.007745935621263911,0.7306283403330518,-0.6009783362204493
teacher_nn,1.35,0.1,-0.12112367428750309,-0.11234727481785801,2.4892848365974953,90,90,complete,False,-0.04627841687907308,0.004654477320589989,-0.0462784168790733,0.0046544773205766665,0.6945001751491837,-0.5453296672872563
teacher_nn,1.4,0.1,-0.12327319673007195,-0.11449679726042693,2.523488180737759,90,90,complete,False,-0.038203900658479784,0.18043435960529713,-0.03820390065848045,0.18043435960530158,0.6760953736043263,-0.3308678606406428
teacher_nn,1.45,0.1,-0.12494406435335106,-0.11616766488370603,2.5568943739579275,90,90,complete,False,-0.028234980918543373,0.02738887668483958,-0.02823498091854315,0.02738887668484624,0.6614133890851193,-0.4491763459621714
