rule,radius,phi_energy_raw,phi_energy_raw_sd,phi_energy_raw_sem,n_units,target_ref_count,sampling_status,qc_diagnostic_pass
teacher_nn,0.55,-0.0715259903658375,0.004238734579631818,0.00044680185561843,90,90,complete,False
teacher_nn,0.6,-0.0762081859602476,0.004267818341607389,0.0004498675533107301,90,90,complete,False
teacher_nn,0.65,-0.08111127142840882,0.0039822808251117996,0.0004197692563255981,90,90,complete,False
teacher_nn,0.7,-0.08459246492554837,0.004522791728557749,0.0004767441081604168,90,90,complete,False
teacher_nn,0.75,-0.08854827228392383,0.004153447685192011,0.0004378118275853586,90,90,complete,False
teacher_nn,0.8,-0.09185448425509522,0.004625846451331857,0.0004876070297471968,90,90,complete,False
teacher_nn,0.85,-0.0954967659814613,0.0041642662084235855,0.00043895220006306577,90,90,complete,False
teacher_nn,0.9,-0.09798238559546639,0.004005132680262338,0.00042217805336012973,90,90,complete,False
teacher_nn,0.95,-0.10176081599861837,0.004936259590734388,0.0005203274476190421,90,90,complete,False
teacher_nn,1.0,-0.10466653877812501,0.004360156750908588,0.0004596008762743522,90,90,complete,False
teacher_nn,1.05,-0.10766342651527931,0.0037047271067839195,0.0003905125255601009,90,90,complete,False
teacher_nn,1.1,-0.10929647454057423,0.00483409217321594,0.0005095580562185192,90,90,complete,False
teacher_nn,1.15,-0.11227128671375727,0.0040543067081292355,0.00042736145101959636,90,90,complete,False
teacher_nn,1.2,-0.11409497271046991,0.003733390063886848,0.0003935338665241326,90,90,complete,False
teacher_nn,1.25,-0.11725673944844921,0.003694145817267488,0.000389397159711648,90,90,complete,False
teacher_nn,1.3,-0.11864535504216459,0.004057463103515205,0.0004276941643067869,90,90,complete,False
teacher_nn,1.35,-0.12112367428750304,0.004794792152521984,0.0005054154703023638,90,90,complete,False
teacher_nn,1.4,-0.12327319673007191,0.00425945557163668,0.000448986039955547,90,90,complete,False
teacher_nn,1.45,-0.12494406435335104,0.004936334689429665,0.0005203353637165886,90,90,complete,False
teacher_nn,1.5,-0.12609669482192626,0.004031435157427778,0.00042495057789170845,90,90,complete,False
teacher_nn,1.55,-0.12849056565235065,0.004472592277654365,0.0004714526214222669,90,90,complete,False
teacher_nn,1.6,-0.1290406718255605,0.004519928432872781,0.00047644229029444895,90,90,complete,False
teacher_nn,1.65,-0.13146562117698796,0.004520015396757402,0.00047645145709276855,90,90,complete,False
teacher_nn,1.7,-0.13282271290966316,0.0040667805272048396,0.00042867630699958847,90,90,complete,False
teacher_nn,1.75,-0.134272493188855,0.004341031561275588,0.00045758490427692214,90,90,complete,False
teacher_nn,1.8,-0.13558352613419652,0.004551083407600029,0.0004797263129805517,90,90,complete,False
teacher_nn,1.85,-0.13735777381256078,0.004574325371932254,0.0004821762311334256,90,90,complete,False
teacher_nn,1.9,-0.1371842004468677,0.00434168476774838,0.00045765375828480157,90,90,complete,False
teacher_nn,1.95,-0.13887620869559178,0.00526106886219193,0.0005545653510505673,90,90,complete,False
teacher_nn,2.0,-0.14024273535573245,0.004538258094288155,0.00047837440625485853,90,90,complete,False
teacher_nn,2.05,-0.14238444328386077,0.004145664477332671,0.00043699140544075754,90,90,complete,False
teacher_nn,2.1,-0.14302293262030943,0.0037868435077834696,0.000399168354240578,90,90,complete,False
teacher_nn,2.15,-0.1441965163245808,0.004695780453624209,0.0004949787208517058,90,90,complete,False
teacher_nn,2.2,-0.14486434155543268,0.0043739671460669765,0.0004610566197439351,90,90,complete,False
teacher_nn,2.25,-0.14550024837745196,0.004579469961128314,0.000482718518449607,90,90,complete,False
teacher_nn,2.3,-0.1470523844466158,0.004512843220168632,0.00047569544329938656,90,90,complete,False
teacher_nn,2.35,-0.1482245885077727,0.004215434086226772,0.0004443457679595744,90,90,complete,False
teacher_nn,2.4,-0.1480599219675239,0.005041190998917208,0.00053138818921726,90,90,complete,False
teacher_nn,2.45,-0.1489887753310808,0.004686100499087065,0.0004939583640522306,90,90,complete,False
teacher_nn,2.5,-0.15106768489123876,0.004376500477792652,0.00046132365635466433,90,90,complete,False
random_label,0.1,-0.02689011161013102,0.0038403403845942083,0.0004048074201881569,90,90,complete,False
random_label,0.15,-0.05951657199944058,0.007925083461814227,0.0008353771462088338,90,90,complete,False
random_label,0.2,-0.09364978280940325,0.010351167895944808,0.0010911088997999465,90,90,complete,False
random_label,0.25,-0.12429404576987566,0.010869999858993897,0.0011457985906709945,90,90,complete,False
random_label,0.3,-0.1430017588242921,0.0093107695247194,0.000981441282233224,90,90,complete,False
random_label,0.35,-0.15302074649162312,0.008282026830098975,0.0008730022808579042,90,90,complete,False
random_label,0.4,-0.15775798899463933,0.006992726665201367,0.0007370981105676673,90,90,complete,False
random_label,0.45,-0.158555218552373,0.00577600873135155,0.0006088447792030169,90,90,complete,False
