cell_id,series,dataset_id,seed,beta_ising,rewire_p,dataset_raw_path,dataset_meta_path
cell_beta_0p07_p_0p00,beta,2,203234,0.07,0.0,raw_datasets/cell_beta_0p07_p_0p00/dataset_002_seed_203234/dataset.npz,raw_datasets/cell_beta_0p07_p_0p00/dataset_002_seed_203234/dataset_meta.json
cell_beta_0p07_p_0p00,beta,3,303234,0.07,0.0,raw_datasets/cell_beta_0p07_p_0p00/dataset_003_seed_303234/dataset.npz,raw_datasets/cell_beta_0p07_p_0p00/dataset_003_seed_303234/dataset_meta.json
cell_beta_0p07_p_0p00,beta,4,403234,0.07,0.0,raw_datasets/cell_beta_0p07_p_0p00/dataset_004_seed_403234/dataset.npz,raw_datasets/cell_beta_0p07_p_0p00/dataset_004_seed_403234/dataset_meta.json
cell_beta_0p07_p_0p00,beta,5,503234,0.07,0.0,raw_datasets/cell_beta_0p07_p_0p00/dataset_005_seed_503234/dataset.npz,raw_datasets/cell_beta_0p07_p_0p00/dataset_005_seed_503234/dataset_meta.json
cell_beta_0p07_p_0p00,beta,6,603234,0.07,0.0,raw_datasets/cell_beta_0p07_p_0p00/dataset_006_seed_603234/dataset.npz,raw_datasets/cell_beta_0p07_p_0p00/dataset_006_seed_603234/dataset_meta.json
cell_beta_0p07_p_0p00,beta,7,703234,0.07,0.0,raw_datasets/cell_beta_0p07_p_0p00/dataset_007_seed_703234/dataset.npz,raw_datasets/cell_beta_0p07_p_0p00/dataset_007_seed_703234/dataset_meta.json
cell_beta_0p07_p_0p00,beta,8,803234,0.07,0.0,raw_datasets/cell_beta_0p07_p_0p00/dataset_008_seed_803234/dataset.npz,raw_datasets/cell_beta_0p07_p_0p00/dataset_008_seed_803234/dataset_meta.json
cell_beta_0p07_p_0p00,beta,9,903234,0.07,0.0,raw_datasets/cell_beta_0p07_p_0p00/dataset_009_seed_903234/dataset.npz,raw_datasets/cell_beta_0p07_p_0p00/dataset_009_seed_903234/dataset_meta.json
cell_beta_0p07_p_0p00,beta,10,1003234,0.07,0.0,raw_datasets/cell_beta_0p07_p_0p00/dataset_010_seed_1003234/dataset.npz,raw_datasets/cell_beta_0p07_p_0p00/dataset_010_seed_1003234/dataset_meta.json
cell_beta_0p07_p_0p00,beta,11,1103234,0.07,0.0,raw_datasets/cell_beta_0p07_p_0p00/dataset_011_seed_1103234/dataset.npz,raw_datasets/cell_beta_0p07_p_0p00/dataset_011_seed_1103234/dataset_meta.json
cell_beta_0p07_p_0p00,beta,12,1203234,0.07,0.0,raw_datasets/cell_beta_0p07_p_0p00/dataset_012_seed_1203234/dataset.npz,raw_datasets/cell_beta_0p07_p_0p00/dataset_012_seed_1203234/dataset_meta.json
cell_beta_0p07_p_0p00,beta,13,1303234,0.07,0.0,raw_datasets/cell_beta_0p07_p_0p00/dataset_013_seed_1303234/dataset.npz,raw_datasets/cell_beta_0p07_p_0p00/dataset_013_seed_1303234/dataset_meta.json
cell_beta_0p07_p_0p00,beta,14,1403234,0.07,0.0,raw_datasets/cell_beta_0p07_p_0p00/dataset_014_seed_1403234/dataset.npz,raw_datasets/cell_beta_0p07_p_0p00/dataset_014_seed_1403234/dataset_meta.json
cell_beta_0p07_p_0p00,beta,15,1503234,0.07,0.0,raw_datasets/cell_beta_0p07_p_0p00/dataset_015_seed_1503234/dataset.npz,raw_datasets/cell_beta_0p07_p_0p00/dataset_015_seed_1503234/dataset_meta.json
cell_beta_0p07_p_0p00,beta,16,1603234,0.07,0.0,raw_datasets/cell_beta_0p07_p_0p00/dataset_016_seed_1603234/dataset.npz,raw_datasets/cell_beta_0p07_p_0p00/dataset_016_seed_1603234/dataset_meta.json
cell_beta_0p07_p_0p00,beta,17,1703234,0.07,0.0,raw_datasets/cell_beta_0p07_p_0p00/dataset_017_seed_1703234/dataset.npz,raw_datasets/cell_beta_0p07_p_0p00/dataset_017_seed_1703234/dataset_meta.json
cell_beta_0p07_p_0p00,beta,18,1803234,0.07,0.0,raw_datasets/cell_beta_0p07_p_0p00/dataset_018_seed_1803234/dataset.npz,raw_datasets/cell_beta_0p07_p_0p00/dataset_018_seed_1803234/dataset_meta.json
cell_beta_0p07_p_0p00,beta,19,1903234,0.07,0.0,raw_datasets/cell_beta_0p07_p_0p00/dataset_019_seed_1903234/dataset.npz,raw_datasets/cell_beta_0p07_p_0p00/dataset_019_seed_1903234/dataset_meta.json
cell_beta_0p07_p_0p00,beta,20,2003234,0.07,0.0,raw_datasets/cell_beta_0p07_p_0p00/dataset_020_seed_2003234/dataset.npz,raw_datasets/cell_beta_0p07_p_0p00/dataset_020_seed_2003234/dataset_meta.json
cell_beta_0p07_p_0p00,beta,21,2103234,0.07,0.0,raw_datasets/cell_beta_0p07_p_0p00/dataset_021_seed_2103234/dataset.npz,raw_datasets/cell_beta_0p07_p_0p00/dataset_021_seed_2103234/dataset_meta.json
cell_beta_0p07_p_0p00,beta,22,2203234,0.07,0.0,raw_datasets/cell_beta_0p07_p_0p00/dataset_022_seed_2203234/dataset.npz,raw_datasets/cell_beta_0p07_p_0p00/dataset_022_seed_2203234/dataset_meta.json
cell_beta_0p07_p_0p00,beta,23,2303234,0.07,0.0,raw_datasets/cell_beta_0p07_p_0p00/dataset_023_seed_2303234/dataset.npz,raw_datasets/cell_beta_0p07_p_0p00/dataset_023_seed_2303234/dataset_meta.json
cell_beta_0p07_p_0p00,beta,24,2403234,0.07,0.0,raw_datasets/cell_beta_0p07_p_0p00/dataset_024_seed_2403234/dataset.npz,raw_datasets/cell_beta_0p07_p_0p00/dataset_024_seed_2403234/dataset_meta.json
cell_beta_0p07_p_0p00,beta,25,2503234,0.07,0.0,raw_datasets/cell_beta_0p07_p_0p00/dataset_025_seed_2503234/dataset.npz,raw_datasets/cell_beta_0p07_p_0p00/dataset_025_seed_2503234/dataset_meta.json
cell_beta_0p07_p_0p00,beta,26,2603234,0.07,0.0,raw_datasets/cell_beta_0p07_p_0p00/dataset_026_seed_2603234/dataset.npz,raw_datasets/cell_beta_0p07_p_0p00/dataset_026_seed_2603234/dataset_meta.json
cell_beta_0p07_p_0p00,beta,27,2703234,0.07,0.0,raw_datasets/cell_beta_0p07_p_0p00/dataset_027_seed_2703234/dataset.npz,raw_datasets/cell_beta_0p07_p_0p00/dataset_027_seed_2703234/dataset_meta.json
cell_beta_0p07_p_0p00,beta,28,2803234,0.07,0.0,raw_datasets/cell_beta_0p07_p_0p00/dataset_028_seed_2803234/dataset.npz,raw_datasets/cell_beta_0p07_p_0p00/dataset_028_seed_2803234/dataset_meta.json
cell_beta_0p07_p_0p00,beta,29,2903234,0.07,0.0,raw_datasets/cell_beta_0p07_p_0p00/dataset_029_seed_2903234/dataset.npz,raw_datasets/cell_beta_0p07_p_0p00/dataset_029_seed_2903234/dataset_meta.json
cell_beta_0p09_p_0p00,beta,0,5234,0.09,0.0,raw_datasets/cell_beta_0p09_p_0p00/dataset_000_seed_005234/dataset.npz,raw_datasets/cell_beta_0p09_p_0p00/dataset_000_seed_005234/dataset_meta.json
cell_beta_0p09_p_0p00,beta,1,105234,0.09,0.0,raw_datasets/cell_beta_0p09_p_0p00/dataset_001_seed_105234/dataset.npz,raw_datasets/cell_beta_0p09_p_0p00/dataset_001_seed_105234/dataset_meta.json
cell_beta_0p09_p_0p00,beta,2,205234,0.09,0.0,raw_datasets/cell_beta_0p09_p_0p00/dataset_002_seed_205234/dataset.npz,raw_datasets/cell_beta_0p09_p_0p00/dataset_002_seed_205234/dataset_meta.json
cell_beta_0p09_p_0p00,beta,3,305234,0.09,0.0,raw_datasets/cell_beta_0p09_p_0p00/dataset_003_seed_305234/dataset.npz,raw_datasets/cell_beta_0p09_p_0p00/dataset_003_seed_305234/dataset_meta.json
cell_beta_0p09_p_0p00,beta,4,405234,0.09,0.0,raw_datasets/cell_beta_0p09_p_0p00/dataset_004_seed_405234/dataset.npz,raw_datasets/cell_beta_0p09_p_0p00/dataset_004_seed_405234/dataset_meta.json
cell_beta_0p09_p_0p00,beta,5,505234,0.09,0.0,raw_datasets/cell_beta_0p09_p_0p00/dataset_005_seed_505234/dataset.npz,raw_datasets/cell_beta_0p09_p_0p00/dataset_005_seed_505234/dataset_meta.json
cell_beta_0p09_p_0p00,beta,6,605234,0.09,0.0,raw_datasets/cell_beta_0p09_p_0p00/dataset_006_seed_605234/dataset.npz,raw_datasets/cell_beta_0p09_p_0p00/dataset_006_seed_605234/dataset_meta.json
cell_beta_0p09_p_0p00,beta,7,705234,0.09,0.0,raw_datasets/cell_beta_0p09_p_0p00/dataset_007_seed_705234/dataset.npz,raw_datasets/cell_beta_0p09_p_0p00/dataset_007_seed_705234/dataset_meta.json
cell_beta_0p09_p_0p00,beta,8,805234,0.09,0.0,raw_datasets/cell_beta_0p09_p_0p00/dataset_008_seed_805234/dataset.npz,raw_datasets/cell_beta_0p09_p_0p00/dataset_008_seed_805234/dataset_meta.json
cell_beta_0p09_p_0p00,beta,9,905234,0.09,0.0,raw_datasets/cell_beta_0p09_p_0p00/dataset_009_seed_905234/dataset.npz,raw_datasets/cell_beta_0p09_p_0p00/dataset_009_seed_905234/dataset_meta.json
cell_beta_0p09_p_0p00,beta,10,1005234,0.09,0.0,raw_datasets/cell_beta_0p09_p_0p00/dataset_010_seed_1005234/dataset.npz,raw_datasets/cell_beta_0p09_p_0p00/dataset_010_seed_1005234/dataset_meta.json
cell_beta_0p09_p_0p00,beta,11,1105234,0.09,0.0,raw_datasets/cell_beta_0p09_p_0p00/dataset_011_seed_1105234/dataset.npz,raw_datasets/cell_beta_0p09_p_0p00/dataset_011_seed_1105234/dataset_meta.json
cell_beta_0p09_p_0p00,beta,12,1205234,0.09,0.0,raw_datasets/cell_beta_0p09_p_0p00/dataset_012_seed_1205234/dataset.npz,raw_datasets/cell_beta_0p09_p_0p00/dataset_012_seed_1205234/dataset_meta.json
cell_beta_0p09_p_0p00,beta,13,1305234,0.09,0.0,raw_datasets/cell_beta_0p09_p_0p00/dataset_013_seed_1305234/dataset.npz,raw_datasets/cell_beta_0p09_p_0p00/dataset_013_seed_1305234/dataset_meta.json
cell_beta_0p09_p_0p00,beta,14,1405234,0.09,0.0,raw_datasets/cell_beta_0p09_p_0p00/dataset_014_seed_1405234/dataset.npz,raw_datasets/cell_beta_0p09_p_0p00/dataset_014_seed_1405234/dataset_meta.json
cell_beta_0p09_p_0p00,beta,15,1505234,0.09,0.0,raw_datasets/cell_beta_0p09_p_0p00/dataset_015_seed_1505234/dataset.npz,raw_datasets/cell_beta_0p09_p_0p00/dataset_015_seed_1505234/dataset_meta.json
cell_beta_0p09_p_0p00,beta,16,1605234,0.09,0.0,raw_datasets/cell_beta_0p09_p_0p00/dataset_016_seed_1605234/dataset.npz,raw_datasets/cell_beta_0p09_p_0p00/dataset_016_seed_1605234/dataset_meta.json
cell_beta_0p09_p_0p00,beta,17,1705234,0.09,0.0,raw_datasets/cell_beta_0p09_p_0p00/dataset_017_seed_1705234/dataset.npz,raw_datasets/cell_beta_0p09_p_0p00/dataset_017_seed_1705234/dataset_meta.json
cell_beta_0p09_p_0p00,beta,18,1805234,0.09,0.0,raw_datasets/cell_beta_0p09_p_0p00/dataset_018_seed_1805234/dataset.npz,raw_datasets/cell_beta_0p09_p_0p00/dataset_018_seed_1805234/dataset_meta.json
cell_beta_0p09_p_0p00,beta,19,1905234,0.09,0.0,raw_datasets/cell_beta_0p09_p_0p00/dataset_019_seed_1905234/dataset.npz,raw_datasets/cell_beta_0p09_p_0p00/dataset_019_seed_1905234/dataset_meta.json
cell_beta_0p09_p_0p00,beta,20,2005234,0.09,0.0,raw_datasets/cell_beta_0p09_p_0p00/dataset_020_seed_2005234/dataset.npz,raw_datasets/cell_beta_0p09_p_0p00/dataset_020_seed_2005234/dataset_meta.json
cell_beta_0p09_p_0p00,beta,21,2105234,0.09,0.0,raw_datasets/cell_beta_0p09_p_0p00/dataset_021_seed_2105234/dataset.npz,raw_datasets/cell_beta_0p09_p_0p00/dataset_021_seed_2105234/dataset_meta.json
cell_beta_0p09_p_0p00,beta,22,2205234,0.09,0.0,raw_datasets/cell_beta_0p09_p_0p00/dataset_022_seed_2205234/dataset.npz,raw_datasets/cell_beta_0p09_p_0p00/dataset_022_seed_2205234/dataset_meta.json
cell_beta_0p09_p_0p00,beta,23,2305234,0.09,0.0,raw_datasets/cell_beta_0p09_p_0p00/dataset_023_seed_2305234/dataset.npz,raw_datasets/cell_beta_0p09_p_0p00/dataset_023_seed_2305234/dataset_meta.json
cell_beta_0p09_p_0p00,beta,24,2405234,0.09,0.0,raw_datasets/cell_beta_0p09_p_0p00/dataset_024_seed_2405234/dataset.npz,raw_datasets/cell_beta_0p09_p_0p00/dataset_024_seed_2405234/dataset_meta.json
cell_beta_0p09_p_0p00,beta,25,2505234,0.09,0.0,raw_datasets/cell_beta_0p09_p_0p00/dataset_025_seed_2505234/dataset.npz,raw_datasets/cell_beta_0p09_p_0p00/dataset_025_seed_2505234/dataset_meta.json
cell_beta_0p09_p_0p00,beta,26,2605234,0.09,0.0,raw_datasets/cell_beta_0p09_p_0p00/dataset_026_seed_2605234/dataset.npz,raw_datasets/cell_beta_0p09_p_0p00/dataset_026_seed_2605234/dataset_meta.json
cell_beta_0p09_p_0p00,beta,27,2705234,0.09,0.0,raw_datasets/cell_beta_0p09_p_0p00/dataset_027_seed_2705234/dataset.npz,raw_datasets/cell_beta_0p09_p_0p00/dataset_027_seed_2705234/dataset_meta.json
cell_beta_0p09_p_0p00,beta,28,2805234,0.09,0.0,raw_datasets/cell_beta_0p09_p_0p00/dataset_028_seed_2805234/dataset.npz,raw_datasets/cell_beta_0p09_p_0p00/dataset_028_seed_2805234/dataset_meta.json
cell_beta_0p09_p_0p00,beta,29,2905234,0.09,0.0,raw_datasets/cell_beta_0p09_p_0p00/dataset_029_seed_2905234/dataset.npz,raw_datasets/cell_beta_0p09_p_0p00/dataset_029_seed_2905234/dataset_meta.json
cell_beta_0p11_p_0p00,beta,0,7234,0.11,0.0,raw_datasets/cell_beta_0p11_p_0p00/dataset_000_seed_007234/dataset.npz,raw_datasets/cell_beta_0p11_p_0p00/dataset_000_seed_007234/dataset_meta.json
cell_beta_0p11_p_0p00,beta,1,107234,0.11,0.0,raw_datasets/cell_beta_0p11_p_0p00/dataset_001_seed_107234/dataset.npz,raw_datasets/cell_beta_0p11_p_0p00/dataset_001_seed_107234/dataset_meta.json
cell_beta_0p11_p_0p00,beta,2,207234,0.11,0.0,raw_datasets/cell_beta_0p11_p_0p00/dataset_002_seed_207234/dataset.npz,raw_datasets/cell_beta_0p11_p_0p00/dataset_002_seed_207234/dataset_meta.json
cell_beta_0p11_p_0p00,beta,3,307234,0.11,0.0,raw_datasets/cell_beta_0p11_p_0p00/dataset_003_seed_307234/dataset.npz,raw_datasets/cell_beta_0p11_p_0p00/dataset_003_seed_307234/dataset_meta.json
cell_beta_0p11_p_0p00,beta,4,407234,0.11,0.0,raw_datasets/cell_beta_0p11_p_0p00/dataset_004_seed_407234/dataset.npz,raw_datasets/cell_beta_0p11_p_0p00/dataset_004_seed_407234/dataset_meta.json
cell_beta_0p11_p_0p00,beta,5,507234,0.11,0.0,raw_datasets/cell_beta_0p11_p_0p00/dataset_005_seed_507234/dataset.npz,raw_datasets/cell_beta_0p11_p_0p00/dataset_005_seed_507234/dataset_meta.json
cell_beta_0p11_p_0p00,beta,6,607234,0.11,0.0,raw_datasets/cell_beta_0p11_p_0p00/dataset_006_seed_607234/dataset.npz,raw_datasets/cell_beta_0p11_p_0p00/dataset_006_seed_607234/dataset_meta.json
cell_beta_0p11_p_0p00,beta,7,707234,0.11,0.0,raw_datasets/cell_beta_0p11_p_0p00/dataset_007_seed_707234/dataset.npz,raw_datasets/cell_beta_0p11_p_0p00/dataset_007_seed_707234/dataset_meta.json
cell_beta_0p11_p_0p00,beta,8,807234,0.11,0.0,raw_datasets/cell_beta_0p11_p_0p00/dataset_008_seed_807234/dataset.npz,raw_datasets/cell_beta_0p11_p_0p00/dataset_008_seed_807234/dataset_meta.json
cell_beta_0p11_p_0p00,beta,9,907234,0.11,0.0,raw_datasets/cell_beta_0p11_p_0p00/dataset_009_seed_907234/dataset.npz,raw_datasets/cell_beta_0p11_p_0p00/dataset_009_seed_907234/dataset_meta.json
cell_beta_0p11_p_0p00,beta,10,1007234,0.11,0.0,raw_datasets/cell_beta_0p11_p_0p00/dataset_010_seed_1007234/dataset.npz,raw_datasets/cell_beta_0p11_p_0p00/dataset_010_seed_1007234/dataset_meta.json
cell_beta_0p11_p_0p00,beta,11,1107234,0.11,0.0,raw_datasets/cell_beta_0p11_p_0p00/dataset_011_seed_1107234/dataset.npz,raw_datasets/cell_beta_0p11_p_0p00/dataset_011_seed_1107234/dataset_meta.json
cell_beta_0p11_p_0p00,beta,12,1207234,0.11,0.0,raw_datasets/cell_beta_0p11_p_0p00/dataset_012_seed_1207234/dataset.npz,raw_datasets/cell_beta_0p11_p_0p00/dataset_012_seed_1207234/dataset_meta.json
cell_beta_0p11_p_0p00,beta,13,1307234,0.11,0.0,raw_datasets/cell_beta_0p11_p_0p00/dataset_013_seed_1307234/dataset.npz,raw_datasets/cell_beta_0p11_p_0p00/dataset_013_seed_1307234/dataset_meta.json
cell_beta_0p11_p_0p00,beta,14,1407234,0.11,0.0,raw_datasets/cell_beta_0p11_p_0p00/dataset_014_seed_1407234/dataset.npz,raw_datasets/cell_beta_0p11_p_0p00/dataset_014_seed_1407234/dataset_meta.json
cell_beta_0p11_p_0p00,beta,15,1507234,0.11,0.0,raw_datasets/cell_beta_0p11_p_0p00/dataset_015_seed_1507234/dataset.npz,raw_datasets/cell_beta_0p11_p_0p00/dataset_015_seed_1507234/dataset_meta.json
cell_beta_0p11_p_0p00,beta,16,1607234,0.11,0.0,raw_datasets/cell_beta_0p11_p_0p00/dataset_016_seed_1607234/dataset.npz,raw_datasets/cell_beta_0p11_p_0p00/dataset_016_seed_1607234/dataset_meta.json
cell_beta_0p11_p_0p00,beta,17,1707234,0.11,0.0,raw_datasets/cell_beta_0p11_p_0p00/dataset_017_seed_1707234/dataset.npz,raw_datasets/cell_beta_0p11_p_0p00/dataset_017_seed_1707234/dataset_meta.json
cell_beta_0p11_p_0p00,beta,18,1807234,0.11,0.0,raw_datasets/cell_beta_0p11_p_0p00/dataset_018_seed_1807234/dataset.npz,raw_datasets/cell_beta_0p11_p_0p00/dataset_018_seed_1807234/dataset_meta.json
cell_beta_0p11_p_0p00,beta,19,1907234,0.11,0.0,raw_datasets/cell_beta_0p11_p_0p00/dataset_019_seed_1907234/dataset.npz,raw_datasets/cell_beta_0p11_p_0p00/dataset_019_seed_1907234/dataset_meta.json
cell_beta_0p11_p_0p00,beta,20,2007234,0.11,0.0,raw_datasets/cell_beta_0p11_p_0p00/dataset_020_seed_2007234/dataset.npz,raw_datasets/cell_beta_0p11_p_0p00/dataset_020_seed_2007234/dataset_meta.json
cell_beta_0p11_p_0p00,beta,21,2107234,0.11,0.0,raw_datasets/cell_beta_0p11_p_0p00/dataset_021_seed_2107234/dataset.npz,raw_datasets/cell_beta_0p11_p_0p00/dataset_021_seed_2107234/dataset_meta.json
cell_beta_0p11_p_0p00,beta,22,2207234,0.11,0.0,raw_datasets/cell_beta_0p11_p_0p00/dataset_022_seed_2207234/dataset.npz,raw_datasets/cell_beta_0p11_p_0p00/dataset_022_seed_2207234/dataset_meta.json
cell_beta_0p11_p_0p00,beta,23,2307234,0.11,0.0,raw_datasets/cell_beta_0p11_p_0p00/dataset_023_seed_2307234/dataset.npz,raw_datasets/cell_beta_0p11_p_0p00/dataset_023_seed_2307234/dataset_meta.json
cell_beta_0p11_p_0p00,beta,24,2407234,0.11,0.0,raw_datasets/cell_beta_0p11_p_0p00/dataset_024_seed_2407234/dataset.npz,raw_datasets/cell_beta_0p11_p_0p00/dataset_024_seed_2407234/dataset_meta.json
