rule,radius,d0,delta_phi_energy,delta_phi_full,n_units,qc_pass,diagnostic_status,bootstrap_sd
low_tv_spectral_teacher,1.28,0.01,-0.16622739827372762,4.683887338498665,30,False,raw_no_claim,0.0017408129802751703
low_tv_spectral_teacher,1.29,0.01,-0.16675250709004916,4.691141297822606,30,False,raw_no_claim,0.0016804529867433984
low_tv_spectral_teacher,1.3,0.01,-0.1666964414604512,4.698916360968895,30,False,raw_no_claim,0.0021240893114899857
low_tv_spectral_teacher,1.31,0.01,-0.16537664373924538,4.707896006219427,30,False,raw_no_claim,0.0018531607267159458
low_tv_spectral_teacher,1.32,0.01,-0.16668025441906073,4.714193992714256,30,False,raw_no_claim,0.0013787815742009662
low_tv_spectral_teacher,1.33,0.01,-0.1678319686947349,4.720586504521799,30,False,raw_no_claim,0.0017470310115935148
low_tv_spectral_teacher,1.34,0.01,-0.17030266813719308,4.7256035195752855,30,False,raw_no_claim,0.0023657268798822563
low_tv_spectral_teacher,1.35,0.01,-0.16995230526285016,4.733385925691001,30,False,raw_no_claim,0.0014860286536733348
low_tv_spectral_teacher,1.36,0.01,-0.16944791052595407,4.741267514141904,30,False,raw_no_claim,0.0015362467620732112
low_tv_spectral_teacher,1.37,0.01,-0.17047351235791786,4.747565060163524,30,False,raw_no_claim,0.001217367763602243
low_tv_spectral_teacher,1.38,0.01,-0.1690522424221904,4.7562562182244905,30,False,raw_no_claim,0.002059659481000745
low_tv_spectral_teacher,1.39,0.01,-0.17450322947997787,4.758022628667243,30,False,raw_no_claim,0.0017731270384563763
low_tv_spectral_teacher,1.4,0.01,-0.17208643830261422,4.767605079283947,30,False,raw_no_claim,0.0018787698987379315
low_tv_spectral_teacher,1.41,0.01,-0.17491892345686094,4.77188725200209,30,False,raw_no_claim,0.0019043999609059726
low_tv_spectral_teacher,1.42,0.01,-0.17558403088640434,4.7782865217572565,30,False,raw_no_claim,0.0017016946921825516
low_tv_spectral_teacher,1.43,0.01,-0.17604655770320587,4.784838797140097,30,False,raw_no_claim,0.0016804530851259704
low_tv_spectral_teacher,1.44,0.01,-0.17356737077241885,4.794283902234464,30,False,raw_no_claim,0.0018127165308576148
low_tv_spectral_teacher,1.45,0.01,-0.17665600230897677,4.798112981429237,30,False,raw_no_claim,0.0018437516273308188
low_tv_spectral_teacher,1.46,0.01,-0.17584326981285991,4.805795879877432,30,False,raw_no_claim,0.0021714432299920336
low_tv_spectral_teacher,1.47,0.01,-0.177794766404112,4.810667653542102,30,False,raw_no_claim,0.0018252264948943342
low_tv_spectral_teacher,1.48,0.01,-0.17844658638174507,4.81679284400544,30,False,raw_no_claim,0.001972217392791943
low_tv_spectral_teacher,1.49,0.01,-0.18195397701087862,4.820016827037247,30,False,raw_no_claim,0.0018730474814775844
low_tv_spectral_teacher,1.5,0.01,-0.17931470561343055,4.829342445847967,30,False,raw_no_claim,0.0015676369968093574
low_tv_spectral_teacher,1.51,0.01,-0.17773646026318934,4.83756261072591,30,False,raw_no_claim,0.001827508843780999
low_tv_spectral_teacher,1.52,0.01,-0.1786922971150201,4.843204852029382,30,False,raw_no_claim,0.001874194536179404
low_tv_spectral_teacher,1.53,0.01,-0.17947165492896364,4.848980305973384,30,False,raw_no_claim,0.0017049578791160324
low_tv_spectral_teacher,1.54,0.01,-0.1822133157522532,4.852750754248264,30,False,raw_no_claim,0.002077222586292595
low_tv_spectral_teacher,1.55,0.01,-0.1823853078726458,4.859048721357332,30,False,raw_no_claim,0.0016867798095519602
low_tv_spectral_teacher,1.56,0.01,-0.18120268988624455,4.866659690830624,30,False,raw_no_claim,0.001961856408109503
low_tv_spectral_teacher,1.57,0.01,-0.18342865453944515,4.870821001655547,30,False,raw_no_claim,0.001772539481122351
low_tv_spectral_teacher,1.58,0.01,-0.18298785213352034,4.877608525136232,30,False,raw_no_claim,0.0019591527550903054
low_tv_spectral_teacher,1.59,0.01,-0.18707881481817498,4.879824240855582,30,False,raw_no_claim,0.0022235931647636565
low_tv_spectral_teacher,1.6,0.01,-0.1872914169116365,4.885878776602793,30,False,raw_no_claim,0.0021001367321321403
low_tv_spectral_teacher,1.61,0.01,-0.18630761725708317,4.893090666256798,30,False,raw_no_claim,0.0018151184115767249
low_tv_spectral_teacher,1.62,0.01,-0.1859356498498746,4.899652159391497,30,False,raw_no_claim,0.001685309350311513
low_tv_spectral_teacher,1.63,0.01,-0.18417642657209046,4.907562818766529,30,False,raw_no_claim,0.002007017252769736
low_tv_spectral_teacher,1.64,0.01,-0.1880833093351662,4.909769748403038,30,False,raw_no_claim,0.0017311665181131406
low_tv_spectral_teacher,1.65,0.01,-0.18582029353990295,4.91810941033545,30,False,raw_no_claim,0.0019406482792892797
low_tv_spectral_teacher,1.66,0.01,-0.1900608789819393,4.919908753911376,30,False,raw_no_claim,0.0022372632680609803
