cell_id,dataset_tag,width,ref_id,theta_norm,final_train_loss,theta_path,selected_refs_path
cell_beta_0p05_p_0p00,dataset_018_seed_1801234,48,0,,,02_dnn/03_reference_search/raw_outputs/36_beta_cell_30_dataset_30_reference/selected_references/cell_beta_0p05_p_0p00/dataset_018_seed_1801234/width_048/selected_ref_payloads/ref_000/theta.npy,02_dnn/03_reference_search/raw_outputs/18_beta_cell_90_dataset_30_reference/selected_references/cell_beta_0p05_p_0p00/dataset_018_seed_1801234/width_048/selected_refs.json
cell_beta_0p05_p_0p00,dataset_019_seed_1901234,48,0,,,02_dnn/03_reference_search/raw_outputs/36_beta_cell_30_dataset_30_reference/selected_references/cell_beta_0p05_p_0p00/dataset_019_seed_1901234/width_048/selected_ref_payloads/ref_000/theta.npy,02_dnn/03_reference_search/raw_outputs/18_beta_cell_90_dataset_30_reference/selected_references/cell_beta_0p05_p_0p00/dataset_019_seed_1901234/width_048/selected_refs.json
cell_beta_0p05_p_0p00,dataset_020_seed_2001234,48,0,,,02_dnn/03_reference_search/raw_outputs/36_beta_cell_30_dataset_30_reference/selected_references/cell_beta_0p05_p_0p00/dataset_020_seed_2001234/width_048/selected_ref_payloads/ref_000/theta.npy,02_dnn/03_reference_search/raw_outputs/18_beta_cell_90_dataset_30_reference/selected_references/cell_beta_0p05_p_0p00/dataset_020_seed_2001234/width_048/selected_refs.json
cell_beta_0p05_p_0p00,dataset_021_seed_2101234,48,0,,,02_dnn/03_reference_search/raw_outputs/36_beta_cell_30_dataset_30_reference/selected_references/cell_beta_0p05_p_0p00/dataset_021_seed_2101234/width_048/selected_ref_payloads/ref_000/theta.npy,02_dnn/03_reference_search/raw_outputs/18_beta_cell_90_dataset_30_reference/selected_references/cell_beta_0p05_p_0p00/dataset_021_seed_2101234/width_048/selected_refs.json
cell_beta_0p05_p_0p00,dataset_022_seed_2201234,48,0,,,02_dnn/03_reference_search/raw_outputs/36_beta_cell_30_dataset_30_reference/selected_references/cell_beta_0p05_p_0p00/dataset_022_seed_2201234/width_048/selected_ref_payloads/ref_000/theta.npy,02_dnn/03_reference_search/raw_outputs/18_beta_cell_90_dataset_30_reference/selected_references/cell_beta_0p05_p_0p00/dataset_022_seed_2201234/width_048/selected_refs.json
cell_beta_0p05_p_0p00,dataset_023_seed_2301234,48,0,,,02_dnn/03_reference_search/raw_outputs/36_beta_cell_30_dataset_30_reference/selected_references/cell_beta_0p05_p_0p00/dataset_023_seed_2301234/width_048/selected_ref_payloads/ref_000/theta.npy,02_dnn/03_reference_search/raw_outputs/18_beta_cell_90_dataset_30_reference/selected_references/cell_beta_0p05_p_0p00/dataset_023_seed_2301234/width_048/selected_refs.json
cell_beta_0p05_p_0p00,dataset_024_seed_2401234,48,0,,,02_dnn/03_reference_search/raw_outputs/36_beta_cell_30_dataset_30_reference/selected_references/cell_beta_0p05_p_0p00/dataset_024_seed_2401234/width_048/selected_ref_payloads/ref_000/theta.npy,02_dnn/03_reference_search/raw_outputs/18_beta_cell_90_dataset_30_reference/selected_references/cell_beta_0p05_p_0p00/dataset_024_seed_2401234/width_048/selected_refs.json
cell_beta_0p05_p_0p00,dataset_025_seed_2501234,48,0,,,02_dnn/03_reference_search/raw_outputs/36_beta_cell_30_dataset_30_reference/selected_references/cell_beta_0p05_p_0p00/dataset_025_seed_2501234/width_048/selected_ref_payloads/ref_000/theta.npy,02_dnn/03_reference_search/raw_outputs/18_beta_cell_90_dataset_30_reference/selected_references/cell_beta_0p05_p_0p00/dataset_025_seed_2501234/width_048/selected_refs.json
cell_beta_0p05_p_0p00,dataset_026_seed_2601234,48,0,,,02_dnn/03_reference_search/raw_outputs/36_beta_cell_30_dataset_30_reference/selected_references/cell_beta_0p05_p_0p00/dataset_026_seed_2601234/width_048/selected_ref_payloads/ref_000/theta.npy,02_dnn/03_reference_search/raw_outputs/18_beta_cell_90_dataset_30_reference/selected_references/cell_beta_0p05_p_0p00/dataset_026_seed_2601234/width_048/selected_refs.json
cell_beta_0p05_p_0p00,dataset_027_seed_2701234,48,0,,,02_dnn/03_reference_search/raw_outputs/36_beta_cell_30_dataset_30_reference/selected_references/cell_beta_0p05_p_0p00/dataset_027_seed_2701234/width_048/selected_ref_payloads/ref_000/theta.npy,02_dnn/03_reference_search/raw_outputs/18_beta_cell_90_dataset_30_reference/selected_references/cell_beta_0p05_p_0p00/dataset_027_seed_2701234/width_048/selected_refs.json
cell_beta_0p05_p_0p00,dataset_028_seed_2801234,48,0,,,02_dnn/03_reference_search/raw_outputs/36_beta_cell_30_dataset_30_reference/selected_references/cell_beta_0p05_p_0p00/dataset_028_seed_2801234/width_048/selected_ref_payloads/ref_000/theta.npy,02_dnn/03_reference_search/raw_outputs/18_beta_cell_90_dataset_30_reference/selected_references/cell_beta_0p05_p_0p00/dataset_028_seed_2801234/width_048/selected_refs.json
cell_beta_0p05_p_0p00,dataset_029_seed_2901234,48,0,,,02_dnn/03_reference_search/raw_outputs/36_beta_cell_30_dataset_30_reference/selected_references/cell_beta_0p05_p_0p00/dataset_029_seed_2901234/width_048/selected_ref_payloads/ref_000/theta.npy,02_dnn/03_reference_search/raw_outputs/18_beta_cell_90_dataset_30_reference/selected_references/cell_beta_0p05_p_0p00/dataset_029_seed_2901234/width_048/selected_refs.json
cell_beta_0p05_p_0p00,dataset_030_seed_93001234,48,0,136.9017780718352,0.0010322163280921419,02_dnn/03_reference_search/raw_outputs/18_beta_cell_100_dataset_30_reference/selected_references/cell_beta_0p05_p_0p00/dataset_030_seed_93001234/width_048/selected_ref_payloads/ref_000/theta.npy,02_dnn/03_reference_search/raw_outputs/18_beta_cell_90_dataset_30_reference/selected_references/cell_beta_0p05_p_0p00/dataset_030_seed_93001234/width_048/selected_refs.json
cell_beta_0p05_p_0p00,dataset_031_seed_93101234,48,0,141.65376717021542,0.0006293753966357578,02_dnn/03_reference_search/raw_outputs/18_beta_cell_100_dataset_30_reference/selected_references/cell_beta_0p05_p_0p00/dataset_031_seed_93101234/width_048/selected_ref_payloads/ref_000/theta.npy,02_dnn/03_reference_search/raw_outputs/18_beta_cell_90_dataset_30_reference/selected_references/cell_beta_0p05_p_0p00/dataset_031_seed_93101234/width_048/selected_refs.json
cell_beta_0p05_p_0p00,dataset_032_seed_93201234,48,0,125.94849850865423,0.00043004935083372687,02_dnn/03_reference_search/raw_outputs/18_beta_cell_100_dataset_30_reference/selected_references/cell_beta_0p05_p_0p00/dataset_032_seed_93201234/width_048/selected_ref_payloads/ref_000/theta.npy,02_dnn/03_reference_search/raw_outputs/18_beta_cell_90_dataset_30_reference/selected_references/cell_beta_0p05_p_0p00/dataset_032_seed_93201234/width_048/selected_refs.json
cell_beta_0p05_p_0p00,dataset_033_seed_93301234,48,0,128.43631313789513,0.0005910887519056113,02_dnn/03_reference_search/raw_outputs/18_beta_cell_100_dataset_30_reference/selected_references/cell_beta_0p05_p_0p00/dataset_033_seed_93301234/width_048/selected_ref_payloads/ref_000/theta.npy,02_dnn/03_reference_search/raw_outputs/18_beta_cell_90_dataset_30_reference/selected_references/cell_beta_0p05_p_0p00/dataset_033_seed_93301234/width_048/selected_refs.json
cell_beta_0p05_p_0p00,dataset_034_seed_3401234,48,0,124.73040596102547,0.0030521260089899707,02_dnn/03_reference_search/raw_outputs/18_beta_cell_100_dataset_30_reference/selected_references/cell_beta_0p05_p_0p00/dataset_034_seed_3401234/width_048/selected_ref_payloads/ref_000/theta.npy,02_dnn/03_reference_search/raw_outputs/18_beta_cell_90_dataset_30_reference/selected_references/cell_beta_0p05_p_0p00/dataset_034_seed_3401234/width_048/selected_refs.json
cell_beta_0p05_p_0p00,dataset_035_seed_3501234,48,0,136.01259723438233,0.0009803077299487886,02_dnn/03_reference_search/raw_outputs/18_beta_cell_100_dataset_30_reference/selected_references/cell_beta_0p05_p_0p00/dataset_035_seed_3501234/width_048/selected_ref_payloads/ref_000/theta.npy,02_dnn/03_reference_search/raw_outputs/18_beta_cell_90_dataset_30_reference/selected_references/cell_beta_0p05_p_0p00/dataset_035_seed_3501234/width_048/selected_refs.json
cell_beta_0p05_p_0p00,dataset_036_seed_3601234,48,0,120.39652460330215,0.001046284924854386,02_dnn/03_reference_search/raw_outputs/18_beta_cell_100_dataset_30_reference/selected_references/cell_beta_0p05_p_0p00/dataset_036_seed_3601234/width_048/selected_ref_payloads/ref_000/theta.npy,02_dnn/03_reference_search/raw_outputs/18_beta_cell_90_dataset_30_reference/selected_references/cell_beta_0p05_p_0p00/dataset_036_seed_3601234/width_048/selected_refs.json
cell_beta_0p05_p_0p00,dataset_037_seed_3701234,48,0,134.66658841000148,0.0004802834270651481,02_dnn/03_reference_search/raw_outputs/18_beta_cell_100_dataset_30_reference/selected_references/cell_beta_0p05_p_0p00/dataset_037_seed_3701234/width_048/selected_ref_payloads/ref_000/theta.npy,02_dnn/03_reference_search/raw_outputs/18_beta_cell_90_dataset_30_reference/selected_references/cell_beta_0p05_p_0p00/dataset_037_seed_3701234/width_048/selected_refs.json
cell_beta_0p05_p_0p00,dataset_038_seed_3801234,48,0,139.83284751442898,0.00047659016096355427,02_dnn/03_reference_search/raw_outputs/18_beta_cell_100_dataset_30_reference/selected_references/cell_beta_0p05_p_0p00/dataset_038_seed_3801234/width_048/selected_ref_payloads/ref_000/theta.npy,02_dnn/03_reference_search/raw_outputs/18_beta_cell_90_dataset_30_reference/selected_references/cell_beta_0p05_p_0p00/dataset_038_seed_3801234/width_048/selected_refs.json
cell_beta_0p05_p_0p00,dataset_039_seed_3901234,48,0,131.35125765042037,0.00468961150740601,02_dnn/03_reference_search/raw_outputs/18_beta_cell_100_dataset_30_reference/selected_references/cell_beta_0p05_p_0p00/dataset_039_seed_3901234/width_048/selected_ref_payloads/ref_000/theta.npy,02_dnn/03_reference_search/raw_outputs/18_beta_cell_90_dataset_30_reference/selected_references/cell_beta_0p05_p_0p00/dataset_039_seed_3901234/width_048/selected_refs.json
cell_beta_0p05_p_0p00,dataset_040_seed_4001234,48,0,123.47267089364288,0.0032409800907238938,02_dnn/03_reference_search/raw_outputs/18_beta_cell_100_dataset_30_reference/selected_references/cell_beta_0p05_p_0p00/dataset_040_seed_4001234/width_048/selected_ref_payloads/ref_000/theta.npy,02_dnn/03_reference_search/raw_outputs/18_beta_cell_90_dataset_30_reference/selected_references/cell_beta_0p05_p_0p00/dataset_040_seed_4001234/width_048/selected_refs.json
cell_beta_0p05_p_0p00,dataset_041_seed_4101234,48,0,123.29005141390181,0.0006213912310922688,02_dnn/03_reference_search/raw_outputs/18_beta_cell_100_dataset_30_reference/selected_references/cell_beta_0p05_p_0p00/dataset_041_seed_4101234/width_048/selected_ref_payloads/ref_000/theta.npy,02_dnn/03_reference_search/raw_outputs/18_beta_cell_90_dataset_30_reference/selected_references/cell_beta_0p05_p_0p00/dataset_041_seed_4101234/width_048/selected_refs.json
cell_beta_0p05_p_0p00,dataset_042_seed_4201234,48,0,120.79330766395397,0.002649349376509897,02_dnn/03_reference_search/raw_outputs/18_beta_cell_100_dataset_30_reference/selected_references/cell_beta_0p05_p_0p00/dataset_042_seed_4201234/width_048/selected_ref_payloads/ref_000/theta.npy,02_dnn/03_reference_search/raw_outputs/18_beta_cell_90_dataset_30_reference/selected_references/cell_beta_0p05_p_0p00/dataset_042_seed_4201234/width_048/selected_refs.json
cell_beta_0p05_p_0p00,dataset_043_seed_4301234,48,0,123.38490317319506,0.002153906631350756,02_dnn/03_reference_search/raw_outputs/18_beta_cell_100_dataset_30_reference/selected_references/cell_beta_0p05_p_0p00/dataset_043_seed_4301234/width_048/selected_ref_payloads/ref_000/theta.npy,02_dnn/03_reference_search/raw_outputs/18_beta_cell_90_dataset_30_reference/selected_references/cell_beta_0p05_p_0p00/dataset_043_seed_4301234/width_048/selected_refs.json
cell_beta_0p05_p_0p00,dataset_044_seed_4401234,48,0,131.96350482437032,0.0013915858615039544,02_dnn/03_reference_search/raw_outputs/18_beta_cell_100_dataset_30_reference/selected_references/cell_beta_0p05_p_0p00/dataset_044_seed_4401234/width_048/selected_ref_payloads/ref_000/theta.npy,02_dnn/03_reference_search/raw_outputs/18_beta_cell_90_dataset_30_reference/selected_references/cell_beta_0p05_p_0p00/dataset_044_seed_4401234/width_048/selected_refs.json
cell_beta_0p05_p_0p00,dataset_045_seed_4501234,48,0,131.12547950947535,0.0005481727536478507,02_dnn/03_reference_search/raw_outputs/18_beta_cell_100_dataset_30_reference/selected_references/cell_beta_0p05_p_0p00/dataset_045_seed_4501234/width_048/selected_ref_payloads/ref_000/theta.npy,02_dnn/03_reference_search/raw_outputs/18_beta_cell_90_dataset_30_reference/selected_references/cell_beta_0p05_p_0p00/dataset_045_seed_4501234/width_048/selected_refs.json
cell_beta_0p05_p_0p00,dataset_046_seed_4601234,48,0,135.50106861523705,0.0011727730266337666,02_dnn/03_reference_search/raw_outputs/18_beta_cell_100_dataset_30_reference/selected_references/cell_beta_0p05_p_0p00/dataset_046_seed_4601234/width_048/selected_ref_payloads/ref_000/theta.npy,02_dnn/03_reference_search/raw_outputs/18_beta_cell_90_dataset_30_reference/selected_references/cell_beta_0p05_p_0p00/dataset_046_seed_4601234/width_048/selected_refs.json
cell_beta_0p05_p_0p00,dataset_047_seed_4701234,48,0,132.010567796296,0.0008230240516976831,02_dnn/03_reference_search/raw_outputs/18_beta_cell_100_dataset_30_reference/selected_references/cell_beta_0p05_p_0p00/dataset_047_seed_4701234/width_048/selected_ref_payloads/ref_000/theta.npy,02_dnn/03_reference_search/raw_outputs/18_beta_cell_90_dataset_30_reference/selected_references/cell_beta_0p05_p_0p00/dataset_047_seed_4701234/width_048/selected_refs.json
cell_beta_0p05_p_0p00,dataset_048_seed_4801234,48,0,133.45978053355324,0.0007728265451600459,02_dnn/03_reference_search/raw_outputs/18_beta_cell_100_dataset_30_reference/selected_references/cell_beta_0p05_p_0p00/dataset_048_seed_4801234/width_048/selected_ref_payloads/ref_000/theta.npy,02_dnn/03_reference_search/raw_outputs/18_beta_cell_90_dataset_30_reference/selected_references/cell_beta_0p05_p_0p00/dataset_048_seed_4801234/width_048/selected_refs.json
cell_beta_0p05_p_0p00,dataset_049_seed_4901234,48,0,133.0904306174517,0.0004227907503208592,02_dnn/03_reference_search/raw_outputs/18_beta_cell_100_dataset_30_reference/selected_references/cell_beta_0p05_p_0p00/dataset_049_seed_4901234/width_048/selected_ref_payloads/ref_000/theta.npy,02_dnn/03_reference_search/raw_outputs/18_beta_cell_90_dataset_30_reference/selected_references/cell_beta_0p05_p_0p00/dataset_049_seed_4901234/width_048/selected_refs.json
cell_beta_0p05_p_0p00,dataset_050_seed_5001234,48,0,136.530424998615,0.003193770408184813,02_dnn/03_reference_search/raw_outputs/18_beta_cell_100_dataset_30_reference/selected_references/cell_beta_0p05_p_0p00/dataset_050_seed_5001234/width_048/selected_ref_payloads/ref_000/theta.npy,02_dnn/03_reference_search/raw_outputs/18_beta_cell_90_dataset_30_reference/selected_references/cell_beta_0p05_p_0p00/dataset_050_seed_5001234/width_048/selected_refs.json
cell_beta_0p05_p_0p00,dataset_051_seed_5101234,48,0,140.0874273539675,0.0008844507429997608,02_dnn/03_reference_search/raw_outputs/18_beta_cell_100_dataset_30_reference/selected_references/cell_beta_0p05_p_0p00/dataset_051_seed_5101234/width_048/selected_ref_payloads/ref_000/theta.npy,02_dnn/03_reference_search/raw_outputs/18_beta_cell_90_dataset_30_reference/selected_references/cell_beta_0p05_p_0p00/dataset_051_seed_5101234/width_048/selected_refs.json
cell_beta_0p05_p_0p00,dataset_052_seed_5201234,48,0,135.56848263175488,0.0005431532786724686,02_dnn/03_reference_search/raw_outputs/18_beta_cell_100_dataset_30_reference/selected_references/cell_beta_0p05_p_0p00/dataset_052_seed_5201234/width_048/selected_ref_payloads/ref_000/theta.npy,02_dnn/03_reference_search/raw_outputs/18_beta_cell_90_dataset_30_reference/selected_references/cell_beta_0p05_p_0p00/dataset_052_seed_5201234/width_048/selected_refs.json
cell_beta_0p05_p_0p00,dataset_053_seed_5301234,48,0,135.50332903569958,0.0006011782577392372,02_dnn/03_reference_search/raw_outputs/18_beta_cell_100_dataset_30_reference/selected_references/cell_beta_0p05_p_0p00/dataset_053_seed_5301234/width_048/selected_ref_payloads/ref_000/theta.npy,02_dnn/03_reference_search/raw_outputs/18_beta_cell_90_dataset_30_reference/selected_references/cell_beta_0p05_p_0p00/dataset_053_seed_5301234/width_048/selected_refs.json
cell_beta_0p05_p_0p00,dataset_054_seed_5401234,48,0,135.3070827558406,0.0037160975338325552,02_dnn/03_reference_search/raw_outputs/18_beta_cell_100_dataset_30_reference/selected_references/cell_beta_0p05_p_0p00/dataset_054_seed_5401234/width_048/selected_ref_payloads/ref_000/theta.npy,02_dnn/03_reference_search/raw_outputs/18_beta_cell_90_dataset_30_reference/selected_references/cell_beta_0p05_p_0p00/dataset_054_seed_5401234/width_048/selected_refs.json
cell_beta_0p05_p_0p00,dataset_055_seed_5501234,48,0,139.11042546590244,0.0004670698343376188,02_dnn/03_reference_search/raw_outputs/18_beta_cell_100_dataset_30_reference/selected_references/cell_beta_0p05_p_0p00/dataset_055_seed_5501234/width_048/selected_ref_payloads/ref_000/theta.npy,02_dnn/03_reference_search/raw_outputs/18_beta_cell_90_dataset_30_reference/selected_references/cell_beta_0p05_p_0p00/dataset_055_seed_5501234/width_048/selected_refs.json
cell_beta_0p05_p_0p00,dataset_056_seed_5601234,48,0,143.38324508254493,0.0017129219435947547,02_dnn/03_reference_search/raw_outputs/18_beta_cell_100_dataset_30_reference/selected_references/cell_beta_0p05_p_0p00/dataset_056_seed_5601234/width_048/selected_ref_payloads/ref_000/theta.npy,02_dnn/03_reference_search/raw_outputs/18_beta_cell_90_dataset_30_reference/selected_references/cell_beta_0p05_p_0p00/dataset_056_seed_5601234/width_048/selected_refs.json
cell_beta_0p05_p_0p00,dataset_057_seed_5701234,48,0,123.02659620247167,0.0007973312181952194,02_dnn/03_reference_search/raw_outputs/18_beta_cell_100_dataset_30_reference/selected_references/cell_beta_0p05_p_0p00/dataset_057_seed_5701234/width_048/selected_ref_payloads/ref_000/theta.npy,02_dnn/03_reference_search/raw_outputs/18_beta_cell_90_dataset_30_reference/selected_references/cell_beta_0p05_p_0p00/dataset_057_seed_5701234/width_048/selected_refs.json
cell_beta_0p05_p_0p00,dataset_058_seed_5801234,48,0,138.39216641763312,0.0011821095574268416,02_dnn/03_reference_search/raw_outputs/18_beta_cell_100_dataset_30_reference/selected_references/cell_beta_0p05_p_0p00/dataset_058_seed_5801234/width_048/selected_ref_payloads/ref_000/theta.npy,02_dnn/03_reference_search/raw_outputs/18_beta_cell_90_dataset_30_reference/selected_references/cell_beta_0p05_p_0p00/dataset_058_seed_5801234/width_048/selected_refs.json
cell_beta_0p05_p_0p00,dataset_059_seed_5901234,48,0,136.6342485886481,0.002498777514964372,02_dnn/03_reference_search/raw_outputs/18_beta_cell_100_dataset_30_reference/selected_references/cell_beta_0p05_p_0p00/dataset_059_seed_5901234/width_048/selected_ref_payloads/ref_000/theta.npy,02_dnn/03_reference_search/raw_outputs/18_beta_cell_90_dataset_30_reference/selected_references/cell_beta_0p05_p_0p00/dataset_059_seed_5901234/width_048/selected_refs.json
cell_beta_0p05_p_0p00,dataset_060_seed_6001234,48,0,134.04968341663067,0.0042531949025134425,02_dnn/03_reference_search/raw_outputs/18_beta_cell_90_dataset_30_reference/selected_references/cell_beta_0p05_p_0p00/dataset_060_seed_6001234/width_048/selected_ref_payloads/ref_000/theta.npy,02_dnn/03_reference_search/raw_outputs/18_beta_cell_90_dataset_30_reference/selected_references/cell_beta_0p05_p_0p00/dataset_060_seed_6001234/width_048/selected_refs.json
