branch,r,phi,phi_rel,Q,s,eta,A,p,t,cd,G_S,G_E,qref,alpha,beta,lambda_ref,lambda_shell
boundary_mixed_eta0,2.05,0.6445512638228984,1.6302823584885382,1.9028431818181817,0.05,0.0,0.0,0.2238641528021176,-0.0190733720867896,-0.4710827423898709,1.293562468936687,-0.1926420377853659,0.063283025272499,0.1,1.0,1.0,1.0
boundary_mixed_eta0,2.1,0.6044872812625508,1.5902183759281905,2.184145454545455,0.05,0.0,0.0,0.1740731162816479,-0.0151682778992657,-0.4147325934766613,1.3246518116458497,-0.1870413097635775,0.063283025272499,0.1,1.0,1.0,1.0
boundary_mixed_eta0,2.15,0.562571451874647,1.5483025465402869,2.2551681818181817,0.05,0.0,0.0,0.2092387174596786,-0.0179710245513829,-0.4552547194798758,1.3028967512121823,-0.1935348438400215,0.063283025272499,0.1,1.0,1.0,1.0
boundary_mixed_eta0,2.2,0.5166251360123508,1.5023562306779903,2.3273272727272736,0.05,0.0,0.0,0.247680207316785,-0.0208021267613121,-0.4957768591331334,1.2779794309856078,-0.2005091656586661,0.063283025272499,0.1,1.0,1.0,1.0
full_max_envelope,0.15,267.4383144549138,0.0,0.9816045454545452,-0.95,0.98,0.0021494650184828,0.9999561333669698,0.027875823335296,0.9886881665893004,267.94570483583954,-0.0730473072971824,0.063283025272499,0.1,1.0,1.0,1.0
full_max_envelope,0.2,267.72566320177646,0.2873487468626763,0.9672909090909092,-0.95,0.98,0.0038206872653154,0.9999220267905038,0.0157532862894754,0.9798029080993178,268.23331050394427,-0.0737385158781425,0.063283025272499,0.1,1.0,1.0,1.0
full_max_envelope,0.25,267.94820689046384,0.5098924355500571,0.9488863636363636,-0.95,0.98,0.005968611177039,0.999878191608632,0.0034660069657947,0.9682634756473812,268.4563524778649,-0.0746929017667736,0.063283025272499,0.1,1.0,1.0,1.0
full_max_envelope,0.3,268.1295283665036,0.6912139115898412,0.926390909090909,-0.95,0.98,0.0085925724048638,0.9998246413794926,-0.0089908079949206,0.9539772021929476,268.6385444225351,-0.0759110880153632,0.063283025272499,0.1,1.0,1.0,1.0
full_max_envelope,0.35,268.2821029174448,0.8437884625309948,0.8998045454545456,-0.95,0.98,0.0116916678450948,0.9997613945337736,-0.021623505411497,0.936823474539354,268.7925335634679,-0.0773951781576816,0.063283025272499,0.1,1.0,1.0,1.0
full_max_envelope,0.4,268.4132548629892,0.9749404080753834,0.8691272727272726,-0.95,0.98,0.0152646822325616,0.9996884758728048,-0.0344402431489984,0.9166482626044892,268.925866249045,-0.079148968890925,0.063283025272499,0.1,1.0,1.0,1.0
full_max_envelope,0.45,268.52785666657707,1.0895422116632858,0.8752636363636364,-0.95,0.98,0.0191838366261121,0.9996084931300794,-0.0470644262247468,0.89399510412224,269.0401293855131,-0.0802583110197436,0.063283025272499,0.1,1.0,1.0,1.0
full_max_envelope,0.5,268.62949855069127,1.191184095777487,0.84095,-0.95,0.98,0.0236525335085691,0.999517295234519,-0.0601842080074129,0.8674440008583415,269.14483046161604,-0.082453740203948,0.063283025272499,0.1,1.0,1.0,1.0
full_max_envelope,0.55,268.7196193297804,1.2813048748665778,0.8025454545454545,-0.95,0.98,0.0285754353428979,0.999416827850145,-0.0735071086180633,0.8372200183038435,269.239369066781,-0.0849361752596884,0.063283025272499,0.1,1.0,1.0,1.0
full_max_envelope,0.6,268.80045501604013,1.3621405611263526,0.8145909090909093,-0.95,0.98,0.033504129934187,0.999316242246241,-0.085968539660835,0.8058256623317155,269.3189297008538,-0.0864460836970177,0.063283025272499,0.1,1.0,1.0,1.0
full_max_envelope,0.65,268.87310653634256,1.4347920814287818,0.7725499999999998,-0.95,0.98,0.0391935264743786,0.9992001321127678,-0.0995360546510829,0.7679917576907409,269.3973511405512,-0.0894033051574858,0.063283025272499,0.1,1.0,1.0,1.0
full_max_envelope,0.7,268.9382875165207,1.499973061606909,0.7900499999999999,-0.95,0.98,0.0444481957664467,0.99909289396395,-0.1114753589815049,0.731312120376991,269.46025752991864,-0.0911549120562756,0.063283025272499,0.1,1.0,1.0,1.0
full_max_envelope,0.75,268.99704855928906,1.5587341043752758,0.7443727272727271,-0.95,0.98,0.050724858485324,0.998964798806422,-0.1251814644809722,0.684928896336621,269.52630339237777,-0.0946177341272522,0.063283025272499,0.1,1.0,1.0,1.0
full_max_envelope,0.8,269.0499076759177,1.6115932210039432,0.7673272727272727,-0.95,0.98,0.055986920096164,0.998857409793956,-0.1363305384805741,0.6434720697844909,269.5756543913207,-0.0966214070439219,0.063283025272499,0.1,1.0,1.0,1.0
full_max_envelope,0.85,269.0966066648544,1.658292209940612,0.7180136363636364,-0.95,0.98,0.0625789760904312,0.9987228780389708,-0.1500107802937308,0.5874228979284537,269.6313100326803,-0.1006319066190988,0.063283025272499,0.1,1.0,1.0,1.0
full_max_envelope,0.9,269.1393318265867,1.7010173716729469,0.7464227272727272,-0.95,0.98,0.0674872816932612,0.9986227085368722,-0.1600914504442699,0.5419378982646416,269.6690649248166,-0.1029014423044542,0.063283025272499,0.1,1.0,1.0,1.0
