run,cell_id,dataset_id,seed,beta,dataset_path,n_points,input_dim,label_mean,label_abs_mean,knn_k,knn_edge_count,knn_edge_agreement,knn_edge_disagreement,knn_label_autocorrelation,feature_label_linear_signal
spin_dynamics_90_dataset,cell_beta_0p15_p_0p00,3,311234,0.15,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p15_p_0p00/dataset_003_seed_311234/dataset.npz,512.0,2.0,0.0,0.0,10.0,2944.0,0.703125,0.296875,0.40625,0.3574984568638775
spin_dynamics_90_dataset,cell_beta_0p15_p_0p00,4,411234,0.15,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p15_p_0p00/dataset_004_seed_411234/dataset.npz,512.0,2.0,0.0,0.0,10.0,2962.0,0.6590141796083727,0.3409858203916273,0.31802835921674544,0.14970673192863396
spin_dynamics_90_dataset,cell_beta_0p15_p_0p00,5,511234,0.15,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p15_p_0p00/dataset_005_seed_511234/dataset.npz,512.0,2.0,0.0,0.0,10.0,2922.0,0.635523613963039,0.364476386036961,0.27104722792607805,0.11272677229875602
spin_dynamics_90_dataset,cell_beta_0p15_p_0p00,6,611234,0.15,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p15_p_0p00/dataset_006_seed_611234/dataset.npz,512.0,2.0,0.0,0.0,10.0,2990.0,0.6698996655518394,0.33010033444816056,0.33979933110367894,0.30776525614328765
spin_dynamics_90_dataset,cell_beta_0p15_p_0p00,7,711234,0.15,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p15_p_0p00/dataset_007_seed_711234/dataset.npz,512.0,2.0,0.0,0.0,10.0,2940.0,0.7078231292517007,0.29217687074829934,0.41564625850340137,0.24421844923017683
spin_dynamics_90_dataset,cell_beta_0p15_p_0p00,8,811234,0.15,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p15_p_0p00/dataset_008_seed_811234/dataset.npz,512.0,2.0,0.0,0.0,10.0,2990.0,0.640133779264214,0.359866220735786,0.2802675585284281,0.24023380612755743
spin_dynamics_90_dataset,cell_beta_0p15_p_0p00,9,911234,0.15,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p15_p_0p00/dataset_009_seed_911234/dataset.npz,512.0,2.0,0.0,0.0,10.0,2982.0,0.670020120724346,0.329979879275654,0.34004024144869216,0.4022261627822737
spin_dynamics_90_dataset,cell_beta_0p15_p_0p00,10,1011234,0.15,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p15_p_0p00/dataset_010_seed_1011234/dataset.npz,512.0,2.0,0.0,0.0,10.0,2958.0,0.7008113590263692,0.29918864097363085,0.40162271805273836,0.4088612874460304
spin_dynamics_90_dataset,cell_beta_0p15_p_0p00,11,1111234,0.15,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p15_p_0p00/dataset_011_seed_1111234/dataset.npz,512.0,2.0,0.0,0.0,10.0,2962.0,0.6812964213369345,0.31870357866306553,0.362592842673869,0.11559988870062643
spin_dynamics_90_dataset,cell_beta_0p15_p_0p00,12,1211234,0.15,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p15_p_0p00/dataset_012_seed_1211234/dataset.npz,512.0,2.0,0.0,0.0,10.0,2957.0,0.6841393304024349,0.3158606695975651,0.3682786608048698,0.22406642225573725
spin_dynamics_90_dataset,cell_beta_0p15_p_0p00,13,1311234,0.15,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p15_p_0p00/dataset_013_seed_1311234/dataset.npz,512.0,2.0,0.0,0.0,10.0,2960.0,0.664527027027027,0.33547297297297296,0.3290540540540541,0.1371588919007852
spin_dynamics_90_dataset,cell_beta_0p15_p_0p00,14,1411234,0.15,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p15_p_0p00/dataset_014_seed_1411234/dataset.npz,512.0,2.0,0.0,0.0,10.0,2992.0,0.6778074866310161,0.3221925133689839,0.35561497326203206,0.04809592050785287
spin_dynamics_90_dataset,cell_beta_0p15_p_0p00,15,1511234,0.15,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p15_p_0p00/dataset_015_seed_1511234/dataset.npz,512.0,2.0,0.0,0.0,10.0,2949.0,0.6683621566632757,0.3316378433367243,0.3367243133265514,0.11991374077195485
spin_dynamics_90_dataset,cell_beta_0p15_p_0p00,16,1611234,0.15,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p15_p_0p00/dataset_016_seed_1611234/dataset.npz,512.0,2.0,0.0,0.0,10.0,3010.0,0.7365448504983388,0.26345514950166116,0.47308970099667774,0.5410121087070087
spin_dynamics_90_dataset,cell_beta_0p15_p_0p00,17,1711234,0.15,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p15_p_0p00/dataset_017_seed_1711234/dataset.npz,512.0,2.0,0.0,0.0,10.0,2947.0,0.6810315575161181,0.3189684424838819,0.36206311503223615,0.24338413467417166
spin_dynamics_90_dataset,cell_beta_0p15_p_0p00,18,1811234,0.15,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p15_p_0p00/dataset_018_seed_1811234/dataset.npz,512.0,2.0,0.0,0.0,10.0,2941.0,0.6817409044542673,0.31825909554573273,0.3634818089085345,0.25972313365690813
spin_dynamics_90_dataset,cell_beta_0p15_p_0p00,19,1911234,0.15,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p15_p_0p00/dataset_019_seed_1911234/dataset.npz,512.0,2.0,0.0,0.0,10.0,2942.0,0.7053025152957172,0.2946974847042828,0.4106050305914344,0.45671185943468295
spin_dynamics_90_dataset,cell_beta_0p15_p_0p00,20,2011234,0.15,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p15_p_0p00/dataset_020_seed_2011234/dataset.npz,512.0,2.0,0.0,0.0,10.0,2965.0,0.654637436762226,0.34536256323777403,0.30927487352445193,0.18722152843527567
spin_dynamics_90_dataset,cell_beta_0p15_p_0p00,21,2111234,0.15,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p15_p_0p00/dataset_021_seed_2111234/dataset.npz,512.0,2.0,0.0,0.0,10.0,2956.0,0.685723951285521,0.314276048714479,0.37144790257104193,0.31417811173841553
spin_dynamics_90_dataset,cell_beta_0p15_p_0p00,22,2211234,0.15,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p15_p_0p00/dataset_022_seed_2211234/dataset.npz,512.0,2.0,0.0,0.0,10.0,2956.0,0.7198917456021651,0.28010825439783493,0.4397834912043302,0.3099601764676989
spin_dynamics_90_dataset,cell_beta_0p15_p_0p00,23,2311234,0.15,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p15_p_0p00/dataset_023_seed_2311234/dataset.npz,512.0,2.0,0.0,0.0,10.0,2964.0,0.6356275303643725,0.3643724696356275,0.27125506072874495,0.24820956616855458
spin_dynamics_90_dataset,cell_beta_0p15_p_0p00,24,2411234,0.15,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p15_p_0p00/dataset_024_seed_2411234/dataset.npz,512.0,2.0,0.0,0.0,10.0,2928.0,0.7028688524590164,0.2971311475409836,0.4057377049180328,0.09979709626776458
spin_dynamics_90_dataset,cell_beta_0p15_p_0p00,25,2511234,0.15,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p15_p_0p00/dataset_025_seed_2511234/dataset.npz,512.0,2.0,0.0,0.0,10.0,2968.0,0.6772237196765498,0.3227762803234502,0.35444743935309975,0.21419100201203528
spin_dynamics_90_dataset,cell_beta_0p15_p_0p00,26,2611234,0.15,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p15_p_0p00/dataset_026_seed_2611234/dataset.npz,512.0,2.0,0.0,0.0,10.0,2952.0,0.6670054200542005,0.3329945799457995,0.3340108401084011,0.2744736447464855
spin_dynamics_90_dataset,cell_beta_0p15_p_0p00,27,2711234,0.15,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p15_p_0p00/dataset_027_seed_2711234/dataset.npz,512.0,2.0,0.0,0.0,10.0,2975.0,0.6638655462184874,0.33613445378151263,0.3277310924369748,0.2396912299159522
spin_dynamics_90_dataset,cell_beta_0p15_p_0p00,28,2811234,0.15,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p15_p_0p00/dataset_028_seed_2811234/dataset.npz,512.0,2.0,0.0,0.0,10.0,2946.0,0.6286490156143923,0.37135098438560765,0.2572980312287848,0.100935683243862
spin_dynamics_90_dataset,cell_beta_0p15_p_0p00,29,2911234,0.15,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p15_p_0p00/dataset_029_seed_2911234/dataset.npz,512.0,2.0,0.0,0.0,10.0,2979.0,0.6344410876132931,0.3655589123867069,0.2688821752265861,0.2727064638991485
spin_dynamics_90_dataset,cell_beta_0p15_p_0p00,30,3011234,0.15,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p15_p_0p00/dataset_030_seed_3011234/dataset.npz,512.0,2.0,0.0,0.0,10.0,2941.0,0.634478068684121,0.36552193131587896,0.2689561373682421,0.10782465255090654
spin_dynamics_90_dataset,cell_beta_0p15_p_0p00,31,3111234,0.15,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p15_p_0p00/dataset_031_seed_3111234/dataset.npz,512.0,2.0,0.0,0.0,10.0,2935.0,0.6565587734241908,0.3434412265758092,0.3131175468483816,0.08559634016988613
spin_dynamics_90_dataset,cell_beta_0p15_p_0p00,32,3211234,0.15,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p15_p_0p00/dataset_032_seed_3211234/dataset.npz,512.0,2.0,0.0,0.0,10.0,2936.0,0.696866485013624,0.303133514986376,0.39373297002724794,0.1851380722096388
spin_dynamics_90_dataset,cell_beta_0p15_p_0p00,33,3311234,0.15,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p15_p_0p00/dataset_033_seed_3311234/dataset.npz,512.0,2.0,0.0,0.0,10.0,2938.0,0.6078965282505105,0.39210347174948945,0.2157930565010211,0.1490821887601126
spin_dynamics_90_dataset,cell_beta_0p15_p_0p00,34,3411234,0.15,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p15_p_0p00/dataset_034_seed_3411234/dataset.npz,512.0,2.0,0.0,0.0,10.0,2943.0,0.6479782534828407,0.35202174651715934,0.29595650696568127,0.167365251314475
spin_dynamics_90_dataset,cell_beta_0p15_p_0p00,35,3511234,0.15,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p15_p_0p00/dataset_035_seed_3511234/dataset.npz,512.0,2.0,0.0,0.0,10.0,2952.0,0.6907181571815718,0.3092818428184282,0.3814363143631436,0.06311051576982024
spin_dynamics_90_dataset,cell_beta_0p15_p_0p00,36,3611234,0.15,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p15_p_0p00/dataset_036_seed_3611234/dataset.npz,512.0,2.0,0.0,0.0,10.0,2927.0,0.6494704475572258,0.3505295524427742,0.29894089511445165,0.1489338440013506
spin_dynamics_90_dataset,cell_beta_0p15_p_0p00,37,3711234,0.15,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p15_p_0p00/dataset_037_seed_3711234/dataset.npz,512.0,2.0,0.0,0.0,10.0,2977.0,0.6986899563318777,0.3013100436681223,0.39737991266375544,0.24510908465068076
spin_dynamics_90_dataset,cell_beta_0p15_p_0p00,38,3811234,0.15,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p15_p_0p00/dataset_038_seed_3811234/dataset.npz,512.0,2.0,0.0,0.0,10.0,2960.0,0.7125,0.2875,0.425,0.11712697902663961
spin_dynamics_90_dataset,cell_beta_0p15_p_0p00,39,3911234,0.15,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p15_p_0p00/dataset_039_seed_3911234/dataset.npz,512.0,2.0,0.0,0.0,10.0,2968.0,0.6361185983827493,0.3638814016172507,0.2722371967654987,0.08461523726782065
spin_dynamics_90_dataset,cell_beta_0p15_p_0p00,40,4011234,0.15,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p15_p_0p00/dataset_040_seed_4011234/dataset.npz,512.0,2.0,0.0,0.0,10.0,2960.0,0.6902027027027027,0.3097972972972973,0.3804054054054054,0.06766545952925129
spin_dynamics_90_dataset,cell_beta_0p15_p_0p00,41,4111234,0.15,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p15_p_0p00/dataset_041_seed_4111234/dataset.npz,512.0,2.0,0.0,0.0,10.0,2949.0,0.6680230586639538,0.33197694133604616,0.3360461173279078,0.034729645313549315
spin_dynamics_90_dataset,cell_beta_0p15_p_0p00,42,4211234,0.15,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p15_p_0p00/dataset_042_seed_4211234/dataset.npz,512.0,2.0,0.0,0.0,10.0,2938.0,0.678352620830497,0.32164737916950303,0.3567052416609939,0.09674621497874551
spin_dynamics_90_dataset,cell_beta_0p15_p_0p00,43,4311234,0.15,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p15_p_0p00/dataset_043_seed_4311234/dataset.npz,512.0,2.0,0.0,0.0,10.0,2988.0,0.6449129852744311,0.3550870147255689,0.2898259705488621,0.08343581229927434
spin_dynamics_90_dataset,cell_beta_0p15_p_0p00,44,4411234,0.15,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p15_p_0p00/dataset_044_seed_4411234/dataset.npz,512.0,2.0,0.0,0.0,10.0,2968.0,0.6509433962264151,0.34905660377358494,0.3018867924528302,0.13218507937295904
spin_dynamics_90_dataset,cell_beta_0p15_p_0p00,45,4511234,0.15,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p15_p_0p00/dataset_045_seed_4511234/dataset.npz,512.0,2.0,0.0,0.0,10.0,2973.0,0.6824756138580559,0.3175243861419441,0.36495122771611166,0.05768000199794224
spin_dynamics_90_dataset,cell_beta_0p15_p_0p00,46,4611234,0.15,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p15_p_0p00/dataset_046_seed_4611234/dataset.npz,512.0,2.0,0.0,0.0,10.0,2993.0,0.6869361844303374,0.31306381556966256,0.37387236886067493,0.13646137218160043
spin_dynamics_90_dataset,cell_beta_0p15_p_0p00,47,4711234,0.15,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p15_p_0p00/dataset_047_seed_4711234/dataset.npz,512.0,2.0,0.0,0.0,10.0,2976.0,0.7157258064516129,0.2842741935483871,0.4314516129032258,0.2051161071530476
spin_dynamics_90_dataset,cell_beta_0p15_p_0p00,48,4811234,0.15,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p15_p_0p00/dataset_048_seed_4811234/dataset.npz,512.0,2.0,0.0,0.0,10.0,2966.0,0.6898179366149697,0.3101820633850303,0.3796358732299393,0.21821130752919346
spin_dynamics_90_dataset,cell_beta_0p15_p_0p00,49,4911234,0.15,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p15_p_0p00/dataset_049_seed_4911234/dataset.npz,512.0,2.0,0.0,0.0,10.0,2997.0,0.6469803136469803,0.3530196863530197,0.2939606272939606,0.2560988568237199
spin_dynamics_90_dataset,cell_beta_0p15_p_0p00,50,5011234,0.15,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p15_p_0p00/dataset_050_seed_5011234/dataset.npz,512.0,2.0,0.0,0.0,10.0,2927.0,0.6662111376836352,0.33378886231636484,0.33242227536727026,0.13218130339886866
spin_dynamics_90_dataset,cell_beta_0p15_p_0p00,51,5111234,0.15,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p15_p_0p00/dataset_051_seed_5111234/dataset.npz,512.0,2.0,0.0,0.0,10.0,2928.0,0.7141393442622951,0.2858606557377049,0.42827868852459017,0.3148229897096684
spin_dynamics_90_dataset,cell_beta_0p15_p_0p00,52,5211234,0.15,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p15_p_0p00/dataset_052_seed_5211234/dataset.npz,512.0,2.0,0.0,0.0,10.0,2970.0,0.6417508417508417,0.35824915824915826,0.2835016835016835,0.16559041406598835
spin_dynamics_90_dataset,cell_beta_0p15_p_0p00,53,5311234,0.15,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p15_p_0p00/dataset_053_seed_5311234/dataset.npz,512.0,2.0,0.0,0.0,10.0,2936.0,0.6829019073569482,0.3170980926430518,0.36580381471389645,0.31233192579466035
spin_dynamics_90_dataset,cell_beta_0p15_p_0p00,54,5411234,0.15,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p15_p_0p00/dataset_054_seed_5411234/dataset.npz,512.0,2.0,0.0,0.0,10.0,2975.0,0.6635294117647059,0.3364705882352941,0.3270588235294118,0.20554234222120912
spin_dynamics_90_dataset,cell_beta_0p15_p_0p00,55,5511234,0.15,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p15_p_0p00/dataset_055_seed_5511234/dataset.npz,512.0,2.0,0.0,0.0,10.0,2954.0,0.6794177386594448,0.32058226134055523,0.35883547731888965,0.28689258444497534
spin_dynamics_90_dataset,cell_beta_0p15_p_0p00,56,5611234,0.15,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p15_p_0p00/dataset_056_seed_5611234/dataset.npz,512.0,2.0,0.0,0.0,10.0,2959.0,0.6373774923960798,0.36262250760392023,0.27475498479215954,0.1100381803156912
spin_dynamics_90_dataset,cell_beta_0p15_p_0p00,57,5711234,0.15,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p15_p_0p00/dataset_057_seed_5711234/dataset.npz,512.0,2.0,0.0,0.0,10.0,2990.0,0.6963210702341137,0.3036789297658863,0.39264214046822743,0.2411712382251963
spin_dynamics_90_dataset,cell_beta_0p15_p_0p00,58,5811234,0.15,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p15_p_0p00/dataset_058_seed_5811234/dataset.npz,512.0,2.0,0.0,0.0,10.0,2937.0,0.6241062308478039,0.3758937691521961,0.24821246169560776,0.1600761365947503
spin_dynamics_90_dataset,cell_beta_0p15_p_0p00,59,5911234,0.15,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p15_p_0p00/dataset_059_seed_5911234/dataset.npz,512.0,2.0,0.0,0.0,10.0,2949.0,0.6727704306544592,0.3272295693455408,0.34554086130891826,0.12767761579663808
spin_dynamics_90_dataset,cell_beta_0p15_p_0p00,60,6011234,0.15,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p15_p_0p00/dataset_060_seed_6011234/dataset.npz,512.0,2.0,0.0,0.0,10.0,2963.0,0.6544043199460007,0.3455956800539993,0.30880863989200136,0.16029026646505612
spin_dynamics_90_dataset,cell_beta_0p15_p_0p00,61,6111234,0.15,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p15_p_0p00/dataset_061_seed_6111234/dataset.npz,512.0,2.0,0.0,0.0,10.0,3010.0,0.6730897009966778,0.32691029900332225,0.3461794019933555,0.23714835708690876
spin_dynamics_90_dataset,cell_beta_0p15_p_0p00,62,6211234,0.15,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p15_p_0p00/dataset_062_seed_6211234/dataset.npz,512.0,2.0,0.0,0.0,10.0,2955.0,0.65414551607445,0.34585448392554996,0.3082910321489002,0.0756731890819762
spin_dynamics_90_dataset,cell_beta_0p15_p_0p00,63,6311234,0.15,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p15_p_0p00/dataset_063_seed_6311234/dataset.npz,512.0,2.0,0.0,0.0,10.0,2982.0,0.6737089201877934,0.3262910798122066,0.3474178403755869,0.2159484489155926
spin_dynamics_90_dataset,cell_beta_0p15_p_0p00,64,6411234,0.15,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p15_p_0p00/dataset_064_seed_6411234/dataset.npz,512.0,2.0,0.0,0.0,10.0,2980.0,0.6996644295302014,0.30033557046979864,0.39932885906040266,0.18357594303374414
spin_dynamics_90_dataset,cell_beta_0p15_p_0p00,65,6511234,0.15,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p15_p_0p00/dataset_065_seed_6511234/dataset.npz,512.0,2.0,0.0,0.0,10.0,2969.0,0.6965308184573931,0.30346918154260694,0.39306163691478613,0.21501114974746574
spin_dynamics_90_dataset,cell_beta_0p15_p_0p00,66,6611234,0.15,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p15_p_0p00/dataset_066_seed_6611234/dataset.npz,512.0,2.0,0.0,0.0,10.0,2953.0,0.6688113782593972,0.3311886217406028,0.3376227565187944,0.21825225707928117
spin_dynamics_90_dataset,cell_beta_0p15_p_0p00,67,6711234,0.15,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p15_p_0p00/dataset_067_seed_6711234/dataset.npz,512.0,2.0,0.0,0.0,10.0,2916.0,0.6803840877914952,0.3196159122085048,0.3607681755829904,0.20018412679870654
spin_dynamics_90_dataset,cell_beta_0p15_p_0p00,68,6811234,0.15,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p15_p_0p00/dataset_068_seed_6811234/dataset.npz,512.0,2.0,0.0,0.0,10.0,2908.0,0.7410591471801926,0.2589408528198074,0.48211829436038517,0.5031930850001121
spin_dynamics_90_dataset,cell_beta_0p15_p_0p00,69,6911234,0.15,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p15_p_0p00/dataset_069_seed_6911234/dataset.npz,512.0,2.0,0.0,0.0,10.0,2966.0,0.6948752528658125,0.30512474713418747,0.38975050573162506,0.2913832739196817
spin_dynamics_90_dataset,cell_beta_0p15_p_0p00,70,7011234,0.15,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p15_p_0p00/dataset_070_seed_7011234/dataset.npz,512.0,2.0,0.0,0.0,10.0,2968.0,0.6283692722371967,0.37163072776280326,0.25673854447439354,0.07681065561095729
spin_dynamics_90_dataset,cell_beta_0p15_p_0p00,71,7111234,0.15,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p15_p_0p00/dataset_071_seed_7111234/dataset.npz,512.0,2.0,0.0,0.0,10.0,2952.0,0.6829268292682927,0.31707317073170727,0.36585365853658536,0.14444024468185607
spin_dynamics_90_dataset,cell_beta_0p15_p_0p00,72,7211234,0.15,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p15_p_0p00/dataset_072_seed_7211234/dataset.npz,512.0,2.0,0.0,0.0,10.0,2960.0,0.6628378378378378,0.3371621621621622,0.3256756756756757,0.35173922786206197
spin_dynamics_90_dataset,cell_beta_0p15_p_0p00,73,7311234,0.15,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p15_p_0p00/dataset_073_seed_7311234/dataset.npz,512.0,2.0,0.0,0.0,10.0,2940.0,0.6935374149659864,0.3064625850340136,0.3870748299319728,0.3436775253346329
spin_dynamics_90_dataset,cell_beta_0p15_p_0p00,74,7411234,0.15,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p15_p_0p00/dataset_074_seed_7411234/dataset.npz,512.0,2.0,0.0,0.0,10.0,2979.0,0.6283987915407855,0.3716012084592145,0.256797583081571,0.1353158645040699
spin_dynamics_90_dataset,cell_beta_0p15_p_0p00,75,7511234,0.15,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p15_p_0p00/dataset_075_seed_7511234/dataset.npz,512.0,2.0,0.0,0.0,10.0,2934.0,0.6792774369461486,0.3207225630538514,0.35855487389229723,0.1458989575716123
spin_dynamics_90_dataset,cell_beta_0p15_p_0p00,76,7611234,0.15,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p15_p_0p00/dataset_076_seed_7611234/dataset.npz,512.0,2.0,0.0,0.0,10.0,2946.0,0.686693822131704,0.31330617786829595,0.37338764426340804,0.3201873845538997
spin_dynamics_90_dataset,cell_beta_0p15_p_0p00,77,7711234,0.15,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p15_p_0p00/dataset_077_seed_7711234/dataset.npz,512.0,2.0,0.0,0.0,10.0,2959.0,0.6884082460290639,0.3115917539709361,0.3768164920581277,0.04916975866342116
spin_dynamics_90_dataset,cell_beta_0p15_p_0p00,78,7811234,0.15,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p15_p_0p00/dataset_078_seed_7811234/dataset.npz,512.0,2.0,0.0,0.0,10.0,2960.0,0.6246621621621622,0.3753378378378378,0.24932432432432433,0.08913552974852149
spin_dynamics_90_dataset,cell_beta_0p15_p_0p00,79,7911234,0.15,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p15_p_0p00/dataset_079_seed_7911234/dataset.npz,512.0,2.0,0.0,0.0,10.0,2983.0,0.7043245055313443,0.2956754944686557,0.4086490110626886,0.23954906484146038
