rule,ref_id,radius,probe_label,replicate_idx,seed,n_samples,source_split_logZ_per_P_diff,source_logZ_inf_full,elapsed_s,finite,logZ_inf_full,phi_energy,split_logZ_per_P_diff,ess_fraction,weighted_ce,weighted_error,smc_step_count,smc_total_step_count,smc_mean_mh_acceptance
low_tv_spectral_teacher,1028,0.3,high_split,0,2027092800,1024,0.0055858294224825,-76.8874851457121,18.432076930999756,True,-78.64650937137327,-0.03195713505541376,0.001656530244715769,0.8045690604253788,0.09012094537831125,0.03573828847247653,48,96,0.57025146484375
low_tv_spectral_teacher,1028,0.3,high_split,1,2037092800,1024,0.0055858294224825,-76.8874851457121,17.528801202774048,True,-71.60456200255054,-0.02909571800184906,0.002932973846140214,0.9725460258393945,0.08145168696613539,0.03365879232328294,49,95,0.590172697368421
low_tv_spectral_teacher,16,0.3,low_split,0,2026080800,1024,1.825048379504548e-05,-64.74746079949286,14.79709792137146,True,-55.814215206055124,-0.02267948606503662,0.003446444334882912,0.9037467464971077,0.0651650607036841,0.025967308597517343,41,82,0.6154487423780488
low_tv_spectral_teacher,16,0.3,low_split,1,2036080800,1024,1.825048379504548e-05,-64.74746079949286,14.560165405273438,True,-59.08334693529689,-0.02400786141214827,0.0016736501161437164,0.956255015522178,0.06847953089604611,0.026915062369208806,41,81,0.6336564429012346
