rule_id,rule_name,rule_label,rule_order,nmstv_mean,radius,radius_path_id,ref_count,phi_energy_raw_mean,reference_sd_phi_energy_raw,reference_se_phi_energy_raw,delta_phi_energy_unit_mean,reference_sd_delta_phi_energy_unit,reference_se_delta_phi_energy_unit,logZ_inf_full_mean,reference_sd_logZ_inf_full,reference_se_logZ_inf_full
rule_001,very_low_tv_spectral_teacher,very low tv,1,0.3245703473792008,0.77,r_0p7700,30,-0.047155555789052984,0.002660566119789037,0.00048575069318081577,-0.04267333729202005,0.0025780996376185707,0.00047069444233986186,-116.04982279685956,6.547653220800815,1.195432455917987
rule_001,very_low_tv_spectral_teacher,very low tv,1,0.3245703473792008,0.78,r_0p7800,30,-0.04773875389076891,0.002348924740133277,0.0004288530220176521,-0.04325653539373598,0.002141411619319386,0.0003909664829349644,-117.48507332518243,5.780703785467986,1.05540728718544
rule_001,very_low_tv_spectral_teacher,very low tv,1,0.3245703473792008,0.79,r_0p7900,30,-0.04798737158097779,0.0028214010636246414,0.0005151150021054282,-0.04350515308394483,0.002742280309077943,0.0005006695947614094,-118.09692146078642,6.94346801758025,1.26769802018146
rule_001,very_low_tv_spectral_teacher,very low tv,1,0.3245703473792008,0.8,r_0p8000,30,-0.04799918555668292,0.001970377512740732,0.0003597400701763406,-0.04351696705964998,0.0022889049351728055,0.00041789495499301515,-118.12599565499676,4.849099058854942,0.8853203127039743
rule_001,very_low_tv_spectral_teacher,very low tv,1,0.3245703473792008,0.81,r_0p8100,30,-0.04873781770532719,0.002786633125576421,0.0005087672741231106,-0.04425559920829423,0.0026032773333260167,0.00047529123963485154,-119.94376937281034,6.857904122043558,1.2520762616169727
rule_001,very_low_tv_spectral_teacher,very low tv,1,0.3245703473792008,0.82,r_0p8200,30,-0.04846160718387694,0.0017103828975622553,0.00031227176498863166,-0.04397938868684399,0.0018048864121579958,0.00032952566722450026,-119.26401527952129,4.209252310900705,0.7685008136370216
rule_001,very_low_tv_spectral_teacher,very low tv,1,0.3245703473792008,0.83,r_0p8300,30,-0.05015674072411532,0.002663721922604446,0.00048632686131049507,-0.045674522227082376,0.0024204859908481128,0.0004419182591042515,-123.43573892204792,6.555419651529537,1.1968504056851275
rule_001,very_low_tv_spectral_teacher,very low tv,1,0.3245703473792008,0.84,r_0p8400,30,-0.050104298944496445,0.0026591461190853126,0.00048549143770844816,-0.045622080447463506,0.0024337712549629374,0.00044434380538361926,-123.30667970240589,6.544158599068935,1.1947944282004874
rule_001,very_low_tv_spectral_teacher,very low tv,1,0.3245703473792008,0.85,r_0p8500,30,-0.049689293678385385,0.0033277173120873325,0.0006075552789435636,-0.045207075181352446,0.0028965047268245153,0.0005288269922673754,-122.28535174250656,8.189512305046941,1.495193541480113
rule_001,very_low_tv_spectral_teacher,very low tv,1,0.3245703473792008,0.86,r_0p8600,30,-0.05051765369357501,0.0030025234012448928,0.0005481832654329876,-0.046035435196542074,0.002852228558832353,0.0005207433069443102,-124.32394573988826,7.389210090463682,1.3490790162305826
rule_001,very_low_tv_spectral_teacher,very low tv,1,0.3245703473792008,0.87,r_0p8700,30,-0.051392989483668584,0.0024347843493535267,0.00044452877026715515,-0.04691077098663566,0.002165767660216249,0.0003954132672718745,-126.47814711930853,5.9920042837590355,1.09398530362747
rule_001,very_low_tv_spectral_teacher,very low tv,1,0.3245703473792008,0.88,r_0p8800,30,-0.052127916829204576,0.0028705546248051963,0.0005240891735188615,-0.047645698332171624,0.002764813712780207,0.0005047836125964429,-128.2868033166726,7.0644349316455965,1.2897834560299197
rule_001,very_low_tv_spectral_teacher,very low tv,1,0.3245703473792008,0.89,r_0p8900,30,-0.05224930237241659,0.002858563284114872,0.0005218998642552549,-0.04776708387538365,0.002678138995178515,0.0004889590465978307,-128.58553313851735,7.034924242206677,1.284395565932178
rule_001,very_low_tv_spectral_teacher,very low tv,1,0.3245703473792008,0.9,r_0p9000,30,-0.0527663554279683,0.0027202344946742514,0.0004966445981455847,-0.04828413693093535,0.002652543267488349,0.0004842859274539428,-129.8580007082301,6.69449709139334,1.2222423560362854
rule_001,very_low_tv_spectral_teacher,very low tv,1,0.3245703473792008,0.91,r_0p9100,30,-0.05277955966477079,0.0026301435662783278,0.0004801963202425747,-0.04829734116773786,0.002392472629795568,0.0004368037425175797,-129.89049633500105,6.472783316610957,1.181763144116975
rule_001,very_low_tv_spectral_teacher,very low tv,1,0.3245703473792008,0.92,r_0p9200,30,-0.053887616099812616,0.0025293781784374077,0.0004617991615971651,-0.04940539760277967,0.002260050025688742,0.00041262679338661804,-132.61742322163897,6.224799697134448,1.136487736690621
rule_001,very_low_tv_spectral_teacher,very low tv,1,0.3245703473792008,0.93,r_0p9300,30,-0.05330505792306988,0.0029729176417504846,0.0005427780179972676,-0.04882283942603694,0.00285306723254242,0.000520896427114107,-131.1837475486751,7.316350316347941,1.335776702291275
