rule_id,rule_name,rule_label,rule_order,nmstv_mean,radius,radius_path_id,ref_count,smc_completed_count,q95_split_logZ_per_P_diff,max_split_logZ_per_P_diff,q95_split_dlogZ_dr_per_P_diff,max_split_dlogZ_dr_per_P_diff,q05_ess_fraction,q05_smc_min_cess_fraction,split_logZ_per_P_diff_mean,threshold_max_split_logZ_per_P_diff,qc_claim
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.06,r_0p0600,30,30,2.5290558912218302e-05,3.076094986864765e-05,0.0019152026042658949,0.0025264517366458,0.6003637492515673,0.9500000000006156,1.1357881978836581e-05,0.004,pass
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.07,r_0p0700,30,30,5.3304527085467025e-05,6.594190967215975e-05,0.004278931174146921,0.0060524969907789,0.5247978621472362,0.9500000000009592,2.286041842037527e-05,0.004,pass
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.08,r_0p0800,30,30,6.062570746022877e-05,6.569413720906817e-05,0.004681646819552303,0.0073222736674098,0.5364344514596878,0.9500000000000555,2.2810713650413202e-05,0.004,pass
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.09,r_0p0900,30,30,0.00013828859032648998,0.0003280619820253,0.008287804590101195,0.0152683594190188,0.5878059572906786,0.9500000000002985,7.15801897156936e-05,0.004,pass
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.1,r_0p1000,30,30,0.00029668622662379,0.0005593509292632,0.01531140819683517,0.0158057181259752,0.5922407397754054,0.9500000000006006,0.00010632157057508493,0.004,pass
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.11,r_0p1100,30,30,0.0002665409269073449,0.0003360004479078,0.013894792559893988,0.0180250128048146,0.5463160604815928,0.9500000000005225,0.00011838034612225648,0.004,pass
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.12,r_0p1200,30,30,0.00040494229517788467,0.0004614991214397,0.016012084492951956,0.0188331583941615,0.5369535355033799,0.950000000000556,0.0001674238541118005,0.004,pass
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.13,r_0p1300,30,30,0.0006349298616982396,0.0007628840853003,0.012439923744145027,0.0228628214316166,0.5926932454580477,0.9500000000005657,0.0002761962720857399,0.004,pass
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.14,r_0p1400,30,30,0.001008509390321005,0.0013135941449283,0.02373572004496185,0.0282283873812504,0.5687515213462944,0.9500000000001799,0.00038576269758995867,0.004,pass
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.15,r_0p1500,30,30,0.0009758969108711699,0.0010092139245974,0.021265620084986288,0.0232516353264607,0.6407511867603619,0.9500000000001814,0.0004645865688606827,0.004,pass
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.16,r_0p1600,30,30,0.00156702283059357,0.0017943840464125,0.03094513557410983,0.0403478787802112,0.626081314745144,0.9500000000001829,0.000524056532400758,0.004,pass
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.17,r_0p1700,30,30,0.0017119508134491698,0.0019431714125099,0.028771275608373174,0.0309417550655235,0.5771296922430887,0.9500000000005399,0.0006723561441519094,0.004,pass
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.18,r_0p1800,30,30,0.001495931563024469,0.0016363805111682,0.026872997052258835,0.0293783569122645,0.6665571044148499,0.950000000000761,0.0006311222607952188,0.004,pass
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.19,r_0p1900,30,30,0.0014051005210075442,0.0015125147194581,0.02019274265062598,0.0271286309619075,0.5516081246574238,0.9500000000001259,0.000601112158954373,0.004,pass
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.2,r_0p2000,30,30,0.0019156185218037495,0.002139928387266,0.024623673281033043,0.0271587278030688,0.6213558376480446,0.9500000000004437,0.0007910736897662375,0.004,pass
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.21,r_0p2100,30,30,0.0017908817216532545,0.0027457131278705,0.02553558701506137,0.0327123210727335,0.6343554263425171,0.9500000000004152,0.0008992530821828579,0.004,pass
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.22,r_0p2200,30,30,0.0024549583717898686,0.0027156742684459,0.028175121207607387,0.029214096232342,0.6348049606497633,0.9500000000001649,0.0010669030697105129,0.004,pass
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.23,r_0p2300,30,30,0.002685398890286949,0.0032060235526048,0.026617931950464663,0.0272537346112253,0.6129721375911608,0.9500000000000911,0.00124435766577292,0.004,pass
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.24,r_0p2400,30,30,0.0022415853215852297,0.0035541259347189,0.020267496687036684,0.0345865234509331,0.5688689874529174,0.9500000000004127,0.0008520431878992874,0.004,pass
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.25,r_0p2500,30,30,0.0036178134321457546,0.0037937113077899,0.027472679155183522,0.043205694454709,0.5713590809933804,0.9500000000001803,0.001580259576562637,0.004,pass
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.26,r_0p2600,30,30,0.0028066303426235143,0.0046911874904302,0.025771460738058687,0.0302956240911994,0.5665076961635362,0.9500000000002332,0.0011331512291754644,0.004,inspect
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.27,r_0p2700,30,30,0.0028047129892067434,0.0041642421499172,0.02711236196448931,0.049277346052029,0.6627486353062547,0.9500000000004627,0.0011219643030803907,0.004,inspect
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.28,r_0p2800,30,30,0.0025632313261593842,0.0046227451449303,0.020605032834334763,0.0367755308526109,0.6432381787859949,0.950000000000198,0.0011438839391097703,0.004,inspect
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.29,r_0p2900,30,30,0.003366959470274295,0.0042782427670808,0.024114098522567108,0.0322056894451579,0.590737349082823,0.9500000000002428,0.001780745944860901,0.004,inspect
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.3,r_0p3000,30,30,0.0029638725078426037,0.0039195670091615,0.03740258178078031,0.0465569371044735,0.6263724324794313,0.9500000000003082,0.0014318097790081011,0.004,pass
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.31,r_0p3100,30,30,0.003253570907328633,0.0039090171265731,0.029415543901575074,0.0317468823930154,0.6011848156974894,0.9500000000003636,0.0013740439373014469,0.004,pass
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.32,r_0p3200,30,30,0.0033332700401815145,0.004620852766292,0.03124671271704451,0.0432421762198839,0.5924006359896233,0.9500000000001879,0.0013133318257827415,0.004,inspect
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.33,r_0p3300,30,30,0.0038928154998154178,0.0046017600391345,0.03376375006817207,0.0459943769729116,0.677686737313325,0.9500000000001538,0.00188532626974365,0.004,inspect
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.34,r_0p3400,30,30,0.004546215457759746,0.0052212258622314,0.031604988792678895,0.0343390487092917,0.5930786269787529,0.9500000000000794,0.001777656766821914,0.004,inspect
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.35,r_0p3500,30,30,0.0025293838192905448,0.0025599951636369,0.029426848574191228,0.0347047780276126,0.6140046282386311,0.9500000000001355,0.0012207497741170965,0.004,pass
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.36,r_0p3600,30,30,0.005951771786099625,0.0100939476790649,0.0330680070982025,0.0390784575846589,0.6674775891680034,0.9500000000008333,0.002361336716876308,0.004,inspect
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.37,r_0p3700,30,30,0.005979153742738379,0.0071939951199737,0.022361835995307777,0.0293660743232646,0.5787051603039399,0.9500000000002178,0.0026686561050619133,0.004,inspect
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.38,r_0p3800,30,30,0.005353434108929826,0.0061859100305444,0.03176177479432552,0.0416517708557006,0.61340008352767,0.9500000000003468,0.0017477939400763387,0.004,inspect
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.39,r_0p3900,30,30,0.0061061786640904045,0.007247012738594,0.034712049686508796,0.0412225491710776,0.5967537501296263,0.950000000000102,0.0024748822659965693,0.004,inspect
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.4,r_0p4000,30,30,0.005220710977924449,0.0070176981596911,0.03482483349400111,0.0403422843581106,0.5903948951599743,0.9500000000002942,0.0019193313806610917,0.004,inspect
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.41,r_0p4100,30,30,0.004670592220329936,0.0053965859707873,0.024780429239538042,0.0364644795481941,0.6202839369104485,0.9500000000002489,0.0019255669453225916,0.004,inspect
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.42,r_0p4200,30,30,0.005010747583687756,0.005983782777889,0.03181813814808752,0.0416077948234778,0.6742555422782165,0.950000000000123,0.0022346375666915364,0.004,inspect
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.43,r_0p4300,30,30,0.005143574461943573,0.0078537679322526,0.02613070477954883,0.03538324791335,0.6099025160905087,0.9500000000002035,0.0022307834872965023,0.004,inspect
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.44,r_0p4400,30,30,0.0035052637734539743,0.0081742459522871,0.025443777009428035,0.0294232964497165,0.5947754716789734,0.9500000000002513,0.0016840295262821822,0.004,inspect
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.45,r_0p4500,30,30,0.005634759885217125,0.0065707544400351,0.026452976261363035,0.0305217217892424,0.6415733683773724,0.950000000000283,0.0023411916032828185,0.004,inspect
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.46,r_0p4600,30,30,0.006196595736182307,0.0079382996826527,0.028111359561540806,0.0329142317988638,0.6159886253587695,0.9500000000002301,0.0024250805739808867,0.004,inspect
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.47,r_0p4700,30,30,0.004770442151125407,0.0074061738884921,0.02321674151401492,0.0375362779001864,0.6037040586106486,0.950000000000227,0.00214780415865254,0.004,inspect
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.48,r_0p4800,30,30,0.006348131090386879,0.0078590455143999,0.025818581795840005,0.0272427012789454,0.580062199370976,0.9500000000006743,0.0028423777832334834,0.004,inspect
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.49,r_0p4900,30,30,0.005229566059003989,0.0074869026943207,0.024729613752511533,0.0267450934854631,0.5682588785094921,0.9500000000001966,0.0025053721117255902,0.004,inspect
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.5,r_0p5000,30,30,0.005571783964911916,0.0079406147890541,0.03505406878736244,0.0529608548570998,0.6796370907014635,0.9500000000003547,0.0021516013072619797,0.004,inspect
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.51,r_0p5100,30,30,0.007869936539193786,0.0093418283801164,0.023734714069189203,0.0261738292786408,0.6502354677021519,0.9500000000001834,0.0035659230315384536,0.004,inspect
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.52,r_0p5200,30,30,0.0064254535112066346,0.0079058532077699,0.02303349605683709,0.026718745862709,0.6138201793389586,0.9500000000000918,0.002674388652075892,0.004,inspect
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.53,r_0p5300,30,30,0.004396945857115414,0.0083527518672856,0.029512667898852693,0.0338812762039519,0.6004371221689603,0.9500000000000904,0.0024525844676402163,0.004,inspect
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.54,r_0p5400,30,30,0.007010177334783705,0.0083106621646768,0.03237816277194578,0.0327869360312391,0.6299645272795866,0.9500000000002724,0.003284700009397263,0.004,inspect
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.55,r_0p5500,30,30,0.004516620700700905,0.0064945347408781,0.027129705680554495,0.0325266992718951,0.6370536777152044,0.9500000000002854,0.002205163612391404,0.004,inspect
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.56,r_0p5600,30,30,0.005951401480491407,0.0066437351548865,0.025391911212300312,0.0370259535769633,0.6636776412653623,0.9500000000003322,0.002781611199431547,0.004,inspect
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.57,r_0p5700,30,30,0.006367126775827351,0.0083275234688052,0.029954905496161994,0.0303568931173052,0.6124907127839183,0.9500000000002801,0.0024617105941744802,0.004,inspect
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.58,r_0p5800,30,30,0.006097490467329477,0.0085702361945368,0.02549676556366602,0.0314072664021489,0.6458500915896118,0.9500000000005042,0.002513241322482456,0.004,inspect
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.59,r_0p5900,30,30,0.007095521272524444,0.0080731838462583,0.033381199815263,0.0391368313540907,0.6637417911921235,0.9500000000001687,0.002871974347243493,0.004,inspect
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.6,r_0p6000,30,30,0.005854307110732912,0.0080309101699593,0.027665403751698417,0.0293529757489033,0.6035518806419362,0.950000000000233,0.00276864400927075,0.004,inspect
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.61,r_0p6100,30,30,0.006813107842374796,0.0100825811829492,0.02126138643762033,0.0286886491517824,0.5953899575748852,0.9500000000002394,0.00251043398685286,0.004,inspect
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.62,r_0p6200,30,30,0.005985941812932394,0.0070980074977742,0.03460526526568923,0.0424452392233995,0.6206472215975845,0.9500000000001634,0.0023424200963463927,0.004,inspect
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.63,r_0p6300,30,30,0.006370852714433199,0.0084203409622221,0.014357974075664953,0.0238018127777437,0.5965195356241919,0.9500000000002738,0.0031573118477784003,0.004,inspect
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.64,r_0p6400,30,30,0.00975593441087671,0.01277749923785,0.02155329642742971,0.0278029296137715,0.627392227753971,0.9500000000004423,0.0035902579890002132,0.004,inspect
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.65,r_0p6500,30,30,0.007900208348433633,0.00842350858352,0.026487363262628832,0.0359485237181848,0.6273495123224202,0.9500000000003739,0.0031199036753101427,0.004,inspect
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.66,r_0p6600,30,30,0.0101307440021373,0.011567871006403,0.021136820307609425,0.0230948982644704,0.6494391085181043,0.9500000000004225,0.0037948577246688887,0.004,inspect
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.67,r_0p6700,30,30,0.006156506479142029,0.0068375011936725,0.02018402781916868,0.021472921742807,0.620171338329809,0.950000000000184,0.002489189830229017,0.004,inspect
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.68,r_0p6800,30,30,0.005177846846795955,0.0076104795504964,0.018237407734541224,0.0270700865863543,0.6397329853237753,0.9500000000007708,0.0028300941014728124,0.004,inspect
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.69,r_0p6900,30,30,0.007883564350846525,0.0091133447679669,0.01582435838033426,0.0467581974989945,0.6432128297802304,0.9500000000001894,0.003498712333614597,0.004,inspect
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.7,r_0p7000,30,30,0.008304788200392084,0.0113301483243537,0.027402097608843858,0.0355816971396131,0.5819902599698052,0.9500000000001473,0.003283311074664537,0.004,inspect
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.71,r_0p7100,30,30,0.007605121357839472,0.0090551500398865,0.023268946593041816,0.0252275373298449,0.6528784111778879,0.9500000000003914,0.002675859023049464,0.004,inspect
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.72,r_0p7200,30,30,0.006221641750733113,0.0068646544978343,0.023335883740887405,0.0266931133536875,0.6207964027662123,0.9500000000001001,0.002893196784399914,0.004,inspect
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.73,r_0p7300,30,30,0.009220319621917047,0.0101971891061775,0.02462422633022381,0.0282961777553762,0.6008399912687601,0.9500000000001555,0.0035097112162192916,0.004,inspect
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.74,r_0p7400,30,30,0.00909663266890182,0.0118220589472882,0.02697102868154891,0.0365899110873779,0.6622142610482445,0.9500000000005022,0.004371024028026073,0.004,inspect
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.75,r_0p7500,30,30,0.007187957724652889,0.0078064673435358,0.02546878000394186,0.0403426926976363,0.6969043156645869,0.9500000000003739,0.003037777361232665,0.004,inspect
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.76,r_0p7600,30,30,0.008306582241833907,0.008868607178694,0.022925702952068156,0.0271934915385031,0.6552997126256455,0.9500000000001102,0.004089990941604804,0.004,inspect
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.77,r_0p7700,30,30,0.007016534659740167,0.0113253000397427,0.024450858981076764,0.0253435701170185,0.6413118744440722,0.9500000000001182,0.003834325564407257,0.004,inspect
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.78,r_0p7800,30,30,0.009956860646730929,0.0126758524557403,0.02337039759325336,0.0573330685151497,0.6107190555774712,0.9500000000003296,0.0033434585554815,0.004,inspect
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.79,r_0p7900,30,30,0.007528228391008485,0.0117946117076648,0.0281128396292714,0.0341452890478803,0.6747203882122793,0.950000000000302,0.0032159157634327313,0.004,inspect
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.8,r_0p8000,30,30,0.007862917128984629,0.0087874165869589,0.02941130294960879,0.0338653355987725,0.6095508758860669,0.9500000000002065,0.003039968677789647,0.004,inspect
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.81,r_0p8100,30,30,0.007344233161442714,0.008252194567676,0.027194090402483603,0.0320364047094983,0.5942740262682099,0.9500000000002349,0.003068809280261373,0.004,inspect
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.82,r_0p8200,30,30,0.008012308176209588,0.0087211839059452,0.025013445124645556,0.0299124751682157,0.6443824208884193,0.9500000000002157,0.003040042423557021,0.004,inspect
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.83,r_0p8300,30,30,0.008255613880550183,0.0097799306997585,0.02287053116558112,0.0250573095669262,0.6790039250644458,0.9500000000001003,0.0038002836909818544,0.004,inspect
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.84,r_0p8400,30,30,0.008954448305123366,0.0097337763523186,0.021969835200097286,0.0383517444283744,0.6307738535867522,0.9500000000001946,0.0037825097019499373,0.004,inspect
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.85,r_0p8500,30,30,0.007941980523748768,0.0095719862218675,0.029198213051646556,0.0417301266845852,0.5986890151006016,0.9500000000001836,0.0026150484297283133,0.004,inspect
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.86,r_0p8600,30,30,0.008803174537986774,0.0127399429830959,0.03242792839126409,0.0389352461519047,0.6419476812538141,0.9500000000002813,0.004570667700621123,0.004,inspect
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.87,r_0p8700,30,30,0.007845223419300395,0.0122547936253029,0.026050968917103314,0.0283695825685863,0.5973888963708018,0.9500000000001623,0.0038335741216606535,0.004,inspect
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.88,r_0p8800,30,30,0.00897901226621623,0.0111088843831824,0.02238881386369384,0.0281757790161263,0.6499402919163636,0.950000000000228,0.0035357473001096117,0.004,inspect
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.89,r_0p8900,30,30,0.009055887163542518,0.0136059335559429,0.027080234117801204,0.0424899488339667,0.566223950954041,0.9500000000004512,0.0038606867466711116,0.004,inspect
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.9,r_0p9000,30,30,0.01015342748323522,0.0109899112877849,0.020594181734881797,0.0251979210861675,0.6481384730964947,0.9500000000002033,0.0037170768876785025,0.004,inspect
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.91,r_0p9100,30,30,0.010406079886474559,0.0112799228667498,0.02294913744903674,0.0255289737422598,0.6531221560310252,0.9500000000000833,0.0037662792737410064,0.004,inspect
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.92,r_0p9200,30,30,0.011111343780743698,0.0140644663006383,0.02496303325642587,0.0288248561074022,0.6353645832635062,0.9500000000004113,0.004089023139696317,0.004,inspect
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.93,r_0p9300,30,30,0.009853306588132403,0.0132216839636255,0.020854603440061324,0.0298135117657559,0.5970061135630729,0.9500000000001175,0.004371951546238744,0.004,inspect
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.94,r_0p9400,30,30,0.009827017166153633,0.0115170161773083,0.02149636031906952,0.0234313542658482,0.5972213442744464,0.9500000000001438,0.003451292300480064,0.004,inspect
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.95,r_0p9500,30,30,0.008870271102647579,0.0107581609022497,0.018148155303657786,0.0219510864427496,0.57191655795269,0.9500000000001682,0.0036980367186001165,0.004,inspect
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.96,r_0p9600,30,30,0.009608165229472942,0.0143291740781119,0.020628701646259396,0.0234460564424049,0.6138726605957091,0.9500000000003626,0.003590537274328788,0.004,inspect
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.97,r_0p9700,30,30,0.012292159716199692,0.0150873951539034,0.028505983709589344,0.0309890239365807,0.5712507324589386,0.9500000000003833,0.004713923882710183,0.004,inspect
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.98,r_0p9800,30,30,0.00924121169718365,0.0136203144632003,0.023923148742068245,0.0391344614063937,0.6384843593630828,0.9500000000000794,0.004138127133490954,0.004,inspect
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.99,r_0p9900,30,30,0.010233964121012218,0.0130412514831733,0.025005031293524858,0.0292517816556774,0.5716141897649858,0.9500000000004368,0.004105996280358982,0.004,inspect
rule_002,real_even_odd,even odd,2,0.4932864276461805,1.0,r_1p0000,30,30,0.009964094835973627,0.0124053081022531,0.026183208267284732,0.0397290297084287,0.6681725917619044,0.9500000000001981,0.004588487090773943,0.004,inspect
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.01,r_0p0100,30,30,7.022406758196475e-06,7.304495769663526e-06,0.0008434058197162795,0.0010297771565375,0.9674836301203654,0.9656405011491279,2.2196417360337696e-06,0.004,pass
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.02,r_0p0200,30,30,1.535783109673752e-05,1.6171112161381485e-05,0.0014526121585770697,0.0015412461044641,0.8481165474718066,0.9500000000008963,6.798565135090758e-06,0.004,pass
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.03,r_0p0300,30,30,3.058773676363999e-05,3.3478558696816255e-05,0.0020753908254436937,0.0027651914444551,0.5899258348311253,0.9500000000006071,1.1862231914699141e-05,0.004,pass
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.04,r_0p0400,30,30,5.6056899877158385e-05,6.153278929155375e-05,0.004309944417412093,0.004822691710157,0.6927885382481498,0.9500000000004791,2.274018951664351e-05,0.004,pass
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.05,r_0p0500,30,30,0.00010063367744211892,0.0001456748269025,0.0069472322533350875,0.0079533994135629,0.5885022663152739,0.9500000000002905,4.7299507957169405e-05,0.004,pass
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.06,r_0p0600,30,30,0.00018585212561935996,0.0003021875215196,0.01153900435932773,0.0182496288439818,0.6821757399727604,0.950000000000167,7.072710225648788e-05,0.004,pass
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.07,r_0p0700,30,30,0.00028379593724897,0.0002878409203529,0.016172651118669112,0.0207373557300511,0.5727946634076571,0.9500000000004898,0.00012477560243175065,0.004,pass
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.08,r_0p0800,30,30,0.0007563923619471496,0.0011000109627801,0.03186714612646909,0.039930616211368,0.603763173648539,0.9500000000004942,0.00028306638442941013,0.004,pass
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.09,r_0p0900,30,30,0.0006977103531843248,0.0010746476209469,0.023785364606583412,0.0291789467868526,0.5531140955257099,0.9500000000001603,0.00026592699097731175,0.004,pass
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.1,r_0p1000,30,30,0.0006771336525351446,0.0009058491526572,0.020804681779485797,0.0312140922763171,0.6082338248969714,0.9500000000002997,0.0003027774898732315,0.004,pass
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.11,r_0p1100,30,30,0.0010640395966277747,0.0018693738233189,0.02688643682678779,0.0320736572155063,0.5943819245338472,0.9500000000004346,0.0005354483804274415,0.004,pass
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.12,r_0p1200,30,30,0.0009630499537052249,0.0014416438084656,0.022593552036829306,0.0244535333636301,0.5535773393414947,0.9500000000001654,0.0004667374540931633,0.004,pass
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.13,r_0p1300,30,30,0.0018798644491187695,0.0020067232260687,0.03541592910425613,0.0408884854665608,0.6453462385779576,0.9500000000004725,0.000749220708163757,0.004,pass
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.14,r_0p1400,30,30,0.0018018255951281793,0.0022474257116296,0.03953121696707711,0.0522105598040145,0.6047575234552217,0.9500000000001777,0.0007457619952601778,0.004,pass
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.15,r_0p1500,30,30,0.0019340936697884597,0.0026132013322918,0.023702993021932423,0.028665669280849,0.6345689640665036,0.9500000000004764,0.0007903710352348888,0.004,pass
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.16,r_0p1600,30,30,0.0021262911056203447,0.0028231466612641,0.026001354971660947,0.030206093989961,0.5805955793706071,0.9500000000004296,0.0007790575553377515,0.004,pass
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.17,r_0p1700,30,30,0.002937741463354169,0.0034973777572265,0.03146830352847559,0.0375140642561435,0.5811015789507056,0.9500000000002635,0.0011118811329197844,0.004,pass
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.18,r_0p1800,30,30,0.0033759572036026835,0.0053946790505095,0.028602665395793404,0.0357319144467906,0.6338350119386121,0.9500000000002506,0.0014189579332956068,0.004,inspect
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.19,r_0p1900,30,30,0.0025704113788281896,0.0026899527716203,0.03328880878062487,0.0391673114491108,0.6466504885515871,0.9500000000003241,0.0011687462530062401,0.004,pass
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.2,r_0p2000,30,30,0.0033072147371300043,0.0034557614869301,0.03287752081217822,0.0375805693695214,0.6459061757912401,0.9500000000005835,0.0015513619376843141,0.004,pass
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.21,r_0p2100,30,30,0.003926354400548594,0.0053251562987602,0.032766048142547695,0.039476914526045,0.5350944890072975,0.9500000000001234,0.0016703270746665107,0.004,inspect
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.22,r_0p2200,30,30,0.003932336494414883,0.0044429844064063,0.027033138680958423,0.0348073464517553,0.6024744608967147,0.9500000000002279,0.0016041982841714403,0.004,inspect
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.23,r_0p2300,30,30,0.005294484740289354,0.0065902643528752,0.03238013483913225,0.0439419897826449,0.6091932945963401,0.9500000000006634,0.0018760879629588427,0.004,inspect
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.24,r_0p2400,30,30,0.004393289523452195,0.0048363364887293,0.04172157438623924,0.0474797453534938,0.6306088415425236,0.9500000000004024,0.001689082179243931,0.004,inspect
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.25,r_0p2500,30,30,0.0041577577491857245,0.005173472236353,0.036759113757866224,0.0437244873491181,0.656977558074363,0.9500000000007689,0.0020721961420573694,0.004,inspect
rule_003,teacher_nn,teacher nn,3,0.6843772639598127,0.26,r_0p2600,30,30,0.0037712125066117243,0.0040207470129613,0.033929522129794866,0.0428326473888372,0.6685732188017008,0.9500000000002399,0.0018891865980028436,0.004,inspect
