beta,radius,ref_count,phi_full,phi_energy,phi_full_quenched,phi_energy_full_quenched,phi_stripped_proxy,phi_energy_stripped_proxy,phi_full_annealed,phi_energy_full_annealed,phi_stripped_annealed,reference_prior_correction_per_P,theta_ref_norm_sq_mean,area_term,derivative_ref_count,mean_dlogZ_inf_full_dr,sd_dlogZ_inf_full_dr,dphi_full_dr,dphi_energy_dr,dphi_entropic_dr,claim
0.26,1.25,100,0.2216534756513737,-0.0014023964678206375,0.2216534756513737,-0.0014023964678206375,0.22183737965794623,-0.0012184924612481233,0.22169965333044164,-0.0013562187887526836,0.2218770208776475,-0.000183904006572514,2382.3016963406753,0.22305587211919434,100,-3.1148109361158927,0.2842254918148473,0.7984617638757895,-0.0012238942774522171,0.7996856581532417,pass
0.26,1.26,100,0.22960326264416392,-0.0014176482127538016,0.22960326264416392,-0.0014176482127538016,0.22978716665073645,-0.0012337442061812881,0.22964958626158863,-0.0013713245953291026,0.22982696306421366,-0.000183904006572514,2382.3016963406753,0.23102091085691773,100,-3.151082468524826,0.2755732041712204,0.7921008002275419,-0.0012381463530549415,0.7933389465805969,pass
0.26,1.27,100,0.23749539374679599,-0.0014275904563284883,0.23749539374679599,-0.0014275904563284883,0.2376792977533685,-0.001243686449755974,0.23754144767154556,-0.0013815365315789036,0.23771905737033622,-0.000183904006572514,2382.3016963406753,0.23892298420312447,100,-3.1355582780662856,0.2820714531143465,0.7858601367470123,-0.001232046474682234,0.7870921832216945,pass
0.26,1.28,100,0.24532070899283992,-0.0014423708727009908,0.24532070899283992,-0.0014423708727009908,0.24550461299941242,-0.0012584668661284769,0.24536743234079345,-0.00139564752474747,0.24554487932353303,-0.000183904006572514,2382.3016963406753,0.2467630798655409,100,-3.1473252454418303,0.26777366022185667,0.7797063555027733,-0.0012366700375017014,0.7809430255402751,pass
0.26,1.29,100,0.25309208765153196,-0.0014500748405660545,0.25309208765153196,-0.0014500748405660545,0.25327599165810444,-0.0012661708339935403,0.25313976605789323,-0.0014023964342047496,0.2533171818973907,-0.000183904006572514,2382.3016963406753,0.254542162492098,100,-3.1399780641023063,0.2777884515673346,0.7736554205075487,-0.0012337831293132834,0.774889203636862,pass
0.26,1.3,100,0.26079749440455713,-0.001463679978663811,0.26079749440455713,-0.001463679978663811,0.26098139841112966,-0.0012797759720912971,0.26084478451218934,-0.0014163898710315885,0.2610220618233008,-0.000183904006572514,2382.3016963406753,0.26226117438322094,100,-3.132589782744666,0.2723701919251274,0.7676976373832347,-0.0012308800718053698,0.7689285174550401,pass
0.26,1.31,100,0.2684416216831866,-0.0014794144936405929,0.2684416216831866,-0.0014794144936405929,0.2686255256897591,-0.0012955104870680787,0.26848909502646884,-0.0014319411503583071,0.26866663759034576,-0.000183904006572514,2382.3016963406753,0.26992103617682717,100,-3.146858358604238,0.2655152519106977,0.7618223475307753,-0.0012364865849132565,0.7630588341156885,pass
0.26,1.32,100,0.27603300038615,-0.0014896471211282756,0.27603300038615,-0.0014896471211282756,0.27621690439272245,-0.0013057431145557614,0.27608125329548505,-0.0014413942117931734,0.2762587507751155,-0.000183904006572514,2382.3016963406753,0.27752264750727823,100,-3.1394201389724015,0.27217544948972233,0.7560445214670942,-0.0012335639052936745,0.7572780853723879,pass
0.26,1.33,100,0.2835654599650701,-0.0015014276743944496,0.2835654599650701,-0.0015014276743944496,0.2837493639716426,-0.0013175236678219357,0.2836127554824591,-0.0014541321570054162,0.28379022421333316,-0.000183904006572514,2382.3016963406753,0.28506688763946453,100,-3.1542922715114887,0.262740780832106,0.7503448576093149,-0.001239407572303139,0.751584265181618,pass
0.26,1.34,100,0.291040475147763,-0.0015141409313781575,0.291040475147763,-0.0015141409313781575,0.29122437915433547,-0.0013302369248056436,0.29108837162837886,-0.001466244450762268,0.2912657265917853,-0.000183904006572514,2382.3016963406753,0.2925546160791411,100,-3.155594833627103,0.26015931273764464,0.744735507997226,-0.0012399193845293137,0.7459754273817553,pass
