family,beta,r_star_full,r_star_0p3,trough_depth_full,trough_depth_0p3,early_recovery_0p3,curvature_peak_pos_0p3,curvature_peak_neg_0p3,curvature_swing_0p3,positive_curvature_area_after_trough_0p3,energy_cost_at_0p3,energy_cost_at_2p5,stripped_energy_cost_at_0p3,stripped_energy_cost_at_2p5,integrated_energy_cost_0p3,integrated_trough_depth_0p3,knn_edge_disagreement_mean,knn_label_autocorrelation_mean,Hq0.5_r0.3,Rq0.5_r0.3,Hq0.5_r1,Rq0.5_r1,Hq0.5_r2.5,Rq0.5_r2.5,Hq0.9_r0.3,Rq0.9_r0.3,Hq0.9_r1,Rq0.9_r1,Hq0.9_r2.5,Rq0.9_r2.5,Hq0.99_r0.3,Rq0.99_r0.3,Hq0.99_r1,Rq0.99_r1,Hq0.99_r2.5,Rq0.99_r2.5
gaussian,0.05,0.15,0.15,0.005829713940472221,0.005829713940472221,0.000985919870560228,0.008461086271124074,0.09337353565330696,0.10183462192443103,0.000984142249815505,0.0024120221169115,0.0069048414682248,0.0013806687598207,0.0058734881111341,0.0004780911131973985,0.0013782406454964104,0.5013862982355978,-0.0027725964711956,2.0,0.8943656225456051,4.0,0.6361847540397201,4.0,0.6054687499999997,2.0,0.9698557857087056,4.0,0.9677734374999994,4.0,0.9003906250000001,4.0,1.0,4.0,0.9990234374999996,6.0,0.9993096771403124
