source,group,label,nmstv,ref_id,n_radii,positive_curvature_mass,negative_curvature_mass,min_second_derivative,min_second_derivative_radius,max_second_derivative,max_second_derivative_radius
flip,eta_0.05,flip eta=0.05,0.5734925471048802,7,100,0.3645220324962196,0.3901653683458513,-2.337318487042004,0.06,1.9806688986074086,0.27
flip,eta_0.05,flip eta=0.05,0.5734925471048802,8,100,0.4105964687904321,0.4582669098170663,-3.1427560302321718,0.11,3.905700195784232,0.33
flip,eta_0.05,flip eta=0.05,0.5734925471048802,9,100,0.3235101444139458,0.36272953665909136,-2.18149573752342,0.09,1.5219996570651237,0.79
flip,eta_0.05,flip eta=0.05,0.5734925471048802,10,100,0.3598908423146169,0.39734538663760605,-2.5239086053071382,0.09,2.4431404547828866,0.29
flip,eta_0.05,flip eta=0.05,0.5734925471048802,11,100,0.27750102672652227,0.31528300371129414,-2.0134964334318397,0.07,1.7374618029832583,0.36
flip,eta_0.05,flip eta=0.05,0.5734925471048802,12,100,0.36011153839554677,0.4018846594605446,-2.3692795272841893,0.06,1.8907875055074737,0.23
flip,eta_0.05,flip eta=0.05,0.5734925471048802,13,100,0.35215668206837925,0.3839545902842836,-2.48371847484713,0.07,2.040996153711948,0.33
flip,eta_0.05,flip eta=0.05,0.5734925471048802,14,100,0.2892512873805505,0.3200020049825377,-2.006379478863279,0.06,1.5919277980913193,0.37
flip,eta_0.05,flip eta=0.05,0.5734925471048802,15,100,0.36560894274002687,0.3888656423413359,-2.9524581238576086,0.1,2.243515324194937,0.36
flip,eta_0.05,flip eta=0.05,0.5734925471048802,16,100,0.2956713266350255,0.3186984151624906,-2.611502894424331,0.1,2.503309968220118,0.27
flip,eta_0.05,flip eta=0.05,0.5734925471048802,17,100,0.30355818726536027,0.3248710475229739,-2.0706652574801243,0.09,1.9307745264517742,0.26
flip,eta_0.05,flip eta=0.05,0.5734925471048802,18,100,0.35474096976950004,0.38596292876782506,-2.7824935915813764,0.1,2.5678935629632234,0.32
flip,eta_0.05,flip eta=0.05,0.5734925471048802,19,100,0.3544929987327531,0.38296193325590766,-2.3276487629259646,0.07,2.5256953516515823,0.32
flip,eta_0.05,flip eta=0.05,0.5734925471048802,20,100,0.31905580384219606,0.34933195526555894,-2.3136325016895345,0.19,1.8155132396892835,0.87
flip,eta_0.05,flip eta=0.05,0.5734925471048802,21,100,0.3275890889248095,0.3581249162918982,-2.3773135123421407,0.08,1.8373161726052132,0.31
flip,eta_0.05,flip eta=0.05,0.5734925471048802,22,100,0.3451006264477792,0.3726766546157121,-2.664383432053338,0.12,2.280445304122965,0.68
flip,eta_0.05,flip eta=0.05,0.5734925471048802,23,100,0.351483075578629,0.3799013829309214,-2.348626041440932,0.08,2.2823296024813535,0.31
flip,eta_0.05,flip eta=0.05,0.5734925471048802,24,100,0.2949087045958473,0.31833586611595105,-2.013395271316571,0.11,1.939726431365159,0.31
flip,eta_0.05,flip eta=0.05,0.5734925471048802,25,100,0.3108022740261216,0.34730747059255185,-2.3186305599087627,0.13,1.8479117930702191,0.16
flip,eta_0.05,flip eta=0.05,0.5734925471048802,26,100,0.3573948563445896,0.3922767652622504,-2.2172684059884364,0.09,2.5251310963200027,0.33
flip,eta_0.05,flip eta=0.05,0.5734925471048802,27,100,0.3299512291662821,0.36574068821734074,-2.610170005456756,0.1,2.331083480913808,0.24
flip,eta_0.05,flip eta=0.05,0.5734925471048802,28,100,0.34843854742866825,0.379894168945274,-2.475469234152441,0.08,3.0565222912219117,0.34
flip,eta_0.05,flip eta=0.05,0.5734925471048802,29,100,0.30894064471277366,0.3204608612889694,-2.1049735961617406,0.08,2.3268703297587483,1.0
advanced,teacher_nn,rule: teacher nn,0.6843772639598127,0,100,0.2222639061197511,0.2636857636695285,-2.068741102560789,0.04,1.4544932226132237,0.58
advanced,teacher_nn,rule: teacher nn,0.6843772639598127,1,100,0.29561362542522124,0.32561942316284603,-2.370938612541365,0.06,1.5867551689501784,0.87
advanced,teacher_nn,rule: teacher nn,0.6843772639598127,2,100,0.29618763876565635,0.31703255359597066,-2.0266316712049104,0.05,2.2745657875309773,0.28
advanced,teacher_nn,rule: teacher nn,0.6843772639598127,3,100,0.3080285709736145,0.3471760043699462,-2.204404732606944,0.04,2.2798637790500607,0.2
advanced,teacher_nn,rule: teacher nn,0.6843772639598127,4,100,0.28204383905192276,0.30363547279940883,-2.227390514014794,0.04,2.3803775876872777,0.34
advanced,teacher_nn,rule: teacher nn,0.6843772639598127,5,100,0.2558284699307804,0.28616714425365086,-1.8804747902641252,0.05,1.3871614497540694,0.37
advanced,teacher_nn,rule: teacher nn,0.6843772639598127,6,100,0.28469374328378505,0.31055535068987916,-2.1216458038476906,0.07,1.429165819631129,0.66
advanced,teacher_nn,rule: teacher nn,0.6843772639598127,7,100,0.2843470213449722,0.3056028968339758,-2.4075069752455462,0.14,2.0008382212074887,0.16
advanced,teacher_nn,rule: teacher nn,0.6843772639598127,8,100,0.30617161960328987,0.34954610109394607,-2.012184791471995,0.1,2.2110839719454276,0.36
advanced,teacher_nn,rule: teacher nn,0.6843772639598127,9,100,0.27452057492056514,0.3023865528229108,-2.0707118917778837,0.04,1.707197966043628,0.22
advanced,teacher_nn,rule: teacher nn,0.6843772639598127,10,100,0.2615921300859018,0.2991253920207532,-2.066828981167645,0.05,1.4013770229156055,0.46
advanced,teacher_nn,rule: teacher nn,0.6843772639598127,11,100,0.30488438352877023,0.3366704053778967,-2.0026749956378507,0.05,2.1002919218942884,0.32
advanced,teacher_nn,rule: teacher nn,0.6843772639598127,12,100,0.26249685824357133,0.29260958619563343,-2.421201806438089,0.04,1.394943975867048,0.23
advanced,teacher_nn,rule: teacher nn,0.6843772639598127,13,100,0.31175916222481775,0.32339395062553283,-2.40943733627088,0.03,1.6735792337891393,0.27
advanced,teacher_nn,rule: teacher nn,0.6843772639598127,14,100,0.28025397434081445,0.32549026885969046,-1.719410452111374,0.09,1.6453254421600425,0.17
advanced,teacher_nn,rule: teacher nn,0.6843772639598127,15,100,0.2957638296899645,0.3292368212069012,-2.1190416734049142,0.04,1.6413618181171339,0.91
advanced,teacher_nn,rule: teacher nn,0.6843772639598127,16,100,0.25218996580566533,0.2976351565609634,-1.5608826953409451,0.08,1.92931587811786,0.28
advanced,teacher_nn,rule: teacher nn,0.6843772639598127,17,100,0.27855560854571326,0.3175135342947335,-1.8655079180837002,0.03,1.9836895013978624,0.65
advanced,teacher_nn,rule: teacher nn,0.6843772639598127,18,100,0.2640345938669258,0.29214997598256626,-2.313053386241284,0.04,1.5050278403129278,0.45
advanced,teacher_nn,rule: teacher nn,0.6843772639598127,19,100,0.2599444006155667,0.28384277589093515,-2.325602822786281,0.03,1.4224306004174458,0.17
advanced,teacher_nn,rule: teacher nn,0.6843772639598127,20,100,0.31326079163357695,0.3516923275128466,-1.6863823408553857,0.1,2.1558275027434277,0.3
advanced,teacher_nn,rule: teacher nn,0.6843772639598127,21,100,0.2403843452346415,0.30585396212711624,-2.070987457755619,0.09,1.7706026374669275,0.42
advanced,teacher_nn,rule: teacher nn,0.6843772639598127,22,100,0.2758455397505109,0.30139854134089217,-2.2251561754220694,0.04,1.477863167314764,0.41
advanced,teacher_nn,rule: teacher nn,0.6843772639598127,23,100,0.2954587021263838,0.32484924238628277,-2.13936661074258,0.05,2.2589274714894794,0.34
advanced,teacher_nn,rule: teacher nn,0.6843772639598127,24,100,0.29076338317624406,0.31448121331605583,-2.241340302330739,0.04,1.8637843298213284,0.36
advanced,teacher_nn,rule: teacher nn,0.6843772639598127,25,100,0.2826009308185513,0.31441826043180343,-2.165665522595809,0.14,1.8665434187525047,0.16
advanced,teacher_nn,rule: teacher nn,0.6843772639598127,26,100,0.2563815421494555,0.28704332005459837,-2.062653886326355,0.05,1.5284306270280137,0.37
advanced,teacher_nn,rule: teacher nn,0.6843772639598127,27,100,0.2902025621598808,0.32443832288438423,-2.1416169013483906,0.05,2.0678100403731543,0.26
advanced,teacher_nn,rule: teacher nn,0.6843772639598127,28,100,0.25366076874192967,0.2857177413018366,-1.6337718427106012,0.08,1.5609687357349022,0.32
advanced,teacher_nn,rule: teacher nn,0.6843772639598127,29,100,0.274287580127637,0.32195498790786414,-2.146501697472021,0.05,1.5797646523756406,0.21
flip,eta_0.15,flip eta=0.15,0.7762922746978026,0,100,0.6399248880494993,0.6594938732988543,-5.127212184700092,0.09,6.6487658817823245,0.26
flip,eta_0.15,flip eta=0.15,0.7762922746978026,1,100,0.6815667656210654,0.6902513156707413,-5.443155406132838,0.18,4.438328209156596,0.26
flip,eta_0.15,flip eta=0.15,0.7762922746978026,2,100,0.6234514164404438,0.6470567616995386,-5.028691050452172,0.05,4.845224001085645,0.37
flip,eta_0.15,flip eta=0.15,0.7762922746978026,3,100,0.5710440215838746,0.5928773769585379,-4.017307505379639,0.11,3.523561168965248,0.24
flip,eta_0.15,flip eta=0.15,0.7762922746978026,4,100,0.5948165502164933,0.613929337165433,-4.343084768691929,0.13,5.240190892917409,0.34
flip,eta_0.15,flip eta=0.15,0.7762922746978026,5,100,0.5253663603930481,0.5609232376613698,-4.49932887080469,0.07,3.377674634441238,0.3
flip,eta_0.15,flip eta=0.15,0.7762922746978026,6,100,0.6390919734693769,0.6537281868180155,-4.6248568881943,0.07,5.858051914508652,0.29
flip,eta_0.15,flip eta=0.15,0.7762922746978026,7,100,0.6021057357473446,0.6095425599714328,-4.469692519886587,0.05,4.033512171352461,0.3
flip,eta_0.15,flip eta=0.15,0.7762922746978026,8,100,0.5442531075664355,0.5514277548201924,-4.4308984622810375,0.06,4.4385232170628885,0.27
flip,eta_0.15,flip eta=0.15,0.7762922746978026,9,100,0.5386836570379676,0.5332441880978219,-4.114362457100721,0.05,2.767940253959729,0.28
flip,eta_0.15,flip eta=0.15,0.7762922746978026,10,100,0.6012425662440665,0.6164796440010887,-5.200915658239495,0.15,7.88977071889453,0.23
flip,eta_0.15,flip eta=0.15,0.7762922746978026,11,100,0.6356310470423692,0.6625860952537055,-5.174972340467637,0.13,6.330195690646228,0.28
flip,eta_0.15,flip eta=0.15,0.7762922746978026,12,100,0.5716543620480082,0.588112758830598,-4.62670926273075,0.06,4.437969461821888,0.28
flip,eta_0.15,flip eta=0.15,0.7762922746978026,13,100,0.5929527611453411,0.6098264954796861,-5.380705439862698,0.09,4.322295412519178,0.28
flip,eta_0.15,flip eta=0.15,0.7762922746978026,14,100,0.5945145933147264,0.5934898436803919,-4.498369559618048,0.07,3.8281342429582423,0.36
flip,eta_0.15,flip eta=0.15,0.7762922746978026,15,100,0.5714395462369445,0.5832940966946862,-4.701406059551541,0.08,3.8353666658079213,0.25
flip,eta_0.15,flip eta=0.15,0.7762922746978026,16,100,0.5800124075660558,0.6007199088117398,-4.251789436050332,0.09,6.064450082243226,0.28
flip,eta_0.15,flip eta=0.15,0.7762922746978026,17,100,0.6748733775200388,0.6749054872877804,-4.425909089680372,0.08,7.221401901718689,0.28
flip,eta_0.15,flip eta=0.15,0.7762922746978026,18,100,0.6840013961905014,0.6922922635137445,-4.682904517209131,0.09,5.826311011262813,0.28
flip,eta_0.15,flip eta=0.15,0.7762922746978026,19,100,0.6431289092740742,0.6566579382114023,-4.502739640263325,0.1,3.5499700034476707,0.28
flip,eta_0.15,flip eta=0.15,0.7762922746978026,20,100,0.5609205921772351,0.5868479008216747,-4.2562380187129225,0.06,3.9107481619137534,0.34
flip,eta_0.15,flip eta=0.15,0.7762922746978026,21,100,0.6038944525036941,0.6400639499811304,-5.123837882514696,0.1,4.493963051063272,0.28
flip,eta_0.15,flip eta=0.15,0.7762922746978026,22,100,0.6129609260356945,0.6023906079942835,-4.139958810581935,0.05,5.321607963045375,0.27
flip,eta_0.15,flip eta=0.15,0.7762922746978026,23,100,0.6202321687896785,0.6324168817359999,-4.937532776680348,0.08,4.114415332302096,0.28
flip,eta_0.15,flip eta=0.15,0.7762922746978026,24,100,0.6335762484599344,0.6415929373657691,-4.115098495212166,0.05,3.9703960811159913,0.29
flip,eta_0.15,flip eta=0.15,0.7762922746978026,25,100,0.5981573906890265,0.6104605449092879,-4.683231430640122,0.09,5.147549417611369,0.29
flip,eta_0.15,flip eta=0.15,0.7762922746978026,26,100,0.5659562682605856,0.5783962514443702,-3.973538091377973,0.04,3.7962547902466213,0.32
flip,eta_0.15,flip eta=0.15,0.7762922746978026,27,100,0.549989089707214,0.5580692312038373,-4.223512859497068,0.06,4.186706431375828,0.19
flip,eta_0.15,flip eta=0.15,0.7762922746978026,28,100,0.6147363221445367,0.6237703093231968,-5.3638164384856335,0.07,5.624073751841867,0.35
flip,eta_0.15,flip eta=0.15,0.7762922746978026,29,100,0.6294485591774244,0.630227158995576,-4.970127680850537,0.09,4.643459264377682,0.31
flip,eta_0.25,flip eta=0.25,0.8975281794892439,0,100,0.8103171184233761,0.8198471223872061,-6.36795235104324,0.1,6.939770193742543,0.23
flip,eta_0.25,flip eta=0.25,0.8975281794892439,1,100,0.6525896229539255,0.6519587075964619,-6.131983029081953,0.06,5.6338467809503605,0.26
flip,eta_0.25,flip eta=0.25,0.8975281794892439,2,100,0.6762403766931901,0.6786704845707392,-6.180130080827382,0.05,5.614796155069762,0.21
flip,eta_0.25,flip eta=0.25,0.8975281794892439,3,100,0.7636586192183243,0.7652349213155035,-5.8300758752658925,0.07,7.401486601731468,0.32
flip,eta_0.25,flip eta=0.25,0.8975281794892439,4,100,0.810020183904929,0.8022621447769874,-6.775947907814379,0.07,6.185088486951068,0.29
flip,eta_0.25,flip eta=0.25,0.8975281794892439,5,100,0.7032438091393374,0.7135906519890538,-5.998284421298624,0.15,6.77050402526131,0.24
flip,eta_0.25,flip eta=0.25,0.8975281794892439,6,100,0.7980246610117482,0.7981537420178436,-6.450508012405567,0.08,4.947531325814559,0.22
flip,eta_0.25,flip eta=0.25,0.8975281794892439,7,100,0.8232622405829796,0.8207666963035278,-7.456498375155618,0.12,6.0148100107251805,0.33
flip,eta_0.25,flip eta=0.25,0.8975281794892439,8,100,0.6242915108194667,0.6211403440274711,-5.432041369077962,0.05,5.1152632444927875,0.23
flip,eta_0.25,flip eta=0.25,0.8975281794892439,9,100,0.7241313071252646,0.7296543968116683,-6.580811868045849,0.06,4.67494683454899,0.35
flip,eta_0.25,flip eta=0.25,0.8975281794892439,10,100,0.7930960146266576,0.7996671774578759,-7.734101018787296,0.12,7.349971924899073,0.26
flip,eta_0.25,flip eta=0.25,0.8975281794892439,11,100,0.7636534531133579,0.7760615211617098,-5.471452507336021,0.16,8.837644014705162,0.24
flip,eta_0.25,flip eta=0.25,0.8975281794892439,12,100,0.8446531556263158,0.8429143191723505,-5.34221616939101,0.33,9.61603525663022,0.35
flip,eta_0.25,flip eta=0.25,0.8975281794892439,13,100,0.7340196600764477,0.7283940964025712,-6.496945296704414,0.09,5.854723505400344,0.19
flip,eta_0.25,flip eta=0.25,0.8975281794892439,14,100,0.7605962962154709,0.7521964889029011,-5.691535381399885,0.06,4.929966141727789,0.26
flip,eta_0.25,flip eta=0.25,0.8975281794892439,15,100,0.7829027112252486,0.7674593486430142,-6.244882331059927,0.06,6.423427426815987,0.25
flip,eta_0.25,flip eta=0.25,0.8975281794892439,16,100,0.7606869554867772,0.764675118329091,-6.044196406237084,0.13,6.526810882507739,0.3
flip,eta_0.25,flip eta=0.25,0.8975281794892439,17,100,0.7165435890724463,0.7223868549842218,-5.259597581058841,0.1,5.925028264381911,0.25
flip,eta_0.25,flip eta=0.25,0.8975281794892439,18,100,0.7902352308860054,0.7868786281253438,-6.925531965710544,0.08,8.100625735158939,0.23
flip,eta_0.25,flip eta=0.25,0.8975281794892439,19,100,0.7354051140689499,0.7413167783260325,-5.502196015060152,0.07,4.350212022177889,0.27
flip,eta_0.25,flip eta=0.25,0.8975281794892439,20,100,0.7907068632668055,0.7993010139883252,-7.500199278291683,0.07,6.900383779865777,0.24
flip,eta_0.25,flip eta=0.25,0.8975281794892439,21,100,0.7097562692815564,0.7182138574116818,-6.100306901253454,0.1,6.603489924103586,0.3
flip,eta_0.25,flip eta=0.25,0.8975281794892439,22,100,0.9051818903851557,0.9081059761502204,-8.030211887388639,0.15,7.565723900869084,0.17
flip,eta_0.25,flip eta=0.25,0.8975281794892439,23,100,0.7321254201968971,0.7292226863401396,-6.228257141132502,0.09,5.778701175553945,0.23
flip,eta_0.25,flip eta=0.25,0.8975281794892439,24,100,0.6890250555850777,0.6722062448107051,-6.4019372266376635,0.08,5.795910684066284,0.28
flip,eta_0.25,flip eta=0.25,0.8975281794892439,25,100,0.9467541770139438,0.9425033861353149,-8.662259710855402,0.12,6.531397437638727,0.27
flip,eta_0.25,flip eta=0.25,0.8975281794892439,26,100,0.7598108592356335,0.7510335794086798,-6.733516759830192,0.05,4.746439259211137,0.25
flip,eta_0.25,flip eta=0.25,0.8975281794892439,27,100,0.8209544190896566,0.8022118198407663,-5.927687430676193,0.05,8.559898694630412,0.3
flip,eta_0.25,flip eta=0.25,0.8975281794892439,28,100,0.697000314601979,0.7040564413886645,-5.412182841164446,0.05,4.783890412808409,0.27
