N,M,dataset_id,ref_id,lambda_ref,reference_method,burn,thin,ref_norm,ref_norm_sq,min_margin,mean_margin,ce_ref,err_ref
80,8,7,8,1.0,weight_space_hit_and_run,5000,200,9.030648430093025,81.55261106794163,0.05062088556082155,0.4396622116311073,4.111129673856203,0.0
80,8,7,9,1.0,weight_space_hit_and_run,5000,200,9.35394671731243,87.49631919032,0.31135847733568506,1.0024955018332355,2.6924093620628295,0.0
80,8,8,0,1.0,weight_space_hit_and_run,5000,200,8.974592379813531,80.54330838380712,0.09976724376861157,0.8899576719377924,3.114494344094004,0.0
80,8,8,1,1.0,weight_space_hit_and_run,5000,200,9.035662709795924,81.64320060519663,0.34245313564700564,0.882158238672663,2.8840047671021307,0.0
80,8,8,2,1.0,weight_space_hit_and_run,5000,200,8.726923225617023,76.15918898581384,0.0337754639430414,0.7579044519973259,3.3038302648857027,0.0
80,8,8,3,1.0,weight_space_hit_and_run,5000,200,9.920500737071988,98.41633487424585,0.14421254864898575,1.0832963216526506,2.6809820266904065,0.0
80,8,8,4,1.0,weight_space_hit_and_run,5000,200,8.655933325660229,74.92518173827536,0.007322270233506951,0.7212040940445421,3.481523479212612,0.0
80,8,8,5,1.0,weight_space_hit_and_run,5000,200,9.672019548157662,93.54796213994396,0.2995356284810763,0.9548517176363176,2.92356764686415,0.0
80,8,8,6,1.0,weight_space_hit_and_run,5000,200,8.819969079332814,77.79185456038692,0.13556147280706998,0.5986575927800816,3.593118559622826,0.0
80,8,8,7,1.0,weight_space_hit_and_run,5000,200,9.617407955548451,92.49453578344665,0.06493256752052133,0.7250078977606662,3.333225847556644,0.0
80,8,8,8,1.0,weight_space_hit_and_run,5000,200,8.498492631548782,72.22437700848894,0.12017154997817779,0.6560581782259615,3.474757370465801,0.0
80,8,8,9,1.0,weight_space_hit_and_run,5000,200,7.92563357447147,62.81566755678941,0.06872537162744598,0.5741032196107677,3.8000396850071088,0.0
80,8,9,0,1.0,weight_space_hit_and_run,5000,200,8.24459464790489,67.97334090826195,0.13077755916660322,0.8761031301974704,3.0452704630783507,0.0
80,8,9,1,1.0,weight_space_hit_and_run,5000,200,10.041475632585557,100.83123287980953,0.0594586601747706,1.1350131206189489,2.6563013002150506,0.0
80,8,9,2,1.0,weight_space_hit_and_run,5000,200,8.134213764649484,66.16543356901315,0.060816546905273675,0.5996778608744601,3.7480875291455567,0.0
80,8,9,3,1.0,weight_space_hit_and_run,5000,200,8.067665353308286,65.08722425297091,0.09165595517864455,0.7288299607948192,3.3947903129549575,0.0
80,8,9,4,1.0,weight_space_hit_and_run,5000,200,7.828622261715052,61.28732651662049,0.07590967367853825,0.640356667709103,3.6578097794161772,0.0
80,8,9,5,1.0,weight_space_hit_and_run,5000,200,7.944061921947049,63.10811981972904,0.23820410421033172,0.8335616735995444,3.0851770689596254,0.0
80,8,9,6,1.0,weight_space_hit_and_run,5000,200,8.79357200104724,77.32690853760197,0.0960668615357074,0.9921067914248841,2.8133485378454037,0.0
80,8,9,7,1.0,weight_space_hit_and_run,5000,200,8.88393031683872,78.92421787444611,0.12636560742781533,0.426030160902977,4.144759622981785,0.0
80,8,9,8,1.0,weight_space_hit_and_run,5000,200,8.39525540872479,70.48031337772284,0.07970379179219811,0.5369128320149515,3.9015477164633316,0.0
80,8,9,9,1.0,weight_space_hit_and_run,5000,200,8.684658299897524,75.42328978597895,0.019280536489861447,0.7423493209079418,3.4246154732908876,0.0
160,16,0,0,1.0,weight_space_hit_and_run,5000,200,13.702607919819418,187.76146380429782,0.013355357083386374,0.9153207580973179,6.300870428882892,0.0
160,16,0,1,1.0,weight_space_hit_and_run,5000,200,13.668033087627306,186.81512848447483,0.0009092967411118509,0.900117852699621,6.032790413166761,0.0
160,16,0,2,1.0,weight_space_hit_and_run,5000,200,12.829686945294842,164.60086711426888,0.179495439752714,0.7654943787982609,6.411819313357612,0.0
160,16,0,3,1.0,weight_space_hit_and_run,5000,200,13.08675322751163,171.26311003778608,0.01878555653724175,0.7254405178665302,7.086502187795966,0.0
160,16,0,4,1.0,weight_space_hit_and_run,5000,200,12.99182188637264,168.78743592723112,0.00754291910063823,0.8101607506599329,6.414471078416739,0.0
160,16,0,5,1.0,weight_space_hit_and_run,5000,200,13.63365690754003,185.87660067251397,0.030856310509430152,0.8290763586384429,6.546101934420563,0.0
160,16,0,6,1.0,weight_space_hit_and_run,5000,200,13.795894481924456,190.32670455639365,0.022670736289984655,1.004330746001038,6.305491627070406,0.0
160,16,0,7,1.0,weight_space_hit_and_run,5000,200,13.269837341536533,176.0885830708374,0.01633712202577199,0.6495815516038048,7.109040696523376,0.0
160,16,0,8,1.0,weight_space_hit_and_run,5000,200,12.173847843174315,148.2025713087599,0.10056518889253083,0.7373846531444019,6.580362229611527,0.0
160,16,0,9,1.0,weight_space_hit_and_run,5000,200,12.613109206943044,159.09052386627138,0.2734349462129155,0.8242836251653998,6.148685249924746,0.0
160,16,1,0,1.0,weight_space_hit_and_run,5000,200,13.193048159748779,174.05651974545066,0.02165611552470083,0.697212859326303,7.104753895814989,0.0
160,16,1,1,1.0,weight_space_hit_and_run,5000,200,13.605771330156987,185.11701348852182,0.18237633248014576,0.7509962537717609,6.500005346653891,0.0
160,16,1,2,1.0,weight_space_hit_and_run,5000,200,12.690367776168038,161.04543429440412,0.006159004249917602,0.8126587422300078,6.530944962659691,0.0
160,16,1,3,1.0,weight_space_hit_and_run,5000,200,13.346972090496767,178.14166398449962,0.1663594187531769,1.0473738645901571,5.462009225383507,0.0
160,16,1,4,1.0,weight_space_hit_and_run,5000,200,12.614388923624917,159.122807916471,0.13569027874604328,0.7164028070625594,6.844268353708648,0.0
160,16,1,5,1.0,weight_space_hit_and_run,5000,200,12.740651313088234,162.32419588169694,0.002034312480188356,0.7630800021950968,6.813858045027428,0.0
160,16,1,6,1.0,weight_space_hit_and_run,5000,200,12.516015171733086,156.65063577905278,0.0316363145034338,0.6509619983066641,7.089872050766878,0.0
160,16,1,7,1.0,weight_space_hit_and_run,5000,200,13.058869261915618,170.53406639980454,0.01545950892610177,0.8222227070244026,6.636326490471764,0.0
160,16,1,8,1.0,weight_space_hit_and_run,5000,200,12.552923518838517,157.57588886980918,0.05490175320398213,0.8458613637310686,6.966296473860192,0.0
160,16,1,9,1.0,weight_space_hit_and_run,5000,200,12.674095242909882,160.63269022635092,0.04308548109987802,0.8765640719524397,6.469332224599605,0.0
160,16,2,0,1.0,weight_space_hit_and_run,5000,200,11.799962801934425,139.23912212703613,0.14709900632638587,0.9042751826978441,6.097613330804711,0.0
160,16,2,1,1.0,weight_space_hit_and_run,5000,200,11.97384389176744,143.37293754441646,0.04441203109236931,0.9321612976473506,6.082145856548907,0.0
160,16,2,2,1.0,weight_space_hit_and_run,5000,200,12.260710793264177,150.32502915606472,0.18476997309426332,1.1302450560375619,5.463507738056671,0.0
160,16,2,3,1.0,weight_space_hit_and_run,5000,200,11.411353441310144,130.21898736250085,0.025069397985832093,0.8186750404038612,6.485393816716314,0.0
160,16,2,4,1.0,weight_space_hit_and_run,5000,200,11.470584864651823,131.5743171371795,0.08832702875098353,0.5055576147162927,7.764292707498606,0.0
160,16,2,5,1.0,weight_space_hit_and_run,5000,200,12.24065245052839,149.8335724146267,0.019250638132211895,0.7372767130156667,7.114988538558832,0.0
160,16,2,6,1.0,weight_space_hit_and_run,5000,200,13.296436342730887,176.79521941629474,0.027645844872119567,1.3689631882998983,4.578130404612582,0.0
160,16,2,7,1.0,weight_space_hit_and_run,5000,200,13.04233976801234,170.10262662427618,0.16654915753790106,1.0311861205962791,5.696398791805487,0.0
160,16,2,8,1.0,weight_space_hit_and_run,5000,200,12.041816306464538,145.00533995863523,0.04364003784913942,0.720489520286655,6.784974198867804,0.0
160,16,2,9,1.0,weight_space_hit_and_run,5000,200,11.307498997781071,127.85953358481993,0.0840906597205532,0.7227537440574183,6.762251517891755,0.0
160,16,3,0,1.0,weight_space_hit_and_run,5000,200,13.259105887006676,175.8038889228551,0.06583457288840357,0.5882751230969228,7.454465218318563,0.0
160,16,3,1,1.0,weight_space_hit_and_run,5000,200,12.69936523047262,161.2738772569369,0.060298522981651136,0.6942932510953439,7.032616599972718,0.0
160,16,3,2,1.0,weight_space_hit_and_run,5000,200,13.06315686134528,170.64606718411227,0.008442933259099094,0.7512204226640731,6.69596568355423,0.0
160,16,3,3,1.0,weight_space_hit_and_run,5000,200,13.735080027399443,188.6524233590671,0.0031247030675327775,0.5314953438574626,7.791808208671636,0.0
160,16,3,4,1.0,weight_space_hit_and_run,5000,200,14.534130617158201,211.24095279661546,0.08441489945177917,0.7059111185694722,6.63289260580009,0.0
160,16,3,5,1.0,weight_space_hit_and_run,5000,200,13.31548949268451,177.30226042979157,0.17659358304083653,0.6703750356243663,6.842624021920296,0.0
160,16,3,6,1.0,weight_space_hit_and_run,5000,200,12.321743815685643,151.82537065938737,0.05451811565787155,0.5914676980799173,7.423271337481893,0.0
160,16,3,7,1.0,weight_space_hit_and_run,5000,200,13.145355274910784,172.8003653036248,0.06197339448242509,0.682041596947969,7.004188013564322,0.0
160,16,3,8,1.0,weight_space_hit_and_run,5000,200,13.128046152532281,172.34559578301764,0.16260376509713478,0.8382186445819972,6.2413385565739326,0.0
160,16,3,9,1.0,weight_space_hit_and_run,5000,200,13.801169184860353,190.47227086913898,0.004993287143666876,0.7212025970586491,6.7311482915143825,0.0
160,16,4,0,1.0,weight_space_hit_and_run,5000,200,12.880555093431806,165.908699514932,0.13292997665342887,0.6730436460985441,6.965172753597383,0.0
160,16,4,1,1.0,weight_space_hit_and_run,5000,200,12.810442335665481,164.1074328354105,0.05850675889084909,0.7940703019718491,6.2380453958220965,0.0
160,16,4,2,1.0,weight_space_hit_and_run,5000,200,12.63116996563189,159.54645470068115,0.031237159666143457,0.642666828735987,7.114786604138024,0.0
160,16,4,3,1.0,weight_space_hit_and_run,5000,200,12.341435080506162,152.31101984634813,0.03402326380294397,0.6167482261402759,7.451027796432335,0.0
160,16,4,4,1.0,weight_space_hit_and_run,5000,200,12.695177619499376,161.16753479063783,0.19761135986629022,0.8312182661523717,6.383273929654727,0.0
160,16,4,5,1.0,weight_space_hit_and_run,5000,200,11.735859258321296,137.7303925311257,0.043085660937442385,0.8214325672892594,6.3757754903398345,0.0
160,16,4,6,1.0,weight_space_hit_and_run,5000,200,12.461775518325961,155.2958490691483,0.00615734662141172,0.6838689202004211,7.039250975302604,0.0
160,16,4,7,1.0,weight_space_hit_and_run,5000,200,12.954766488106344,167.82597476136317,0.0033974757645192804,0.6308654666379303,7.273552885921523,0.0
160,16,4,8,1.0,weight_space_hit_and_run,5000,200,13.841431186343966,191.58521728629535,0.08221108635958833,0.8569443959658065,6.329580900153843,0.0
160,16,4,9,1.0,weight_space_hit_and_run,5000,200,13.558152876381282,183.82350941932603,0.08126995629119563,0.584179817584342,7.694890171960758,0.0
160,16,5,0,1.0,weight_space_hit_and_run,5000,200,12.579983704465615,158.2559900046204,0.08217107792762321,0.7676772182324139,6.479557546303474,0.0
160,16,5,1,1.0,weight_space_hit_and_run,5000,200,12.882139134722747,165.94950868635533,0.0032088371574964148,0.5831348269384227,7.341355461685226,0.0
160,16,5,2,1.0,weight_space_hit_and_run,5000,200,13.56024958203387,183.88036872704976,0.021233352040920576,0.5819704994222132,7.411887022055858,0.0
160,16,5,3,1.0,weight_space_hit_and_run,5000,200,13.302324348650547,176.9518330767012,0.0306722865700014,0.5961185389201057,7.987013775997886,0.0
160,16,5,4,1.0,weight_space_hit_and_run,5000,200,12.04474054315895,145.07577475201697,0.05762225683459975,0.601462099557811,7.491835418428796,0.0
160,16,5,5,1.0,weight_space_hit_and_run,5000,200,11.988816965924917,143.73173224244914,0.07397348253592222,0.7357015930112436,6.5768329283525695,0.0
160,16,5,6,1.0,weight_space_hit_and_run,5000,200,13.363529688920293,178.5839257466541,0.11392795946207664,0.6737692905032606,7.003879783991345,0.0
160,16,5,7,1.0,weight_space_hit_and_run,5000,200,11.572650684053924,133.92624385513378,0.028002167083960448,0.6493091353903649,7.412927286116175,0.0
160,16,5,8,1.0,weight_space_hit_and_run,5000,200,11.930255306984948,142.3309916898425,0.01848113353805598,0.5716908584743441,7.425345852784975,0.0
160,16,5,9,1.0,weight_space_hit_and_run,5000,200,12.485573357472296,155.88954206482202,0.006218853967361246,0.8682953216495888,6.032344326226772,0.0
160,16,6,0,1.0,weight_space_hit_and_run,5000,200,12.590160979268912,158.51215348390554,0.1556598378372258,0.8621664210503515,6.019346496267216,0.0
160,16,6,1,1.0,weight_space_hit_and_run,5000,200,11.964081279026518,143.1392408511528,0.04148044132730923,0.6943456881914747,6.844889886390207,0.0
160,16,6,2,1.0,weight_space_hit_and_run,5000,200,12.413255100584937,154.08890219219796,0.025009945747429787,0.7861860427945948,6.643431398687422,0.0
160,16,6,3,1.0,weight_space_hit_and_run,5000,200,13.467800044251025,181.38163803192788,0.1322010404161497,0.740569797189194,6.63336582896836,0.0
160,16,6,4,1.0,weight_space_hit_and_run,5000,200,13.77682543973342,189.80091919688596,0.16993226870375372,0.8463116980157022,6.122361865719101,0.0
160,16,6,5,1.0,weight_space_hit_and_run,5000,200,13.45001328442578,180.90285735122995,0.0705814555852362,0.931999159217203,5.9223491512806214,0.0
160,16,6,6,1.0,weight_space_hit_and_run,5000,200,13.58455946785622,184.5402559357221,0.06186301857816109,0.9986300411149083,5.768011132620934,0.0
160,16,6,7,1.0,weight_space_hit_and_run,5000,200,12.82421257636785,164.46042820387134,0.0421650389594555,0.9292977323235729,5.80030947442869,0.0
160,16,6,8,1.0,weight_space_hit_and_run,5000,200,12.673088974048067,160.60718414413867,0.015085025942779513,0.44272863068640245,8.182594640166137,0.0
160,16,6,9,1.0,weight_space_hit_and_run,5000,200,12.322739535229957,151.84990965311943,0.06681175785129322,0.834148981911915,6.096085995200578,0.0
160,16,7,0,1.0,weight_space_hit_and_run,5000,200,11.61622507374527,134.9366849639083,0.020826048951015464,0.7338969342700637,6.615485838553677,0.0
160,16,7,1,1.0,weight_space_hit_and_run,5000,200,10.75049410607281,115.57312352470626,0.022926017837115526,0.5517467009412964,7.4772292767598385,0.0
160,16,7,2,1.0,weight_space_hit_and_run,5000,200,11.792451384485162,139.06190965544602,0.06540086574782288,0.7591440353418345,6.501188803664922,0.0
160,16,7,3,1.0,weight_space_hit_and_run,5000,200,11.302312241106867,127.74226199547411,0.11659719632449596,0.5657058325910249,7.448812373848717,0.0
160,16,7,4,1.0,weight_space_hit_and_run,5000,200,11.754699882410753,138.17296932554737,0.2971097587176038,0.6443275022727863,6.9937290778218735,0.0
160,16,7,5,1.0,weight_space_hit_and_run,5000,200,12.624745614430456,159.384201829081,0.11914152607137833,0.8544119307621615,6.299627102432966,0.0
160,16,7,6,1.0,weight_space_hit_and_run,5000,200,12.962173499997373,168.01794184403417,0.0333558544474547,0.8881046042040557,6.330654929770338,0.0
160,16,7,7,1.0,weight_space_hit_and_run,5000,200,13.281089289635586,176.3873327192731,0.2210311101839067,0.8001927133162857,6.306939802675011,0.0
160,16,7,8,1.0,weight_space_hit_and_run,5000,200,12.683831710902965,160.87958687050764,0.11185657621518805,0.8847277577950992,6.3215587898469385,0.0
160,16,7,9,1.0,weight_space_hit_and_run,5000,200,13.221689618029302,174.81307635550385,0.011127129730789087,0.8112578557463775,6.600260684826405,0.0
160,16,8,0,1.0,weight_space_hit_and_run,5000,200,12.677721669414359,160.7246267271384,0.03072971556475957,0.910922554563923,5.895177117129331,0.0
160,16,8,1,1.0,weight_space_hit_and_run,5000,200,12.1977077288145,148.784073837581,0.1107464761327947,0.6628283521057741,7.015879628039107,0.0
160,16,8,2,1.0,weight_space_hit_and_run,5000,200,11.581603067335887,134.13352960932403,0.0561794589377572,0.688010479140456,7.021985844925448,0.0
160,16,8,3,1.0,weight_space_hit_and_run,5000,200,11.819724357912209,139.70588389702317,0.06346930939064852,0.8462866872068209,6.367776815909468,0.0
160,16,8,4,1.0,weight_space_hit_and_run,5000,200,12.935591102284233,167.32951716549502,0.0022534931691254654,0.5764518789109165,7.39908058879399,0.0
160,16,8,5,1.0,weight_space_hit_and_run,5000,200,12.918692056109956,166.89260444059846,0.011302258773559792,0.5615629814127083,7.640961773898291,0.0
160,16,8,6,1.0,weight_space_hit_and_run,5000,200,13.346410769377837,178.12668042496472,0.17231174379008465,0.8041103994246177,6.12157293865587,0.0
160,16,8,7,1.0,weight_space_hit_and_run,5000,200,11.351795570186178,128.86326266729856,0.03956341072020617,0.5939317831742249,7.3187706991192965,0.0
160,16,8,8,1.0,weight_space_hit_and_run,5000,200,12.944162972842731,167.5513550675128,0.010792879999460363,0.8231862429246387,6.511555928952776,0.0
160,16,8,9,1.0,weight_space_hit_and_run,5000,200,12.58541440593539,158.39265576912607,0.10360661565022727,0.9120403788803447,5.979460367985007,0.0
160,16,9,0,1.0,weight_space_hit_and_run,5000,200,12.753014200993793,162.63937121074935,0.051830367362536586,0.8484852931479268,6.215731832051224,0.0
160,16,9,1,1.0,weight_space_hit_and_run,5000,200,12.956805722592797,167.87881453301344,0.13722554012973567,0.7358043301767623,6.461233926578537,0.0
160,16,9,2,1.0,weight_space_hit_and_run,5000,200,12.589079913076832,158.48493305783455,0.009293902717808295,0.722718498690032,6.907796987779724,0.0
160,16,9,3,1.0,weight_space_hit_and_run,5000,200,12.22963166855194,149.56389074844853,0.18312945618228144,0.9243028219785794,5.56727056751423,0.0
160,16,9,4,1.0,weight_space_hit_and_run,5000,200,13.209715780524931,174.4965910022494,0.00877010970320286,0.7175132436319555,7.060426673491828,0.0
160,16,9,5,1.0,weight_space_hit_and_run,5000,200,12.381643458380358,153.3050947304531,0.12235353925111767,0.989633491232856,5.844122260147898,0.0
160,16,9,6,1.0,weight_space_hit_and_run,5000,200,12.4686887598707,155.46819939052594,0.027406793309233988,0.8524239467521373,6.106933143986496,0.0
160,16,9,7,1.0,weight_space_hit_and_run,5000,200,12.010701105992561,144.25694105749093,0.07030422129896934,0.7508471941224003,6.866999297512602,0.0
160,16,9,8,1.0,weight_space_hit_and_run,5000,200,12.082147016310625,145.97827652374372,0.008792837865299682,0.7661159899390526,6.587980997400033,0.0
160,16,9,9,1.0,weight_space_hit_and_run,5000,200,12.004052177698506,144.09726868490824,0.004298032065948083,0.8219988627410306,6.269153431875791,0.0
320,32,0,0,1.0,weight_space_hit_and_run,5000,200,19.436808809836045,377.7895367101201,0.040162455628571105,0.8316348894731758,12.88980684825696,0.0
320,32,0,1,1.0,weight_space_hit_and_run,5000,200,18.812868650585987,353.924026864201,0.0032335766638057597,0.8880004322876074,12.453408840906352,0.0
320,32,0,2,1.0,weight_space_hit_and_run,5000,200,19.02070144775748,361.78708356472356,0.026967251584516187,0.9381841926329086,11.393245373454862,0.0
320,32,0,3,1.0,weight_space_hit_and_run,5000,200,19.1171600628489,365.465808868585,0.05380889701870172,0.8193746153169571,12.727795853711392,0.0
320,32,0,4,1.0,weight_space_hit_and_run,5000,200,18.50119291973477,342.29413945324393,0.12795708043501502,0.675017034291984,13.930738166602222,0.0
320,32,0,5,1.0,weight_space_hit_and_run,5000,200,16.99022737420056,288.66782622703414,0.019242074337847966,0.6865123652052236,13.970281072517853,0.0
320,32,0,6,1.0,weight_space_hit_and_run,5000,200,16.997390724772536,288.91129145058346,0.021570930831935394,0.8252203983275928,12.612894909310459,0.0
320,32,0,7,1.0,weight_space_hit_and_run,5000,200,17.92157780307172,321.18295095155304,0.013609489236953275,0.8277750750560786,12.709539576893267,0.0
320,32,0,8,1.0,weight_space_hit_and_run,5000,200,17.66671437712081,312.11279688276716,0.014730031144661551,0.6748358086069242,13.896895935541563,0.0
320,32,0,9,1.0,weight_space_hit_and_run,5000,200,17.172186394887074,294.8839855807447,0.03192263976905914,0.8527198941564325,12.478732435527508,0.0
320,32,1,0,1.0,weight_space_hit_and_run,5000,200,17.385600927078855,302.2591195956451,0.021225277978755272,0.8086534628910141,12.487896351978225,0.0
320,32,1,1,1.0,weight_space_hit_and_run,5000,200,16.93397302284391,286.7594423384054,0.07811517285644654,0.8173628576347519,12.438604441040628,0.0
320,32,1,2,1.0,weight_space_hit_and_run,5000,200,17.677979117589942,312.51094568194605,0.04137617689719962,0.7357866771525753,13.930470153474797,0.0
320,32,1,3,1.0,weight_space_hit_and_run,5000,200,17.657224231355023,311.77756755635096,0.014657527071885194,0.7251152618108712,13.966186357644716,0.0
320,32,1,4,1.0,weight_space_hit_and_run,5000,200,17.117862330835866,293.02121077744954,0.04086680796983124,0.8535101934801823,12.201515921302196,0.0
320,32,1,5,1.0,weight_space_hit_and_run,5000,200,17.93313297535514,321.5972583117699,0.005640241935389799,0.9043489015542989,12.405932330825362,0.0
320,32,1,6,1.0,weight_space_hit_and_run,5000,200,17.781806719259773,316.192650201112,0.07650004783135146,0.9105111256399261,11.933139965356514,0.0
320,32,1,7,1.0,weight_space_hit_and_run,5000,200,18.82763126925341,354.47969921096876,0.04537769214134905,0.8423814142017807,12.892365483045662,0.0
320,32,1,8,1.0,weight_space_hit_and_run,5000,200,18.478196233767903,341.4437360536343,0.06411364444935284,0.8485597857726805,12.767828621808501,0.0
320,32,1,9,1.0,weight_space_hit_and_run,5000,200,17.426814376243435,303.6938593040449,0.15877982689260298,0.8509460040294521,12.073683664555965,0.0
320,32,2,0,1.0,weight_space_hit_and_run,5000,200,18.032408739065136,325.16776493271266,0.04033635055234043,0.7156238617976203,13.62130413582441,0.0
320,32,2,1,1.0,weight_space_hit_and_run,5000,200,17.461662160269153,304.90964539937556,0.01150152774802317,0.6276915134970331,14.820592721250183,0.0
320,32,2,2,1.0,weight_space_hit_and_run,5000,200,16.972667058698796,288.07142708543927,0.09746672850289641,0.8195817319454353,12.59403891327353,0.0
320,32,2,3,1.0,weight_space_hit_and_run,5000,200,17.55640316744188,308.2272921777632,0.029678871859189125,0.7175984549098293,13.73598567894851,0.0
320,32,2,4,1.0,weight_space_hit_and_run,5000,200,18.000260327790823,324.00937186824024,0.043090171171265804,0.8411026309375962,12.248679760191362,0.0
320,32,2,5,1.0,weight_space_hit_and_run,5000,200,17.710806023570218,313.6726500045311,0.023118944242993773,0.8335645252599313,12.47035107815299,0.0
320,32,2,6,1.0,weight_space_hit_and_run,5000,200,18.391361094343473,338.24216290253077,0.08599213605379116,0.9098501918750375,11.410669220658503,0.0
320,32,2,7,1.0,weight_space_hit_and_run,5000,200,18.222693505551085,332.0665585972537,0.1628234733502072,0.873340864791756,11.9958853649347,0.0
320,32,2,8,1.0,weight_space_hit_and_run,5000,200,17.664760846096286,312.04377574977633,0.03385355567912367,0.9022979220802503,12.143209586574883,0.0
320,32,2,9,1.0,weight_space_hit_and_run,5000,200,19.07223736029354,363.7502379273766,0.017156792889742967,0.9833824968089476,11.520378829398123,0.0
320,32,3,0,1.0,weight_space_hit_and_run,5000,200,17.7662950946472,315.64124139008527,0.015476751527088512,0.9047149943085409,12.414078603689493,0.0
320,32,3,1,1.0,weight_space_hit_and_run,5000,200,18.361677816545885,337.1512122386333,0.028351642508457058,1.0254848480453624,11.563639050178226,0.0
320,32,3,2,1.0,weight_space_hit_and_run,5000,200,18.539949982666997,343.7297453597939,0.032531473481683865,0.9779913587973645,12.355301571142752,0.0
320,32,3,3,1.0,weight_space_hit_and_run,5000,200,18.266864028443862,333.6783214336564,0.013302523780967166,0.9225292108005891,12.54099144446591,0.0
320,32,3,4,1.0,weight_space_hit_and_run,5000,200,18.331967040647925,336.06101557940184,0.05507187458982716,0.8862458480295805,12.427249522030472,0.0
320,32,3,5,1.0,weight_space_hit_and_run,5000,200,18.605355172180484,346.15924108298316,0.037656138958799795,0.8533700069981881,12.562241086296108,0.0
320,32,3,6,1.0,weight_space_hit_and_run,5000,200,18.282332175502223,334.2436697754039,0.03414024755382243,0.9118371243926016,12.036649708309723,0.0
320,32,3,7,1.0,weight_space_hit_and_run,5000,200,18.4257497832362,339.5082550744288,0.07099913499789387,0.9205414381209482,12.020098003951642,0.0
320,32,3,8,1.0,weight_space_hit_and_run,5000,200,18.45983262743802,340.76542063302526,0.03400729263678727,0.7190282110747175,14.170770502151008,0.0
320,32,3,9,1.0,weight_space_hit_and_run,5000,200,18.003933675590606,324.1416277950654,0.008881506525786235,0.6649721436528111,14.850218023057781,0.0
320,32,4,0,1.0,weight_space_hit_and_run,5000,200,17.022254658369413,289.7571536543791,0.004684559009608425,0.952128095088365,11.822722521536221,0.0
320,32,4,1,1.0,weight_space_hit_and_run,5000,200,17.93536187784284,321.6772056891782,0.05545789405957827,1.0310457561498607,10.662989027563983,0.0
320,32,4,2,1.0,weight_space_hit_and_run,5000,200,18.037010091694803,325.3337330479002,0.07624558158503403,0.8971425157538515,12.102266704880542,0.0
320,32,4,3,1.0,weight_space_hit_and_run,5000,200,18.003849057077772,324.1385808700402,0.017250920204011002,1.0033784505810266,11.257960757891848,0.0
320,32,4,4,1.0,weight_space_hit_and_run,5000,200,17.81732738423808,317.45715511712024,0.03453806397332306,1.079399068193439,11.133200662494362,0.0
320,32,4,5,1.0,weight_space_hit_and_run,5000,200,17.625283551243257,310.6506202617261,0.11116328412882902,0.9349003903637441,11.954065995209614,0.0
320,32,4,6,1.0,weight_space_hit_and_run,5000,200,18.17328554425523,330.2683074730361,0.07338714033167425,0.8119531241794484,12.795811543632631,0.0
320,32,4,7,1.0,weight_space_hit_and_run,5000,200,17.57119640586194,308.74694313337557,0.0019328691634266611,0.710523636303487,13.951083419346421,0.0
320,32,4,8,1.0,weight_space_hit_and_run,5000,200,17.869828384409015,319.3307664882301,0.027901614589456277,0.6205140409707429,14.88587465231931,0.0
320,32,4,9,1.0,weight_space_hit_and_run,5000,200,18.076481703707664,326.7591907844779,0.10036439805529636,0.9051166577675724,11.874862555299206,0.0
320,32,5,0,1.0,weight_space_hit_and_run,5000,200,18.494096933599774,342.03162138938455,0.019534301321265865,0.7461035519680036,14.014069645373455,0.0
320,32,5,1,1.0,weight_space_hit_and_run,5000,200,18.923720665417246,358.10720382273973,0.026141374626183028,0.7339614258039064,13.70010308567095,0.0
320,32,5,2,1.0,weight_space_hit_and_run,5000,200,18.2240934070834,332.11758051010077,0.021024102243912966,0.699549868070639,14.229695963488062,0.0
320,32,5,3,1.0,weight_space_hit_and_run,5000,200,18.115735377643162,328.179868272792,0.017543051242518856,0.9128885891361418,12.494885487598744,0.0
320,32,5,4,1.0,weight_space_hit_and_run,5000,200,18.813959990866962,353.96509053794284,0.021734968554956033,0.8849328837201499,12.78655809920209,0.0
320,32,5,5,1.0,weight_space_hit_and_run,5000,200,18.032348169880752,325.16558051980167,0.0076934883192750665,0.7758634242209057,13.020582823698131,0.0
320,32,5,6,1.0,weight_space_hit_and_run,5000,200,17.819024808069475,317.51764511059537,0.06042403482431949,0.7890405829773022,12.958981242941402,0.0
320,32,5,7,1.0,weight_space_hit_and_run,5000,200,18.222012217320696,332.04172924818465,0.06618775924533744,0.7292230002972538,13.62080804432274,0.0
320,32,5,8,1.0,weight_space_hit_and_run,5000,200,17.901455299626864,320.4621018445388,0.03144731914478474,0.6385327373860666,14.356894852895977,0.0
320,32,5,9,1.0,weight_space_hit_and_run,5000,200,17.39771800749856,302.6805918684397,0.03173567791096902,0.656439556219742,14.076816315676343,0.0
320,32,6,0,1.0,weight_space_hit_and_run,5000,200,18.781245017160256,352.73516439460695,0.053823714643863,0.856529945657975,12.424752508913143,0.0
320,32,6,1,1.0,weight_space_hit_and_run,5000,200,18.888901026604238,356.7905819928506,0.032839792648848606,0.8903087314871501,12.04029942755879,0.0
320,32,6,2,1.0,weight_space_hit_and_run,5000,200,18.652887985480117,347.93023019886846,0.026134049122033175,0.8254221434654844,13.287551686258567,0.0
