rule,radius,ref_count,phi_energy,phi_energy_sd,phi_energy_sem,phi_energy_q25,phi_energy_q50,phi_energy_q75,d_phi_energy_dd_mean,d_phi_energy_dd_sd,d2_phi_energy_dd2_mean,d2_phi_energy_dd2_sd,d_phi_energy_mean_curve_dd,d2_phi_energy_mean_curve_dd2
low_tv_spectral_teacher,2.3,90,-0.1177372605869798,0.005585917581922,0.0005888074126951,-0.1211719762658336,-0.1178019105639599,-0.1144859121262786,-0.0234343202193128,0.0346765795062214,0.0512044295556887,0.3546886604054378,-0.0234343202193128,0.0512044295556888
low_tv_spectral_teacher,2.4,90,-0.1193848728030949,0.005902218893186,0.0006221484983782,-0.1235945938578173,-0.1198291043025778,-0.1143937119491937,-0.0125596470071085,0.0410852871730057,0.0739557418312334,0.5017088250917862,-0.0125596470071085,0.0739557418312336
low_tv_spectral_teacher,2.5,90,-0.1202491899884015,0.0051070867952823,0.000538334216042,-0.1234845893396488,-0.1203947854514583,-0.1175305905360945,-0.008643171853066,0.0801070684191157,0.0391647515404243,0.7137248622486428,-0.008643171853066,0.0391647515404247
random_label,0.1,90,-0.026890111610131,0.0038403403845942,0.0004048074201881,-0.0291399457078627,-0.026202441724136,-0.0238960134683317,-0.6675967119927221,0.0794274055754436,0.8703847592191669,0.6348542100299438,-0.6675967119927223,0.8703847592191682
random_label,0.2,90,-0.0936497828094033,0.0103511678959448,0.0010911088997999,-0.0995983959659852,-0.092207566479187,-0.0849628506925187,-0.5805582360708055,0.0392229298268893,1.7352784053327084,0.5805477018754784,-0.5805582360708055,1.7352784053327093
random_label,0.3,90,-0.1430017588242921,0.0093107695247193,0.0009814412822332,-0.1493773303250036,-0.1415010979230037,-0.1359344976330767,-0.3205410309261806,0.0464665673898097,2.513988409349768,0.4101819551924601,-0.3205410309261806,2.513988409349768
random_label,0.4,90,-0.1577579889946394,0.0069927266652013,0.0007370981105676,-0.1628128681855571,-0.1573075572838099,-0.1534694436296581,-0.0777605542008518,0.0482495412131833,1.5767429170132017,0.2941609438615141,-0.0777605542008518,1.5767429170132017
random_label,0.5,90,-0.1585538696644625,0.0046633072707142,0.0004915557468226,-0.1614746413422719,-0.1584744681994625,-0.1553691074487482,-0.0051924475235401,0.0333070613389592,0.3725852124304912,0.2808908669814049,-0.0051924475235402,0.3725852124304902
random_label,0.6,90,-0.1587964784993474,0.0034383031431752,0.0003624289739516,-0.160154121647576,-0.1588952824159251,-0.1570589252945944,-0.0032435117147536,0.0212010482762343,0.0081385526097033,0.2082302474341641,-0.0032435117147537,0.0081385526097033
random_label,0.7,90,-0.1592025720074132,0.0034610594289038,0.0003648276970845,-0.1610338328733236,-0.1589220794975986,-0.1565817143490033,-0.0035647370015995,0.0177875825888234,-0.0044377995506758,0.1564579601636235,-0.0035647370015995,-0.004437799550675
random_label,0.8,90,-0.1595094258996673,0.0023468707204078,0.0002473818950149,-0.1611082438036904,-0.1595456111314771,-0.1577932493462505,-0.0041310716248888,0.0166758420344463,-0.014135764349416,0.1382080166647954,-0.0041310716248887,-0.0141357643494166
random_label,0.9,90,-0.160028786332391,0.0024343281795027,0.000256600720652,-0.161626508687717,-0.1597646265908493,-0.1583159587176541,-0.0063918898714827,0.0152637449878917,-0.0258745971802116,0.1350299518740347,-0.0063918898714828,-0.0258745971802121
random_label,1.0,90,-0.1607878038739638,0.0023027007546578,0.0002427259718169,-0.1624394346876975,-0.1606539053471492,-0.1591547389742779,-0.0093059910609311,0.0149585162886092,-0.0159955259720543,0.1296689437863965,-0.0093059910609312,-0.0159955259720534
