rule_id,rule_name,rule_label,rule_order,nmstv_mean,radius,radius_path_id,n_units,ref_count,target_ref_count,phi_energy_raw_mean,phi_energy_raw_sd,phi_energy_raw_sem,delta_phi_energy_unit_mean,delta_phi_energy_unit_sd,delta_phi_energy_unit_sem,delta_phi_full_unit_mean,delta_phi_full_unit_sd,delta_phi_full_unit_sem,d_phi_energy_raw_dd_mean,d_phi_energy_raw_dd_sd,d_phi_energy_raw_dd_sem,d_delta_phi_energy_unit_dd_mean,d_delta_phi_energy_unit_dd_sd,d_delta_phi_energy_unit_dd_sem,d_delta_phi_full_unit_dd_mean,d_delta_phi_full_unit_dd_sd,d_delta_phi_full_unit_dd_sem,d_phi_energy_direct_dd_unit_mean,d_phi_energy_direct_dd_unit_sd,d_phi_energy_direct_dd_unit_sem,d_delta_phi_energy_direct_dd_unit_mean,d_delta_phi_energy_direct_dd_unit_sd,d_delta_phi_energy_direct_dd_unit_sem,logZ_inf_full_mean,logZ_inf_full_sd,logZ_inf_full_sem,dlogZ_inf_full_dr_mean,dlogZ_inf_full_dr_sd,dlogZ_inf_full_dr_sem,split_logZ_per_P_diff_mean,split_logZ_per_P_diff_sd,split_logZ_per_P_diff_sem,split_dlogZ_dr_per_P_diff_mean,split_dlogZ_dr_per_P_diff_sd,split_dlogZ_dr_per_P_diff_sem,ess_fraction_mean,ess_fraction_sd,ess_fraction_sem,smc_min_cess_fraction_mean,smc_min_cess_fraction_sd,smc_min_cess_fraction_sem,q95_split_logZ_per_P_diff,max_split_logZ_per_P_diff,q95_split_dlogZ_dr_per_P_diff,max_split_dlogZ_dr_per_P_diff,q05_ess_fraction,q05_smc_min_cess_fraction,smc_completed_count,finite_unit_count,sampling_status,qc_claim
rule_001,very_low_tv_spectral_teacher,very low tv,1,0.3245703473792008,0.96,r_0p9600,30,30,30,-0.054922610435886546,0.003211109975274472,0.0005862657893625615,-0.05044039193885361,0.003057507581518568,0.0005582219573802618,2.2104036642356792,0.0030575075815186203,0.0005582219573802713,-0.12163562465489657,0.2000241668545722,0.036519249410808786,-0.12163562465489658,0.2000241668545723,0.03651924941080881,0.9196454355033855,0.20002416685457244,0.036519249410808835,-0.03727532870489661,0.004002806946341063,0.0007308092192831238,-0.03727532870489661,0.004002806946341063,0.0007308092192831238,-135.16454428271695,7.902541649150493,1.442800107621267,-91.73458394275067,9.850907894945344,1.7985214886557652,0.00393664390576333,0.0029278626932971205,0.0005345521474655542,0.005874565147589372,0.006168857048577032,0.0011262740531767942,0.8334225607055904,0.130402404629304,0.023808112856128633,0.9500000000042359,4.735455356184925e-12,8.645719062137147e-13,0.009660705129714384,0.0116430453234635,0.01949957996473849,0.0236463688554442,0.6080740774894484,0.9500000000004809,30,30,complete,inspect
rule_001,very_low_tv_spectral_teacher,very low tv,1,0.3245703473792008,0.97,r_0p9700,30,30,30,-0.05619638827642646,0.0028519702210034604,0.0005206961411255297,-0.05171416977939351,0.0028043843513110857,0.0005120081897091914,2.2194884626273392,0.0028043843513110528,0.0005120081897091853,-0.0335835471760938,0.20508902250820588,0.03744396130814303,-0.03358354717609383,0.20508902250820593,0.037443961308143044,0.9969618920504246,0.20508902250820948,0.03744396130814369,-0.03669420206822546,0.004852258953747213,0.000885897227941255,-0.03669420206822546,0.004852258953747213,0.000885897227941255,-138.29931154828563,7.018698713889496,1.281433203309925,-90.304431289903,11.94140928517188,2.1801930779634264,0.002804169594041897,0.0022998875775521975,0.00041990010198375024,0.007513813152599593,0.006193954317881408,0.0011308561666867236,0.7975913195953039,0.10844700171824498,0.01979962304496143,0.9500000000028417,2.2090945271660387e-12,4.033236347300161e-13,0.007613761987447061,0.0085438182547748,0.01934805962271649,0.021591452951075,0.640030214734138,0.950000000000181,30,30,complete,inspect
rule_001,very_low_tv_spectral_teacher,very low tv,1,0.3245703473792008,0.98,r_0p9800,30,30,30,-0.05559428137940843,0.0028508810203747696,0.0005204972812075354,-0.05111206288237549,0.0026335214067749087,0.0004808130267211186,2.230342902076688,0.002633521406774929,0.00048081302672112235,-0.0008814533058224947,0.2276109477966985,0.041555883481127515,-0.0008814533058223823,0.2276109477966985,0.041555883481127515,1.0191474823457394,0.2276109477967,0.04155588348112779,-0.03432959709994292,0.006671374880370931,0.0012180208371841627,-0.03432959709994292,0.006671374880370931,0.0012180208371841627,-136.81752647472425,7.016018191142299,1.280943809051743,-84.48513846295965,16.41825358059283,2.9975492803102184,0.003647186774353743,0.003148835448099885,0.0005748960682653982,0.008772411109472031,0.005814098923473942,0.0010615043773177268,0.8064292478872376,0.11655294712366591,0.021279559427779562,0.9500000000031181,3.615968197555706e-12,6.601824496741857e-13,0.009020262537279155,0.0114372326829221,0.018319236101202434,0.021302721603487,0.6407765045005395,0.9500000000003124,30,30,complete,inspect
rule_001,very_low_tv_spectral_teacher,very low tv,1,0.3245703473792008,0.99,r_0p9900,30,30,30,-0.0562140173425429,0.00346183530085146,0.0006320417615480093,-0.05173179884550997,0.0033300264400109676,0.0006079768660942102,2.239871412274254,0.0033300264400109867,0.0006079768660942137,-0.040648006977119885,0.19877297744445074,0.03629081452293042,-0.04064800697711982,0.19877297744445072,0.03629081452293041,0.9690769016189312,0.19877297744445527,0.036290814522931245,-0.03485915142152402,0.00437895141631883,0.000799483489645673,-0.03485915142152402,0.00437895141631883,0.000799483489645673,-138.34269667999826,8.51957667539543,1.5554547751696484,-85.78837164837071,10.776599435560643,1.9675288680180016,0.003808616781177947,0.004117295001070751,0.0007517117826632358,0.006329210921517499,0.005005246790438505,0.0009138288576678341,0.8080952405787202,0.11640269751930724,0.021252127728591738,0.9500000000032186,2.9725454585898988e-12,5.427100669597421e-13,0.011517377698625573,0.0195921230666772,0.015825416973602964,0.0174502898309798,0.6081501242340364,0.9500000000003449,30,30,complete,inspect
rule_001,very_low_tv_spectral_teacher,very low tv,1,0.3245703473792008,1.0,r_1p0000,30,30,30,-0.05640724151895084,0.003340766835767625,0.0006099377851050283,-0.05192502302191788,0.0031521513985122945,0.0005755014752122133,2.2497244401090666,0.0031521513985123505,0.0005755014752122236,-0.019322417640791862,0.407603201321897,0.0744178226251075,-0.01932241764079194,0.4076032013218971,0.07441782262510753,0.985302783481241,0.4076032013219004,0.07441782262510814,-0.033444667186609926,0.005964294475171422,0.0010889262078849413,-0.033444667186609926,0.005964294475171422,0.0010889262078849413,-138.81822137813813,8.221627182824113,1.5010568891434724,-82.30732594624718,14.67812870339686,2.6798473976048385,0.003669527259422781,0.002646824279098596,0.00048324178780488353,0.007892414395531502,0.005820049837099563,0.0010625908605278993,0.7781877979632377,0.13488920006472285,0.024627285879758674,0.9500000000036146,2.5854218801449148e-12,4.72031294807596e-13,0.008118422250894616,0.0110649618019245,0.01868230593978005,0.0253224373858504,0.5981647332794422,0.9500000000001507,30,30,complete,inspect
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.01,r_0p0100,30,30,30,-0.00034708019314790993,0.0003434756943240942,6.270979524535184e-05,0.0027588734248558395,0.0007686476760924421,0.00014033522365658498,-2.298890589706128,0.0007686476760925323,0.00014033522365660144,-0.0025180018525706835,0.0022022305944429197,0.0004020704578014661,-0.00251800185257068,0.0022022305944429184,0.0004020704578014658,69.28403478877992,0.002202230594446583,0.0004020704578021349,-0.0015651575594850735,0.0014205311255588472,0.00025935231370226134,-0.0015651575594850735,0.0014205311255588472,0.00025935231370226134,-0.854164355337113,0.8452936837316177,0.15432880609881489,-3.851852753892899,3.495927100000325,0.6382660440212655,3.020489588216683e-07,2.6087670384056823e-07,4.762935180702461e-08,3.3464370864863725e-05,2.9231143912602082e-05,5.33685230087066e-06,0.9992395048097348,0.0019483720633402925,0.00035572244316812085,0.9992196022603369,0.001970807942750488,0.0003598186555849308,8.325009787109589e-07,1.1083515849530029e-06,9.295484297746999e-05,0.0001330867326119,0.9981778613905933,0.9981269382349293,30,30,complete,pass
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.02,r_0p0200,30,30,30,-0.0003722602116736066,0.00036445488261555714,6.654005346714602e-05,0.0027336934063301264,0.000749758396002468,0.00013688652872314764,-1.6060502418183296,0.0007497583960024879,0.00013688652872315124,-0.003853745549792647,0.003041672589335041,0.0005553308965746498,-0.0038537455497926337,0.003041672589335036,0.000555330896574649,54.904440243144855,0.0030416725893361004,0.0005553308965748433,-0.003628801774332473,0.0029914027327552334,0.0005461529184375464,-0.003628801774332473,0.0029914027327552334,0.0005461529184375464,-0.9161323809288786,0.8969234661169055,0.1637550715826499,-8.93048116663231,7.361842125310625,1.344082332274801,9.60657435239575e-07,7.710992980847183e-07,1.4078282654580013e-07,7.339108447511723e-05,6.908488729160303e-05,1.2613117050770987e-05,0.9959599129804815,0.01015372032237939,0.0018538072210552731,0.9961008293712404,0.008977361850332656,0.0016390345307711709,2.2754844706548016e-06,2.827579768859541e-06,0.00021144402576491996,0.0002220997170883,0.9916059186765768,0.991430462562909,30,30,complete,pass
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.03,r_0p0300,30,30,30,-0.0004241551041437634,0.00040116454229573807,7.324228969553701e-05,0.00268179851385998,0.0007153759056009072,0.00013060917353110106,-1.2008017848432315,0.0007153759056008797,0.00013060917353109605,-0.007452950620727436,0.004850273240107044,0.0008855346878900996,-0.007452950620727426,0.0048502732401070284,0.0008855346878900968,34.63582344469551,0.004850273240107446,0.0008855346878901729,-0.00708180746982093,0.004874994634534865,0.0008900481763504663,-0.00708180746982093,0.004874994634534865,0.0008900481763504663,-1.0438457112979094,0.9872659385898098,0.1802492749407163,-17.428328183229443,11.997361795590292,2.1904085619984954,1.5363721475309983e-06,2.1675434531405007e-06,3.957374812192314e-07,0.00016327396974668543,0.00017191076941188658,3.138646876165313e-05,0.9855536610830934,0.025530014673529826,0.004661121643376725,0.9882268774219544,0.010823561354905089,0.001976102902207565,4.026264825042157e-06,1.1644518621785712e-05,0.00039428898950758494,0.0008723235247175,0.9709394101878863,0.970068084465025,30,30,complete,pass
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.04,r_0p0400,30,30,30,-0.0005213192240881567,0.00045490036747825225,8.305306422840941e-05,0.0025846343939155705,0.0006614546334089672,0.0001207645411614672,-0.9133337729244191,0.00066145463340894,0.00012076454116146224,-0.01342553420181512,0.007074096482953451,0.0012915474058938549,-0.01342553420181511,0.007074096482953449,0.0012915474058938546,25.517477238336518,0.007074096482953943,0.0012915474058939446,-0.012891231214583743,0.006944195707036911,0.0012678308774915507,-0.012891231214583743,0.006944195707036911,0.0012678308774915507,-1.2829666104810855,1.1195098043639897,0.20439359106611754,-31.725320019090727,17.08966563501785,3.1201317895067087,4.9374490414312015e-06,4.150840664431705e-06,7.578363548396588e-07,0.0004102791166783705,0.0002875690761507516,5.2502689949562516e-05,0.9484456011622547,0.057947083907633784,0.010579641665951878,0.9636285390808844,0.015173413175416012,0.0027702735568404806,1.2903598140853423e-05,1.7339485924638873e-05,0.0008481934507888593,0.0013042952543501,0.9069535733940927,0.9500000000028093,30,30,complete,pass
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.05,r_0p0500,30,30,30,-0.0006926657881800734,0.0005305544875953409,9.686555361385435e-05,0.0024132878298236803,0.0005828282140842579,0.00010640938666813274,-0.6904522400765012,0.000582828214084247,0.00010640938666813076,-0.02174034794094507,0.009192424933986223,0.0016782994981723973,-0.02174034794094506,0.009192424933986223,0.0016782994981723973,20.243277245437447,0.009192424933985765,0.0016782994981723136,-0.021394196328807725,0.009198636550178526,0.0016794335789414268,-0.021394196328807725,0.009198636550178526,0.0016794335789414268,-1.7046505047112523,1.305694593972142,0.23838612744369703,-52.65111716519594,22.63784454998933,4.133086037774848,7.2130893745929716e-06,5.996854107264909e-06,1.0948707562054986e-06,0.0005614085321123005,0.00045253332577146164,8.26209035159545e-05,0.8714824677657186,0.06733840817887736,0.012294255048687168,0.9515500524210858,0.005306825002705951,0.0009688892542381545,1.8378962538809768e-05,1.9641410347868773e-05,0.00143908297227463,0.0015043074210399,0.7576217785446103,0.950000000000497,30,30,complete,pass
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.06,r_0p0600,30,30,30,-0.0009561261829070568,0.0006194110910680624,0.00011308847564895483,0.00214982743509668,0.0004860116851559134,8.873318772366416e-05,-0.5084682280156702,0.00048601168515591416,8.87331877236643e-05,-0.031450453602763044,0.010491247577944713,0.0019154309849372527,-0.031450453602763065,0.010491247577944706,0.0019154309849372514,16.78532528975733,0.010491247577944653,0.0019154309849372414,-0.03182844054416113,0.011000673866685576,0.0020084390748470893,-0.03182844054416113,0.011000673866685576,0.0020084390748470893,-2.3530265361344047,1.5243706951185207,0.27831073857208133,-78.32979217918066,27.0726583859132,4.942768563198687,1.1357881978836581e-05,8.829001542627105e-06,1.6119477683815916e-06,0.0008119886365398148,0.0006869705835576652,0.0001254230949856736,0.7434678129332007,0.12303752498394566,0.02246347595110416,0.9500000000074463,5.930785293331676e-12,1.0828082962925508e-12,2.5290558912218302e-05,3.076094986864765e-05,0.0019152026042658949,0.0025264517366458,0.6003637492515673,0.9500000000006156,30,30,complete,pass
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.07,r_0p0700,30,30,30,-0.00132167486023532,0.0007129484170092802,0.0001301659767778609,0.0017842787577684166,0.0003774496899799664,6.891256984178642e-05,-0.35474573428135436,0.00037744968997996457,6.891256984178608e-05,-0.042841648971067056,0.011926924795428494,0.0021775485840412915,-0.04284164897106704,0.011926924795428494,0.0021775485840412915,14.33541715296678,0.01192692479542868,0.0021775485840413254,-0.042748738761963466,0.012369334362090574,0.0022583211504802604,-0.042748738761963466,0.012369334362090574,0.0022583211504802604,-3.2526418310392526,1.754566054259851,0.32033846885031786,-105.20464609319222,30.440931865104876,5.5577283513319164,2.286041842037527e-05,1.655808040540787e-05,3.0230780490087255e-06,0.0016006874929992585,0.0014204971831969452,0.00025934611670317174,0.8267873183963546,0.18518790530576976,0.033810531037700244,0.9500000000069643,6.628344388617867e-12,1.210164580186265e-12,5.3304527085467025e-05,6.594190967215975e-05,0.004278931174146921,0.0060524969907789,0.5247978621472362,0.9500000000009592,30,30,complete,pass
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.08,r_0p0800,30,30,30,-0.0018129591623284032,0.0008322786299150407,0.0001519525932446539,0.0012929944556753332,0.00025659557930357856,4.684772898022524e-05,-0.2217598849563344,0.0002565955793035687,4.6847728980223436e-05,-0.0539302867963819,0.011946187844313755,0.002181065519508219,-0.0539302867963819,0.01194618784431376,0.00218106551950822,12.506685185999817,0.011946187844314036,0.0021810655195082704,-0.05450780923310471,0.013149587180563124,0.0024007751735583937,-0.05450780923310471,0.013149587180563124,0.0024007751735583937,-4.461692498490326,2.0482377082209315,0.3739553319750963,-134.1437185226708,32.36113405136587,5.908307702127211,2.2810713650413202e-05,1.901119203716655e-05,3.4709529079395703e-06,0.0019802431217637068,0.0016577381400249348,0.00030266019124277146,0.8131554617994503,0.1424499953152016,0.026007691916880387,0.950000000004679,5.218858661915406e-12,9.528288711874317e-13,6.062570746022877e-05,6.569413720906817e-05,0.004681646819552303,0.0073222736674098,0.5364344514596878,0.9500000000000555,30,30,complete,pass
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.09,r_0p0900,30,30,30,-0.002400280596162956,0.0009203966490480642,0.0001680406688452635,0.0007056730218407866,0.00015111965364591202,2.7590547728077942e-05,-0.10461203056135822,0.00015111965364591679,2.7590547728078813e-05,-0.06464972278376917,0.012829778965178945,0.0023423864490112654,-0.06464972278376917,0.012829778965178947,0.0023423864490112654,11.087994247816722,0.012829778965178796,0.002342386449011238,-0.06460123358820176,0.012186120007838181,0.0022248709389193345,-0.06460123358820176,0.012186120007838181,0.0022248709389193345,-5.90709054715717,2.2650961533072986,0.4135480860281958,-158.98363586056468,29.990041339289753,5.475407380680481,7.15801897156936e-05,6.495555058656769e-05,1.1859206763810349e-05,0.003615985477192517,0.0033970768600329305,0.0006202185419396186,0.7885117405388342,0.15553544665090635,0.028396757540780915,0.9500000000048308,4.94698695487631e-12,9.031921156231821e-13,0.00013828859032648998,0.0003280619820253,0.008287804590101195,0.0152683594190188,0.5878059572906786,0.9500000000002985,30,30,complete,pass
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.1,r_0p1000,30,30,30,-0.0031059536180037864,0.0010445944317856017,0.0001907159779110885,0.0,0.0,0.0,0.0,0.0,0.0,-0.07576840295874332,0.016005261221866112,0.002922147536659589,-0.07576840295874332,0.01600526122186611,0.0029221475366595882,9.95368935480013,0.016005261221866064,0.00292214753665958,-0.0750116576655019,0.013348738292158198,0.0024371350256160106,-0.0750116576655019,0.013348738292158198,0.0024371350256160106,-7.643751853907447,2.570746896624373,0.4693520216391902,-184.60368951480027,32.851244937001304,5.997789298040998,0.00010632157057508493,0.00011682573079139484,2.1329362683824273e-05,0.0047781095698574425,0.004518044268018967,0.0008248782538003015,0.8525880936715666,0.13835510369186685,0.025260070412667254,0.9500000000043938,3.3003930233916793e-12,6.025665691814327e-13,0.00029668622662379,0.0005593509292632,0.01531140819683517,0.0158057181259752,0.5922407397754054,0.9500000000006006,30,30,complete,pass
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.11,r_0p1100,30,30,30,-0.003915648655337837,0.0012119338163832504,0.00022126782981214343,-0.0008096950373339835,0.00021421622081569853,3.91103521080886e-05,0.09446175653464435,0.00021421622081569977,3.9110352108088824e-05,-0.08836295360340564,0.01650736356794551,0.0030138184637009064,-0.08836295360340564,0.0165073635679455,0.003013818463700904,9.024010669174503,0.01650736356794532,0.0030138184637008717,-0.08474217717994169,0.014042261034200644,0.0025637543756025054,-0.08474217717994169,0.014042261034200644,0.0025637543756025054,-9.636411340786516,2.982569122119182,0.5445401291676855,-208.5504980398367,34.55800440516779,6.3093995183577665,0.00011838034612225648,8.03618660360612e-05,1.4672002263719661e-05,0.005038453507676203,0.004580868867442635,0.0008363484038904913,0.7589653046322936,0.159142289580065,0.02905527395200698,0.950000000005238,4.8480365342696126e-12,8.85126323142878e-13,0.0002665409269073449,0.0003360004479078,0.013894792559893988,0.0180250128048146,0.5463160604815928,0.9500000000005225,30,30,complete,pass
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.12,r_0p1200,30,30,30,-0.004873212690071893,0.0013350133505043175,0.0002437389755472552,-0.0017672590720680598,0.00033014727135892164,6.027636927402021e-05,0.18048021338348982,0.00033014727135890657,6.027636927401746e-05,-0.09154178953843471,0.01695299331070301,0.0030951789511687424,-0.09154178953843473,0.016952993310703015,0.003095178951168743,8.257768415081417,0.016952993310702973,0.0030951789511687354,-0.09451937032571232,0.013993251343675581,0.0025548064712568636,-0.09451937032571232,0.013993251343675581,0.0025548064712568636,-11.992976430267072,3.285467855591131,0.599841618821796,-232.61217037157815,34.43739155678558,6.287378725763137,0.0001674238541118005,0.00013015537573828886,2.376301175747381e-05,0.006360149305954463,0.004708064248875337,0.0008595709970975461,0.8385852487851313,0.16718739193996848,0.030524101965326043,0.9500000000048038,3.998343912173491e-12,7.299943844536253e-13,0.00040494229517788467,0.0004614991214397,0.016012084492951956,0.0188331583941615,0.5369535355033799,0.950000000000556,30,30,complete,pass
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.13,r_0p1300,30,30,30,-0.005746484446106522,0.001429400353712433,0.00026097160581138763,-0.0026405308281026835,0.00043971674104164324,8.02809259937219e-05,0.2596171248362727,0.00043971674104164324,8.02809259937219e-05,-0.09539341166534702,0.01693433384799842,0.003091772214957332,-0.09539341166534702,0.016934333847998417,0.0030917722149573315,7.609008708916842,0.0169343338479986,0.003091772214957365,-0.10065070320070123,0.01312532923139685,0.0023963462982393327,-0.10065070320070123,0.01312532923139685,0.0023963462982393327,-14.142098221868281,3.5177542704862987,0.6422511219018251,-247.7013805769258,32.30143523846761,5.897408239966992,0.0002761962720857399,0.0001989770230019695,3.6328067974467663e-05,0.006713637794363393,0.004629242189688362,0.0008451801238156416,0.7915360992286363,0.1409706073173784,0.02573759385764366,0.9500000000042493,3.241809027685052e-12,5.918706438623308e-13,0.0006349298616982396,0.0007628840853003,0.012439923744145027,0.0228628214316166,0.5926932454580477,0.9500000000005657,30,30,complete,pass
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.14,r_0p1400,30,30,30,-0.006781080923378853,0.0015477685009254206,0.0002825825739176028,-0.0036751273053750072,0.0005464779249863787,9.977276223121855e-05,0.33266038756182686,0.0005464779249863921,9.9772762231221e-05,-0.10810794185492642,0.01794348928732843,0.0032760179476740256,-0.10810794185492639,0.01794348928732845,0.0032760179476740295,7.044026868304683,0.017943489287328463,0.003276017947674032,-0.10732870317128848,0.011627841133534234,0.00212294362797438,-0.10732870317128848,0.011627841133534234,0.00212294362797438,-16.688240152435462,3.809058280777457,0.69543571441122,-264.135938504541,28.616117029627766,5.2245642684449525,0.00038576269758995867,0.0003108765841941523,5.6758039254430396e-05,0.008282764153318457,0.007206798965706526,0.0013157754536407883,0.7977866661231896,0.14882185460271183,0.0271710289385531,0.9500000000024952,2.3953599686063466e-12,4.373308960501875e-13,0.001008509390321005,0.0013135941449283,0.02373572004496185,0.0282283873812504,0.5687515213462944,0.9500000000001799,30,30,complete,pass
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.15,r_0p1500,30,30,30,-0.007908643283205051,0.001606667712498959,0.0002933360495169682,-0.00480268966520121,0.0006509531205633904,0.00011884723600364966,0.4004976622023663,0.000650953120563394,0.0001188472360036503,-0.11107249146751909,0.025186246157330436,0.004598358386415896,-0.11107249146751905,0.025186246157330422,0.0045983583864158935,6.562784189888138,0.02518624615733007,0.004598358386415829,-0.113836091706282,0.011496173177017236,0.0020989044580127236,-0.113836091706282,0.011496173177017236,0.0020989044580127236,-19.463171119967754,3.954009240459934,0.7219000178612581,-280.1506216891602,28.292082188639395,5.165403871169309,0.0004645865688606827,0.000280815530155223,5.126966678792928e-05,0.009186638261430605,0.006622606637843307,0.0012091170150100752,0.8358816250621971,0.1314845343524825,0.024005681809305863,0.9500000000030602,2.6177488397962796e-12,4.779333631464666e-13,0.0009758969108711699,0.0010092139245974,0.021265620084986288,0.0232516353264607,0.6407511867603619,0.9500000000001814,30,30,complete,pass
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.16,r_0p1600,30,30,30,-0.00900253075272923,0.0017348343656933018,0.00031673597187512927,-0.005896577134725381,0.0008022767127864299,0.000146475017651407,0.4639160713595895,0.0008022767127864159,0.00014647501765140445,-0.1093662813465252,0.02736486962363718,0.004996118792017996,-0.1093662813465252,0.027364869623637187,0.004996118792017997,6.146247933746017,0.027364869623636615,0.004996118792017893,-0.1158830629074775,0.013117569638101704,0.0023949295968110607,-0.1158830629074775,0.013117569638101704,0.0023949295968110607,-22.15522818246675,4.269427373971215,0.7794872267846931,-285.18821781530227,32.2823388793683,5.89392173775202,0.000524056532400758,0.00048727960995816825,8.896467806213591e-05,0.01216988883869646,0.010016767150459339,0.0018288031071944414,0.7802894209391664,0.1316310759834203,0.024032436528265273,0.9500000000042976,3.788266469024609e-12,6.91639666308408e-13,0.00156702283059357,0.0017943840464125,0.03094513557410983,0.0403478787802112,0.626081314745144,0.9500000000001829,30,30,complete,pass
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.17,r_0p1700,30,30,30,-0.010095968910135558,0.0018942839870843642,0.00034584735668231035,-0.006990015292131732,0.0009765375395101334,0.00017829054621343082,0.5234226208772867,0.000976537539510139,0.00017829054621343185,-0.12527930752669977,0.025373289939447777,0.0046325077526514795,-0.12527930752669977,0.025373289939447752,0.004632507752651475,5.761479483913834,0.025373289939447624,0.004632507752651452,-0.11823362728645488,0.010901321583555222,0.001990299912643711,-0.11823362728645488,0.010901321583555222,0.001990299912643711,-24.84617948784373,4.661832892214608,0.8511303447951636,-290.9729567519655,26.828152417129388,4.898128085016171,0.0006723561441519094,0.0004712141460187117,8.603153906332718e-05,0.010820054978980208,0.009172528137926506,0.0016746668568310683,0.8174858964500892,0.13639827977525631,0.024902804879269522,0.9500000000040557,3.219865701006119e-12,5.87864358859412e-13,0.0017119508134491698,0.0019431714125099,0.028771275608373174,0.0309417550655235,0.5771296922430887,0.9500000000005399,30,30,complete,pass
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.18,r_0p1800,30,30,30,-0.01150811690326322,0.001986822893777687,0.0003627425722299099,-0.008402163285259362,0.0010444003688987692,0.00019068054703752426,0.5791456610378662,0.0010444003688987603,0.00019068054703752263,-0.13233518589841126,0.03885413234208569,0.007093761578683788,-0.13233518589841128,0.038854132342085644,0.007093761578683779,5.42668680457603,0.03885413234208476,0.007093761578683619,-0.1233662935267173,0.011721252403405701,0.0021399981145189817,-0.1233662935267173,0.011721252403405701,0.0021399981145189817,-28.321475698930914,4.889571141586891,0.8927094702578088,-303.6044483692514,28.846002164781442,5.266535359831217,0.0006311222607952188,0.0004904067488348013,8.953561289653034e-05,0.011447578070008547,0.008259834755014184,0.0015080326055288086,0.8458606091556599,0.11574618637852215,0.021132265741571257,0.950000000003175,2.6521384257354306e-12,4.842120138005117e-13,0.001495931563024469,0.0016363805111682,0.026872997052258835,0.0293783569122645,0.6665571044148499,0.950000000000761,30,30,complete,pass
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.19,r_0p1900,30,30,30,-0.012742672628103774,0.0022513042390680383,0.00041103003851485596,-0.00963671901009994,0.0013165752767461392,0.00024037265924248906,0.6319563569688075,0.0013165752767461463,0.00024037265924249039,-0.12691498999153536,0.04277041352439472,0.007808773427045008,-0.12691498999153536,0.04277041352439473,0.0078087734270450085,5.138970189168418,0.042770413524394375,0.007808773427044944,-0.12467496408055169,0.01200169167342407,0.002191199085918763,-0.12467496408055169,0.01200169167342407,0.002191199085918763,-31.35971733776353,5.54045973234646,1.0115449247850639,-306.8250866022379,29.53616320829663,5.392540950446074,0.000601112158954373,0.0004483578184060651,8.185856365826895e-05,0.008656096378759607,0.006835255147363489,0.0012479411435047604,0.7654415386243034,0.1532814803587574,0.027985241480092165,0.9500000000037905,4.014754855080611e-12,7.329905989936783e-13,0.0014051005210075442,0.0015125147194581,0.02019274265062598,0.0271286309619075,0.5516081246574238,0.9500000000001259,30,30,complete,pass
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.2,r_0p2000,30,30,30,-0.014046416703093931,0.0020587498339080246,0.00037587457476381304,-0.010940463085090092,0.0011647315914736763,0.00021264992202967475,0.6819250648212347,0.0011647315914736693,0.00021264992202967348,-0.12522153367725056,0.04417003622732654,0.008064308402509044,-0.12522153367725053,0.044170036227326515,0.00806430840250904,4.876918004115856,0.044170036227326015,0.008064308402508947,-0.1279666014321822,0.008140071875662505,0.0014861669953379138,-0.1279666014321822,0.008140071875662505,0.0014861669953379138,-34.56823150631429,5.066583341247656,0.9250273284937454,-314.9258061246006,20.03271688600544,3.6574569755266086,0.0007910736897662375,0.000654888572919895,0.00011956574801353112,0.01162503095051956,0.007244686849181157,0.0013226928031191824,0.8219742752478834,0.12177875029095778,0.02223365618638213,0.9500000000035372,3.0944947235647984e-12,5.649748547257178e-13,0.0019156185218037495,0.002139928387266,0.024623673281033043,0.0271587278030688,0.6213558376480446,0.9500000000004437,30,30,complete,pass
