pair_id,pair_label,pair_order,pair_rank_complexity_desc,complexity_mean,radius,n_refs,dphi_dr_mean,dphi_dr_sem,positive_curvature_mean,dphi_dr_smooth_mean,dphi_dr_smooth_sem,derivative_source
pair_7_9,7/9,1,1,0.10546875,0.66,30,-0.04324595292584063,0.0008678427156289325,0.11356683682446946,-0.043245952925840624,0.0008678427156289325,sampling_time_direct_radial_score_derivative
pair_7_9,7/9,1,1,0.10546875,0.67,30,-0.04245541449018026,0.00094395247241717,0.14596561299026745,-0.04245541449018025,0.00094395247241717,sampling_time_direct_radial_score_derivative
pair_7_9,7/9,1,1,0.10546875,0.68,30,-0.042531701971935315,0.0008836967409763431,0.18175235826931957,-0.042531701971935315,0.0008836967409763431,sampling_time_direct_radial_score_derivative
pair_7_9,7/9,1,1,0.10546875,0.69,30,-0.04142391956349474,0.0010367618993015412,0.2424905751102751,-0.041423919563494734,0.0010367618993015412,sampling_time_direct_radial_score_derivative
pair_7_9,7/9,1,1,0.10546875,0.7,30,-0.04013147856566048,0.0012391260721377594,0.2174916756039544,-0.04013147856566047,0.0012391260721377594,sampling_time_direct_radial_score_derivative
pair_7_9,7/9,1,1,0.10546875,0.71,30,-0.03898412951130307,0.0010865864380937642,0.17982805483081638,-0.03898412951130307,0.0010865864380937642,sampling_time_direct_radial_score_derivative
pair_7_9,7/9,1,1,0.10546875,0.72,30,-0.04017730078959495,0.0009418265617591617,0.12815788920520818,-0.04017730078959496,0.0009418265617591617,sampling_time_direct_radial_score_derivative
pair_7_9,7/9,1,1,0.10546875,0.73,30,-0.039832869521334004,0.0009717457638340682,0.1626195552620115,-0.039832869521334004,0.0009717457638340682,sampling_time_direct_radial_score_derivative
pair_7_9,7/9,1,1,0.10546875,0.74,30,-0.04002781561349151,0.0009699862712528052,0.1903748457589013,-0.04002781561349151,0.0009699862712528052,sampling_time_direct_radial_score_derivative
pair_7_9,7/9,1,1,0.10546875,0.75,30,-0.03864281255350646,0.0010890791983607744,0.2214418120334671,-0.03864281255350646,0.0010890791983607744,sampling_time_direct_radial_score_derivative
pair_7_9,7/9,1,1,0.10546875,0.76,30,-0.03702277093138749,0.0007922101919347901,0.09667047924164078,-0.037022770931387484,0.0007922101919347901,sampling_time_direct_radial_score_derivative
pair_7_9,7/9,1,1,0.10546875,0.77,30,-0.039903769317786546,0.0008559419866756437,0.07705586989563061,-0.03990376931778656,0.0008559419866756437,sampling_time_direct_radial_score_derivative
pair_7_9,7/9,1,1,0.10546875,0.78,30,-0.0391052039674767,0.0008977183318121163,0.14955282734091496,-0.0391052039674767,0.0008977183318121163,sampling_time_direct_radial_score_derivative
pair_7_9,7/9,1,1,0.10546875,0.79,30,-0.03876735521402267,0.0010303444301278325,0.17922935631766254,-0.03876735521402267,0.0010303444301278325,sampling_time_direct_radial_score_derivative
pair_7_9,7/9,1,1,0.10546875,0.8,30,-0.03806191150279481,0.0007698551594752661,0.21120061070749283,-0.03806191150279482,0.0007698551594752661,sampling_time_direct_radial_score_derivative
pair_7_9,7/9,1,1,0.10546875,0.81,30,-0.036630293445379686,0.0010088593117062253,0.17722442203295594,-0.03663029344537969,0.0010088593117062253,sampling_time_direct_radial_score_derivative
pair_7_9,7/9,1,1,0.10546875,0.82,30,-0.03642673531311009,0.000946839813123834,0.12591236713174536,-0.03642673531311009,0.000946839813123834,sampling_time_direct_radial_score_derivative
pair_7_9,7/9,1,1,0.10546875,0.83,30,-0.036378217978699175,0.0007864454110023517,0.21476998599562658,-0.036378217978699175,0.0007864454110023517,sampling_time_direct_radial_score_derivative
pair_7_9,7/9,1,1,0.10546875,0.84,30,-0.03436255811869204,0.0009052144494643568,0.1434622784218501,-0.034362558118692044,0.0009052144494643568,sampling_time_direct_radial_score_derivative
pair_7_9,7/9,1,1,0.10546875,0.85,30,-0.035617955825772527,0.00097815693057577,0.14084934019129056,-0.03561795582577252,0.00097815693057577,sampling_time_direct_radial_score_derivative
pair_7_9,7/9,1,1,0.10546875,0.86,30,-0.035471326324050985,0.0010516761208564918,0.230876477456941,-0.035471326324050985,0.0010516761208564918,sampling_time_direct_radial_score_derivative
pair_7_9,7/9,1,1,0.10546875,0.87,30,-0.03246199343710659,0.0010857276626454779,0.15639872459770693,-0.03246199343710658,0.0010857276626454779,sampling_time_direct_radial_score_derivative
pair_7_9,7/9,1,1,0.10546875,0.88,30,-0.03436190972845942,0.0009902097179014552,0.10656020657490028,-0.034361909728459414,0.0009902097179014552,sampling_time_direct_radial_score_derivative
pair_7_9,7/9,1,1,0.10546875,0.89,30,-0.035718849307985516,0.0013319722251247958,0.16191756369303223,-0.035718849307985516,0.0013319722251247958,sampling_time_direct_radial_score_derivative
pair_7_9,7/9,1,1,0.10546875,0.9,30,-0.034268705635248725,0.0008687991798464161,0.18889435767997073,-0.03426870563524873,0.0008687991798464161,sampling_time_direct_radial_score_derivative
pair_7_9,7/9,1,1,0.10546875,0.91,30,-0.03471677847276082,0.0009962170511194747,0.14127673635646076,-0.03471677847276082,0.0009962170511194747,sampling_time_direct_radial_score_derivative
pair_7_9,7/9,1,1,0.10546875,0.92,30,-0.03341331115152828,0.0008741468708222502,0.10896968237799802,-0.033413311151528284,0.0008741468708222502,sampling_time_direct_radial_score_derivative
pair_7_9,7/9,1,1,0.10546875,0.93,30,-0.03455333621855947,0.0009802455711378703,0.12266889629247875,-0.03455333621855947,0.0009802455711378703,sampling_time_direct_radial_score_derivative
pair_7_9,7/9,1,1,0.10546875,0.94,30,-0.034136210310609615,0.0009955126074769093,0.20213762430561968,-0.03413621031060962,0.0009955126074769093,sampling_time_direct_radial_score_derivative
pair_7_9,7/9,1,1,0.10546875,0.95,30,-0.03257635231690122,0.0010591124346633358,0.10977906705594324,-0.03257635231690122,0.0010591124346633358,sampling_time_direct_radial_score_derivative
pair_7_9,7/9,1,1,0.10546875,0.96,30,-0.034209557637683366,0.0008274845628522744,0.14485684824054107,-0.03420955763768336,0.0008274845628522744,sampling_time_direct_radial_score_derivative
pair_7_9,7/9,1,1,0.10546875,0.97,30,-0.03299475647914096,0.0007971120668241386,0.19040526669155183,-0.03299475647914096,0.0007971120668241386,sampling_time_direct_radial_score_derivative
pair_7_9,7/9,1,1,0.10546875,0.98,30,-0.03271924478260731,0.0010094405629010976,0.13319271604720076,-0.03271924478260731,0.0010094405629010976,sampling_time_direct_radial_score_derivative
pair_7_9,7/9,1,1,0.10546875,0.99,30,-0.033142552558780444,0.0008315879217810899,0.21900314969507023,-0.033142552558780444,0.0008315879217810899,sampling_time_direct_radial_score_derivative
pair_7_9,7/9,1,1,0.10546875,1.0,30,-0.0311289632602995,0.0009802947688338434,0.3515815164379836,-0.031128963260299496,0.0009802947688338434,sampling_time_direct_radial_score_derivative
pair_3_8,3/8,2,5,0.08984375,0.01,30,-0.0012027943465334127,0.00021568520534344837,0.0,-0.0012027943465334127,0.00021568520534344837,sampling_time_direct_radial_score_derivative
pair_3_8,3/8,2,5,0.08984375,0.02,30,-0.0026800796943978107,0.0004508008465269577,0.0,-0.0026800796943978107,0.0004508008465269577,sampling_time_direct_radial_score_derivative
pair_3_8,3/8,2,5,0.08984375,0.03,30,-0.004747488621735518,0.0007165951137722368,0.0,-0.004747488621735519,0.0007165951137722368,sampling_time_direct_radial_score_derivative
pair_3_8,3/8,2,5,0.08984375,0.04,30,-0.007847709098063703,0.0010049342402192595,0.0,-0.007847709098063703,0.0010049342402192595,sampling_time_direct_radial_score_derivative
pair_3_8,3/8,2,5,0.08984375,0.05,30,-0.012059304098268914,0.001223221941841797,0.0,-0.012059304098268912,0.001223221941841797,sampling_time_direct_radial_score_derivative
pair_3_8,3/8,2,5,0.08984375,0.06,30,-0.017234232466712997,0.0014010428924238838,0.0,-0.017234232466712997,0.0014010428924238838,sampling_time_direct_radial_score_derivative
pair_3_8,3/8,2,5,0.08984375,0.07,30,-0.0226145812855174,0.0014240847815723031,0.0,-0.0226145812855174,0.0014240847815723031,sampling_time_direct_radial_score_derivative
pair_3_8,3/8,2,5,0.08984375,0.08,30,-0.028562605666101044,0.0015404637771120932,0.0,-0.02856260566610104,0.0015404637771120932,sampling_time_direct_radial_score_derivative
pair_3_8,3/8,2,5,0.08984375,0.09,30,-0.03400198007951248,0.00154845371452534,0.0,-0.03400198007951248,0.00154845371452534,sampling_time_direct_radial_score_derivative
pair_3_8,3/8,2,5,0.08984375,0.1,30,-0.03926517745792638,0.0015416742078381799,0.0,-0.03926517745792638,0.0015416742078381799,sampling_time_direct_radial_score_derivative
pair_3_8,3/8,2,5,0.08984375,0.11,30,-0.043966548930485724,0.0015347156459933349,0.0,-0.04396654893048573,0.0015347156459933349,sampling_time_direct_radial_score_derivative
pair_3_8,3/8,2,5,0.08984375,0.12,30,-0.04714447812266809,0.0014478340904613438,0.0,-0.04714447812266809,0.0014478340904613438,sampling_time_direct_radial_score_derivative
pair_3_8,3/8,2,5,0.08984375,0.13,30,-0.05131596188220571,0.001515086281949518,0.0,-0.05131596188220571,0.001515086281949518,sampling_time_direct_radial_score_derivative
pair_3_8,3/8,2,5,0.08984375,0.14,30,-0.05445963803638279,0.0015431877629306437,0.013304330037066577,-0.05445963803638279,0.0015431877629306437,sampling_time_direct_radial_score_derivative
pair_3_8,3/8,2,5,0.08984375,0.15,30,-0.056909042766668104,0.0012971194565903376,0.01046806956361035,-0.056909042766668104,0.0012971194565903376,sampling_time_direct_radial_score_derivative
pair_3_8,3/8,2,5,0.08984375,0.16,30,-0.059497136257344416,0.0012601182668437396,0.0163424097678035,-0.05949713625734442,0.0012601182668437396,sampling_time_direct_radial_score_derivative
pair_3_8,3/8,2,5,0.08984375,0.17,30,-0.06151774331342519,0.0013140454534246837,0.021452815167956895,-0.061517743313425195,0.0013140454534246837,sampling_time_direct_radial_score_derivative
pair_3_8,3/8,2,5,0.08984375,0.18,30,-0.06282506768767934,0.0010552832810837227,0.05402091918620184,-0.06282506768767934,0.0010552832810837227,sampling_time_direct_radial_score_derivative
pair_3_8,3/8,2,5,0.08984375,0.19,30,-0.06321030080658019,0.0010104599798163708,0.043791393494180667,-0.0632103008065802,0.0010104599798163708,sampling_time_direct_radial_score_derivative
pair_3_8,3/8,2,5,0.08984375,0.2,30,-0.06448850918363162,0.00126079135017259,0.03175893573683102,-0.06448850918363162,0.00126079135017259,sampling_time_direct_radial_score_derivative
pair_3_8,3/8,2,5,0.08984375,0.21,30,-0.06681073950877679,0.0010977398800016331,0.10272856094282455,-0.06681073950877679,0.0010977398800016331,sampling_time_direct_radial_score_derivative
pair_3_8,3/8,2,5,0.08984375,0.22,30,-0.0650544258732778,0.000847698098505237,0.11100752273062044,-0.0650544258732778,0.000847698098505237,sampling_time_direct_radial_score_derivative
pair_3_8,3/8,2,5,0.08984375,0.23,30,-0.0659487018457888,0.0011326812860850308,0.08096248633749847,-0.0659487018457888,0.0011326812860850308,sampling_time_direct_radial_score_derivative
pair_3_8,3/8,2,5,0.08984375,0.24,30,-0.06510727805349355,0.0008536958792982813,0.11139242221288696,-0.06510727805349356,0.0008536958792982813,sampling_time_direct_radial_score_derivative
pair_3_8,3/8,2,5,0.08984375,0.25,30,-0.06575591060753191,0.0010311573863369633,0.10680801304410932,-0.06575591060753191,0.0010311573863369633,sampling_time_direct_radial_score_derivative
pair_3_8,3/8,2,5,0.08984375,0.26,30,-0.06455506484586715,0.0007154827142059452,0.11500018447435299,-0.06455506484586714,0.0007154827142059452,sampling_time_direct_radial_score_derivative
pair_3_8,3/8,2,5,0.08984375,0.27,30,-0.06535647635878884,0.0010610232000004597,0.13989888383842478,-0.06535647635878883,0.0010610232000004597,sampling_time_direct_radial_score_derivative
pair_3_8,3/8,2,5,0.08984375,0.28,30,-0.06338490971513129,0.000864244389453374,0.16756428173933458,-0.06338490971513129,0.000864244389453374,sampling_time_direct_radial_score_derivative
pair_3_8,3/8,2,5,0.08984375,0.29,30,-0.06328972152848843,0.0009399810146933111,0.17498567969872963,-0.06328972152848843,0.0009399810146933111,sampling_time_direct_radial_score_derivative
pair_3_8,3/8,2,5,0.08984375,0.3,30,-0.06156542100395079,0.0008576482554345722,0.17094845681371376,-0.0615654210039508,0.0008576482554345722,sampling_time_direct_radial_score_derivative
pair_3_8,3/8,2,5,0.08984375,0.31,30,-0.06215273691650985,0.0010599433871929251,0.1422585020705678,-0.06215273691650985,0.0010599433871929251,sampling_time_direct_radial_score_derivative
pair_3_8,3/8,2,5,0.08984375,0.32,30,-0.060207643856881994,0.000771274757869397,0.14821292884062967,-0.06020764385688198,0.000771274757869397,sampling_time_direct_radial_score_derivative
pair_3_8,3/8,2,5,0.08984375,0.33,30,-0.06113327722894242,0.0008339534420457674,0.10559612616668579,-0.06113327722894243,0.0008339534420457674,sampling_time_direct_radial_score_derivative
pair_3_8,3/8,2,5,0.08984375,0.34,30,-0.060868663220907906,0.0008650071091902106,0.1530454898888866,-0.060868663220907906,0.0008650071091902106,sampling_time_direct_radial_score_derivative
pair_3_8,3/8,2,5,0.08984375,0.35,30,-0.059118859401134184,0.0007518926278498289,0.23397731344026582,-0.059118859401134184,0.0007518926278498289,sampling_time_direct_radial_score_derivative
pair_3_8,3/8,2,5,0.08984375,0.36,30,-0.05728155144896436,0.000902125556777194,0.21111408221708572,-0.057281551448964366,0.000902125556777194,sampling_time_direct_radial_score_derivative
pair_3_8,3/8,2,5,0.08984375,0.37,30,-0.05650313958618611,0.0008909764996842065,0.19250746063262406,-0.056503139586186094,0.0008909764996842065,sampling_time_direct_radial_score_derivative
pair_3_8,3/8,2,5,0.08984375,0.38,30,-0.05541585421080471,0.0007019838616813525,0.21513004829148877,-0.05541585421080471,0.0007019838616813525,sampling_time_direct_radial_score_derivative
pair_3_8,3/8,2,5,0.08984375,0.39,30,-0.05410374696215149,0.0009231709901299233,0.15117347032599115,-0.054103746962151485,0.0009231709901299233,sampling_time_direct_radial_score_derivative
pair_3_8,3/8,2,5,0.08984375,0.4,30,-0.05370785643208934,0.0007194217307372932,0.1539239062293713,-0.05370785643208934,0.0007194217307372932,sampling_time_direct_radial_score_derivative
pair_3_8,3/8,2,5,0.08984375,0.41,30,-0.05371921509713022,0.000772443785874659,0.12120266090042778,-0.05371921509713023,0.000772443785874659,sampling_time_direct_radial_score_derivative
pair_3_8,3/8,2,5,0.08984375,0.42,30,-0.05202405018394006,0.000661632080298635,0.13789635844492096,-0.05202405018394005,0.000661632080298635,sampling_time_direct_radial_score_derivative
pair_3_8,3/8,2,5,0.08984375,0.43,30,-0.0526317020618867,0.0007585906422280902,0.11176663905180374,-0.05263170206188671,0.0007585906422280902,sampling_time_direct_radial_score_derivative
pair_3_8,3/8,2,5,0.08984375,0.44,30,-0.052213251594791045,0.000742290550749272,0.2015041579967804,-0.052213251594791045,0.000742290550749272,sampling_time_direct_radial_score_derivative
pair_3_8,3/8,2,5,0.08984375,0.45,30,-0.050052100879888504,0.0009280184646484114,0.17463766844034248,-0.050052100879888504,0.0009280184646484114,sampling_time_direct_radial_score_derivative
pair_3_8,3/8,2,5,0.08984375,0.46,30,-0.04971972563846484,0.0008508140509184383,0.10222484675796666,-0.04971972563846485,0.0008508140509184383,sampling_time_direct_radial_score_derivative
pair_3_8,3/8,2,5,0.08984375,0.47,30,-0.05064330761213797,0.0009081792979298238,0.12820292728228702,-0.050643307612137964,0.0009081792979298238,sampling_time_direct_radial_score_derivative
pair_3_8,3/8,2,5,0.08984375,0.48,30,-0.0494424693514301,0.000878828829986758,0.22307739457802098,-0.0494424693514301,0.000878828829986758,sampling_time_direct_radial_score_derivative
