beta,radius,finite_ref_count,mean_logZ_inf,mean_logZ_inf_full,sd_logZ_inf,sd_logZ_inf_full,mean_logZ_inf_per_P,mean_logZ_inf_full_per_P,mean_reference_prior_log_weight,mean_theta_ref_norm_sq,aggregate_ref_level_ess,q05_ess_fraction,max_split_logZ_per_P_diff,bootstrap_sd_phi,mean_weighted_error,mean_weighted_accuracy,mean_weighted_ce_l2_ratio,min_smc_cess_fraction,max_smc_step_count,mean_smc_step_count,mean_smc_mh_acceptance,claim
0.06,1.1,100,-10.799312215451145,-13.953315442027558,3.041577459949627,3.6804658095793954,-0.0042433446819061475,-0.005482638680560926,-3.1540032265764113,16053.876423273936,97454.27649098012,0.8214572189150021,0.0002023006710701077,0.00011647744328139976,0.46010197092955296,0.539898029070447,2.411141932124955,0.7500000000000581,5.0,3.28,0.8857378084697421,pass
0.06,1.2,100,-11.289419738126881,-14.443422964703293,3.1322347076364525,3.772874955944467,-0.004435921311641211,-0.005675215310295989,-3.1540032265764113,16053.876423273936,97089.29346764575,0.8061601025692202,0.00020375949913076173,0.00012501846295736763,0.4633942232280896,0.5366057767719103,2.400006457087487,0.7500000000005497,5.0,3.52,0.8782506045386905,pass
0.06,1.3,100,-11.775606709652841,-14.929609936229253,3.2210048496342174,3.8611644005203436,-0.00462695744976536,-0.005866251448420139,-3.1540032265764113,16053.876423273936,96846.23270746646,0.8038913954896663,0.0003159055717438575,0.00012451705632965778,0.46649476231157655,0.5335052376884234,2.383904304940417,0.7500000000001966,5.0,3.66,0.8701653413318451,pass
0.06,1.4,100,-12.227559615957718,-15.381562842534128,3.2778111205464113,3.926019387422108,-0.004804542088784958,-0.006043836087439736,-3.1540032265764113,16053.876423273936,96863.18208372891,0.7972530810638192,0.0002469906077979676,0.00013071798547214684,0.4691212574801533,0.5308787425198467,2.356274642885485,0.7500000000016968,5.0,3.77,0.8627660745287697,pass
0.06,1.5,100,-12.666439859058578,-15.820443085634988,3.322965654103401,3.9712658668339826,-0.004976990121437555,-0.0062162841200923335,-3.1540032265764113,16053.876423273936,97230.95300927854,0.83977006250339,0.0003739591754232886,0.00013265791985483404,0.47101672973185943,0.5289832702681406,2.3159050295366637,0.7500000000004684,5.0,3.93,0.853607638888889,pass
0.06,1.6,100,-13.084660868466637,-16.23866409504305,3.370578466903253,4.021362543334053,-0.005141320577000643,-0.006380614575655422,-3.1540032265764113,16053.876423273936,96375.0755084181,0.7992693395956436,0.0004062228665921059,0.00012924020070309022,0.4726269463313363,0.5273730536686637,2.2640301543217016,0.7500000000013837,6.0,4.05,0.8462016834077382,pass
0.06,1.7,100,-13.514679687506709,-16.66868291408312,3.443621236403564,4.099248174691376,-0.005310286714148019,-0.006549580712802798,-3.1540032265764113,16053.876423273936,96288.43599341458,0.8003849704427298,0.0003670350640996769,0.0001447461475176924,0.4745503861285133,0.5254496138714867,2.225364458787604,0.7500000000000274,6.0,4.12,0.8407348181874548,pass
0.06,1.8,100,-13.929443359372566,-17.083446585948977,3.4689756312243225,4.123950878094462,-0.005473258687376254,-0.006712552686031032,-3.1540032265764113,16053.876423273936,96326.45070962296,0.7978944861891555,0.00026371473920887447,0.00013056625341919344,0.47557587072362884,0.5244241292763712,2.173724737402815,0.7500000000001373,6.0,4.24,0.8333194937657826,pass
0.06,1.9,100,-14.283257956239302,-17.43726118281571,3.46123092446058,4.117332554522148,-0.005612282104612692,-0.00685157610326747,-3.1540032265764113,16053.876423273936,97257.05023427744,0.8097196604312981,0.0005737895205051162,0.00012588459842551025,0.4768187377074803,0.5231812622925197,2.1041342500083147,0.7500000000005843,6.0,4.42,0.8253659657399892,pass
0.06,2.0,100,-14.683126994131033,-17.837130220707444,3.493526827576962,4.153658844071933,-0.005769401569403156,-0.007008695568057935,-3.1540032265764113,16053.876423273936,96699.70493962234,0.8073518377360679,0.00038552273018221814,0.00013627075921652512,0.4776112306291613,0.5223887693708388,2.0450874861589456,0.7500000000000094,6.0,4.52,0.8184562843840186,pass
0.06,2.1,100,-15.087724558123176,-18.24172778469959,3.524994614370867,4.189283518422385,-0.005928379001227181,-0.007167672999881961,-3.1540032265764113,16053.876423273936,97892.83318220451,0.8201550936440746,0.0002625406033496154,0.00013089311501452764,0.47879047334559294,0.5212095266544071,1.9876710413174055,0.7500000000005776,6.0,4.65,0.8112020194974295,pass
0.06,2.2,100,-15.459393099078234,-18.613396325654648,3.494098833144701,4.158459352514956,-0.006074417720659424,-0.007313711719314203,-3.1540032265764113,16053.876423273936,98438.23572180398,0.8440766826784575,0.0005208255916601887,0.00013754097489609404,0.47900032420173455,0.5209996757982654,1.9300879989932838,0.7500000000007562,7.0,4.76,0.8038222332680341,pass
0.06,2.3,100,-15.860861468873418,-19.014864695449827,3.4996286773773964,4.166729039707724,-0.006232165606630027,-0.007471459605284805,-3.1540032265764113,16053.876423273936,98563.07152785992,0.8517813363154291,0.0005423574708515047,0.00013784644957104755,0.4797016842097357,0.5202983157902643,1.873627046031225,0.7500000000004937,6.0,4.74,0.7988803140219156,pass
0.06,2.4,100,-16.2827353849077,-19.436738611484106,3.536102284811545,4.206828309232604,-0.006397931388961768,-0.007637225387616545,-3.1540032265764113,16053.876423273936,97393.23930571745,0.799470722435869,0.00043032810393066524,0.00013806358600173345,0.4803961840478631,0.5196038159521369,1.8185707855204223,0.7500000000000081,7.0,4.81,0.793673147653128,pass
0.06,2.5,100,-16.637989328773177,-19.791992555349594,3.5287924477978896,4.198827542565625,-0.006537520364940344,-0.007776814363595125,-3.1540032265764113,16053.876423273936,98207.42142765941,0.8429404288358793,0.0007135267555064134,0.00014223161594768897,0.4804119722079448,0.5195880277920552,1.7522837155180266,0.7500000000000727,7.0,4.96,0.787492801686161,pass
0.06,2.6,100,-17.058486578007216,-20.21248980458363,3.52297921676732,4.197041044785454,-0.0067027452172916365,-0.007942039215946417,-3.1540032265764113,16053.876423273936,98002.81708341757,0.8203802052178479,0.0004056487065746086,0.00014466463929901455,0.48075142558244366,0.5192485744175563,1.6994491939750096,0.7500000000017027,7.0,5.0,0.7820809394056465,pass
0.06,2.7,100,-17.495487497994837,-20.64949072457125,3.54848802154854,4.223865157633828,-0.006874454812571645,-0.008113748811226425,-3.1540032265764113,16053.876423273936,98196.93379495326,0.8269040711699817,0.0003701440213322963,0.0001387528740908074,0.4814003552310201,0.5185996447689799,1.651565992004235,0.7500000000003085,7.0,5.0,0.7774082091953186,pass
0.06,2.8,100,-17.885086494554212,-21.039089721130626,3.5413394646842637,4.215939881624399,-0.0070275388976637375,-0.008266832896318518,-3.1540032265764113,16053.876423273936,98279.3073914705,0.8595533531695059,0.00040176051120291927,0.00014692996498775367,0.48197195498985834,0.5180280450101417,1.5923197604110575,0.7500000000003139,7.0,5.1,0.772942565301452,pass
0.06,2.9,100,-18.304755425904084,-21.458758652480498,3.53218254465358,4.21138999072631,-0.007192438281298265,-0.008431732279953044,-3.1540032265764113,16053.876423273936,97586.7119444518,0.8209164003745688,0.00047937728947718014,0.0001361791693064356,0.48200101374858567,0.5179989862514143,1.5429414067621103,0.7500000000005084,7.0,5.13,0.768293784069663,pass
0.06,3.0,100,-18.75149942220331,-21.905502648779724,3.5520707651827483,4.231890253372168,-0.007367976197329395,-0.008607270195984174,-3.1540032265764113,16053.876423273936,98409.17951078263,0.8227043386138361,0.0005140906653096383,0.00014074212141075478,0.4823234012368191,0.517676598763181,1.4979829123939477,0.7500000000001567,7.0,5.18,0.7625204006605373,pass
0.1,0.1,100,-0.858881722760001,-3.6562764759451225,0.26885122226943825,0.9017567047133379,-0.0003374780835992145,-0.0014366508746346258,-2.797394753185122,14238.739293712268,99135.02142879643,0.9361028835120129,1.3000599978561934e-05,1.0205593255192132e-05,0.12568567474864703,0.8743143252513529,0.29920200891351767,0.9066288624534407,1.0,1.0,0.987998046875,pass
0.1,0.2,100,-2.3124509642216635,-5.109845717406785,0.6938843624225408,1.2821137724248466,-0.0009086251332894552,-0.002007797924324866,-2.797394753185122,14238.739293712268,90928.40853173728,0.8010274245286367,3.359901720331014e-05,2.7412946456207506e-05,0.22796678708483825,0.7720332129151619,0.7914061008460713,0.7500000000086805,2.0,1.05,0.9735026041666667,pass
0.1,0.3,100,-3.647427152729354,-6.444821905914475,1.0930525634878447,1.6558646454736976,-0.001433173733881868,-0.002532346524917279,-2.797394753185122,14238.739293712268,92331.36584228497,0.7789861616058307,4.543992375774963e-05,4.247882512653068e-05,0.29121833422356125,0.7087816657764389,1.2202688186842083,0.7500000000004098,2.0,1.43,0.9622314453125,pass
0.1,0.4,100,-4.8050428479418485,-7.602437601126971,1.4313001708507047,1.9809621396960475,-0.001888032553218801,-0.0029872053442542125,-2.797394753185122,14238.739293712268,96821.45034917656,0.7773407873639249,6.373999920657754e-05,5.64945152246813e-05,0.3329798263735069,0.6670201736264931,1.5643984257275452,0.750000000000118,3.0,1.76,0.9504264322916667,pass
0.1,0.5,100,-5.810431002107627,-8.60782575529275,1.7153738483964176,2.258167198359092,-0.0022830770145806003,-0.0033822498056160113,-2.797394753185122,14238.739293712268,99961.57056007111,0.7946184002996329,6.565660111748559e-05,6.792584076538893e-05,0.36169575750797917,0.6383042424920208,1.8318989166145516,0.7500000000004577,3.0,1.98,0.9412802734374999,pass
0.1,0.6,100,-6.704712485929004,-9.502107239114125,1.9552828308373438,2.4930327826154555,-0.0026344646310133613,-0.003733637422048772,-2.797394753185122,14238.739293712268,101240.2209818958,0.9361345271518499,0.00011109607851348042,8.168886418705241e-05,0.3825832389233375,0.6174167610766625,2.0394335173869975,0.7500000000000474,3.0,2.27,0.9309554036458334,pass
0.1,0.7,100,-7.493199666772166,-10.290594419957287,2.157687325482977,2.692455146676694,-0.0029442827767277666,-0.004043455567763178,-2.797394753185122,14238.739293712268,100196.02800594896,0.8873252637721689,0.00011889956023788741,8.137583334839645e-05,0.3979422034678896,0.6020577965321104,2.1900479759419405,0.7500000000002965,4.0,2.49,0.9217413736979165,pass
0.1,0.8,100,-8.216037298562261,-11.013432051747383,2.337870125589949,2.873444698366633,-0.0032283054218319295,-0.004327478212867341,-2.797394753185122,14238.739293712268,97683.790668186,0.8287776958115531,0.00011591936873816451,8.794307325654212e-05,0.41054372825793145,0.5894562717420686,2.3018275887948376,0.7500000000013937,4.0,2.67,0.9125679640997023,pass
0.1,0.9,100,-8.858788611375815,-11.656183364560937,2.4743772745975434,3.0114704285879386,-0.003480859965177137,-0.004580032756212549,-2.797394753185122,14238.739293712268,97088.92486832348,0.8062130321041172,0.00011776237718119088,9.83481217534248e-05,0.4196881288434436,0.5803118711565564,2.367170159170556,0.7500000000024242,4.0,2.9,0.9039927222842262,pass
0.1,1.0,100,-9.466692249225312,-12.264087002410433,2.5975398624018973,3.1358361982098173,-0.00371972190539305,-0.004818894696428461,-2.797394753185122,14238.739293712268,96900.01446111749,0.8034575822110077,0.00013779941694171428,0.00010249410594175458,0.42748055768155424,0.5725194423184458,2.41242561720525,0.7500000000003771,5.0,3.13,0.8931476934523808,pass
0.1,1.1,100,-10.019231265895161,-12.816626019080283,2.710725968807452,3.252779118608935,-0.003936829574025603,-0.005036002365061015,-2.797394753185122,14238.739293712268,97474.44180586065,0.8153408995417558,0.00013275065925853383,0.00010642298012524929,0.43341402994896017,0.5665859700510399,2.4266747349708275,0.750000000000144,5.0,3.37,0.8849799804687499,pass
0.1,1.2,100,-10.538845660492607,-13.336240413677727,2.783255512236957,3.3263397794444063,-0.004141000259525582,-0.005240173050560993,-2.797394753185122,14238.739293712268,97194.42243985116,0.7966888335116155,0.0001735643593986885,0.0001102986897336875,0.43840190940022333,0.5615980905997766,2.4272509794503203,0.7500000000002706,5.0,3.49,0.8768794720362103,pass
0.1,1.3,100,-11.01954954414374,-13.816944297328861,2.8429819396068217,3.3903551113063384,-0.004329881942689092,-0.005429054733724504,-2.797394753185122,14238.739293712268,97166.6909036342,0.8214133844978564,0.00022938497536583458,0.00010635912911926674,0.4425352905837015,0.5574647094162986,2.4038325831620475,0.7500000000006929,5.0,3.69,0.8682928214905755,pass
0.1,1.4,100,-11.468813699072962,-14.266208452258086,2.922328491017397,3.47223329892488,-0.004506410097867569,-0.00560558288890298,-2.797394753185122,14238.739293712268,98536.72571862224,0.8418556076083512,0.0002423560715588576,0.00011187004061862565,0.4459898216451322,0.5540101783548679,2.367568834773888,0.7500000000003978,5.0,3.85,0.8594108615451388,pass
0.1,1.5,100,-11.933367973830382,-14.730762727015504,2.9981858607032996,3.552922804617585,-0.004688946158675985,-0.005788118949711396,-2.797394753185122,14238.739293712268,97477.71375334664,0.8286850951304731,0.0002872456727585309,0.00011878404322539584,0.4493143473499138,0.5506856526500861,2.3299972291667523,0.7500000000004671,6.0,3.96,0.8514595635484307,pass
0.1,1.6,100,-12.35402751867785,-15.151422271862968,3.009116516129957,3.564052981461337,-0.004854234781405835,-0.0059534075724412445,-2.797394753185122,14238.739293712268,96514.63129763311,0.8126472142111201,0.00020439539899776485,0.00011594244741018074,0.45215992301737024,0.5478400769826297,2.2808813332492117,0.7500000000004817,6.0,4.03,0.8452235989921537,pass
0.1,1.7,100,-12.764379448818653,-15.561774202003775,3.0537724517932365,3.611393609005799,-0.005015473260832477,-0.006114646051867888,-2.797394753185122,14238.739293712268,96288.77640223055,0.8092261975966112,0.00026360618856680675,0.00012076404624946683,0.45383018345387943,0.5461698165461205,2.2198602131405383,0.7500000000003012,6.0,4.23,0.8372657335069446,pass
0.1,1.8,100,-13.171418981842159,-15.96881373502728,3.096202200568221,3.654652310809187,-0.005175410208975308,-0.006274583000010719,-2.797394753185122,14238.739293712268,96025.1220860115,0.8109131555704868,0.0004885351459783455,0.00011886239788684958,0.4559670036263947,0.5440329963736054,2.168345918441557,0.7500000000006829,7.0,4.31,0.830102964364195,pass
0.1,1.9,100,-13.581170931210872,-16.37856568439599,3.126901142271666,3.6922012077878943,-0.005336412939572052,-0.006435585730607462,-2.797394753185122,14238.739293712268,96560.02258477078,0.7893111098839213,0.0003088070140376012,0.00012596218086924148,0.45780192767273975,0.5421980723272602,2.1087868376667025,0.750000000000094,6.0,4.47,0.8207236412675866,pass
0.1,2.0,100,-13.972261600710752,-16.769656353895872,3.137696146801021,3.7024849360115977,-0.005490083143697741,-0.0065892559347331525,-2.797394753185122,14238.739293712268,97344.32782861234,0.8436979431464142,0.0003626733507281065,0.00012958946995985103,0.4584049963285048,0.5415950036714952,2.04268213320954,0.7500000000000427,6.0,4.63,0.81439237238456,pass
0.1,2.1,100,-14.383784941450893,-17.181179694636015,3.1803008074585266,3.7462105456329677,-0.005651781902338268,-0.00675095469337368,-2.797394753185122,14238.739293712268,97715.12857400828,0.8251728693503052,0.0003590947274168193,0.0001250419286263299,0.460234955850447,0.539765044149553,1.9860444369376893,0.7500000000001906,6.0,4.69,0.8063170727926585,pass
0.1,2.2,100,-14.78032430973654,-17.577719062921663,3.1877514163483096,3.756888224782374,-0.005807593049012393,-0.006906765840047804,-2.797394753185122,14238.739293712268,98087.88990084137,0.8581813869832386,0.0005444817197162117,0.00011766166215085242,0.46193824793346505,0.538061752066535,1.921327669763006,0.7500000000001833,6.0,4.78,0.800154719629329,pass
0.1,2.3,100,-15.167495049797795,-17.964889802982917,3.1825469398937902,3.7537245503682746,-0.0059597230058144575,-0.007058895796849869,-2.797394753185122,14238.739293712268,98123.95496680509,0.8270684319537966,0.00042945509829181357,0.00011914259835727514,0.4620502548437102,0.5379497451562898,1.8581067946076244,0.7500000000001047,7.0,4.86,0.7937918180452361,pass
0.1,2.4,100,-15.573904803997005,-18.371299557182123,3.207668727768795,3.7825673380442004,-0.006119412496658941,-0.0072185852876943506,-2.797394753185122,14238.739293712268,97661.45120369387,0.8172184755325709,0.0004344853149334823,0.0001220745210558185,0.46308116717012054,0.5369188328298795,1.8005774062819222,0.750000000000152,7.0,4.93,0.7878503186266858,pass
0.1,2.5,100,-15.951960196378128,-18.749354949563248,3.2031761033019492,3.7808129426376733,-0.0062679607844314845,-0.007367133575466895,-2.797394753185122,14238.739293712268,98555.67714635553,0.8237248363848053,0.00036684175797705907,0.00012473066493310644,0.4627642830941725,0.5372357169058275,1.732296003159533,0.75000000000099,7.0,4.99,0.7827287000109265,pass
0.1,2.6,100,-16.352233525513636,-19.149628278698756,3.210765639339947,3.7890344579494695,-0.006425239106292195,-0.007524411897327605,-2.797394753185122,14238.739293712268,98658.50234053416,0.8454772767901162,0.00034653855129318777,0.00012327698840666212,0.4637789659536968,0.5362210340463033,1.6755830990141498,0.7500000000002519,7.0,5.04,0.7772156256829109,pass
0.1,2.7,100,-16.757354538563973,-19.5547492917491,3.2446040106800726,3.8266957434247257,-0.006584422215545766,-0.007683595006581179,-2.797394753185122,14238.739293712268,97796.4530922429,0.8244505627622957,0.0005738416819336876,0.00013625605050679153,0.4652377231123868,0.5347622768876132,1.6225619960902387,0.7500000000002692,7.0,5.1,0.7723392674491306,pass
0.1,2.8,100,-17.179675994875996,-19.977070748061116,3.2036421442819845,3.7824266821465624,-0.006750363848674262,-0.007849536639709673,-2.797394753185122,14238.739293712268,98187.50750437465,0.8318212596376744,0.0004993574503897162,0.00012453392337623048,0.4651625219249141,0.534837478075086,1.5704809917723423,0.7500000000000208,7.0,5.12,0.7674653821655775,pass
0.1,2.9,100,-17.58270989181733,-20.38010464500245,3.1754500168066793,3.7547632435991187,-0.006908726873012703,-0.008007899664048114,-2.797394753185122,14238.739293712268,98300.46741412766,0.8364850152170912,0.00048504504747377483,0.0001218514546864753,0.4651503170063785,0.5348496829936216,1.5153099192078787,0.7500000000003498,7.0,5.22,0.7608665307674097,pass
0.1,3.0,100,-18.015297966004486,-20.81269271918961,3.168634378635557,3.7511242174270603,-0.007078702540669739,-0.00817787533170515,-2.797394753185122,14238.739293712268,97821.44404291845,0.8381509209462589,0.0004938012163368765,0.00012174617995949778,0.46624285167687385,0.5337571483231262,1.4655888628226572,0.750000000000092,7.0,5.27,0.756695164535985,pass
0.14,0.1,100,-0.5311861308367659,-2.4022886711585554,0.14936874113693563,0.4172605090135289,-0.00020871753667456422,-0.0009439248216733027,-1.871102540321789,9523.911930237908,100890.39565708912,0.9686805495925954,1.1072381968697543e-05,5.7510083311267215e-06,0.10492822275451756,0.8950717772454823,0.27600614269354035,0.949491330343393,1.0,1.0,0.992197265625,pass
0.14,0.2,100,-1.4711112273305098,-3.3422137676522987,0.41496388644881543,0.6586151503506261,-0.0005780397749825186,-0.001313247059981257,-1.871102540321789,9523.911930237908,95668.48363394148,0.8677240581077641,2.4341126268669456e-05,1.7139268159576934e-05,0.19913037592151764,0.8008696240784823,0.7458928266959548,0.8260720480181951,1.0,1.0,0.982080078125,pass
0.14,0.3,100,-2.3662415777200714,-4.23734411804186,0.658116280286081,0.8916333927039481,-0.0009297609342711479,-0.001664968219269886,-1.871102540321789,9523.911930237908,89399.52211978707,0.7712883939437832,4.31824879273141e-05,2.504692487945882e-05,0.25987408402499634,0.7401259159750038,1.1639195300487974,0.7500000000132582,2.0,1.06,0.9703564453125,pass
0.14,0.4,100,-3.178562990364727,-5.049665530686515,0.8665272213563922,1.095291214683176,-0.0012489442005362385,-0.0019841514855349763,-1.871102540321789,9523.911930237908,90910.08255089654,0.7761566420694423,4.314634502679934e-05,3.358663991602284e-05,0.30158974789556775,0.6984102521044323,1.5058891048095442,0.7500000000003332,2.0,1.39,0.9613444010416667,pass
0.14,0.5,100,-3.915121126263549,-5.7862236665853395,1.033820258788391,1.259752718948825,-0.0015383580063903926,-0.0022735652913891315,-1.871102540321789,9523.911930237908,94988.34238888686,0.7655491796868058,5.314949775908535e-05,4.1340994027566484e-05,0.3318712243882356,0.6681287756117645,1.776785401927805,0.7500000000015569,2.0,1.69,0.9497037760416666,pass
0.14,0.6,100,-4.581387777319357,-6.4524903176411454,1.1843649367527778,1.4102197606890494,-0.001800152368298372,-0.00253535965329711,-1.871102540321789,9523.911930237908,100527.82439599876,0.8578548268904258,6.307962084375052e-05,4.548865525399847e-05,0.3545824835815944,0.6454175164184056,1.9804966873734644,0.7500000000001267,3.0,1.98,0.94122265625,pass
0.14,0.7,100,-5.19166293997407,-7.062765480295859,1.3038222169180143,1.5291853566816083,-0.0020399461453729155,-0.002775153430371654,-1.871102540321789,9523.911930237908,102010.45985680794,0.9783580040144227,8.033908490825917e-05,5.023014550572527e-05,0.37198084125968944,0.6280191587403106,2.12709960974099,0.7500000000017734,3.0,2.2,0.9323655598958334,pass
0.14,0.8,100,-5.7585396378624445,-7.6296421781842305,1.4124247732653095,1.6384017478171236,-0.002262687480496049,-0.002997894765494786,-1.871102540321789,9523.911930237908,101051.15127706784,0.923176200318905,7.823015388316698e-05,5.546828098153993e-05,0.38588744459897595,0.6141125554010242,2.22871463047759,0.7500000000004617,3.0,2.35,0.924611328125,pass
0.14,0.9,100,-6.280573932491427,-8.151676472813218,1.5082346575831505,1.734133141970642,-0.0024678090108021323,-0.0032030162958008716,-1.871102540321789,9523.911930237908,99636.63301489438,0.8573866718566006,9.106114546040991e-05,5.868875087848326e-05,0.39693656676420713,0.6030634332357928,2.2874205065119004,0.7500000000004398,4.0,2.51,0.9170908203124999,pass
0.14,1.0,100,-6.764283029393745,-8.635385569715533,1.5749319899650003,1.8041995085390683,-0.0026578715243197426,-0.0033930788093184806,-1.871102540321789,9523.911930237908,98268.23087854675,0.8320287145239447,0.00012467315559029963,5.9912268506042024e-05,0.4062151087930902,0.5937848912069098,2.3135039618294293,0.7500000000003612,4.0,2.71,0.9075556408110118,pass
0.14,1.1,100,-7.228519396879117,-9.099621937200906,1.6473972470478069,1.8767834443052722,-0.0028402826706794173,-0.003575489955678156,-1.871102540321789,9523.911930237908,97215.04639450336,0.8198034549728977,9.927046849727337e-05,6.0469082096254165e-05,0.41355894010942884,0.5864410598905712,2.31537100493772,0.7500000000003325,4.0,3.0,0.8974615187872024,pass
0.14,1.2,100,-7.677195013555766,-9.548297553877553,1.7122857697297973,1.9435357901119907,-0.003016579573106391,-0.003751786858105129,-1.871102540321789,9523.911930237908,97198.06739093858,0.8271029214629617,0.00015919909906202695,6.69912721424158e-05,0.42018522939287417,0.5798147706071259,2.299677119033724,0.7500000000001413,4.0,3.11,0.8913600957961308,pass
0.14,1.3,100,-8.092799464549373,-9.963902004871162,1.7537329328638964,1.9850925332135434,-0.003179881911414292,-0.00391508919641303,-1.871102540321789,9523.911930237908,96335.65794032735,0.8025919182732185,0.00011228604579753749,7.272393297210403e-05,0.4254153228169042,0.5745846771830958,2.26634230837447,0.7500000000007109,5.0,3.3,0.8834982096354167,pass
0.14,1.4,100,-8.482155987602157,-10.353258527923945,1.7821241471851947,2.0166886851605974,-0.0033328707220440694,-0.0040680780070428075,-1.871102540321789,9523.911930237908,96157.66539816429,0.7972490343394831,0.0002066406495230546,6.77731809592263e-05,0.4298789925709782,0.5701210074290217,2.211184445950684,0.7500000000001273,5.0,3.4,0.8751927548363095,pass
0.14,1.5,100,-8.882026908174767,-10.753129448496558,1.798016961056021,2.0325417408219177,-0.003489990926591264,-0.004225198211590004,-1.871102540321789,9523.911930237908,94835.9525823174,0.8002437570794411,0.00021029956373945342,7.377811318540743e-05,0.43372339517812486,0.5662766048218751,2.155685078070679,0.7500000000007009,5.0,3.46,0.8688550734747023,pass
0.14,1.6,100,-9.264454229035005,-11.135556769356793,1.8313672980914246,2.067737078614413,-0.003640257064453833,-0.004375464349452571,-1.871102540321789,9523.911930237908,94750.42189169429,0.796029578281089,0.0002500769585951351,7.461831149185539e-05,0.43676766650354987,0.5632323334964502,2.0961470968009586,0.7500000000002512,5.0,3.58,0.8613538721478174,pass
