beta,radius,ref_count,delta_phi_full,delta_phi_energy,delta_phi_stripped_proxy,delta_phi_energy_stripped,delta_phi_reference_prior_correction,area_term,claim
0.06,2.5,100,3.2114723552388615,-0.006138685415245614,3.2114723552388615,-0.006138685415245614,0.0,3.217611040654107,pass
0.06,2.6,100,3.250512432650537,-0.006303910267596905,3.250512432650537,-0.006303910267596907,1.734723475976807e-18,3.2568163429181336,pass
0.06,2.7,100,3.2880662218326093,-0.006475619862876913,3.2880662218326093,-0.006475619862876913,0.0,3.2945418416954864,pass
0.06,2.8,100,3.3242664920778537,-0.006628703947969008,3.3242664920778537,-0.006628703947969008,0.0,3.3308951960258226,pass
0.06,2.9,100,3.3591791241676456,-0.006793603331603534,3.3591791241676456,-0.006793603331603534,0.0,3.365972727499249,pass
0.06,3.0,100,3.392891817081844,-0.006969141247634662,3.392891817081844,-0.006969141247634662,0.0,3.3998609583294788,pass
0.1,0.1,100,0.0,0.0,0.0,0.0,0.0,0.0,pass
0.1,0.2,100,0.6923036770542393,-0.0005711470496902408,0.6923036770542393,-0.0005711470496902407,-1.0842021724855044e-19,0.6928748241039295,pass
0.1,0.3,100,1.0970849182482127,-0.0010956956502826535,1.0970849182482127,-0.0010956956502826535,0.0,1.0981806138984953,pass
0.1,0.4,100,1.3841990937382396,-0.001550554469619587,1.3841990937382396,-0.001550554469619587,0.0,1.385749648207859,pass
0.1,0.5,100,1.6068599213960721,-0.0019455989309813862,1.6068599213960721,-0.0019455989309813862,0.0,1.6088055203270535,pass
0.1,0.6,100,1.788758451455011,-0.0022969865474141457,1.788758451455011,-0.0022969865474141457,0.0,1.791055438002425,pass
0.1,0.7,100,1.9425387431248349,-0.0026068046931285514,1.9425387431248349,-0.0026068046931285514,0.0,1.9451455478179633,pass
0.1,0.8,100,2.0757336449735555,-0.0028908273382327156,2.0757336449735555,-0.0028908273382327156,0.0,2.0786244723117884,pass
0.1,0.9,100,2.193217845915413,-0.0031433818815779233,2.193217845915413,-0.0031433818815779233,0.0,2.196361227796991,pass
0.1,1.0,100,2.29829810060919,-0.003382243821793836,2.29829810060919,-0.003382243821793836,0.0,2.3016803444309835,pass
0.1,1.1,100,2.3933537227724635,-0.00359935149042639,2.3933537227724635,-0.00359935149042639,0.0,2.39695307426289,pass
0.1,1.2,100,2.4801267399304283,-0.003803522175926367,2.4801267399304283,-0.0038035221759263674,4.336808689942018e-19,2.483930262106355,pass
0.1,1.3,100,2.559949114955114,-0.0039924038590898785,2.559949114955114,-0.0039924038590898785,0.0,2.563941518814204,pass
0.1,1.4,100,2.6338514399076245,-0.004168932014268355,2.6338514399076245,-0.004168932014268355,0.0,2.638020371921893,pass
0.1,1.5,100,2.7026346661504723,-0.004351468075076772,2.7026346661504723,-0.004351468075076772,0.0,2.706986134225549,pass
0.1,1.6,100,2.7669825397179113,-0.004516756697806619,2.7669825397179113,-0.004516756697806619,0.0,2.771499296415718,pass
0.1,1.7,100,2.827422101985444,-0.004677995177233262,2.827422101985444,-0.004677995177233262,0.0,2.832100097162677,pass
0.1,1.8,100,2.884398119775544,-0.004837932125376094,2.884398119775544,-0.004837932125376094,0.0,2.8892360519009204,pass
0.1,1.9,100,2.9382830938274944,-0.004998934855972837,2.9382830938274944,-0.004998934855972838,8.673617379884035e-19,2.943282028683467,pass
0.1,2.0,100,2.9894025634748136,-0.005152605060098527,2.9894025634748136,-0.005152605060098527,0.0,2.9945551685349123,pass
0.1,2.1,100,3.03801185789772,-0.005314303818739054,3.03801185789772,-0.005314303818739054,0.0,3.043326161716459,pass
0.1,2.2,100,3.0843577834014066,-0.005470114965413178,3.0843577834014066,-0.005470114965413178,0.0,3.0898278983668197,pass
0.1,2.3,100,3.128639949704015,-0.005622244922215244,3.128639949704015,-0.005622244922215244,0.0,3.1342621946262303,pass
0.1,2.4,100,3.1710231517972245,-0.005781934413059727,3.1710231517972245,-0.005781934413059727,0.0,3.176805086210284,pass
0.1,2.5,100,3.2116805579532746,-0.005930482700832271,3.2116805579532746,-0.005930482700832271,0.0,3.217611040654107,pass
0.1,2.6,100,3.250728581895441,-0.006087761022692979,3.250728581895441,-0.006087761022692979,0.0,3.2568163429181336,pass
0.1,2.7,100,3.28829489756354,-0.0062469441319465534,3.28829489756354,-0.0062469441319465534,0.0,3.2945418416954864,pass
0.1,2.8,100,3.3244823102607475,-0.006412885765075047,3.3244823102607475,-0.006412885765075047,0.0,3.3308951960258226,pass
0.1,2.9,100,3.3594014787098354,-0.006571248789413489,3.3594014787098354,-0.006571248789413489,0.0,3.365972727499249,pass
0.1,3.0,100,3.393119733872408,-0.006741224457070523,3.393119733872408,-0.0067412244570705234,8.673617379884035e-19,3.3998609583294788,pass
0.14,0.1,100,0.0,0.0,0.0,0.0,0.0,0.0,pass
0.14,0.2,100,0.6925055018656215,-0.0003693222383079545,0.6925055018656215,-0.0003693222383079545,0.0,0.6928748241039295,pass
0.14,0.3,100,1.0974595705008987,-0.0007210433975965834,1.0974595705008987,-0.0007210433975965837,3.2526065174565133e-19,1.0981806138984953,pass
0.14,0.4,100,1.3847094215439975,-0.0010402266638616744,1.3847094215439975,-0.0010402266638616744,0.0,1.385749648207859,pass
0.14,0.5,100,1.6074758798573376,-0.0013296404697158283,1.6074758798573376,-0.0013296404697158283,0.0,1.6088055203270535,pass
0.14,0.6,100,1.7894640031708013,-0.0015914348316238077,1.7894640031708013,-0.0015914348316238077,0.0,1.791055438002425,pass
0.14,0.7,100,1.943314319209265,-0.0018312286086983516,1.943314319209265,-0.0018312286086983516,0.0,1.9451455478179633,pass
0.14,0.8,100,2.076570502367967,-0.0020539699438214837,2.076570502367967,-0.0020539699438214837,0.0,2.0786244723117884,pass
0.14,0.9,100,2.1941021363228637,-0.002259091474127569,2.1941021363228637,-0.002259091474127569,0.0,2.196361227796991,pass
0.14,1.0,100,2.2992311904433382,-0.002449153987645179,2.2992311904433382,-0.0024491539876451782,-8.673617379884035e-19,2.3016803444309835,pass
0.14,1.1,100,2.394321509128885,-0.002631565134004853,2.394321509128885,-0.002631565134004853,0.0,2.39695307426289,pass
0.14,1.2,100,2.481122400069923,-0.0028078620364318276,2.481122400069923,-0.0028078620364318276,0.0,2.483930262106355,pass
0.14,1.3,100,2.560970354439464,-0.0029711643747397276,2.560970354439464,-0.0029711643747397276,0.0,2.563941518814204,pass
0.14,1.4,100,2.6348962187365235,-0.0031241531853695055,2.6348962187365235,-0.0031241531853695055,0.0,2.638020371921893,pass
0.14,1.5,100,2.703704860835632,-0.0032812733899166995,2.703704860835632,-0.0032812733899166995,0.0,2.706986134225549,pass
0.14,1.6,100,2.768067756887939,-0.0034315395277792677,2.768067756887939,-0.003431539527779268,4.336808689942018e-19,2.771499296415718,pass
0.14,1.7,100,2.8285169507668737,-0.003583146395803404,2.8285169507668737,-0.003583146395803404,0.0,2.832100097162677,pass
0.14,1.8,100,2.8855076980150223,-0.00372835388589804,2.8855076980150223,-0.00372835388589804,0.0,2.8892360519009204,pass
0.14,1.9,100,2.939403649911891,-0.003878378771576017,2.939403649911891,-0.003878378771576017,0.0,2.943282028683467,pass
0.14,2.0,100,2.990530271560834,-0.00402489697407819,2.990530271560834,-0.00402489697407819,0.0,2.9945551685349123,pass
0.14,2.1,100,3.03916113142331,-0.004165030293148842,3.03916113142331,-0.004165030293148842,0.0,3.043326161716459,pass
0.14,2.2,100,3.0855081648641844,-0.004319733502635315,3.0855081648641844,-0.004319733502635315,0.0,3.0898278983668197,pass
0.14,2.3,100,3.1297918540798526,-0.0044703405463777076,3.1297918540798526,-0.0044703405463777076,0.0,3.1342621946262303,pass
0.14,2.4,100,3.1721818317598665,-0.004623254450417448,3.1721818317598665,-0.004623254450417448,0.0,3.176805086210284,pass
0.14,2.5,100,3.212833994882584,-0.004777045771522929,3.212833994882584,-0.004777045771522929,0.0,3.217611040654107,pass
0.14,2.6,100,3.251876286284253,-0.004940056633880788,3.251876286284253,-0.004940056633880788,0.0,3.2568163429181336,pass
0.14,2.7,100,3.289451951187557,-0.005089890507929621,3.289451951187557,-0.005089890507929621,0.0,3.2945418416954864,pass
0.14,2.8,100,3.3256445516524495,-0.0052506443733731974,3.3256445516524495,-0.0052506443733731974,0.0,3.3308951960258226,pass
0.14,2.9,100,3.3605544534900664,-0.00541827400918264,3.3605544534900664,-0.00541827400918264,0.0,3.365972727499249,pass
0.14,3.0,100,3.394284463360237,-0.0055764949692414115,3.394284463360237,-0.0055764949692414115,0.0,3.3998609583294788,pass
0.18,0.1,100,0.0,0.0,0.0,0.0,0.0,0.0,pass
0.18,0.2,100,0.6926775373456808,-0.000197286758248666,0.6926775373456808,-0.000197286758248666,0.0,0.6928748241039295,pass
0.18,0.3,100,1.097785487359722,-0.0003951265387732731,1.097785487359722,-0.0003951265387732731,0.0,1.0981806138984953,pass
0.18,0.4,100,1.385163342411457,-0.0005863057964019879,1.385163342411457,-0.000586305796401988,1.0842021724855044e-19,1.385749648207859,pass
0.18,0.5,100,1.6080350487210036,-0.0007704716060499663,1.6080350487210036,-0.0007704716060499663,0.0,1.6088055203270535,pass
0.18,0.6,100,1.7901080571820531,-0.0009473808203719598,1.7901080571820531,-0.0009473808203719598,0.0,1.791055438002425,pass
0.18,0.7,100,1.9440273654124787,-0.0011181824054846976,1.9440273654124787,-0.0011181824054846976,0.0,1.9451455478179633,pass
0.18,0.8,100,2.077346769864358,-0.0012777024474306374,2.077346769864358,-0.0012777024474306374,0.0,2.0786244723117884,pass
0.18,0.9,100,2.1949296128889815,-0.0014316149080097044,2.1949296128889815,-0.0014316149080097044,0.0,2.196361227796991,pass
0.18,1.0,100,2.3000987800267767,-0.0015815644042066325,2.3000987800267767,-0.0015815644042066325,0.0,2.3016803444309835,pass
0.18,1.1,100,2.395221647027695,-0.0017314272351951732,2.395221647027695,-0.0017314272351951732,0.0,2.39695307426289,pass
0.18,1.2,100,2.4820557580417013,-0.0018745040646537252,2.4820557580417013,-0.001874504064653725,-2.168404344971009e-19,2.483930262106355,pass
0.18,1.3,100,2.5619307599021894,-0.002010758912014507,2.5619307599021894,-0.002010758912014507,0.0,2.563941518814204,pass
0.18,1.4,100,2.635868790367186,-0.002151581554706972,2.635868790367186,-0.002151581554706972,0.0,2.638020371921893,pass
0.18,1.5,100,2.7046998126477284,-0.0022863215778205197,2.7046998126477284,-0.0022863215778205197,0.0,2.706986134225549,pass
0.18,1.6,100,2.7690782416492197,-0.0024210547664982396,2.7690782416492197,-0.0024210547664982396,0.0,2.771499296415718,pass
0.18,1.7,100,2.8295431294051965,-0.0025569677574806466,2.8295431294051965,-0.002556967757480647,4.336808689942018e-19,2.832100097162677,pass
0.18,1.8,100,2.88654467960226,-0.002691372298660236,2.88654467960226,-0.002691372298660236,0.0,2.8892360519009204,pass
0.18,1.9,100,2.9404488415507206,-0.0028331871327464623,2.9404488415507206,-0.0028331871327464623,0.0,2.943282028683467,pass
0.18,2.0,100,2.991581239162575,-0.002973929372337328,2.991581239162575,-0.002973929372337328,0.0,2.9945551685349123,pass
0.18,2.1,100,3.040214864080032,-0.0031112976364266304,3.040214864080032,-0.0031112976364266304,0.0,3.043326161716459,pass
0.18,2.2,100,3.086578732107511,-0.0032491662593090434,3.086578732107511,-0.0032491662593090434,0.0,3.0898278983668197,pass
0.18,2.3,100,3.1308701749565846,-0.003392019669645634,3.1308701749565846,-0.003392019669645634,0.0,3.1342621946262303,pass
0.18,2.4,100,3.173261325912859,-0.0035437602974249653,3.173261325912859,-0.0035437602974249653,0.0,3.176805086210284,pass
0.18,2.5,100,3.2139162355803443,-0.003694805073762616,3.2139162355803443,-0.003694805073762616,0.0,3.217611040654107,pass
0.18,2.6,100,3.2529665614294143,-0.0038497814887194976,3.2529665614294143,-0.0038497814887194976,0.0,3.2568163429181336,pass
0.18,2.7,100,3.29053724464952,-0.0040045970459667716,3.29053724464952,-0.0040045970459667716,0.0,3.2945418416954864,pass
0.18,2.8,100,3.3267429439488976,-0.0041522520769252235,3.3267429439488976,-0.0041522520769252235,0.0,3.3308951960258226,pass
0.18,2.9,100,3.3616563980253824,-0.004316329473866666,3.3616563980253824,-0.004316329473866666,0.0,3.365972727499249,pass
0.18,3.0,100,3.395374491490844,-0.004486466838634953,3.395374491490844,-0.004486466838634953,0.0,3.3998609583294788,pass
0.22,0.1,100,0.0,0.0,0.0,0.0,0.0,0.0,pass
0.22,0.2,100,0.6927740445473569,-0.00010077955657265165,0.6927740445473569,-0.00010077955657265165,0.0,0.6928748241039295,pass
0.22,0.3,100,1.0979721260246205,-0.0002084878738747611,1.0979721260246205,-0.00020848787387476114,2.710505431213761e-20,1.0981806138984953,pass
0.22,0.4,100,1.3854294830252758,-0.0003201651825833555,1.3854294830252758,-0.0003201651825833555,0.0,1.385749648207859,pass
0.22,0.5,100,1.608367589892494,-0.0004379304345594967,1.608367589892494,-0.00043793043455949657,-1.0842021724855044e-19,1.6088055203270535,pass
0.22,0.6,100,1.7904964635669212,-0.0005589744355038574,1.7904964635669212,-0.0005589744355038574,0.0,1.791055438002425,pass
0.22,0.7,100,1.944461744567905,-0.0006838032500583139,1.944461744567905,-0.0006838032500583139,0.0,1.9451455478179633,pass
0.22,0.8,100,2.0778169038039107,-0.0008075685078777158,2.0778169038039107,-0.0008075685078777158,0.0,2.0786244723117884,pass
0.22,0.9,100,2.195425822634726,-0.0009354051622652,2.195425822634726,-0.0009354051622652,0.0,2.196361227796991,pass
0.22,1.0,100,2.3006166771605354,-0.0010636672704479784,2.3006166771605354,-0.0010636672704479784,0.0,2.3016803444309835,pass
0.22,1.1,100,2.3957635919937488,-0.0011894822691410124,2.3957635919937488,-0.0011894822691410124,0.0,2.39695307426289,pass
0.22,1.2,100,2.4826146667772173,-0.0013155953291375884,2.4826146667772173,-0.0013155953291375884,0.0,2.483930262106355,pass
0.22,1.3,100,2.562501757396942,-0.0014397614172614742,2.562501757396942,-0.0014397614172614742,0.0,2.563941518814204,pass
0.22,1.4,100,2.636454363806223,-0.00156600811566973,2.636454363806223,-0.00156600811566973,0.0,2.638020371921893,pass
0.22,1.5,100,2.7052938000984206,-0.0016923341271283564,2.7052938000984206,-0.0016923341271283564,0.0,2.706986134225549,pass
0.22,1.6,100,2.7696792309842,-0.0018200654315180685,2.7696792309842,-0.0018200654315180685,0.0,2.771499296415718,pass
0.22,1.7,100,2.8301505565014873,-0.0019495406611900119,2.8301505565014873,-0.0019495406611900119,0.0,2.832100097162677,pass
0.22,1.8,100,2.8871594944144428,-0.0020765574864776066,2.8871594944144428,-0.0020765574864776066,0.0,2.8892360519009204,pass
0.22,1.9,100,2.941073765475423,-0.002208263208044458,2.941073765475423,-0.0022082632080444586,4.336808689942018e-19,2.943282028683467,pass
0.22,2.0,100,2.9922139525543656,-0.0023412159805466294,2.9922139525543656,-0.0023412159805466294,0.0,2.9945551685349123,pass
0.22,2.1,100,3.0408571380435157,-0.0024690236729430367,3.0408571380435157,-0.0024690236729430367,0.0,3.043326161716459,pass
0.22,2.2,100,3.087217326859904,-0.0026105715069158855,3.087217326859904,-0.0026105715069158855,0.0,3.0898278983668197,pass
0.22,2.3,100,3.1315122616846565,-0.0027499329415739903,3.1315122616846565,-0.0027499329415739903,0.0,3.1342621946262303,pass
0.22,2.4,100,3.1739196010818875,-0.002885485128396374,3.1739196010818875,-0.002885485128396374,0.0,3.176805086210284,pass
0.22,2.5,100,3.214579968555124,-0.003031072098982644,3.214579968555124,-0.003031072098982644,0.0,3.217611040654107,pass
0.22,2.6,100,3.2536346697324237,-0.0031816731857097647,3.2536346697324237,-0.0031816731857097647,0.0,3.2568163429181336,pass
0.22,2.7,100,3.291209956260505,-0.0033318854349813224,3.291209956260505,-0.0033318854349813224,0.0,3.2945418416954864,pass
0.22,2.8,100,3.3274155103035135,-0.003479685722309294,3.3274155103035135,-0.003479685722309294,0.0,3.3308951960258226,pass
0.22,2.9,100,3.3623303352678033,-0.0036423922314458524,3.3623303352678033,-0.0036423922314458533,8.673617379884035e-19,3.365972727499249,pass
0.22,3.0,100,3.3960633982784287,-0.003797560051050143,3.3960633982784287,-0.003797560051050143,0.0,3.3998609583294788,pass
0.26,0.1,100,0.0,0.0,0.0,0.0,0.0,0.0,pass
0.26,0.2,100,0.6928155308591842,-5.929324474526509e-05,0.6928155308591842,-5.929324474526509e-05,0.0,0.6928748241039295,pass
0.26,0.3,100,1.0980497212721319,-0.0001308926263634171,1.0980497212721319,-0.0001308926263634171,0.0,1.0981806138984953,pass
0.26,0.4,100,1.3855347712293142,-0.00021487697854490626,1.3855347712293142,-0.0002148769785449063,5.421010862427522e-20,1.385749648207859,pass
0.26,0.5,100,1.6084949148676233,-0.0003106054594302428,1.6084949148676233,-0.0003106054594302428,0.0,1.6088055203270535,pass
0.26,0.6,100,1.790640776203962,-0.00041466179846295177,1.790640776203962,-0.0004146617984629519,1.0842021724855044e-19,1.791055438002425,pass
0.26,0.7,100,1.94461986867381,-0.0005256791441531971,1.94461986867381,-0.0005256791441531971,0.0,1.9451455478179633,pass
0.26,0.8,100,2.0779826649258424,-0.0006418073859459856,2.0779826649258424,-0.0006418073859459856,0.0,2.0786244723117884,pass
0.26,0.9,100,2.195603126710265,-0.0007581010867258967,2.195603126710265,-0.0007581010867258967,0.0,2.196361227796991,pass
0.26,1.0,100,2.300799315970844,-0.0008810284601394066,2.300799315970844,-0.0008810284601394066,0.0,2.3016803444309835,pass
0.26,1.1,100,2.3959515424834694,-0.001001531779420361,2.3959515424834694,-0.001001531779420361,0.0,2.39695307426289,pass
0.26,1.2,100,2.482805902278764,-0.0011243598275907745,2.482805902278764,-0.0011243598275907745,0.0,2.483930262106355,pass
0.26,1.3,100,2.5626912809727176,-0.0012502378414863317,2.5626912809727176,-0.0012502378414863317,0.0,2.563941518814204,pass
0.26,1.4,100,2.636649907258522,-0.0013704646633709162,2.636649907258522,-0.0013704646633709162,0.0,2.638020371921893,pass
0.26,1.5,100,2.7054860246245904,-0.0015001096009584483,2.7054860246245904,-0.0015001096009584483,0.0,2.706986134225549,pass
0.26,1.6,100,2.769877138100764,-0.0016221583149542158,2.769877138100764,-0.0016221583149542158,0.0,2.771499296415718,pass
0.26,1.7,100,2.830353096223699,-0.001747000938978371,2.830353096223699,-0.001747000938978371,0.0,2.832100097162677,pass
0.26,1.8,100,2.887355796682964,-0.0018802552179563866,2.887355796682964,-0.0018802552179563866,0.0,2.8892360519009204,pass
0.26,1.9,100,2.9412755312175434,-0.002006497465923956,2.9412755312175434,-0.002006497465923956,0.0,2.943282028683467,pass
0.26,2.0,100,2.992418540774518,-0.00213662776039444,2.992418540774518,-0.00213662776039444,0.0,2.9945551685349123,pass
0.26,2.1,100,3.0410505663367973,-0.0022755953796615215,3.0410505663367973,-0.0022755953796615215,0.0,3.043326161716459,pass
0.26,2.2,100,3.0874151116011337,-0.0024127867656860568,3.0874151116011337,-0.0024127867656860568,0.0,3.0898278983668197,pass
0.26,2.3,100,3.131714982067796,-0.002547212558434057,3.131714982067796,-0.002547212558434057,0.0,3.1342621946262303,pass
0.26,2.4,100,3.174113923638841,-0.0026911625714430587,3.174113923638841,-0.0026911625714430587,0.0,3.176805086210284,pass
0.26,2.5,100,3.214773661730141,-0.002837378923966142,3.214773661730141,-0.002837378923966142,0.0,3.217611040654107,pass
0.26,2.6,100,3.2538355621895083,-0.0029807807286251586,3.2538355621895083,-0.0029807807286251595,8.673617379884035e-19,3.2568163429181336,pass
0.26,2.7,100,3.291413854572386,-0.003127987123100094,3.291413854572386,-0.003127987123100094,0.0,3.2945418416954864,pass
0.26,2.8,100,3.3276119019746195,-0.0032832940512029216,3.3276119019746195,-0.0032832940512029216,0.0,3.3308951960258226,pass
0.26,2.9,100,3.3625358891784516,-0.0034368383207974847,3.3625358891784516,-0.0034368383207974847,0.0,3.365972727499249,pass
0.26,3.0,100,3.396262176627504,-0.0035987817019750806,3.396262176627504,-0.0035987817019750797,-8.673617379884035e-19,3.3998609583294788,pass
0.3,0.1,100,0.0,0.0,0.0,0.0,0.0,0.0,pass
0.3,0.2,100,0.6928276904919543,-4.713361197528197e-05,0.6928276904919543,-4.713361197528198e-05,6.776263578034403e-21,0.6928748241039295,pass
0.3,0.3,100,1.0980685409756423,-0.00011207292285289883,1.0980685409756423,-0.00011207292285289883,0.0,1.0981806138984953,pass
0.3,0.4,100,1.385556689871641,-0.0001929583362181131,1.385556689871641,-0.00019295833621811307,-2.710505431213761e-20,1.385749648207859,pass
0.3,0.5,100,1.6085182872005965,-0.00028723312645690595,1.6085182872005965,-0.00028723312645690595,0.0,1.6088055203270535,pass
0.3,0.6,100,1.7906647272775054,-0.0003907107249197988,1.7906647272775054,-0.0003907107249197988,0.0,1.791055438002425,pass
0.3,0.7,100,1.9446441981441926,-0.000501349673770651,1.9446441981441926,-0.0005013496737706511,1.0842021724855044e-19,1.9451455478179633,pass
0.3,0.8,100,2.07801038050509,-0.0006140918066982633,2.07801038050509,-0.0006140918066982633,0.0,2.0786244723117884,pass
0.3,0.9,100,2.1956310169025723,-0.000730210894418754,2.1956310169025723,-0.000730210894418754,0.0,2.196361227796991,pass
0.3,1.0,100,2.3008319115576357,-0.000848432873347758,2.3008319115576357,-0.000848432873347758,0.0,2.3016803444309835,pass
0.3,1.1,100,2.3959870541325103,-0.0009660201303796291,2.3959870541325103,-0.0009660201303796291,0.0,2.39695307426289,pass
0.3,1.2,100,2.482844361150708,-0.0010859009556468135,2.482844361150708,-0.0010859009556468133,-2.168404344971009e-19,2.483930262106355,pass
0.3,1.3,100,2.562737511121504,-0.0012040076926998235,2.562737511121504,-0.0012040076926998235,0.0,2.563941518814204,pass
0.3,1.4,100,2.636691612306338,-0.0013287596155548411,2.636691612306338,-0.0013287596155548411,0.0,2.638020371921893,pass
0.3,1.5,100,2.705538320949864,-0.0014478132756850894,2.705538320949864,-0.0014478132756850894,0.0,2.706986134225549,pass
0.3,1.6,100,2.769929292016708,-0.0015700043990102535,2.769929292016708,-0.0015700043990102535,0.0,2.771499296415718,pass
0.3,1.7,100,2.8304024284767455,-0.001697668685931391,2.8304024284767455,-0.001697668685931391,0.0,2.832100097162677,pass
0.3,1.8,100,2.887414671545634,-0.0018213803552865645,2.887414671545634,-0.0018213803552865645,0.0,2.8892360519009204,pass
0.3,1.9,100,2.9413343770643072,-0.001947651619159974,2.9413343770643072,-0.001947651619159974,0.0,2.943282028683467,pass
0.3,2.0,100,2.992473692168037,-0.0020814763668751224,2.992473692168037,-0.0020814763668751224,0.0,2.9945551685349123,pass
0.3,2.1,100,3.0411132543836294,-0.0022129073328295873,3.0411132543836294,-0.002212907332829587,-4.336808689942018e-19,3.043326161716459,pass
0.3,2.2,100,3.0874711871390432,-0.002356711227776287,3.0874711871390432,-0.002356711227776287,0.0,3.0898278983668197,pass
0.3,2.3,100,3.1317724415657446,-0.0024897530604858636,3.1317724415657446,-0.0024897530604858636,0.0,3.1342621946262303,pass
0.3,2.4,100,3.174172955854886,-0.002632130355398255,3.174172955854886,-0.002632130355398255,0.0,3.176805086210284,pass
0.3,2.5,100,3.214839383649999,-0.0027716570041080675,3.214839383649999,-0.002771657004108067,-4.336808689942018e-19,3.217611040654107,pass
0.3,2.6,100,3.2539031641216156,-0.0029131787965180093,3.2539031641216156,-0.0029131787965180093,0.0,3.2568163429181336,pass
0.3,2.7,100,3.291472208931124,-0.0030696327643623695,3.291472208931124,-0.0030696327643623695,0.0,3.2945418416954864,pass
0.3,2.8,100,3.327674827070667,-0.0032203689551554386,3.327674827070667,-0.0032203689551554386,0.0,3.3308951960258226,pass
0.3,2.9,100,3.3625958907176403,-0.0033768367816086695,3.3625958907176403,-0.0033768367816086695,0.0,3.365972727499249,pass
0.3,3.0,100,3.3963235170255537,-0.0035374413039251816,3.3963235170255537,-0.0035374413039251807,-8.673617379884035e-19,3.3998609583294788,pass
0.34,0.1,100,0.0,0.0,0.0,0.0,0.0,0.0,pass
0.34,0.2,100,0.6928179333830837,-5.689072084585292e-05,0.6928179333830837,-5.689072084585292e-05,0.0,0.6928748241039295,pass
0.34,0.3,100,1.0980428385368508,-0.00013777536164448603,1.0980428385368508,-0.00013777536164448603,0.0,1.0981806138984953,pass
0.34,0.4,100,1.3855118824848875,-0.00023776572297145446,1.3855118824848875,-0.00023776572297145446,0.0,1.385749648207859,pass
0.34,0.5,100,1.6084551226645856,-0.0003503976624679266,1.6084551226645856,-0.0003503976624679266,0.0,1.6088055203270535,pass
0.34,0.6,100,1.7905881194631919,-0.0004673185392332966,1.7905881194631919,-0.0004673185392332966,0.0,1.791055438002425,pass
