beta,radius,ref_count,dphi_full_dr,dphi_energy_dr,dphi_entropic_dr,mean_dlogZ_inf_full_dr,sd_dlogZ_inf_full_dr,claim
0.06,0.1,100,9.989513431282608,-0.006557295632912583,9.996070726915521,-16.688317385762524,5.109711158189359,pass
0.06,0.2,100,4.991644367796464,-0.006390995661296352,4.998035363457761,-16.265083957999217,4.816812521138717,pass
0.06,0.3,100,3.3266159158643034,-0.0054076597742035845,3.332023575638507,-13.762494125348123,4.147501388580939,pass
0.06,0.4,100,2.494464561102855,-0.004553120626025178,2.4990176817288803,-11.587691993234078,3.4696540499886925,pass
0.06,0.5,100,1.9953169823609815,-0.0038971630221224115,1.999214145383104,-9.918279891301538,2.9153545367562135,pass
0.06,0.6,100,1.6626161776008677,-0.0033956102183858392,1.6660117878192535,-8.641828005791961,2.471443830355895,pass
0.06,0.7,100,1.4250041035935974,-0.0030060002514768827,1.4280101038450743,-7.650270640008666,2.0948846910816536,pass
0.06,0.8,100,1.246818173473905,-0.0026906673905352004,1.2495088408644401,-6.847748508912085,1.837089890329359,pass
0.06,0.9,100,1.1082313743085754,-0.0024431509042600885,1.1106745252128356,-6.217819051341926,1.5284636770044393,pass
0.06,1.0,100,0.9973703328775814,-0.002236739813970648,0.999607072691552,-5.692502826555299,1.298580761938363,pass
0.06,1.1,100,0.9066607790042059,-0.002072923442659557,0.9087337024468655,-5.275590161568573,1.1410281817879704,pass
0.06,1.2,100,0.8310907678747049,-0.0019151260349217919,0.8330058939096268,-4.87399575887596,0.9546176018095456,pass
0.06,1.3,100,0.7671149437475739,-0.0018135737074661616,0.7689285174550401,-4.615545085501381,0.826891373404005,pass
0.06,1.4,100,0.7122636666097948,-0.0017413853127423847,0.7140050519225372,-4.431825620929369,0.7198494740510091,pass
0.06,1.5,100,0.6647257041320056,-0.0016790109956957668,0.6664047151277014,-4.273082984045726,0.63806962089255,pass
0.06,1.6,100,0.6231288575969586,-0.0016255628352614556,0.6247544204322201,-4.137057415740404,0.585076752714026,pass
0.06,1.7,100,0.5864060441246843,-0.0015981162821110811,0.5880041604067954,-4.067205937972702,0.5644402667128754,pass
0.06,1.8,100,0.5537631829886258,-0.001574079617792014,0.5553372626064178,-4.006032627280676,0.5055167643491321,pass
0.06,1.9,100,0.5245608488096586,-0.001548136817474145,0.5261089856271327,-3.9400082004716994,0.4409686916777138,pass
0.06,2.0,100,0.49828033202983046,-0.001523204315945564,0.499803536345776,-3.8765549840814604,0.4479850298701796,pass
0.06,2.1,100,0.47445716260168946,-0.0015462053466686863,0.4760033679483581,-3.9350926072718067,0.39892786978482725,pass
0.06,2.2,100,0.4528317944578608,-0.0015350567655719096,0.45436685122343273,-3.9067194683805098,0.42104767650632813,pass
0.06,2.3,100,0.4330590408381689,-0.0015527298972885567,0.4346117707354574,-3.951697588599377,0.32862211919915446,pass
0.06,2.4,100,0.4149359329331521,-0.00156701402166125,0.4165029469548134,-3.9880506851278814,0.3886155823136553,pass
0.06,2.5,100,0.3982859904561764,-0.0015568386204444346,0.39984282907662083,-3.962154289031086,0.3572402400732342,pass
0.06,2.6,100,0.3828471618120232,-0.0016170969154968022,0.38446425872752005,-4.115511649939362,0.3390503999372239,pass
0.06,2.7,100,0.3686081514092519,-0.0016166903283599712,0.3702248417376119,-4.114476885676127,0.35340184413646847,pass
0.06,2.8,100,0.35537691951253647,-0.0016256064487321026,0.3570025259612686,-4.137168412023201,0.33940626869488194,pass
0.06,2.9,100,0.3430125128455971,-0.0016795811859726306,0.3446920940315697,-4.274534118300345,0.30138521375364685,pass
0.06,3.0,100,0.33151895263302866,-0.001683404930822037,0.3332023575638507,-4.284265548942084,0.28495031498641804,pass
0.1,0.1,100,9.990516038687534,-0.005554688227987429,9.996070726915521,-14.136681540228006,4.22457667632802,pass
0.1,0.2,100,4.992460979639614,-0.005574383818145928,4.998035363457761,-14.186806817181386,4.262975041861284,pass
0.1,0.3,100,3.3271496817726747,-0.0048738938658323,3.332023575638507,-12.404059888543202,3.7467479120092126,pass
0.1,0.4,100,2.494778441003317,-0.004239240725563348,2.4990176817288803,-10.788867646558721,3.1566294913024335,pass
0.1,0.5,100,1.9954976355473566,-0.0037165098357474498,1.999214145383104,-9.45851753197726,2.6592124548065414,pass
0.1,0.6,100,1.6627092778202788,-0.0033025099989746703,1.6660117878192535,-8.404887947390536,2.25990092118184,pass
0.1,0.7,100,1.4250529361728572,-0.002957167672217047,1.4280101038450743,-7.525991725792384,1.925673505254559,pass
0.1,0.8,100,1.246835274882707,-0.002673565981733192,1.2495088408644401,-6.804225423510973,1.6440767827831564,pass
0.1,0.9,100,1.1082331598528476,-0.002441365359987967,1.1106745252128356,-6.213274841169376,1.4118506499975567,pass
0.1,1.0,100,0.9973571578711097,-0.002249914820442319,0.999607072691552,-5.7260332180257025,1.2471348022703241,pass
0.1,1.1,100,0.9066267783536243,-0.002106924093241218,0.9087337024468655,-5.362121817298901,1.086564067988018,pass
0.1,1.2,100,0.8310208990878801,-0.0019849948217465826,0.8330058939096268,-5.051811821345052,0.9619183209146384,pass
0.1,1.3,100,0.7670778840057201,-0.001850633449320018,0.7689285174550401,-4.709862128519446,0.7723342302991879,pass
0.1,1.4,100,0.7122236317801524,-0.0017814201423847946,0.7140050519225372,-4.533714262369302,0.7484449694788999,pass
