q,beta,radius,H_q,H_q_numeric,mean_R_H_at_H_q,ref_count,claim
0.5,0.22,3.0,4.0,4.0,0.9951171875000002,0,
0.9,0.22,3.0,4.0,4.0,0.9951171875000002,0,
0.99,0.22,3.0,4.0,4.0,0.9951171875000002,0,
0.5,0.26,0.1,1.0,1.0,1.0,0,
0.9,0.26,0.1,1.0,1.0,1.0,0,
0.99,0.26,0.1,1.0,1.0,1.0,0,
0.5,0.26,0.2,1.0,1.0,0.9993203725958646,0,
0.9,0.26,0.2,1.0,1.0,0.9993203725958646,0,
0.99,0.26,0.2,1.0,1.0,0.9993203725958646,0,
0.5,0.26,0.3,1.0,1.0,0.9722292242073586,0,
0.9,0.26,0.3,1.0,1.0,0.9722292242073586,0,
0.99,0.26,0.3,1.0,1.0,0.9907768735395167,0,
0.5,0.26,0.4,1.0,1.0,0.7713808223034266,0,
0.9,0.26,0.4,1.0,1.0,0.927241393877396,0,
0.99,0.26,0.4,1.0,1.0,0.992680064392177,0,
0.5,0.26,0.5,1.0,1.0,0.7652493980049262,0,
0.9,0.26,0.5,1.0,1.0,0.9352460033788137,0,
0.99,0.26,0.5,2.0,2.0,0.9997483488428114,0,
0.5,0.26,0.6,1.0,1.0,0.6184580961989992,0,
0.9,0.26,0.6,2.0,2.0,0.9979557202601109,0,
0.99,0.26,0.6,2.0,2.0,0.9979557202601109,0,
0.5,0.26,0.7,1.0,1.0,0.5772461671302002,0,
0.9,0.26,0.7,2.0,2.0,0.9877369187501023,0,
0.99,0.26,0.7,2.0,2.0,0.9913931616402311,0,
0.5,0.26,0.8,2.0,2.0,0.9701013288226926,0,
0.9,0.26,0.8,2.0,2.0,0.9701013288226926,0,
0.99,0.26,0.8,2.0,2.0,0.9934255679233014,0,
0.5,0.26,0.9,2.0,2.0,0.9371836112409682,0,
0.9,0.26,0.9,2.0,2.0,0.9371836112409682,0,
0.99,0.26,0.9,4.0,4.0,1.0,0,
0.5,0.26,1.0,2.0,2.0,0.8994140625,0,
0.9,0.26,1.0,2.0,2.0,0.9375000000000001,0,
0.99,0.26,1.0,4.0,4.0,1.0,0,
0.5,0.26,1.1,2.0,2.0,0.8818359375,0,
0.9,0.26,1.1,2.0,2.0,0.9082031249999997,0,
0.99,0.26,1.1,4.0,4.0,1.0,0,
0.5,0.26,1.2,2.0,2.0,0.7998046875000002,0,
0.9,0.26,1.2,2.0,2.0,0.9296874999999997,0,
0.99,0.26,1.2,4.0,4.0,1.0,0,
0.5,0.26,1.3,2.0,2.0,0.7753906250000003,0,
0.9,0.26,1.3,4.0,4.0,1.0,0,
0.99,0.26,1.3,4.0,4.0,1.0,0,
0.5,0.26,1.4,2.0,2.0,0.7109375,0,
0.9,0.26,1.4,4.0,4.0,1.0,0,
0.99,0.26,1.4,4.0,4.0,1.0,0,
0.5,0.26,1.5,2.0,2.0,0.630859375,0,
0.9,0.26,1.5,4.0,4.0,0.9990234374999996,0,
0.99,0.26,1.5,4.0,4.0,0.9990234374999996,0,
0.5,0.26,1.6,2.0,2.0,0.6162109374999998,0,
0.9,0.26,1.6,4.0,4.0,1.0,0,
0.99,0.26,1.6,4.0,4.0,1.0,0,
0.5,0.26,1.7,2.0,2.0,0.5906641485006479,0,
0.9,0.26,1.7,4.0,4.0,1.0,0,
0.99,0.26,1.7,4.0,4.0,1.0,0,
0.5,0.26,1.8,2.0,2.0,0.5189342857858439,0,
0.9,0.26,1.8,4.0,4.0,1.0,0,
0.99,0.26,1.8,4.0,4.0,1.0,0,
0.5,0.26,1.9,2.0,2.0,0.6818236750868952,0,
0.9,0.26,1.9,4.0,4.0,0.9993786219497135,0,
0.99,0.26,1.9,4.0,4.0,0.9993786219497135,0,
0.5,0.26,2.0,2.0,2.0,0.6823032106843255,0,
0.9,0.26,2.0,4.0,4.0,1.0,0,
0.99,0.26,2.0,4.0,4.0,1.0,0,
0.5,0.26,2.1,2.0,2.0,0.6676635095082147,0,
0.9,0.26,2.1,4.0,4.0,0.9996380530673148,0,
0.99,0.26,2.1,4.0,4.0,0.9996380530673148,0,
0.5,0.26,2.2,2.0,2.0,0.6034928855570818,0,
0.9,0.26,2.2,4.0,4.0,0.9992066365762273,0,
0.99,0.26,2.2,4.0,4.0,0.9992066365762273,0,
0.5,0.26,2.3,2.0,2.0,0.6279296874999998,0,
0.9,0.26,2.3,4.0,4.0,0.999602310834172,0,
0.99,0.26,2.3,4.0,4.0,0.999602310834172,0,
0.5,0.26,2.4,2.0,2.0,0.6103515624999998,0,
0.9,0.26,2.4,4.0,4.0,0.9990546610082301,0,
0.99,0.26,2.4,4.0,4.0,0.9990546610082301,0,
0.5,0.26,2.5,2.0,2.0,0.5820312500000001,0,
0.9,0.26,2.5,4.0,4.0,0.9992633214120245,0,
0.99,0.26,2.5,4.0,4.0,0.9992633214120245,0,
0.5,0.26,2.6,2.0,2.0,0.5371093749999998,0,
0.9,0.26,2.6,4.0,4.0,0.9994874993986701,0,
0.99,0.26,2.6,4.0,4.0,0.9994874993986701,0,
0.5,0.26,2.7,2.0,2.0,0.5546875000000002,0,
0.9,0.26,2.7,4.0,4.0,0.9993541013568935,0,
0.99,0.26,2.7,4.0,4.0,0.9993541013568935,0,
0.5,0.26,2.8,2.0,2.0,0.5009765624999999,0,
0.9,0.26,2.8,4.0,4.0,0.9980468750000001,0,
0.99,0.26,2.8,4.0,4.0,0.9980468750000001,0,
0.5,0.26,2.9,2.0,2.0,0.5449218749999999,0,
0.9,0.26,2.9,4.0,4.0,0.9990234374999996,0,
0.99,0.26,2.9,4.0,4.0,0.9990234374999996,0,
0.5,0.26,3.0,4.0,4.0,0.9970703124999998,0,
0.9,0.26,3.0,4.0,4.0,0.9970703124999998,0,
0.99,0.26,3.0,4.0,4.0,0.9970703124999998,0,
0.5,0.3,0.1,1.0,1.0,1.0,0,
0.9,0.3,0.1,1.0,1.0,1.0,0,
0.99,0.3,0.1,1.0,1.0,1.0,0,
0.5,0.3,0.2,1.0,1.0,0.9916195100852606,0,
0.9,0.3,0.2,1.0,1.0,0.9916195100852606,0,
0.99,0.3,0.2,1.0,1.0,0.9916195100852606,0,
0.5,0.3,0.3,1.0,1.0,0.9241615826556103,0,
0.9,0.3,0.3,1.0,1.0,0.9241615826556103,0,
0.99,0.3,0.3,1.0,1.0,0.9975044142952211,0,
0.5,0.3,0.4,1.0,1.0,0.7437995945706006,0,
0.9,0.3,0.4,1.0,1.0,0.9141544680136942,0,
0.99,0.3,0.4,2.0,2.0,1.0,0,
0.5,0.3,0.5,1.0,1.0,0.5164801643231783,0,
0.9,0.3,0.5,1.0,1.0,0.9266182299546409,0,
0.99,0.3,0.5,2.0,2.0,0.9993672383096676,0,
0.5,0.3,0.6,1.0,1.0,0.5240582027871885,0,
0.9,0.3,0.6,2.0,2.0,0.9954939607070556,0,
0.99,0.3,0.6,2.0,2.0,0.9954939607070556,0,
0.5,0.3,0.7,1.0,1.0,0.555841983007719,0,
0.9,0.3,0.7,2.0,2.0,0.9838818050933725,0,
0.99,0.3,0.7,2.0,2.0,0.994776321789052,0,
0.5,0.3,0.8,1.0,1.0,0.5710027801689868,0,
0.9,0.3,0.8,2.0,2.0,0.9610074895151152,0,
0.99,0.3,0.8,2.0,2.0,0.9923285666051321,0,
0.5,0.3,0.9,1.0,1.0,0.514529893162017,0,
0.9,0.3,0.9,2.0,2.0,0.9404296875000002,0,
0.99,0.3,0.9,4.0,4.0,1.0,0,
0.5,0.3,1.0,2.0,2.0,0.8955078124999998,0,
0.9,0.3,1.0,2.0,2.0,0.9287109375,0,
0.99,0.3,1.0,4.0,4.0,1.0,0,
0.5,0.3,1.1,2.0,2.0,0.8554687500000002,0,
0.9,0.3,1.1,2.0,2.0,0.9072265624999997,0,
0.99,0.3,1.1,4.0,4.0,1.0,0,
0.5,0.3,1.2,2.0,2.0,0.8134765625000003,0,
0.9,0.3,1.2,2.0,2.0,0.9296874999999997,0,
0.99,0.3,1.2,4.0,4.0,1.0,0,
0.5,0.3,1.3,2.0,2.0,0.7812499999999999,0,
0.9,0.3,1.3,2.0,2.0,0.9082031249999997,0,
0.99,0.3,1.3,4.0,4.0,1.0,0,
0.5,0.3,1.4,2.0,2.0,0.7304687500000003,0,
0.9,0.3,1.4,4.0,4.0,1.0,0,
0.99,0.3,1.4,4.0,4.0,1.0,0,
0.5,0.3,1.5,2.0,2.0,0.7221948702812561,0,
0.9,0.3,1.5,4.0,4.0,1.0,0,
0.99,0.3,1.5,4.0,4.0,1.0,0,
0.5,0.3,1.6,2.0,2.0,0.6502515901966457,0,
0.9,0.3,1.6,4.0,4.0,1.0,0,
0.99,0.3,1.6,4.0,4.0,1.0,0,
0.5,0.3,1.7,2.0,2.0,0.5940792054625343,0,
0.9,0.3,1.7,4.0,4.0,0.99980059969527,0,
0.99,0.3,1.7,4.0,4.0,0.99980059969527,0,
0.5,0.3,1.8,2.0,2.0,0.5990306571725047,0,
0.9,0.3,1.8,4.0,4.0,1.0,0,
0.99,0.3,1.8,4.0,4.0,1.0,0,
0.5,0.3,1.9,2.0,2.0,0.5556525019639094,0,
0.9,0.3,1.9,4.0,4.0,1.0,0,
0.99,0.3,1.9,4.0,4.0,1.0,0,
0.5,0.3,2.0,2.0,2.0,0.5071184520209496,0,
0.9,0.3,2.0,4.0,4.0,1.0,0,
0.99,0.3,2.0,4.0,4.0,1.0,0,
0.5,0.3,2.1,2.0,2.0,0.5019519963477914,0,
0.9,0.3,2.1,4.0,4.0,0.9998733938991751,0,
0.99,0.3,2.1,4.0,4.0,0.9998733938991751,0,
0.5,0.3,2.2,2.0,2.0,0.5966709676457324,0,
0.9,0.3,2.2,4.0,4.0,0.9994680899202371,0,
0.99,0.3,2.2,4.0,4.0,0.9994680899202371,0,
0.5,0.3,2.3,2.0,2.0,0.5886776781563995,0,
0.9,0.3,2.3,4.0,4.0,0.9992127047992942,0,
0.99,0.3,2.3,4.0,4.0,0.9992127047992942,0,
0.5,0.3,2.4,2.0,2.0,0.5418317945276593,0,
0.9,0.3,2.4,4.0,4.0,0.9995744866626527,0,
0.99,0.3,2.4,4.0,4.0,0.9995744866626527,0,
0.5,0.3,2.5,2.0,2.0,0.5654296875000002,0,
0.9,0.3,2.5,4.0,4.0,0.9990234374999996,0,
0.99,0.3,2.5,4.0,4.0,0.9990234374999996,0,
0.5,0.3,2.6,2.0,2.0,0.5205078124999999,0,
0.9,0.3,2.6,4.0,4.0,0.9990234374999996,0,
0.99,0.3,2.6,4.0,4.0,0.9990234374999996,0,
0.5,0.3,2.7,2.0,2.0,0.5361328124999999,0,
0.9,0.3,2.7,4.0,4.0,0.9980468750000001,0,
0.99,0.3,2.7,4.0,4.0,0.9980468750000001,0,
0.5,0.3,2.8,2.0,2.0,0.5136718750000001,0,
0.9,0.3,2.8,4.0,4.0,0.9990234374999996,0,
0.99,0.3,2.8,4.0,4.0,0.9990234374999996,0,
0.5,0.3,2.9,2.0,2.0,0.5058593749999999,0,
0.9,0.3,2.9,4.0,4.0,0.9990234374999996,0,
0.99,0.3,2.9,4.0,4.0,0.9990234374999996,0,
0.5,0.3,3.0,2.0,2.0,0.5205078124999999,0,
0.9,0.3,3.0,4.0,4.0,0.9970703124999998,0,
0.99,0.3,3.0,4.0,4.0,0.9970703124999998,0,
0.5,0.34,0.1,1.0,1.0,0.9964784502094237,0,
0.9,0.34,0.1,1.0,1.0,0.9964784502094237,0,
0.99,0.34,0.1,1.0,1.0,0.9964784502094237,0,
0.5,0.34,0.2,1.0,1.0,0.9305494640319913,0,
0.9,0.34,0.2,1.0,1.0,0.9305494640319913,0,
0.99,0.34,0.2,1.0,1.0,0.9952047263043593,0,
0.5,0.34,0.3,1.0,1.0,0.7312204989883929,0,
0.9,0.34,0.3,1.0,1.0,0.9772020103789358,0,
0.99,0.34,0.3,2.0,2.0,0.9997818416219364,0,
0.5,0.34,0.4,1.0,1.0,0.6107167716879895,0,
0.9,0.34,0.4,2.0,2.0,0.995915481340124,0,
0.99,0.34,0.4,2.0,2.0,0.995915481340124,0,
0.5,0.34,0.5,1.0,1.0,0.5446565090302897,0,
0.9,0.34,0.5,2.0,2.0,0.9870204346328768,0,
0.99,0.34,0.5,2.0,2.0,0.9974690621630873,0,
0.5,0.34,0.6,2.0,2.0,0.9564589925215811,0,
0.9,0.34,0.6,2.0,2.0,0.9564589925215811,0,
0.99,0.34,0.6,2.0,2.0,0.990630199594617,0,
0.5,0.34,0.7,2.0,2.0,0.9248046875,0,
0.9,0.34,0.7,2.0,2.0,0.9248046875,0,
0.99,0.34,0.7,4.0,4.0,1.0,0,
0.5,0.34,0.8,2.0,2.0,0.8906249999999997,0,
0.9,0.34,0.8,2.0,2.0,0.9411229609678258,0,
0.99,0.34,0.8,4.0,4.0,1.0,0,
0.5,0.34,0.9,2.0,2.0,0.8310546875000003,0,
0.9,0.34,0.9,2.0,2.0,0.9023437499999999,0,
0.99,0.34,0.9,4.0,4.0,1.0,0,
0.5,0.34,1.0,2.0,2.0,0.79296875,0,
0.9,0.34,1.0,2.0,2.0,0.9003906250000001,0,
0.99,0.34,1.0,4.0,4.0,1.0,0,
0.5,0.34,1.1,2.0,2.0,0.7353515624999999,0,
0.9,0.34,1.1,4.0,4.0,1.0,0,
0.99,0.34,1.1,4.0,4.0,1.0,0,
0.5,0.34,1.2,2.0,2.0,0.6748046875000002,0,
0.9,0.34,1.2,4.0,4.0,1.0,0,
0.99,0.34,1.2,4.0,4.0,1.0,0,
0.5,0.34,1.3,2.0,2.0,0.6874999999999999,0,
0.9,0.34,1.3,4.0,4.0,1.0,0,
0.99,0.34,1.3,4.0,4.0,1.0,0,
0.5,0.34,1.4,2.0,2.0,0.5781249999999999,0,
0.9,0.34,1.4,4.0,4.0,1.0,0,
0.99,0.34,1.4,4.0,4.0,1.0,0,
0.5,0.34,1.5,2.0,2.0,0.515549336789431,0,
0.9,0.34,1.5,4.0,4.0,1.0,0,
0.99,0.34,1.5,4.0,4.0,1.0,0,
0.5,0.34,1.6,2.0,2.0,0.5165097195285424,0,
0.9,0.34,1.6,4.0,4.0,1.0,0,
0.99,0.34,1.6,4.0,4.0,1.0,0,
0.5,0.34,1.7,2.0,2.0,0.501519904264186,0,
0.9,0.34,1.7,4.0,4.0,1.0,0,
0.99,0.34,1.7,4.0,4.0,1.0,0,
0.5,0.34,1.8,2.0,2.0,0.5268356030914622,0,
0.9,0.34,1.8,4.0,4.0,1.0,0,
0.99,0.34,1.8,4.0,4.0,1.0,0,
0.5,0.34,1.9,2.0,2.0,0.5331004906006456,0,
0.9,0.34,1.9,4.0,4.0,0.9997692262660257,0,
0.99,0.34,1.9,4.0,4.0,0.9997692262660257,0,
0.5,0.34,2.0,2.0,2.0,0.5029664300900527,0,
0.9,0.34,2.0,4.0,4.0,0.9994580569657776,0,
0.99,0.34,2.0,4.0,4.0,0.9994580569657776,0,
0.5,0.34,2.1,2.0,2.0,0.5007002272957398,0,
0.9,0.34,2.1,4.0,4.0,0.9995906443446628,0,
0.99,0.34,2.1,4.0,4.0,0.9995906443446628,0,
0.5,0.34,2.2,4.0,4.0,0.9994878672995317,0,
0.9,0.34,2.2,4.0,4.0,0.9994878672995317,0,
0.99,0.34,2.2,4.0,4.0,0.9994878672995317,0,
0.5,0.34,2.3,2.0,2.0,0.501840684259758,0,
0.9,0.34,2.3,4.0,4.0,0.9996875061706505,0,
0.99,0.34,2.3,4.0,4.0,0.9996875061706505,0,
0.5,0.34,2.4,4.0,4.0,0.9996421976551225,0,
0.9,0.34,2.4,4.0,4.0,0.9996421976551225,0,
0.99,0.34,2.4,4.0,4.0,0.9996421976551225,0,
0.5,0.34,2.5,4.0,4.0,0.9982872348948603,0,
0.9,0.34,2.5,4.0,4.0,0.9982872348948603,0,
0.99,0.34,2.5,4.0,4.0,0.9982872348948603,0,
0.5,0.34,2.6,4.0,4.0,0.9970703124999998,0,
0.9,0.34,2.6,4.0,4.0,0.9970703124999998,0,
0.99,0.34,2.6,4.0,4.0,0.9970703124999998,0,
0.5,0.34,2.7,4.0,4.0,0.9960937499999998,0,
0.9,0.34,2.7,4.0,4.0,0.9960937499999998,0,
0.99,0.34,2.7,4.0,4.0,0.9960937499999998,0,
0.5,0.34,2.8,4.0,4.0,0.9980468750000001,0,
0.9,0.34,2.8,4.0,4.0,0.9980468750000001,0,
0.99,0.34,2.8,4.0,4.0,0.9980468750000001,0,
0.5,0.34,2.9,4.0,4.0,0.9990234374999996,0,
0.9,0.34,2.9,4.0,4.0,0.9990234374999996,0,
0.99,0.34,2.9,4.0,4.0,0.9990234374999996,0,
0.5,0.34,3.0,4.0,4.0,0.9970703124999998,0,
0.9,0.34,3.0,4.0,4.0,0.9970703124999998,0,
0.99,0.34,3.0,4.0,4.0,0.9970703124999998,0,
0.5,0.38,0.1,1.0,1.0,1.0,0,
0.9,0.38,0.1,1.0,1.0,1.0,0,
0.99,0.38,0.1,1.0,1.0,1.0,0,
0.5,0.38,0.2,1.0,1.0,0.9749691483586986,0,
0.9,0.38,0.2,1.0,1.0,0.9749691483586986,0,
0.99,0.38,0.2,1.0,1.0,0.9958696774806295,0,
0.5,0.38,0.3,1.0,1.0,0.7726623114551796,0,
0.9,0.38,0.3,1.0,1.0,0.9126654720992912,0,
0.99,0.38,0.3,1.0,1.0,0.9934683154703546,0,
0.5,0.38,0.4,1.0,1.0,0.5727491197055431,0,
0.9,0.38,0.4,1.0,1.0,0.9150929107513356,0,
0.99,0.38,0.4,2.0,2.0,0.9956797235787886,0,
0.5,0.38,0.5,1.0,1.0,0.6330430085621676,0,
0.9,0.38,0.5,2.0,2.0,0.9732414336177326,0,
0.99,0.38,0.5,2.0,2.0,0.9962288945606578,0,
0.5,0.38,0.6,1.0,1.0,0.589190684435441,0,
0.9,0.38,0.6,2.0,2.0,0.9082031249999997,0,
0.99,0.38,0.6,2.0,2.0,0.9946452017711257,0,
0.5,0.38,0.7,2.0,2.0,0.8251953125000001,0,
0.9,0.38,0.7,2.0,2.0,0.9062500000000001,0,
0.99,0.38,0.7,4.0,4.0,1.0,0,
0.5,0.38,0.8,2.0,2.0,0.7255859375,0,
0.9,0.38,0.8,2.0,2.0,0.9562086811328413,0,
0.99,0.38,0.8,4.0,4.0,1.0,0,
0.5,0.38,0.9,2.0,2.0,0.6591796875000002,0,
0.9,0.38,0.9,2.0,2.0,0.9257812499999997,0,
0.99,0.38,0.9,4.0,4.0,1.0,0,
0.5,0.38,1.0,2.0,2.0,0.57421875,0,
0.9,0.38,1.0,2.0,2.0,0.9062500000000001,0,
0.99,0.38,1.0,4.0,4.0,1.0,0,
0.5,0.38,1.1,2.0,2.0,0.5869140625,0,
0.9,0.38,1.1,4.0,4.0,1.0,0,
0.99,0.38,1.1,4.0,4.0,1.0,0,
0.5,0.38,1.2,2.0,2.0,0.5161720138066208,0,
0.9,0.38,1.2,4.0,4.0,1.0,0,
0.99,0.38,1.2,4.0,4.0,1.0,0,
0.5,0.38,1.3,2.0,2.0,0.5154033658422866,0,
0.9,0.38,1.3,4.0,4.0,1.0,0,
0.99,0.38,1.3,4.0,4.0,1.0,0,
0.5,0.38,1.4,2.0,2.0,0.6982421874999999,0,
0.9,0.38,1.4,4.0,4.0,1.0,0,
0.99,0.38,1.4,4.0,4.0,1.0,0,
0.5,0.38,1.5,2.0,2.0,0.5996093749999999,0,
0.9,0.38,1.5,4.0,4.0,1.0,0,
0.99,0.38,1.5,4.0,4.0,1.0,0,
0.5,0.38,1.6,2.0,2.0,0.5885282331542543,0,
0.9,0.38,1.6,4.0,4.0,0.9985130196904155,0,
0.99,0.38,1.6,4.0,4.0,0.9985130196904155,0,
0.5,0.38,1.7,2.0,2.0,0.5236337950266212,0,
0.9,0.38,1.7,4.0,4.0,0.9987833661636126,0,
0.99,0.38,1.7,4.0,4.0,0.9987833661636126,0,
0.5,0.38,1.8,2.0,2.0,0.5154555886010959,0,
0.9,0.38,1.8,4.0,4.0,0.9991730766902638,0,
0.99,0.38,1.8,4.0,4.0,0.9991730766902638,0,
0.5,0.38,1.9,2.0,2.0,0.5296644187661217,0,
0.9,0.38,1.9,4.0,4.0,1.0,0,
0.99,0.38,1.9,4.0,4.0,1.0,0,
0.5,0.38,2.0,2.0,2.0,0.568650094176762,0,
0.9,0.38,2.0,4.0,4.0,0.9993297387742502,0,
0.99,0.38,2.0,4.0,4.0,0.9993297387742502,0,
0.5,0.38,2.1,2.0,2.0,0.5101223733884501,0,
0.9,0.38,2.1,4.0,4.0,0.9970518850076965,0,
0.99,0.38,2.1,4.0,4.0,0.9970518850076965,0,
0.5,0.38,2.2,2.0,2.0,0.5150447881788561,0,
0.9,0.38,2.2,4.0,4.0,0.9981780981542275,0,
0.99,0.38,2.2,4.0,4.0,0.9981780981542275,0,
0.5,0.38,2.3,4.0,4.0,0.9971687163799026,0,
0.9,0.38,2.3,4.0,4.0,0.9971687163799026,0,
0.99,0.38,2.3,4.0,4.0,0.9971687163799026,0,
0.5,0.38,2.4,4.0,4.0,0.9970703124999998,0,
0.9,0.38,2.4,4.0,4.0,0.9970703124999998,0,
0.99,0.38,2.4,4.0,4.0,0.9970703124999998,0,
0.5,0.38,2.5,4.0,4.0,0.9951171875000002,0,
0.9,0.38,2.5,4.0,4.0,0.9951171875000002,0,
0.99,0.38,2.5,4.0,4.0,0.9951171875000002,0,
0.5,0.38,2.6,4.0,4.0,0.9951171875000002,0,
0.9,0.38,2.6,4.0,4.0,0.9951171875000002,0,
0.99,0.38,2.6,4.0,4.0,0.9951171875000002,0,
0.5,0.38,2.7,4.0,4.0,0.9931640625,0,
0.9,0.38,2.7,4.0,4.0,0.9931640625,0,
0.99,0.38,2.7,4.0,4.0,0.9931640625,0,
0.5,0.38,2.8,4.0,4.0,0.9951171875000002,0,
0.9,0.38,2.8,4.0,4.0,0.9951171875000002,0,
0.99,0.38,2.8,4.0,4.0,0.9951171875000002,0,
0.5,0.38,2.9,4.0,4.0,0.9931640625,0,
0.9,0.38,2.9,4.0,4.0,0.9931640625,0,
0.99,0.38,2.9,4.0,4.0,0.9931640625,0,
0.5,0.38,3.0,4.0,4.0,0.9931640625,0,
0.9,0.38,3.0,4.0,4.0,0.9931640625,0,
0.99,0.38,3.0,4.0,4.0,0.9931640625,0,
